MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	2.13E-02	1.89E-04	1.55E-03	2.10E-02
1:Del:C:1	5.13E-03	1.23E-04	3.83E-04	5.72E-03
1:Del:C:2	1.24E-04	7.02E-09	9.55E-09	1.89E-04
1:Del:C:3	7.21E-04	2.20E-04	1.32E-04	5.42E-04
1:Del:C:4	5.58E-04	1.20E-04	1.14E-04	6.55E-04
1:Del:C:5	4.49E-04	4.33E-04	7.25E-05	3.97E-04
1:Del:T:0	5.89E-03	4.20E-04	5.78E-04	6.80E-03
1:Del:T:1	2.32E-03	1.96E-04	2.45E-04	2.53E-03
1:Del:T:2	4.56E-03	7.47E-05	2.74E-04	4.86E-03
1:Del:T:3	6.92E-03	3.56E-04	8.62E-04	6.95E-03
1:Del:T:4	4.91E-03	7.95E-04	5.03E-04	5.97E-03
1:Del:T:5	2.43E-02	4.74E-03	1.30E-03	2.70E-02
1:Ins:C:0	1.65E-04	9.36E-05	0.00E+00	1.42E-04
1:Ins:C:1	9.41E-05	7.26E-05	6.40E-05	1.00E-04
1:Ins:C:2	1.30E-04	8.89E-05	2.61E-09	8.95E-05
1:Ins:C:3	2.94E-08	1.45E-04	5.34E-09	9.34E-05
1:Ins:C:4	7.14E-05	1.81E-04	8.93E-06	8.71E-05
1:Ins:C:5	3.35E-04	1.11E-03	2.18E-04	5.00E-04
1:Ins:T:0	5.82E-04	2.72E-04	2.31E-08	8.20E-04
1:Ins:T:1	3.06E-04	3.87E-05	7.78E-05	4.10E-04
1:Ins:T:2	1.75E-04	1.23E-08	4.18E-08	1.71E-04
1:Ins:T:3	1.37E-04	1.73E-04	7.04E-05	1.35E-04
1:Ins:T:4	1.68E-04	4.58E-04	2.45E-04	2.05E-04
1:Ins:T:5	2.78E-03	2.48E-02	5.65E-08	7.82E-08
2:Del:R:0	6.48E-04	2.03E-04	1.02E-04	7.45E-04
2:Del:R:1	3.78E-04	1.92E-04	1.63E-04	5.58E-04
2:Del:R:2	1.69E-04	1.53E-04	6.79E-05	2.15E-04
2:Del:R:3	3.62E-05	7.98E-05	5.15E-05	2.88E-05
2:Del:R:4	3.19E-05	2.22E-08	1.58E-05	1.12E-05
2:Del:R:5	8.39E-09	5.39E-05	1.77E-03	2.08E-04
3:Del:R:0	2.79E-04	0.00E+00	8.07E-05	6.99E-04
3:Del:R:1	2.90E-04	4.19E-04	0.00E+00	4.89E-04
3:Del:R:2	8.97E-05	6.41E-26	8.20E-05	1.21E-04
3:Del:R:3	3.76E-05	1.04E-04	3.49E-09	4.01E-05
3:Del:R:4	1.19E-09	5.14E-09	1.24E-09	7.91E-09
3:Del:R:5	1.19E-05	2.32E-05	2.63E-08	4.82E-08
4:Del:R:0	1.71E-04	2.09E-05	5.41E-09	3.61E-04
4:Del:R:1	2.46E-04	1.34E-04	9.05E-05	2.67E-04
4:Del:R:2	1.72E-04	2.65E-03	3.32E-04	7.00E-03
4:Del:R:3	1.19E-09	5.14E-09	1.24E-09	7.91E-09
4:Del:R:4	3.97E-08	2.64E-05	2.98E-08	1.90E-07
4:Del:R:5	3.01E-08	2.72E-08	3.08E-03	1.18E-07
5:Del:R:0	9.28E-03	7.25E-04	3.60E-06	1.31E-02
5:Del:R:1	1.24E-04	5.07E-05	1.87E-09	1.76E-04
5:Del:R:2	7.73E-05	5.03E-05	1.53E-05	1.38E-04
5:Del:R:3	1.07E-05	9.28E-05	3.35E-04	1.75E-08
5:Del:R:4	2.71E-05	2.65E-08	2.67E-08	3.57E-05
5:Del:R:5	2.05E-05	3.80E-05	4.01E-05	3.23E-08
2:Ins:R:0	1.07E-04	1.06E-04	7.20E-05	2.27E-04
2:Ins:R:1	1.25E-04	1.44E-07	1.51E-05	1.64E-04
2:Ins:R:2	9.15E-05	1.11E-04	8.59E-05	2.51E-05
2:Ins:R:3	2.86E-06	6.91E-05	7.31E-05	6.42E-05
2:Ins:R:4	2.96E-08	2.33E-02	3.55E-03	5.98E-02
2:Ins:R:5	3.76E-04	7.38E-04	0.00E+00	6.85E-04
3:Ins:R:0	5.54E-05	9.25E-09	4.04E-05	8.13E-06
3:Ins:R:1	6.33E-05	1.22E-04	6.19E-10	9.24E-05
3:Ins:R:2	3.95E-05	2.33E-08	2.04E-08	4.71E-05
3:Ins:R:3	1.06E-05	7.13E-08	3.85E-05	1.36E-05
3:Ins:R:4	2.99E-05	3.35E-05	3.58E-05	3.13E-08
3:Ins:R:5	8.78E-05	5.87E-05	1.28E-04	1.41E-04
4:Ins:R:0	2.15E-05	5.01E-09	5.00E-05	8.12E-09
4:Ins:R:1	1.18E-04	5.07E-03	1.03E-03	1.29E-02
4:Ins:R:2	8.05E-09	2.80E-05	3.57E-05	1.79E-08
4:Ins:R:3	2.51E-05	1.86E-04	3.06E-04	5.79E-05
4:Ins:R:4	6.09E-06	1.65E-03	2.90E-04	3.84E-03
4:Ins:R:5	9.98E-05	1.71E-04	1.72E-09	1.43E-04
5:Ins:R:0	3.24E-05	6.45E-09	7.14E-09	5.46E-05
5:Ins:R:1	6.83E-04	1.49E-04	1.36E-04	8.05E-04
5:Ins:R:2	3.88E-08	1.75E-05	2.53E-08	5.03E-08
5:Ins:R:3	4.19E-05	5.25E-05	8.95E-09	2.87E-05
5:Ins:R:4	2.75E-05	3.06E-05	3.57E-05	4.39E-09
5:Ins:R:5	3.11E-05	5.34E-08	2.04E-08	8.12E-06
2:Del:M:1	8.95E-05	9.99E-05	4.98E-05	2.14E-04
3:Del:M:1	3.17E-04	1.88E-08	8.47E-05	6.50E-04
3:Del:M:2	2.22E-04	2.11E-04	3.06E-05	4.76E-04
4:Del:M:1	1.06E-04	3.00E-05	2.26E-09	2.93E-04
4:Del:M:2	2.57E-04	1.42E-04	7.83E-05	2.54E-04
4:Del:M:3	1.14E-04	9.52E-05	3.68E-05	2.54E-04
5:Del:M:1	1.16E-02	7.55E-04	1.34E-04	1.53E-02
5:Del:M:2	5.27E-03	3.22E-04	6.43E-04	6.71E-03
5:Del:M:3	2.02E-03	1.83E-04	1.37E-04	2.23E-03
5:Del:M:4	5.49E-04	6.77E-05	1.30E-06	8.61E-04
5:Del:M:5	6.08E-04	1.84E-04	2.85E-04	9.75E-04
