Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V67	5.80E+00	2.30E+00	9.36E-01	1.64E+01	2.28E+00	9.98E-01	2.02E+01
V68	7.98E+00	3.32E+00	3.25E+00	0.00E+00	8.27E+00	0.00E+00	1.18E+01
V69	1.00E-01	9.82E+00	8.75E-01	1.63E-01	4.05E+00	0.00E+00	1.22E+01
V70	3.51E+00	2.03E+00	1.07E+00	7.78E-01	1.70E+00	0.00E+00	3.68E+00
V71	3.45E+00	7.27E-01	1.63E+00	3.48E+00	9.17E-01	2.37E+00	5.20E+00
V72	1.33E-01	2.53E+00	3.10E+00	1.81E+00	8.79E-01	5.42E-01	2.70E+00
V73	1.52E+01	1.93E+00	2.49E+00	2.67E+00	1.07E+00	5.26E-01	1.40E+01
V74	1.25E+01	1.41E+00	6.36E-01	5.43E+00	1.87E+00	3.62E+00	1.61E+01
V75	6.87E+00	1.48E+00	6.53E-01	1.57E+00	2.13E+00	4.66E+00	6.14E+00
V76	1.03E+01	1.65E+00	3.62E+00	1.16E+00	6.24E+00	0.00E+00	1.27E+01
V77	1.60E+01	1.14E+00	5.19E+00	2.25E+00	1.68E+00	1.12E+00	1.67E+01
V78	6.52E+00	2.75E+00	2.32E+00	5.04E-01	3.00E+00	4.22E+00	6.45E+00
V79	4.89E+00	1.01E+01	6.67E-01	4.16E+00	1.81E+00	1.27E+00	1.14E+01
V80	5.77E+00	9.43E+00	2.97E+00	7.92E-01	4.16E-01	0.00E+00	9.82E+00
V81	1.07E+00	7.12E+00	7.06E+00	4.58E-01	1.82E+00	1.29E+00	7.48E+00
V82	4.69E+01	4.38E+00	1.81E+01	0.00E+00	2.62E+00	5.94E+00	5.26E+01
V83	6.23E-01	0.00E+00	2.58E+00	7.22E-01	9.43E-01	6.37E-01	2.12E+00
V84	4.84E+00	2.20E+00	4.12E+00	1.02E+00	1.49E+00	2.38E+00	6.64E+00
V85	9.36E+00	3.55E+00	6.84E-01	5.55E+00	2.83E+00	1.10E+01	6.86E+00
V86	3.63E+00	1.08E+00	2.11E+00	2.66E+00	1.63E+00	1.55E+00	4.07E+00
V87	7.38E+00	3.43E+00	4.59E+00	1.83E+00	1.88E+00	4.90E+00	3.72E+00
V88	5.62E+00	1.56E+00	2.15E+00	3.43E+00	1.00E-01	5.02E+00	2.10E+00
V89	6.31E+00	1.75E+00	3.97E+00	1.42E+00	1.90E+00	5.12E-01	6.64E+00
V90	5.98E+00	1.50E+00	1.06E+00	0.00E+00	2.80E+00	5.81E+00	2.03E+00
V91	2.69E-01	1.00E+00	2.04E+00	2.41E+00	1.29E+00	3.96E-01	2.93E+00
V92	2.53E+01	1.84E+01	2.72E+00	2.80E+00	2.62E+00	2.38E+00	3.00E+01
V93	4.15E+00	1.78E+00	4.94E-01	1.32E+00	1.30E+00	2.00E-01	4.46E+00
V94	4.72E+00	2.12E+00	0.00E+00	1.57E+00	8.43E-01	1.84E+00	5.72E+00
V95	0.00E+00	7.60E-01	5.77E+00	2.80E+00	1.72E+00	3.52E+00	4.58E+00
V96	6.67E+00	1.32E+00	2.77E-01	3.10E+00	1.44E+00	0.00E+00	6.68E+00
V97	4.06E+00	6.35E+00	0.00E+00	1.00E-01	2.62E+00	2.67E+00	5.55E+00
V98	1.16E+01	2.05E+01	1.01E+00	3.35E-01	1.54E+00	0.00E+00	1.80E+01
V99	2.83E+00	1.41E+00	0.00E+00	5.22E-01	0.00E+00	5.12E-01	3.51E+00
V100	9.81E+00	1.71E+00	2.44E+00	4.27E+00	8.30E-01	4.12E+00	1.23E+01
