Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V1	129	137	8	2	0	25	0	12	23	0	0	0	8	3	17	0	22
V2	206	0	35	4	0	0	46	0	17	6	0	3	3	0	0	1	12
V3	0	1	3	58	0	28	8	0	10	0	51	0	21	0	0	0	0
V4	6	1	0	7	7	0	0	2	0	7	0	0	0	0	0	0	2
V5	200	16	1	53	0	0	0	52	0	5	0	0	0	0	0	0	13
V6	180	60	55	170	7	19	26	31	31	4	0	0	35	0	0	39	5
V7	9	60	0	39	33	29	0	3	0	52	29	0	1	2	14	4	0
V8	12	1	311	53	25	0	197	0	0	0	0	7	0	0	0	0	0
V9	100	11	9	93	14	0	3	6	0	1	17	5	7	0	0	5	4
V10	3	38	44	0	0	39	0	0	19	0	0	6	4	6	26	0	22
V11	0	19	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0
V12	93	1	8	10	0	12	12	20	12	0	0	4	0	0	0	0	12
V13	0	49	0	73	3	3	6	0	0	0	29	2	0	0	0	1	3
V14	332	245	7	101	0	15	0	121	32	0	0	0	2	0	0	0	0
V15	21	20	61	8	77	7	21	23	5	10	0	0	12	4	0	0	0
V16	3	9	0	0	0	23	2	0	9	0	0	3	0	0	11	2	0
V17	100	0	12	90	0	8	10	20	0	24	55	0	2	0	0	3	5
V18	46	32	2	96	0	1	5	5	3	0	0	1	0	18	2	4	0
V19	29	7	56	4	69	0	4	0	18	0	0	15	3	0	0	0	3
V20	202	0	26	128	1	9	3	128	0	0	0	0	18	0	0	0	13
V21	131	11	32	0	0	5	7	51	1	0	2	0	5	0	0	0	0
V22	0	0	0	17	4	20	0	0	20	0	73	5	14	0	0	0	6
V23	13	0	46	0	0	45	17	0	7	3	0	9	22	0	9	3	6
V24	5	0	6	59	0	5	11	0	7	0	0	3	9	2	17	0	8
V25	320	3	0	5	1	6	0	131	21	2	0	7	0	0	32	0	14
V26	0	168	44	80	203	10	0	0	9	92	0	85	6	0	0	12	0
V27	108	4	0	0	48	2	10	0	0	0	38	8	0	2	0	0	8
V28	9	5	54	0	0	14	17	0	0	85	23	55	9	13	18	19	11
V29	87	32	34	22	2	0	7	40	0	0	1	1	4	0	0	0	11
V30	213	0	0	0	0	10	0	97	0	0	0	0	0	0	0	0	18
V31	0	123	68	13	7	0	26	0	0	20	0	30	0	0	0	0	0
V32	92	16	0	0	80	67	0	3	20	0	0	30	3	0	10	8	8
V33	66	18	32	0	0	0	0	0	18	12	0	8	0	0	0	11	0
V34	116	2	9	46	18	0	0	6	10	1	19	0	1	0	0	0	22
V35	119	52	37	139	0	25	15	25	37	0	0	7	20	0	0	0	5
V36	15	2	0	12	0	0	0	46	4	0	5	0	0	0	0	0	3
V37	20	30	0	6	37	7	0	0	4	1	0	8	0	0	0	1	0
V38	9	116	22	0	0	25	0	0	0	16	0	0	26	4	0	21	9
V39	104	0	20	0	0	19	9	47	0	42	68	11	11	0	0	0	0
V40	101	46	3	0	4	10	0	15	10	0	0	2	0	0	0	0	5
V41	29	0	11	0	137	37	20	0	24	140	88	119	38	67	3	0	0
V42	38	91	71	45	0	10	46	0	0	32	0	14	0	0	0	16	0
V43	4	9	67	32	0	0	34	0	0	3	0	0	0	0	0	5	0
V44	0	85	1	0	0	15	0	3	30	0	0	0	0	0	0	0	3
V45	26	137	46	190	21	15	0	0	28	13	0	0	26	0	77	12	5
V46	31	0	210	15	109	0	83	0	0	0	0	23	0	0	0	0	0
V47	18	46	1	66	0	9	4	0	17	1	0	0	25	2	0	0	0
V48	13	19	62	65	0	36	9	0	37	0	0	0	0	16	0	13	0
V49	0	0	10	76	8	1	19	0	20	0	69	0	25	0	17	0	0
V50	96	228	143	0	17	29	108	27	0	0	17	16	0	0	0	0	0
V51	5	2	62	3	0	24	22	17	18	0	0	2	0	0	0	0	0
V52	11	29	13	0	157	0	11	0	0	0	7	11	0	33	25	0	0
V53	25	0	0	18	44	185	0	0	83	32	0	13	0	62	0	6	0
V54	3	0	2	0	0	3	4	0	3	0	0	0	5	0	0	0	0
V55	10	3	0	20	0	0	19	12	1	12	0	11	9	9	0	0	1
V56	2	38	0	7	34	0	0	2	0	0	0	0	0	0	8	1	0
V57	39	277	0	4	0	62	0	10	0	46	0	10	12	13	8	2	2
V58	135	36	15	0	0	30	13	0	20	0	0	6	38	3	0	11	1
V59	0	2	71	49	35	0	15	0	9	0	70	1	8	12	0	27	0
V60	32	14	43	0	13	0	0	35	29	0	56	18	0	16	16	9	0
V61	29	0	0	42	0	15	0	5	0	7	0	0	0	0	0	0	2
V62	98	0	153	0	0	132	83	20	15	0	0	13	36	2	25	1	0
V63	60	65	27	1	63	5	5	18	0	1	0	17	0	0	0	30	1
V64	8	41	47	36	15	0	16	0	0	2	0	0	0	0	0	10	0
V65	14	11	25	0	3	0	21	5	8	12	0	0	0	0	0	0	1
V66	0	29	2	102	20	147	3	0	61	0	44	11	16	20	0	0	7
V67	18	1	27	0	13	0	3	3	0	33	4	6	0	8	1	0	0
V68	51	3	50	5	13	76	22	7	98	4	35	0	29	0	22	0	0
V69	182	119	28	55	0	91	29	0	51	0	0	1	0	2	0	0	20
V70	0	0	11	0	0	0	4	2	0	8	2	14	4	5	0	0	1
V71	12	3	1	52	2	7	0	0	0	7	0	0	3	0	0	1	0
V72	4	4	13	1	0	5	19	0	0	0	0	3	5	0	0	0	1
V73	17	102	9	5	0	0	0	0	0	47	0	34	0	0	0	13	0
V74	17	90	0	165	0	4	0	37	31	3	2	2	10	0	25	0	3
V75	15	76	0	0	339	36	0	9	72	59	0	0	32	0	0	4	0
V76	20	0	67	0	11	46	31	0	41	16	0	8	7	21	0	6	5
V77	9	6	340	7	0	0	134	0	0	0	0	14	0	0	0	7	0
V78	6	0	154	0	15	0	103	0	0	0	0	9	0	0	0	0	0
V79	0	9	179	171	0	1	103	15	0	0	44	26	2	0	0	3	0
V80	0	55	81	44	62	23	15	10	0	0	61	28	0	0	0	34	0
V81	0	0	9	4	2	6	12	0	0	0	0	0	0	0	0	0	0
V82	0	3	33	0	4	0	12	0	4	0	1	6	3	3	0	0	0
V83	4	102	61	26	0	0	19	4	0	0	0	0	0	0	0	0	0
V84	0	2	0	18	29	0	0	0	5	12	0	0	0	0	0	0	0
V85	45	28	63	14	8	0	50	0	0	0	0	3	0	0	0	14	0
V86	8	4	29	7	0	2	0	0	0	28	50	16	2	10	0	0	0
V87	65	37	31	1	0	0	7	6	0	0	0	2	0	0	0	0	12
V88	30	50	4	1	26	0	0	0	0	0	0	12	0	0	0	5	0
V89	97	174	0	5	8	0	0	60	0	0	0	2	1	0	0	0	0
V90	30	1	10	0	0	3	0	2	0	10	0	1	15	2	9	1	0
V91	49	107	0	14	69	41	0	4	1	1	5	0	13	10	0	0	2
V92	0	284	10	0	21	19	0	0	2	20	37	0	12	11	1	6	5
V93	23	6	8	0	0	0	0	0	21	0	0	0	1	20	0	0	0
V94	5	16	25	25	0	85	0	26	87	51	0	17	2	17	0	13	0
V95	10	7	2	0	0	12	0	4	17	23	0	4	12	17	19	13	0
V96	0	81	0	18	0	0	3	10	13	0	37	0	5	0	32	0	4
V97	96	432	8	0	121	0	0	0	0	49	0	3	0	14	0	0	0
V98	11	88	177	1	18	9	95	0	3	23	0	0	0	0	0	3	0
V99	8	36	45	39	0	0	52	10	0	0	0	1	0	0	0	7	1
V100	0	48	55	297	43	5	0	0	0	5	0	0	16	0	0	18	3
