NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	234.451	80.564	80.635	65.83	0.529	0.732	30000.0
2	232.112	79.372	78.617	64.366	0.504	0.741	40000.0
3	235.419	80.469	79.587	64.791	0.515	0.737	30000.0
4	234.546	80.67	79.239	65.006	0.517	0.736	20000.0
5	233.244	79.866	78.205	64.277	0.51	0.741	30000.0
6	228.86	78.192	79.048	63.964	0.497	0.746	30000.0
7	230.442	77.956	78.286	64.322	0.504	0.744	40000.0
8	231.758	79.33	80.382	64.458	0.511	0.739	30000.0
9	232.419	79.787	79.606	65.005	0.526	0.731	20000.0
10	231.799	78.117	78.938	64.252	0.51	0.743	30000.0
