MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	3.51E-08	1.69E-07	1.14E-02	6.87E-04	2.14E-02	3.52E-02	5.49E-03	4.22E-02	1.25E-02	2.44E-02
1:Del:C:1	7.05E-04	2.92E-04	2.36E-03	3.41E-04	2.74E-02	1.05E-02	8.66E-03	9.91E-03	3.75E-03	2.69E-02
1:Del:C:2	4.62E-08	1.27E-04	1.14E-07	1.35E-08	4.85E-04	8.73E-04	1.22E-04	2.57E-04	1.93E-04	1.68E-03
1:Del:C:3	1.94E-04	1.79E-04	5.38E-04	2.66E-04	3.67E-03	1.82E-03	2.29E-03	3.16E-03	1.37E-03	3.51E-03
1:Del:C:4	1.68E-04	1.32E-04	4.33E-05	9.57E-09	3.60E-03	1.93E-03	2.65E-04	3.73E-03	1.10E-03	2.85E-03
1:Del:C:5	5.43E-04	1.12E-03	2.88E-04	2.14E-04	6.02E-05	1.31E-04	2.99E-05	9.75E-08	4.13E-03	9.46E-03
1:Del:T:0	5.45E-05	1.30E-03	6.45E-05	1.26E-03	4.42E-02	1.20E-02	4.95E-03	1.00E-02	5.45E-03	2.97E-02
1:Del:T:1	0.00E+00	1.30E-04	2.52E-04	3.42E-04	4.68E-03	4.64E-03	2.44E-03	9.32E-04	2.21E-04	1.24E-02
1:Del:T:2	0.00E+00	4.15E-04	4.70E-04	7.62E-04	4.72E-03	4.69E-03	7.42E-04	1.03E-02	4.16E-03	1.53E-02
1:Del:T:3	3.52E-04	2.72E-03	1.56E-08	4.55E-04	2.48E-07	8.50E-03	0.00E+00	6.25E-03	1.09E-03	2.50E-02
1:Del:T:4	2.85E-04	1.64E-03	1.26E-03	6.72E-04	2.18E-02	1.49E-02	5.92E-05	1.65E-03	1.22E-02	1.60E-02
1:Del:T:5	1.81E-04	7.57E-03	4.27E-08	5.35E-03	5.99E-03	8.33E-03	1.41E-03	1.87E-02	1.77E-03	3.66E-02
1:Ins:C:0	3.92E-07	0.00E+00	1.24E-07	8.64E-07	4.25E-04	3.10E-08	3.23E-04	4.39E-04	6.61E-08	3.03E-04
1:Ins:C:1	1.19E-08	1.65E-04	5.39E-04	7.12E-05	6.91E-05	2.47E-04	3.84E-04	5.85E-04	4.48E-04	8.77E-04
1:Ins:C:2	2.93E-08	0.00E+00	4.13E-08	5.86E-08	1.56E-08	2.78E-05	5.78E-05	2.75E-04	8.03E-07	2.96E-04
1:Ins:C:3	2.15E-05	9.63E-05	1.47E-04	1.12E-08	8.41E-05	8.48E-08	9.89E-05	2.82E-04	2.90E-04	1.65E-03
1:Ins:C:4	5.52E-04	3.27E-04	1.26E-04	6.23E-04	1.15E-03	4.42E-04	9.99E-05	1.40E-03	2.67E-03	5.64E-04
1:Ins:C:5	4.51E-03	7.86E-04	1.65E-03	2.41E-07	2.32E-03	5.49E-04	3.24E-04	3.56E-02	3.26E-02	5.32E-04
1:Ins:T:0	3.67E-04	9.73E-05	3.12E-04	4.19E-04	3.14E-03	1.53E-03	7.59E-04	1.94E-03	1.37E-03	2.68E-03
1:Ins:T:1	1.23E-04	1.03E-08	5.38E-04	1.04E-04	8.89E-04	1.49E-03	7.59E-04	2.31E-03	4.61E-04	4.95E-04
1:Ins:T:2	2.33E-08	5.86E-05	3.36E-08	0.00E+00	1.11E-07	4.57E-04	0.00E+00	1.14E-06	8.72E-06	2.93E-04
1:Ins:T:3	4.46E-04	1.86E-04	1.50E-04	1.67E-04	9.15E-04	4.51E-04	1.41E-04	2.44E-03	3.13E-03	9.44E-04
1:Ins:T:4	2.47E-03	6.06E-04	8.05E-04	2.94E-07	6.28E-04	7.45E-04	2.52E-04	5.23E-03	2.33E-02	1.58E-02
1:Ins:T:5	9.40E-03	4.60E-08	5.76E-07	3.77E-08	1.07E-03	5.35E-07	2.90E-03	2.03E-02	2.69E-02	2.76E-03
2:Del:R:0	2.70E-04	0.00E+00	5.07E-05	3.97E-05	2.31E-03	1.74E-03	2.23E-03	3.19E-03	3.32E-03	3.70E-03
2:Del:R:1	5.07E-04	8.01E-04	9.13E-04	2.73E-04	8.54E-03	2.92E-04	1.89E-03	2.02E-03	3.46E-03	3.44E-03
2:Del:R:2	1.81E-07	3.41E-04	1.54E-08	6.99E-05	3.64E-04	5.00E-04	3.13E-04	1.70E-03	3.36E-04	1.22E-03
2:Del:R:3	1.36E-04	4.38E-05	5.85E-09	6.64E-05	7.22E-05	1.60E-04	1.36E-07	1.23E-04	0.00E+00	1.10E-08
2:Del:R:4	1.28E-04	1.57E-04	1.02E-04	1.21E-07	7.38E-05	6.05E-05	9.19E-09	1.77E-03	8.57E-09	4.11E-04
2:Del:R:5	2.94E-08	3.57E-08	1.41E-08	2.22E-04	1.35E-04	3.60E-08	4.83E-04	5.24E-04	3.20E-04	1.87E-08
3:Del:R:0	8.82E-05	2.29E-04	2.13E-04	7.11E-04	0.00E+00	8.23E-04	2.28E-03	1.08E-03	1.95E-03	2.79E-03
3:Del:R:1	6.84E-04	7.32E-04	4.48E-03	1.19E-04	1.25E-02	0.00E+00	1.12E-03	2.30E-03	8.49E-03	2.31E-03
3:Del:R:2	3.28E-04	3.83E-04	3.51E-04	2.11E-04	0.00E+00	0.00E+00	3.01E-04	2.33E-04	0.00E+00	0.00E+00
3:Del:R:3	1.21E-04	3.52E-05	4.19E-04	3.16E-08	8.06E-04	8.71E-05	1.54E-08	1.24E-08	7.06E-09	6.80E-04
3:Del:R:4	8.80E-09	7.68E-09	2.76E-08	3.33E-08	1.10E-07	4.53E-08	3.05E-08	5.95E-08	8.50E-08	1.21E-07
3:Del:R:5	8.80E-09	7.68E-09	2.76E-08	3.33E-08	1.10E-07	4.53E-08	3.05E-08	5.95E-08	8.50E-08	1.21E-07
4:Del:R:0	9.46E-05	7.26E-07	0.00E+00	3.37E-04	4.77E-04	6.20E-04	7.85E-04	2.12E-03	6.89E-04	1.71E-03
4:Del:R:1	3.57E-04	3.59E-04	0.00E+00	1.74E-04	1.13E-04	7.98E-04	4.39E-04	7.10E-04	1.25E-03	1.41E-03
4:Del:R:2	1.67E-04	1.51E-04	3.77E-04	4.15E-05	2.78E-04	7.63E-05	4.43E-04	1.12E-03	2.30E-04	5.48E-05
4:Del:R:3	4.90E-08	1.34E-07	2.74E-02	7.06E-07	9.07E-02	3.33E-07	3.07E-08	2.28E-04	7.45E-04	1.46E-02
4:Del:R:4	3.61E-08	3.68E-05	9.76E-06	4.43E-02	2.26E-02	8.49E-08	2.16E-07	3.53E-02	1.43E-01	1.76E-07
4:Del:R:5	8.80E-09	7.68E-09	2.76E-08	3.33E-08	1.10E-07	4.53E-08	3.05E-08	5.95E-08	8.50E-08	1.21E-07
5:Del:R:0	2.40E-08	7.37E-04	4.02E-03	6.07E-04	2.10E-07	1.67E-07	3.79E-02	6.81E-02	2.08E-04	4.67E-03
5:Del:R:1	8.59E-05	3.24E-04	1.98E-04	5.90E-09	1.55E-04	2.96E-04	1.68E-04	9.09E-05	2.57E-04	1.82E-04
5:Del:R:2	1.71E-08	9.99E-05	3.24E-04	1.01E-08	8.64E-05	1.14E-04	0.00E+00	0.00E+00	2.80E-07	1.32E-04
5:Del:R:3	8.80E-09	7.68E-09	2.76E-08	3.33E-08	1.10E-07	4.53E-08	3.05E-08	5.95E-08	8.50E-08	1.21E-07
5:Del:R:4	8.80E-09	7.68E-09	2.76E-08	3.33E-08	1.10E-07	4.53E-08	3.05E-08	5.95E-08	8.50E-08	1.21E-07
5:Del:R:5	3.87E-08	4.02E-08	7.47E-05	4.13E-08	5.06E-05	7.64E-08	4.54E-08	6.34E-08	8.83E-05	1.86E-07
2:Ins:R:0	8.77E-08	2.65E-06	1.84E-02	2.47E-08	4.86E-02	8.52E-08	2.38E-03	4.93E-07	8.83E-02	3.29E-07
2:Ins:R:1	2.43E-04	1.29E-04	1.50E-04	0.00E+00	2.00E-03	9.21E-04	1.68E-04	6.18E-04	2.63E-04	4.34E-03
2:Ins:R:2	1.87E-04	1.19E-04	0.00E+00	1.92E-04	1.19E-04	3.58E-08	1.15E-04	6.02E-04	6.49E-04	3.62E-08
2:Ins:R:3	8.69E-05	1.48E-04	2.45E-08	1.17E-08	5.96E-08	6.58E-05	2.08E-07	3.74E-04	2.30E-04	1.35E-03
2:Ins:R:4	3.21E-04	1.53E-04	7.89E-05	1.03E-04	6.97E-05	3.07E-04	4.61E-07	4.85E-04	7.34E-04	3.02E-04
2:Ins:R:5	2.38E-03	1.28E-03	0.00E+00	0.00E+00	2.95E-04	0.00E+00	1.37E-03	1.38E-02	1.65E-02	2.41E-02
3:Ins:R:0	3.18E-08	3.44E-08	7.83E-08	5.62E-07	1.21E-07	3.44E-08	2.00E-04	2.68E-04	7.53E-08	1.93E-04
3:Ins:R:1	4.41E-05	1.84E-04	1.87E-04	0.00E+00	4.86E-05	2.57E-04	0.00E+00	5.03E-04	4.25E-04	1.17E-03
3:Ins:R:2	4.68E-05	2.18E-05	1.83E-04	3.42E-08	6.93E-08	7.63E-08	1.11E-08	5.90E-08	2.99E-04	1.12E-07
3:Ins:R:3	3.74E-08	3.86E-08	6.29E-08	3.68E-08	2.62E-04	6.66E-08	8.30E-05	5.45E-08	1.02E-07	3.56E-07
3:Ins:R:4	4.40E-05	2.06E-08	1.10E-04	3.61E-08	2.89E-04	5.61E-08	2.11E-08	8.46E-05	3.96E-07	6.29E-08
3:Ins:R:5	1.11E-04	1.29E-04	1.69E-03	1.64E-05	1.20E-03	3.70E-04	1.60E-04	1.81E-04	3.50E-08	1.57E-03
4:Ins:R:0	3.81E-08	4.17E-09	2.99E-08	2.99E-04	2.03E-05	5.42E-05	2.48E-04	2.29E-04	1.38E-04	5.22E-08
4:Ins:R:1	3.91E-04	1.74E-04	0.00E+00	3.37E-04	3.83E-04	8.60E-04	3.80E-04	2.40E-03	1.18E-03	7.52E-04
4:Ins:R:2	8.80E-09	7.68E-09	2.76E-08	3.33E-08	1.10E-07	4.53E-08	3.05E-08	5.95E-08	8.50E-08	1.21E-07
4:Ins:R:3	4.06E-08	1.02E-05	5.56E-08	2.01E-08	3.54E-04	9.99E-05	2.53E-08	1.83E-04	1.09E-07	1.61E-04
4:Ins:R:4	4.78E-08	1.04E-04	5.65E-08	3.79E-08	6.05E-08	1.55E-07	3.06E-08	7.16E-08	9.67E-08	1.97E-07
4:Ins:R:5	5.05E-05	2.24E-04	2.74E-05	5.77E-05	5.28E-04	3.27E-04	1.34E-04	7.38E-04	1.58E-04	8.12E-04
5:Ins:R:0	5.10E-08	2.95E-08	4.40E-08	4.06E-02	7.39E-08	1.50E-07	8.49E-08	1.41E-06	6.89E-03	1.14E-07
5:Ins:R:1	2.99E-04	2.11E-04	6.72E-04	0.00E+00	8.84E-04	5.14E-04	2.30E-03	2.68E-03	1.95E-04	1.29E-03
5:Ins:R:2	3.64E-08	2.94E-08	4.78E-08	2.64E-08	1.82E-04	1.22E-04	1.15E-04	1.32E-07	7.76E-04	4.91E-04
5:Ins:R:3	1.33E-04	3.69E-05	2.62E-04	7.20E-05	1.41E-04	4.63E-04	1.98E-04	1.23E-04	1.36E-08	1.13E-03
5:Ins:R:4	8.80E-09	7.68E-09	2.76E-08	3.33E-08	1.10E-07	4.53E-08	3.05E-08	5.95E-08	8.50E-08	1.21E-07
5:Ins:R:5	2.53E-08	2.99E-08	1.50E-04	1.18E-08	2.69E-04	6.49E-08	2.59E-04	3.08E-07	9.10E-07	8.58E-07
