Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V77	6.53E-01	5.39E-01	0.00E+00	3.14E-01	1.44E+00	1.06E+00	4.99E-01	4.82E-01
V78	1.76E+00	2.82E+00	1.19E+00	0.00E+00	1.36E+00	1.38E+00	2.91E+00	2.99E+00
V79	2.49E+00	6.72E+00	0.00E+00	1.29E+00	3.02E+00	6.63E-01	5.43E+00	4.46E+00
V80	5.65E+00	9.46E+00	1.22E+00	4.20E+00	8.60E-01	7.75E-01	6.96E+00	4.56E+00
V81	7.86E-01	8.20E+00	1.04E+00	1.16E+00	2.54E+00	0.00E+00	8.65E+00	2.58E+00
V82	4.96E-01	3.71E+00	1.41E+00	2.19E+00	3.35E-01	4.77E-01	3.62E+00	1.88E+00
V83	8.43E-01	6.28E+00	2.60E-01	2.09E+00	8.00E-01	0.00E+00	6.57E+00	2.37E+00
V84	0.00E+00	9.75E-01	2.33E+00	0.00E+00	0.00E+00	1.90E+00	1.48E+00	1.16E+00
V85	3.79E-01	1.18E+00	1.79E+00	6.11E-01	0.00E+00	2.21E+00	8.33E-01	8.23E-01
V86	2.38E+00	1.21E+00	6.33E-01	2.49E+00	9.17E-01	8.33E-01	1.74E+00	9.00E-01
V87	9.80E-01	4.75E+00	2.58E-01	2.86E+00	8.72E-01	0.00E+00	5.17E+00	3.36E+00
V88	2.74E+00	7.04E+00	4.76E+00	2.87E+00	2.98E-01	6.71E+00	4.67E+00	6.16E+00
V89	2.88E+00	9.22E-01	4.47E-01	4.62E+00	1.64E+00	3.94E-01	5.30E+00	5.67E+00
V90	4.88E+00	2.92E+00	4.34E+00	2.79E+00	8.85E-01	1.71E+00	5.87E+00	4.05E+00
V91	0.00E+00	2.93E+00	3.15E+00	2.81E+00	1.57E+00	0.00E+00	2.69E+00	4.13E+00
V92	8.41E-01	1.00E-01	4.81E+00	0.00E+00	8.14E-01	2.63E+00	3.08E+00	9.89E-01
V93	1.48E+00	1.40E+00	3.52E+00	4.51E+00	2.02E+00	6.41E+00	9.63E+00	5.94E+00
V94	2.46E+00	1.20E+01	1.63E+00	6.71E+00	9.12E-01	1.65E+00	1.45E+01	8.90E+00
V95	5.39E-01	1.99E+00	9.80E-01	3.51E+00	1.85E+00	0.00E+00	1.88E+00	2.94E+00
V96	4.01E-01	1.90E+00	1.45E+00	1.31E+00	9.48E-01	8.95E-01	9.22E-01	1.18E+00
V97	3.42E-01	6.57E-01	1.15E+00	1.25E+00	2.27E+00	1.59E+00	7.06E-01	1.69E+00
V98	2.15E+00	1.25E+00	3.57E+00	5.00E-01	1.96E+00	2.71E+00	2.53E+00	6.83E-01
V99	1.73E+00	4.24E+00	5.18E+00	4.14E+00	9.07E-01	1.05E+00	4.53E+00	6.70E+00
V100	3.09E+00	1.00E-01	2.07E+00	7.63E-01	9.43E-01	2.64E+00	4.80E+00	2.45E+00
