Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V1	144	81	23	72	32	80
V2	33	50	77	2	158	14
V3	168	3	0	152	2	7
V4	32	37	0	221	80	0
V5	6	133	6	94	35	4
V6	253	83	45	571	162	5
V7	13	3	12	6	1	57
V8	34	43	23	27	221	53
V9	48	114	1	24	20	0
V10	50	6	4	67	34	87
V11	27	35	2	8	68	2
V12	4	18	61	157	212	69
V13	405	80	51	80	6	12
V14	133	194	3	0	36	18
V15	4	98	16	70	36	83
V16	206	176	3	0	0	12
V17	88	1	40	21	13	133
V18	14	81	219	24	51	130
V19	1	238	108	2	76	1
V20	173	242	10	48	12	9
V21	15	28	102	50	6	0
V22	8	0	25	148	0	5
V23	139	35	42	0	12	0
V24	137	4	32	213	44	23
V25	33	1	173	102	71	28
V26	4	16	378	12	45	0
V27	0	199	33	0	52	33
V28	21	23	10	14	0	32
V29	177	67	0	7	6	20
V30	204	145	46	0	41	20
V31	31	104	33	2	5	48
V32	54	280	60	55	4	0
V33	14	41	83	26	1	32
V34	3	4	6	29	33	3
V35	135	18	55	0	23	45
V36	12	1	100	24	9	194
V37	2	3	45	14	4	18
V38	137	14	106	66	240	145
V39	1	1	49	0	89	29
V40	153	4	102	199	1	94
V41	7	20	13	34	205	8
V42	4	0	28	13	26	8
V43	62	69	114	26	100	104
V44	2	18	129	48	0	1
V45	94	277	42	64	29	121
V46	0	66	24	31	152	27
V47	36	252	5	7	38	10
V48	7	55	3	30	12	199
V49	100	8	178	50	4	2
V50	53	14	40	13	203	42
V51	9	163	3	32	0	7
V52	0	31	60	19	5	0
V53	4	249	8	141	35	2
V54	3	0	3	46	20	0
V55	46	43	38	167	81	51
V56	0	9	32	8	167	4
V57	35	140	75	3	16	0
V58	5	2	5	110	146	264
V59	238	33	56	6	116	125
V60	8	7	146	46	4	116
V61	354	1	41	5	1	0
V62	9	7	60	71	46	27
V63	194	20	39	0	40	312
V64	292	5	292	10	10	126
V65	133	0	27	9	63	1
V66	7	203	75	27	6	7
V67	12	5	32	4	72	4
V68	87	128	18	8	231	190
V69	32	0	37	3	124	5
V70	57	80	67	24	126	4
V71	25	1	59	181	5	115
V72	68	74	16	0	2	0
V73	48	24	0	28	0	9
V74	98	26	95	257	27	61
V75	38	1	35	4	0	0
V76	8	46	316	127	288	51
V77	6	175	12	20	12	1
V78	31	52	18	35	5	138
V79	85	16	71	77	1	1
V80	267	77	30	55	24	42
V81	131	46	47	23	0	0
V82	4	1	46	21	62	3
V83	42	64	5	80	14	38
V84	0	0	384	4	32	9
V85	4	30	104	52	108	150
V86	44	50	22	128	13	30
V87	121	97	15	15	44	292
V88	98	1	9	23	2	31
V89	78	76	24	49	53	70
V90	186	215	10	36	22	184
V91	7	5	77	15	55	86
V92	36	237	0	0	17	3
V93	57	111	4	43	0	0
V94	252	6	108	62	51	50
V95	10	30	101	42	72	22
V96	93	2	28	32	5	166
V97	174	207	104	6	30	1
V98	194	58	1	70	16	0
V99	1	159	10	67	5	10
V100	286	9	37	166	2	1
