MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
2:Del:R:4	2.35E-05	3.00E-08	2.67E-07	4.82E-05	2.07E-04
2:Del:R:5	2.73E-08	1.62E-05	2.51E-08	1.86E-04	6.25E-08
3:Del:R:0	1.99E-04	2.69E-04	1.26E-04	6.60E-04	2.42E-04
3:Del:R:1	1.88E-04	3.99E-04	4.93E-04	2.03E-04	6.22E-04
3:Del:R:2	0.00E+00	3.05E-04	1.16E-04	1.91E-04	4.06E-04
3:Del:R:3	1.84E-09	0.00E+00	1.25E-04	1.34E-04	2.03E-04
3:Del:R:4	2.80E-05	3.63E-08	3.79E-08	4.70E-08	7.09E-08
3:Del:R:5	1.83E-03	0.00E+00	1.77E-03	1.86E-03	3.70E-03
4:Del:R:0	1.49E-08	2.47E-04	1.91E-05	4.87E-04	4.34E-04
4:Del:R:1	6.15E-06	4.84E-04	4.25E-04	1.82E-04	3.87E-04
4:Del:R:2	1.21E-04	2.10E-04	1.95E-04	4.70E-05	1.25E-05
4:Del:R:3	2.72E-09	1.95E-09	3.53E-09	4.40E-09	4.25E-09
4:Del:R:4	2.30E-08	4.19E-05	2.96E-08	4.42E-08	8.32E-08
4:Del:R:5	2.72E-09	1.95E-09	3.53E-09	4.40E-09	4.25E-09
5:Del:R:0	3.96E-05	7.33E-05	4.16E-08	4.55E-03	3.03E-08
5:Del:R:1	2.82E-06	2.54E-04	2.21E-05	7.46E-05	3.70E-04
5:Del:R:2	3.11E-05	1.14E-04	3.24E-05	1.94E-04	9.90E-05
5:Del:R:3	2.72E-09	1.95E-09	3.53E-09	4.40E-09	4.25E-09
5:Del:R:4	2.72E-09	1.95E-09	3.53E-09	4.40E-09	4.25E-09
5:Del:R:5	2.72E-09	1.95E-09	3.53E-09	4.40E-09	4.25E-09
2:Ins:R:0	5.40E-04	7.88E-04	9.41E-04	0.00E+00	3.98E-04
2:Ins:R:1	2.22E-05	3.21E-04	1.09E-04	3.16E-04	5.74E-05
2:Ins:R:2	8.23E-06	1.55E-04	8.61E-06	8.51E-05	2.31E-04
2:Ins:R:3	8.18E-05	1.37E-04	1.08E-04	1.66E-04	5.85E-05
2:Ins:R:4	1.27E-04	9.05E-05	2.54E-04	2.35E-04	3.73E-04
2:Ins:R:5	6.03E-04	2.96E-04	7.24E-04	1.02E-04	8.94E-04
3:Ins:R:0	7.21E-05	7.18E-05	5.82E-05	2.45E-04	8.48E-05
3:Ins:R:1	1.57E-04	9.22E-05	1.24E-04	7.01E-05	3.28E-04
3:Ins:R:2	4.67E-10	9.41E-09	5.19E-05	1.12E-04	8.03E-08
3:Ins:R:3	3.11E-08	7.18E-05	3.11E-05	6.14E-05	5.15E-08
3:Ins:R:4	1.68E-07	1.10E-08	7.46E-05	6.28E-05	3.62E-08
3:Ins:R:5	5.46E-05	1.84E-04	1.45E-04	0.00E+00	3.48E-04
4:Ins:R:0	1.84E-06	1.14E-04	2.47E-08	1.86E-04	9.87E-05
4:Ins:R:1	9.28E-05	2.12E-04	2.61E-04	1.47E-04	2.17E-04
4:Ins:R:2	3.22E-08	3.53E-08	2.71E-08	3.23E-08	9.30E-05
4:Ins:R:3	3.99E-08	1.99E-05	3.63E-08	4.47E-08	5.24E-05
4:Ins:R:4	4.25E-05	3.36E-05	7.46E-05	1.52E-04	5.13E-05
4:Ins:R:5	1.03E-04	1.41E-04	1.32E-04	1.85E-04	2.28E-04
5:Ins:R:0	2.27E-09	8.32E-05	1.66E-05	1.15E-04	5.50E-05
5:Ins:R:1	3.15E-04	9.99E-05	1.40E-04	5.64E-04	2.64E-04
5:Ins:R:2	1.28E-08	2.49E-05	6.16E-05	2.65E-09	1.54E-08
5:Ins:R:3	3.96E-05	4.32E-08	3.07E-05	4.60E-08	8.14E-08
5:Ins:R:4	3.81E-08	1.39E-05	3.90E-05	4.70E-08	7.93E-08
5:Ins:R:5	1.84E-09	3.27E-08	4.97E-05	0.00E+00	8.86E-05
2:Del:M:1	1.91E-04	3.73E-04	2.16E-04	2.75E-04	4.78E-04
3:Del:M:1	9.48E-05	3.18E-04	0.00E+00	3.88E-04	3.85E-04
3:Del:M:2	7.30E-05	2.80E-04	2.74E-04	5.03E-04	4.90E-04
4:Del:M:1	6.97E-08	4.14E-04	3.26E-04	4.27E-04	2.29E-04
4:Del:M:2	7.74E-05	3.27E-04	1.67E-04	3.73E-04	1.27E-04
4:Del:M:3	1.03E-04	2.67E-04	0.00E+00	3.62E-04	1.07E-05
5:Del:M:1	2.29E-04	7.00E-04	3.24E-04	2.98E-03	3.33E-04
5:Del:M:2	9.20E-08	1.84E-04	1.79E-04	1.23E-03	4.99E-04
5:Del:M:3	1.53E-08	1.57E-04	2.62E-04	1.09E-03	1.87E-07
5:Del:M:4	1.63E-08	1.15E-04	2.98E-05	6.70E-04	1.76E-04
5:Del:M:5	1.12E-03	0.00E+00	8.41E-09	1.14E-03	5.51E-04
