Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V1	16	27	5	20	113	2	58	0	4	0	0	24	0	0	0	0	0
V2	5	1	9	7	1	3	0	9	4	20	4	4	2	0	0	1	0
V3	11	0	9	45	0	5	5	3	14	6	0	8	7	11	10	0	0
V4	45	5	28	6	5	156	5	64	5	17	0	10	19	0	4	0	0
V5	0	130	20	39	0	2	2	0	0	50	0	22	67	0	2	10	5
V6	22	1	32	32	46	0	84	3	0	0	3	8	0	0	2	0	0
V7	101	2	0	19	114	13	99	54	37	0	0	0	1	2	10	4	9
V8	90	0	11	15	9	0	4	0	3	6	47	1	4	0	5	0	1
V9	33	63	6	26	3	11	0	29	26	0	0	10	3	8	7	0	0
V10	19	53	158	173	214	15	79	0	42	0	0	59	0	8	21	32	15
V11	143	21	1	0	1	6	17	6	8	0	30	1	0	2	6	0	6
V12	159	16	68	8	0	14	2	10	15	11	4	24	6	11	8	0	10
V13	59	15	0	4	4	0	2	2	16	0	35	0	3	0	2	2	1
V14	7	27	2	7	0	4	0	17	1	0	0	0	26	14	30	0	0
V15	0	71	31	1	18	1	2	0	0	0	3	0	0	3	0	0	0
V16	2	18	3	1	10	57	4	53	34	0	0	0	3	5	8	0	3
V17	0	8	107	8	7	2	4	0	0	0	0	39	0	0	0	0	1
V18	37	1	20	15	8	0	9	0	12	8	0	40	27	7	0	0	0
V19	101	0	1	34	0	0	1	0	0	0	0	1	38	15	9	0	0
V20	162	14	19	17	0	22	2	34	14	13	3	21	5	21	40	43	0
V21	7	20	32	31	11	13	10	3	12	28	0	0	13	9	11	34	4
V22	0	295	24	19	4	26	7	75	9	56	5	3	8	18	0	9	2
V23	4	127	38	41	48	37	39	21	15	2	0	10	56	12	3	0	8
V24	0	46	0	45	4	104	7	58	93	2	0	0	0	8	22	38	0
V25	8	5	0	15	6	80	2	84	27	0	0	0	1	0	20	0	0
V26	8	35	0	4	5	5	6	4	0	0	0	28	0	1	6	77	2
V27	7	11	65	11	17	83	19	59	29	5	0	45	0	0	0	0	0
V28	26	1	26	23	35	5	74	12	13	14	0	0	18	15	7	0	6
V29	113	0	0	0	0	0	0	0	0	0	24	0	4	0	1	0	5
V30	91	5	7	9	11	0	15	0	0	6	0	0	0	1	7	0	9
V31	16	1	5	15	0	6	2	0	0	25	0	12	22	33	15	0	0
V32	19	9	32	9	6	9	5	0	2	0	0	31	0	6	3	13	0
V33	18	0	17	0	2	8	1	23	0	0	5	7	0	1	2	2	0
V34	1	120	44	21	38	2	63	0	0	30	0	18	21	31	0	0	3
V35	63	10	2	22	52	2	39	31	0	0	98	2	0	0	1	0	7
V36	68	7	0	32	4	112	9	121	33	16	28	0	19	0	73	47	0
V37	31	81	36	6	3	8	7	0	3	76	3	1	11	0	0	13	0
V38	49	1	10	26	26	0	39	9	0	0	0	0	0	5	2	0	23
V39	1	31	69	16	12	16	18	16	14	4	0	1	15	16	35	0	1
V40	178	15	15	19	23	23	39	15	12	24	309	0	13	8	26	0	0
V41	7	4	0	10	0	7	7	9	12	18	0	0	3	12	9	0	0
V42	134	36	102	3	17	0	12	1	1	0	0	134	0	9	0	0	11
V43	11	29	2	18	3	153	5	122	76	2	0	2	110	0	24	0	0
