NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	99.267	35.41	27.679	23.229	0.213	0.966	20000.0
2	98.354	35.316	26.96	23.05	0.216	0.966	20000.0
3	101.545	36.261	28.132	24.008	0.219	0.963	50000.0
4	97.88	34.35	26.48	22.427	0.214	0.964	20000.0
5	94.565	33.45	25.205	21.902	0.208	0.964	20000.0
6	97.845	34.747	26.73	22.63	0.211	0.967	30000.0
7	97.632	35.311	26.614	23.04	0.214	0.964	20000.0
8	97.351	33.841	25.958	21.758	0.212	0.965	40000.0
9	95.259	33.797	25.319	21.971	0.21	0.964	30000.0
10	95.995	33.531	25.904	22.02	0.212	0.965	40000.0
