Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83A	ID83D
V1	1:Del:C:0	0.0	0.022067133970984483	0.0	0.9756475478743671	0.0022853181546484513	0.0
V1	1:Del:C:1	0.0	0.0003446916649629333	0.0	0.9931419775663105	0.006513330768726475	0.0
V1	1:Del:C:2	0.0	0.0017724688225123416	0.0	0.9765042520338948	0.021723279143593	0.0
V1	1:Del:C:3	0.0	0.2606698298196831	0.0	0.7134652084741782	0.025864961706138827	0.0
V1	1:Del:C:4	0.0	0.323701431368899	0.0	0.6678792564793156	0.008419312151785293	0.0
V1	1:Del:C:5	0.0	0.9980518714279671	0.0	0.0019481285720328889	0.0	0.0
V1	1:Del:T:0	0.0	0.10542077322268384	0.0	0.8924709328033009	0.0021082939740152138	0.0
V1	1:Del:T:1	0.0	1.3967909400498615e-16	0.0	0.9974097349932943	0.002590265006705502	0.0
V1	1:Del:T:2	0.0	0.11394669807897963	0.0	0.8854189227538004	0.0006343791672200382	0.0
V1	1:Del:T:3	0.0	0.21768831765372132	0.0	0.7758470103570116	0.006464671989267066	0.0
V1	1:Del:T:4	0.0	0.4383871231560822	0.0	0.5593474905092318	0.0022653863346859893	0.0
V1	1:Del:T:5	0.0	0.9992736280482564	0.0	0.0007262597653267416	1.1218641674125101e-07	0.0
V1	1:Ins:C:0	0.0	3.589938223842823e-13	0.0	3.131014308315746e-13	0.9999999999993279	0.0
V1	1:Ins:C:1	0.0	0.890249913353326	0.0	0.004819384308825095	0.10493070233784894	0.0
V1	1:Ins:C:2	0.0	0.10414473191995337	0.0	0.8925746711641782	0.003280596915868317	0.0
V1	1:Ins:C:3	0.0	0.958149813494669	0.0	7.675552385153014e-15	0.04185018650532337	0.0
V1	1:Ins:C:4	0.0	0.9977601553683061	0.0	0.000471312993617843	0.001768531638076145	0.0
V1	1:Ins:C:5	0.0	0.9840667982482219	0.0	0.0051215579357959725	0.010811643815982102	0.0
V1	1:Ins:T:0	0.0	0.14191905907569677	0.0	0.8580809409243033	0.0	0.0
V1	1:Ins:T:1	0.0	5.901974724137623e-16	0.0	0.9881346223928698	0.01186537760712982	0.0
V1	1:Ins:T:2	0.0	0.304083773812856	0.0	0.6927116510809123	0.0032045751062318296	0.0
V1	1:Ins:T:3	0.0	0.511446300846876	0.0	0.4814798905550246	0.007073808598099386	0.0
V1	1:Ins:T:4	0.0	0.7755078044601773	0.0	0.22449219553982272	0.0	0.0
V1	1:Ins:T:5	0.0	0.4599973298846911	0.0	0.5397750312061065	0.00022763890920250414	0.0
V1	2:Del:R:0	0.0	0.018922730262832647	0.0	0.96913935799478	0.011937911742387276	0.0
V1	2:Del:R:1	0.0	0.59832810616254	0.0	0.34147324350204267	0.06019865033541745	0.0
V1	2:Del:R:2	0.0	0.7010517124089484	0.0	0.28715250993288766	0.01179577765816401	0.0
V1	2:Del:R:3	0.0	0.9202265678888134	0.0	0.07603980367326996	0.0037336284379166926	0.0
V1	2:Del:R:4	0.0	0.999999710975498	0.0	3.906249205276912e-15	2.890244980550178e-07	0.0
V1	2:Del:R:5	0.0	3.997447199231844e-10	0.0	2.9489066724162427e-10	0.9999999993053647	0.0
V1	3:Del:R:0	0.0	0.006514207860327971	0.0	0.9484756088551508	0.04501018328452105	0.0
V1	3:Del:R:1	0.0	0.6404508843113623	0.0	0.350664788524991	0.008884327163646764	0.0
V1	3:Del:R:2	0.0	0.7369454629798411	0.0	0.2614404544317279	0.0016140825884310942	0.0
V1	3:Del:R:3	0.0	0.6766526684595708	0.0	0.3233471671167588	1.6442367018458318e-07	0.0
V1	3:Del:R:4	0.0	4.0878521936985365e-10	0.0	3.5473157759466355e-10	0.9999999992364833	0.0
V1	3:Del:R:5	0.0	3.8325675928810587e-17	0.0	3.3426268706241715e-17	0.9999999999999999	0.0
V1	4:Del:R:0	0.0	0.012520575821356216	0.0	0.9440924655980655	0.04338695858057831	0.0
V1	4:Del:R:1	0.0	0.41968661583879013	0.0	0.5803133841612099	0.0	0.0
V1	4:Del:R:2	0.0	0.47548413744649587	0.0	0.49936749877071446	0.025148363782789653	0.0
V1	4:Del:R:3	0.0	0.32385475619623405	0.0	0.6751351714583712	0.0010100723453947502	0.0
V1	4:Del:R:4	0.0	1.3787919510809242e-10	0.0	1.2025324832480928e-10	0.9999999997418675	0.0
V1	4:Del:R:5	0.0	0.9600896980287857	0.0	0.039806841166197024	0.00010346080501733636	0.0
V1	5:Del:R:0	0.0	0.07138229504150215	0.0	0.9115368650988169	0.01708083985968091	0.0
V1	5:Del:R:1	0.0	0.9061096922475758	0.0	0.09293086165507862	0.0009594460973455955	0.0
V1	5:Del:R:2	0.0	0.6684766051141834	0.0	0.28373619522407517	0.04778719966174151	0.0
V1	5:Del:R:3	0.0	0.9758140073152797	0.0	0.024046088173789844	0.00013990451093060638	0.0
V1	5:Del:R:4	0.0	0.9480697351797263	0.0	0.051676463729208366	0.0002538010910652754	0.0
V1	5:Del:R:5	0.0	0.5265410363325631	0.0	0.47289580214408844	0.0005631615233484761	0.0
