MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	0.25186476279050113	0.05597580214962363	0.019453002364025453	0.0019740757474721706	0.001380117475764564
1:Del:C:1	0.06948362551629543	0.03647908195853233	0.006250760261900723	0.005011402484484506	7.216390406910023e-05
1:Del:C:2	0.0014385714930540416	0.0037331772735342385	0.0013781957644823707	0.0001843366362137999	1.197881386971744e-07
1:Del:C:3	0.00847085970453918	0.008517231896985323	0.0006023613328579813	0.0	0.00026929630232075397
1:Del:C:4	0.011979662557132542	0.0032754193875007332	0.021605308260768653	8.735194860491902e-05	0.00043676510517798306
1:Del:C:5	0.0030596787109971046	0.0010862440907658311	0.0009697278260368591	0.0026201802189461886	0.003688273928128183
1:Del:T:0	0.08321224311366678	0.029529227432794868	0.004723079921677709	0.004498357512056827	0.008976335753686726
1:Del:T:1	0.030949849600438027	0.013250793889164924	0.0028830541181378067	0.0017202770744916052	0.0002182360040023923
1:Del:T:2	0.06544659100472927	0.019626506185159088	0.002070481861301232	0.00026224013417959214	0.0017213220979897415
1:Del:T:3	0.09579214621335268	0.01800307073535805	0.0030200318433344364	0.0009007958668462379	0.005486809842113871
1:Del:T:4	0.0802584320306778	0.01716788695048308	0.009970399457961321	0.003938528514117934	0.007335818221326918
1:Del:T:5	0.21501545725302548	0.07576743556960537	0.07515785037028025	1.4012984643248171e-46	0.15523589457881143
1:Ins:C:0	1.4576599856042093e-07	0.0024042515084147452	0.00012190844735329164	2.0897992101254203e-07	6.900854199187734e-08
1:Ins:C:1	1.119858105802507e-07	0.0020278961746953428	0.00018200096975569126	1.9420573007522535e-07	5.7362047702380624e-05
1:Ins:C:2	1.5180227563860171e-05	0.0011960236442973837	9.887835815245439e-05	1.4770750027537361e-07	5.020789837356654e-08
1:Ins:C:3	0.0001420842073986961	0.0001227753566375611	0.000406702101463452	0.00032127419505059154	0.00013561839964388868
1:Ins:C:4	0.00030760929797679637	0.00029741369950926356	6.495035158948781e-05	0.002346657862653956	0.001474458907614462
1:Ins:C:5	0.0013618704258988145	0.0010133633797522635	0.0006101322963729672	0.026503134332597256	0.00200054998459791
1:Ins:T:0	0.009204357024282217	0.0035355919506400825	7.357995273196138e-05	0.001586416590726003	0.001072793988714693
1:Ins:T:1	0.006408743211068213	0.006588469073176384	0.0019775556633248926	0.0	0.00020098607181342487
