MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	4.65E-08	2.49E-03	6.77E-08	5.67E-04	4.18E-02	1.35E-06	7.09E-02	2.38E-03	5.91E-03	7.21E-03	2.96E-02	4.19E-02	1.05E-02	1.77E-03	1.58E-02	2.69E-02	2.71E-03	4.77E-03	6.20E-46
1:Del:C:1	0.00E+00	8.53E-04	0.00E+00	5.85E-08	2.71E-02	1.28E-03	1.79E-02	3.93E-03	4.11E-02	1.48E-02	3.43E-02	1.46E-02	1.40E-46	5.10E-03	5.12E-02	8.09E-03	8.14E-03	3.63E-03	1.37E-02
1:Del:C:2	0.00E+00	9.16E-04	4.25E-04	0.00E+00	1.60E-04	0.00E+00	7.48E-04	1.90E-03	7.84E-04	3.77E-04	5.35E-03	1.59E-03	1.03E-03	1.21E-03	4.58E-03	2.72E-04	7.83E-03	2.81E-03	1.17E-03
1:Del:C:3	2.18E-04	4.70E-04	0.00E+00	4.75E-04	7.61E-03	0.00E+00	7.79E-03	0.00E+00	1.10E-02	1.02E-02	7.20E-03	5.91E-03	1.35E-02	8.62E-04	5.09E-03	1.62E-03	0.00E+00	7.59E-03	1.27E-02
1:Del:C:4	1.37E-04	8.68E-04	3.99E-06	0.00E+00	3.43E-03	0.00E+00	5.01E-03	2.24E-03	9.03E-03	3.89E-04	8.99E-03	0.00E+00	2.18E-02	4.86E-03	2.59E-03	9.51E-03	0.00E+00	5.58E-03	2.42E-02
1:Del:C:5	5.31E-04	5.38E-03	6.01E-05	0.00E+00	1.34E-03	2.31E-03	1.94E-03	3.83E-03	7.10E-04	3.38E-04	5.92E-03	3.65E-03	7.92E-03	1.28E-02	1.40E-46	7.69E-03	0.00E+00	2.81E-02	1.77E-03
1:Del:T:0	4.77E-04	3.00E-04	2.80E-46	9.43E-05	6.03E-05	7.46E-03	2.94E-02	4.50E-03	8.99E-03	6.08E-02	1.28E-02	3.45E-03	1.62E-02	1.58E-02	1.74E-02	5.22E-07	1.68E-02	4.35E-03	3.13E-03
1:Del:T:1	0.00E+00	0.00E+00	5.93E-08	1.39E-04	9.71E-03	1.13E-03	9.01E-04	1.74E-03	1.31E-06	1.51E-02	3.51E-02	5.57E-03	2.71E-03	1.60E-03	5.90E-02	0.00E+00	1.13E-07	1.02E-03	9.23E-07
1:Del:T:2	0.00E+00	6.79E-04	2.46E-04	6.23E-04	2.79E-03	0.00E+00	4.61E-02	1.94E-03	1.21E-02	3.78E-02	9.06E-03	3.73E-03	1.95E-02	2.98E-03	2.51E-02	0.00E+00	9.03E-03	7.57E-03	1.53E-02
1:Del:T:3	0.00E+00	4.75E-07	7.67E-03	3.36E-04	1.48E-02	1.40E-46	4.22E-02	3.07E-03	4.15E-03	4.98E-02	3.01E-02	1.46E-04	8.85E-02	4.30E-03	3.08E-02	3.35E-03	1.34E-02	2.08E-02	8.44E-03
1:Del:T:4	3.22E-04	3.66E-03	7.66E-08	4.05E-04	6.23E-03	1.87E-46	2.52E-02	0.00E+00	3.38E-02	2.38E-02	7.36E-02	2.75E-02	1.09E-02	3.50E-02	3.11E-02	1.86E-02	1.83E-03	3.83E-02	2.23E-02
1:Del:T:5	5.05E-07	1.93E-02	8.61E-08	1.67E-07	1.98E-07	2.38E-07	7.99E-08	1.87E-03	4.57E-08	2.68E-02	8.88E-03	1.04E-03	3.13E-02	7.17E-02	3.10E-45	9.35E-03	4.70E-03	4.46E-02	1.60E-02
1:Ins:C:0	2.71E-05	0.00E+00	3.21E-09	1.41E-04	2.55E-09	2.80E-04	0.00E+00	1.16E-03	6.61E-04	0.00E+00	3.73E-07	2.95E-04	2.14E-08	0.00E+00	2.14E-08	2.58E-04	5.97E-07	4.59E-04	9.97E-04
1:Ins:C:1	6.70E-09	4.44E-08	1.30E-04	1.21E-08	0.00E+00	4.10E-04	1.25E-08	7.56E-04	1.92E-03	1.48E-06	5.83E-07	4.45E-07	1.03E-03	5.75E-04	2.84E-03	4.94E-07	9.42E-08	1.52E-03	3.16E-04
1:Ins:C:2	2.28E-08	1.07E-08	2.02E-04	4.10E-08	9.94E-09	3.43E-07	1.76E-08	8.97E-05	7.78E-04	5.59E-08	1.41E-07	2.19E-07	1.60E-04	9.71E-05	1.16E-03	1.66E-04	1.77E-03	9.93E-08	4.41E-04
1:Ins:C:3	2.70E-04	1.31E-07	1.71E-06	9.54E-05	0.00E+00	5.76E-08	0.00E+00	2.65E-08	2.92E-05	0.00E+00	7.19E-05	1.10E-03	1.76E-03	1.65E-03	1.01E-03	8.34E-04	8.04E-04	2.76E-03	4.69E-03
1:Ins:C:4	3.30E-04	1.12E-04	0.00E+00	1.01E-04	4.60E-04	0.00E+00	0.00E+00	3.77E-04	2.13E-03	0.00E+00	8.06E-04	0.00E+00	7.01E-03	5.91E-03	0.00E+00	1.26E-03	1.67E-03	5.01E-03	5.20E-03
1:Ins:C:5	1.58E-03	1.48E-03	0.00E+00	3.50E-04	0.00E+00	5.06E-04	1.71E-04	2.94E-04	1.70E-04	1.26E-03	1.23E-02	2.12E-03	2.96E-07	4.08E-03	8.49E-03	5.94E-02	6.56E-03	3.05E-02	2.18E-03
1:Ins:T:0	5.48E-04	2.08E-03	3.46E-04	1.85E-08	5.93E-03	0.00E+00	3.16E-03	2.15E-03	3.79E-03	8.01E-03	2.37E-03	1.28E-06	2.31E-02	1.36E-04	3.61E-03	3.26E-03	6.85E-03	2.92E-08	2.43E-02
1:Ins:T:1	1.16E-04	2.80E-46	7.72E-04	0.00E+00	2.64E-03	7.36E-04	5.17E-03	3.36E-04	6.48E-03	6.57E-03	7.34E-03	2.35E-03	5.11E-03	2.65E-07	9.90E-03	4.74E-07	2.23E-03	0.00E+00	1.10E-03
1:Ins:T:2	9.22E-06	2.62E-04	9.82E-05	3.47E-04	0.00E+00	6.47E-04	0.00E+00	0.00E+00	2.64E-03	2.06E-03	2.22E-03	3.24E-03	0.00E+00	1.17E-03	1.29E-03	5.09E-04	7.20E-03	9.05E-04	9.12E-04
1:Ins:T:3	3.21E-04	0.00E+00	3.63E-08	2.59E-08	9.57E-04	1.17E-07	7.80E-05	5.11E-08	8.83E-04	4.07E-04	6.23E-03	2.41E-03	4.39E-03	6.47E-04	9.78E-04	8.58E-03	2.12E-03	9.76E-03	6.62E-03
1:Ins:T:4	1.97E-03	1.33E-08	6.73E-04	4.61E-09	1.84E-07	3.07E-09	3.52E-07	1.18E-03	5.22E-04	0.00E+00	2.40E-02	5.83E-03	3.25E-03	1.25E-03	6.25E-03	3.21E-02	3.30E-02	1.99E-02	5.30E-02
1:Ins:T:5	4.91E-03	2.97E-08	1.51E-07	1.95E-07	1.51E-15	9.50E-08	1.00E-06	5.78E-07	2.42E-02	1.06E-02	1.54E-06	8.19E-06	5.52E-03	4.86E-02	1.52E-06	9.95E-02	2.70E-06	3.79E-06	7.34E-02
2:Del:R:0	3.88E-04	0.00E+00	0.00E+00	0.00E+00	5.03E-03	2.30E-03	4.60E-03	1.70E-03	1.02E-02	1.01E-02	3.17E-04	4.47E-03	0.00E+00	6.83E-04	8.65E-03	1.69E-03	9.59E-03	0.00E+00	3.19E-03
2:Del:R:1	5.72E-05	4.63E-04	3.79E-08	0.00E+00	0.00E+00	1.17E-03	8.70E-03	3.28E-03	6.26E-03	0.00E+00	1.38E-02	2.21E-03	2.95E-03	4.99E-03	2.14E-02	1.40E-46	3.74E-03	5.27E-03	2.56E-02
2:Del:R:2	0.00E+00	6.74E-05	9.17E-08	0.00E+00	3.54E-08	5.17E-04	3.52E-08	6.85E-05	2.85E-03	9.33E-04	2.63E-03	6.39E-03	1.21E-03	2.34E-03	3.80E-03	6.78E-04	5.98E-07	3.37E-03	1.46E-03
2:Del:R:3	3.29E-07	2.68E-04	9.02E-05	0.00E+00	1.08E-07	0.00E+00	2.49E-07	9.59E-08	0.00E+00	2.80E-46	3.69E-07	5.91E-04	0.00E+00	2.14E-03	1.73E-04	2.60E-04	0.00E+00	1.18E-03	5.47E-04
2:Del:R:4	7.96E-05	8.87E-08	1.81E-07	2.52E-08	9.49E-08	1.32E-07	1.43E-08	7.29E-08	5.25E-08	4.60E-08	1.96E-06	5.89E-04	4.82E-07	5.39E-04	2.08E-07	2.52E-04	2.94E-07	3.56E-07	8.47E-04
2:Del:R:5	3.26E-08	0.00E+00	7.44E-08	1.71E-02	3.64E-04	9.98E-08	2.50E-07	7.61E-08	7.80E-07	1.24E-05	1.91E-07	6.48E-02	3.86E-03	3.05E-08	7.22E-07	2.59E-07	3.34E-07	4.80E-04	9.26E-04
3:Del:R:0	7.89E-04	3.24E-08	2.28E-04	2.46E-02	7.36E-07	6.63E-07	8.23E-08	2.14E-46	4.31E-46	9.63E-08	8.25E-04	3.91E-02	8.41E-46	1.68E-02	3.75E-02	1.40E-03	2.86E-07	6.91E-03	4.10E-06
3:Del:R:1	9.96E-05	3.85E-04	1.46E-04	0.00E+00	1.22E-03	2.13E-04	1.92E-03	1.40E-46	1.97E-03	2.91E-03	2.79E-03	3.70E-03	7.10E-03	2.98E-03	2.52E-03	4.90E-03	2.04E-02	4.27E-03	2.30E-02
3:Del:R:2	0.00E+00	1.56E-03	2.04E-08	2.30E-04	4.59E-04	0.00E+00	3.69E-04	6.21E-04	6.41E-04	7.58E-04	0.00E+00	5.10E-08	1.07E-03	6.12E-04	4.60E-04	4.53E-03	7.70E-07	4.16E-03	2.46E-03
3:Del:R:3	1.39E-08	2.41E-05	1.19E-07	2.18E-08	1.01E-07	2.65E-04	1.24E-07	4.02E-09	1.23E-06	8.05E-08	1.49E-03	2.20E-07	7.57E-08	7.94E-04	2.97E-06	1.25E-03	1.55E-07	2.66E-03	1.41E-03
3:Del:R:4	1.00E-08	3.63E-08	1.85E-08	1.05E-08	8.28E-08	7.63E-08	6.00E-08	3.69E-08	5.87E-08	6.32E-08	1.39E-07	3.74E-07	1.70E-07	1.48E-07	2.14E-07	1.35E-07	3.02E-07	2.93E-07	3.52E-07
3:Del:R:5	7.09E-06	2.58E-08	2.04E-07	2.09E-04	0.00E+00	4.13E-08	3.28E-04	6.68E-05	6.84E-04	2.39E-08	5.54E-08	6.79E-04	2.02E-08	0.00E+00	1.61E-07	3.17E-04	1.11E-03	2.36E-07	1.72E-03
4:Del:R:0	1.75E-08	3.45E-03	2.58E-08	1.52E-04	7.53E-04	2.76E-08	3.67E-03	2.81E-03	5.55E-03	6.68E-04	0.00E+00	2.78E-07	8.11E-04	1.76E-03	6.92E-03	0.00E+00	7.76E-03	4.53E-04	1.62E-03
4:Del:R:1	5.03E-05	4.63E-04	1.01E-04	0.00E+00	1.32E-03	3.63E-04	1.94E-03	6.35E-07	1.61E-03	3.78E-03	6.40E-03	0.00E+00	1.52E-03	4.86E-03	9.95E-07	2.74E-05	7.43E-03	1.56E-06	2.81E-04
4:Del:R:2	0.00E+00	3.18E-04	3.45E-05	0.00E+00	3.12E-04	5.53E-08	8.55E-04	7.03E-05	2.66E-04	2.79E-04	9.58E-08	1.41E-03	2.03E-03	9.19E-04	2.49E-03	0.00E+00	3.14E-04	0.00E+00	1.00E-03
4:Del:R:3	1.00E-08	3.63E-08	1.85E-08	1.05E-08	8.28E-08	7.63E-08	6.00E-08	3.69E-08	5.87E-08	6.32E-08	1.39E-07	3.74E-07	1.70E-07	1.48E-07	2.14E-07	1.35E-07	3.02E-07	2.93E-07	3.52E-07
4:Del:R:4	1.00E-08	3.63E-08	1.85E-08	1.05E-08	8.28E-08	7.63E-08	6.00E-08	3.69E-08	5.87E-08	6.32E-08	1.39E-07	3.74E-07	1.70E-07	1.48E-07	2.14E-07	1.35E-07	3.02E-07	2.93E-07	3.52E-07
4:Del:R:5	1.00E-08	3.63E-08	1.85E-08	1.05E-08	8.28E-08	7.63E-08	6.00E-08	3.69E-08	5.87E-08	6.32E-08	1.39E-07	3.74E-07	1.70E-07	1.48E-07	2.14E-07	1.35E-07	3.02E-07	2.93E-07	3.52E-07
5:Del:R:0	1.02E-04	5.25E-07	2.97E-03	4.38E-04	3.47E-07	2.77E-02	0.00E+00	2.62E-02	3.75E-02	4.80E-07	6.48E-07	7.01E-46	4.21E-02	7.26E-04	9.97E-03	4.11E-03	5.86E-07	1.27E-02	1.70E-02
5:Del:R:1	1.46E-04	6.43E-04	0.00E+00	0.00E+00	7.53E-04	6.62E-04	1.02E-04	4.39E-04	5.62E-07	8.89E-04	1.08E-03	1.31E-03	1.02E-03	6.13E-03	0.00E+00	2.04E-03	0.00E+00	7.18E-03	2.72E-03
5:Del:R:2	9.17E-08	1.16E-08	1.05E-04	7.59E-05	0.00E+00	4.04E-08	5.07E-08	1.12E-08	9.79E-04	5.26E-08	1.41E-03	1.22E-03	2.92E-07	9.13E-08	1.21E-03	7.48E-04	2.04E-07	1.43E-03	2.19E-03
5:Del:R:3	2.38E-08	2.45E-08	3.94E-08	3.83E-08	9.28E-08	9.87E-08	6.03E-07	3.37E-08	4.71E-04	1.80E-06	1.17E-03	3.44E-07	2.42E-04	1.52E-04	3.01E-04	2.05E-07	5.73E-07	8.65E-07	4.56E-04
5:Del:R:4	2.79E-08	2.46E-08	4.04E-08	4.78E-08	9.88E-08	1.34E-07	3.96E-08	1.05E-07	2.61E-07	1.05E-04	2.44E-04	9.66E-04	1.18E-07	1.67E-07	6.67E-07	1.77E-07	4.06E-04	2.61E-07	2.91E-07
5:Del:R:5	2.34E-08	2.20E-08	4.20E-08	1.89E-08	7.69E-08	1.30E-07	4.03E-07	2.50E-04	2.50E-04	3.64E-07	4.16E-07	3.80E-07	1.31E-06	2.39E-04	1.30E-07	2.07E-07	2.48E-07	1.18E-04	3.65E-07
2:Ins:R:0	0.00E+00	8.14E-04	3.95E-05	2.74E-04	0.00E+00	5.02E-04	3.30E-08	2.29E-03	4.98E-03	9.01E-04	8.13E-04	5.11E-05	3.18E-03	4.81E-04	2.11E-03	0.00E+00	0.00E+00	5.97E-07	2.37E-03
2:Ins:R:1	4.09E-09	0.00E+00	8.96E-05	2.76E-08	0.00E+00	4.43E-04	4.20E-04	2.09E-04	4.49E-04	1.44E-03	3.37E-03	2.30E-03	5.89E-04	2.87E-08	1.97E-03	1.38E-04	3.99E-03	8.16E-04	6.42E-03
2:Ins:R:2	0.00E+00	4.63E-04	0.00E+00	3.81E-03	1.47E-03	1.40E-07	0.00E+00	3.55E-04	2.37E-04	4.22E-03	3.02E-03	1.72E-02	4.51E-03	3.75E-08	6.79E-07	1.54E-03	1.66E-07	4.12E-03	9.02E-02
2:Ins:R:3	5.30E-05	8.84E-05	3.46E-09	1.45E-04	1.38E-04	1.89E-08	6.30E-05	4.87E-04	3.72E-08	7.22E-08	9.30E-05	2.85E-04	0.00E+00	1.18E-04	0.00E+00	4.07E-08	1.18E-03	6.14E-04	2.48E-03
2:Ins:R:4	8.81E-05	1.50E-03	1.36E-04	8.79E-09	9.03E-08	5.96E-07	6.69E-08	1.47E-07	5.57E-08	1.15E-07	4.02E-07	1.03E-02	1.11E-02	3.01E-03	2.15E-03	1.76E-03	1.06E-06	9.73E-03	9.10E-03
2:Ins:R:5	1.81E-03	1.96E-03	5.49E-05	0.00E+00	2.64E-08	0.00E+00	2.83E-08	0.00E+00	5.67E-07	0.00E+00	4.92E-03	1.69E-02	0.00E+00	7.64E-03	1.23E-06	2.18E-02	5.35E-03	6.28E-02	5.79E-03
3:Ins:R:0	2.17E-08	2.46E-05	3.30E-08	3.01E-08	2.13E-07	1.32E-04	9.07E-05	1.02E-03	9.45E-07	3.47E-04	1.15E-07	4.75E-04	2.92E-04	2.68E-08	6.67E-04	5.90E-07	1.61E-03	4.27E-04	8.82E-04
3:Ins:R:1	0.00E+00	1.76E-04	3.39E-08	2.77E-08	2.36E-08	1.09E-07	5.70E-08	1.81E-08	8.44E-04	1.10E-07	1.37E-07	2.17E-03	3.12E-06	9.54E-04	1.74E-04	2.29E-07	3.28E-03	6.55E-04	3.29E-03
3:Ins:R:2	4.31E-08	4.53E-07	1.73E-02	4.77E-07	9.29E-08	5.05E-07	1.20E-07	1.04E-06	2.89E-06	1.34E-07	8.17E-08	2.16E-03	1.58E-02	7.32E-03	6.22E-03	1.44E-03	9.47E-02	4.22E-03	6.33E-04
3:Ins:R:3	2.34E-08	1.66E-08	1.37E-06	5.08E-08	5.49E-08	6.52E-07	4.07E-08	1.96E-04	4.38E-04	8.19E-09	1.87E-07	1.20E-06	9.19E-08	8.68E-08	1.07E-07	1.78E-07	1.17E-03	4.06E-07	1.47E-07
