MutationType	ID83A	ID83B	ID83C	ID83D
4:Del:R:1	1.65E-04	2.81E-04	0.00E+00	1.43E-04
4:Del:R:2	8.62E-05	6.40E-05	6.05E-09	4.63E-05
4:Del:R:3	1.22E-07	5.47E-04	2.53E-03	8.15E-05
4:Del:R:4	2.95E-05	3.50E-05	3.53E-08	5.93E-08
4:Del:R:5	3.89E-08	4.52E-05	3.44E-05	3.63E-08
5:Del:R:0	1.42E-03	7.14E-04	1.31E-03	5.19E-04
5:Del:R:1	1.44E-04	3.11E-04	1.23E-08	4.96E-05
5:Del:R:2	5.72E-05	5.21E-05	1.97E-08	3.59E-05
5:Del:R:3	6.42E-09	7.65E-09	1.14E-07	1.93E-03
5:Del:R:4	3.86E-05	3.70E-08	3.23E-08	5.19E-08
5:Del:R:5	6.04E-08	3.89E-08	2.22E-08	4.76E-05
2:Ins:R:0	1.36E-04	1.41E-04	1.88E-04	8.49E-05
2:Ins:R:1	2.04E-04	1.04E-04	1.15E-04	7.10E-05
2:Ins:R:2	1.07E-04	1.24E-04	9.59E-05	6.68E-09
2:Ins:R:3	6.54E-05	7.82E-05	4.16E-05	6.41E-06
2:Ins:R:4	8.33E-05	1.66E-04	9.70E-05	3.35E-05
2:Ins:R:5	9.15E-04	9.75E-04	1.87E-03	1.08E-03
3:Ins:R:0	3.26E-05	7.67E-09	4.88E-09	2.24E-08
3:Ins:R:1	1.06E-04	6.46E-05	3.70E-09	0.00E+00
3:Ins:R:2	5.68E-08	3.12E-05	3.55E-08	2.46E-05
3:Ins:R:3	1.05E-05	4.12E-05	1.42E-08	1.87E-05
3:Ins:R:4	4.14E-05	3.40E-07	2.54E-05	7.01E-05
3:Ins:R:5	2.08E-05	1.08E-04	8.94E-05	1.79E-04
4:Ins:R:0	1.96E-09	2.61E-09	1.92E-09	4.68E-09
4:Ins:R:1	8.23E-08	1.82E-07	4.65E-03	2.40E-04
4:Ins:R:2	1.96E-09	2.61E-09	1.92E-09	4.68E-09
4:Ins:R:3	5.12E-08	2.91E-08	2.23E-08	8.15E-05
4:Ins:R:4	1.42E-05	8.51E-05	2.57E-08	3.83E-08
4:Ins:R:5	1.16E-04	1.39E-04	3.64E-05	1.41E-04
5:Ins:R:0	5.62E-05	1.73E-05	3.15E-08	5.52E-08
5:Ins:R:1	2.02E-04	2.17E-04	1.53E-04	1.18E-04
5:Ins:R:2	5.42E-08	3.50E-08	1.84E-05	3.71E-05
5:Ins:R:3	1.96E-09	2.61E-09	1.92E-09	4.68E-09
5:Ins:R:4	2.31E-05	2.45E-05	2.40E-08	1.80E-05
5:Ins:R:5	5.58E-08	3.92E-08	2.67E-08	6.10E-05
2:Del:M:1	2.63E-04	2.06E-04	1.08E-08	1.85E-04
3:Del:M:1	2.30E-04	5.40E-05	1.80E-05	1.36E-04
3:Del:M:2	1.61E-04	3.30E-04	1.41E-04	6.00E-05
4:Del:M:1	2.05E-04	9.26E-05	4.23E-09	1.15E-04
4:Del:M:2	2.04E-04	1.16E-04	5.61E-04	0.00E+00
4:Del:M:3	1.18E-04	3.01E-05	1.55E-04	1.32E-04
5:Del:M:1	1.19E-03	6.42E-04	6.71E-04	8.04E-04
5:Del:M:2	5.58E-04	5.98E-04	5.07E-04	2.97E-04
5:Del:M:3	4.92E-04	3.61E-04	4.07E-04	1.79E-04
5:Del:M:4	3.31E-04	1.44E-04	7.05E-05	1.32E-04
5:Del:M:5	2.34E-04	1.54E-04	1.53E-04	1.58E-04
