Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V43	4.73E-01	1.88E+00	6.83E-01	3.89E+00	3.35E+00	3.62E+00	6.21E+00	7.56E+00	2.55E+00
V44	2.65E+00	8.82E+00	1.13E+00	8.02E+00	3.42E-01	2.65E+00	8.33E+00	1.09E+01	8.07E+00
V45	4.53E+00	1.51E+00	9.51E+00	0.00E+00	7.20E+00	7.50E+00	3.63E+00	5.53E+00	1.22E+01
V46	0.00E+00	1.91E+00	1.21E+00	3.95E+00	0.00E+00	3.48E-01	9.67E-01	2.42E+00	3.71E+00
V47	1.26E+00	5.49E+00	0.00E+00	7.18E-01	3.31E+01	3.18E+01	1.44E+00	5.36E+00	1.20E+01
V48	3.49E+00	4.90E+00	2.95E+00	3.17E+00	1.54E+00	1.51E+00	2.03E+00	5.18E+00	2.57E+00
V49	1.21E+00	3.78E+00	5.07E+00	7.34E+00	2.89E+00	1.87E+00	1.26E+01	1.17E+01	4.91E+00
V50	1.58E+00	5.04E-01	3.13E+00	6.39E+00	1.91E+00	1.62E+00	2.60E+00	3.35E+00	5.60E+00
V51	1.78E+00	8.46E-01	4.77E-01	2.00E-01	1.29E+01	1.26E+01	1.35E+00	1.00E+00	3.48E+00
V52	0.00E+00	5.17E+00	3.87E+00	7.42E-01	2.49E+01	2.45E+01	2.20E+00	4.40E+00	5.22E+00
V53	5.06E+00	5.16E+00	0.00E+00	2.03E+00	7.15E-01	3.68E+00	3.62E+00	5.53E+00	3.23E+00
V54	2.21E+00	6.96E-01	3.48E-01	3.96E+00	1.36E+01	1.35E+01	1.97E+00	2.01E+00	4.81E+00
V55	1.90E+00	5.06E+00	7.27E-01	1.69E+00	4.71E+00	3.44E+00	2.64E+00	5.09E+00	2.70E+00
V56	5.42E-01	1.62E+00	2.04E+01	4.41E+01	3.04E+00	4.24E+00	3.85E+00	1.80E+01	3.96E+01
V57	9.52E-01	2.02E+00	2.44E+01	0.00E+00	1.29E+00	1.28E+00	2.77E+00	2.23E+01	1.75E+01
V58	5.67E-01	1.68E+00	3.41E+00	7.61E-01	2.05E+00	2.01E+00	6.57E-01	1.67E+00	3.79E+00
V59	0.00E+00	2.19E+00	8.98E-01	4.60E+01	8.27E-01	2.44E+00	8.00E-01	6.11E-01	4.80E+01
V60	5.59E-01	4.43E+00	1.49E+00	7.34E-01	2.21E-01	5.54E-01	1.04E+00	1.71E+00	4.32E+00
V61	2.66E+00	1.72E+00	1.03E+01	1.47E+00	2.51E+00	3.22E+00	2.96E+00	3.97E+00	9.78E+00
V62	4.76E-01	3.90E+00	1.00E-01	3.49E+00	1.51E+00	7.67E-01	4.19E+00	4.57E+00	3.88E+00
V63	1.68E+00	2.21E+01	0.00E+00	3.89E-01	6.62E+00	7.51E+00	5.24E+00	3.15E+01	3.28E+00
V64	1.82E+00	3.67E+00	3.72E+01	6.12E+00	1.48E+00	1.51E+00	2.33E+00	2.67E+01	2.82E+01
V65	0.00E+00	6.33E-01	3.96E+00	8.83E-01	5.47E-01	1.00E-01	2.44E+00	3.53E+00	2.76E+00
V66	2.11E-01	1.33E-01	0.00E+00	1.65E+00	1.40E+00	0.00E+00	1.75E+01	1.74E+01	1.17E+00
V67	8.33E-01	4.96E-01	0.00E+00	5.93E-01	7.45E+00	7.30E+00	2.14E+00	2.42E+00	1.55E+00
V68	4.78E+00	8.02E+00	3.27E+00	4.88E+00	2.44E+00	1.72E+00	3.77E+00	1.03E+01	3.89E+00
V69	1.83E+00	9.29E-01	1.03E+01	6.08E+00	2.40E+00	2.64E+00	4.99E-01	6.84E+00	8.44E+00
V70	9.21E-01	3.92E+00	4.21E+00	0.00E+00	9.36E-01	7.67E-01	1.42E+00	4.23E+00	4.17E+00
V71	1.02E+00	1.24E+01	0.00E+00	0.00E+00	6.63E+00	6.98E+00	2.60E+00	1.34E+01	7.97E+00
V72	7.19E-01	2.80E+00	1.47E+01	0.00E+00	4.38E+00	5.17E+00	7.79E+00	9.78E+00	1.48E+01
V73	1.53E+00	7.77E-01	1.74E+00	1.97E+00	2.85E+00	5.00E-01	1.32E+01	1.30E+01	2.19E+00
V74	2.95E+00	2.17E+00	1.94E+00	7.68E+00	6.05E-01	2.00E-01	5.96E+00	6.07E+00	9.10E+00
V75	0.00E+00	1.24E+00	7.30E-01	0.00E+00	8.56E-01	3.00E-01	6.39E+00	6.76E+00	1.80E+00
V76	4.50E+00	4.13E+00	7.43E+00	1.85E+00	1.45E+00	1.78E+00	2.28E+00	5.29E+00	9.44E+00
V77	2.40E+00	2.28E+00	8.59E-01	1.41E+00	1.01E+01	1.15E+01	3.56E+00	2.97E+00	1.98E+00
V78	1.44E+00	1.02E+00	1.02E+01	1.19E+00	1.41E+00	1.90E+00	1.70E+00	1.02E+01	1.15E+01
V79	2.71E+00	1.16E+01	6.15E+00	0.00E+00	4.76E+00	4.50E+00	1.41E+00	1.21E+01	5.58E+00
V80	0.00E+00	1.62E+00	0.00E+00	9.21E-01	5.12E+00	4.13E+00	2.30E+00	2.36E+00	3.23E+00
V81	0.00E+00	3.06E-01	0.00E+00	5.33E-01	1.33E-01	2.21E-01	6.32E-01	5.63E-01	4.96E-01
V82	0.00E+00	1.39E+00	0.00E+00	2.15E+00	1.83E+00	1.26E+00	2.13E-01	0.00E+00	2.12E+00
V83	1.13E+00	1.19E+00	2.48E+00	2.04E+00	1.67E+00	4.00E-01	6.74E+00	6.06E+00	2.24E+00
V84	7.00E-01	8.20E+00	5.33E-01	6.16E-01	2.46E+00	1.99E+00	1.36E+00	9.69E+00	8.70E-01
V85	1.51E+00	3.35E-01	1.24E+00	4.76E-01	2.69E-01	2.13E-01	7.95E-01	1.00E-01	1.30E+00
V86	6.51E-01	3.30E+00	4.20E+00	2.01E+00	3.51E+00	2.01E+00	3.99E+00	5.59E+00	1.98E+00
V87	0.00E+00	2.56E+01	8.00E-01	2.20E+00	0.00E+00	4.58E+00	1.22E+00	2.38E+01	1.54E+01
V88	1.07E+00	3.98E+00	6.99E+00	1.57E+00	1.48E+00	2.29E+00	2.17E+00	4.25E+00	7.39E+00
V89	1.34E+00	1.00E+01	9.50E+00	1.22E+00	7.63E-01	2.16E+00	1.42E+00	1.11E+01	8.96E+00
V90	2.59E+00	5.27E+00	6.21E+00	0.00E+00	1.11E+00	2.62E+00	1.34E+00	4.29E+00	7.53E+00
V91	3.32E+00	3.65E+00	5.16E+00	0.00E+00	5.10E+00	5.12E+00	6.51E+00	3.84E+00	3.25E+00
V92	4.07E-01	2.21E-01	2.35E+00	3.34E+00	5.20E+00	5.83E+00	2.45E+00	1.96E+00	3.72E+00
V93	6.57E-01	0.00E+00	2.30E+00	1.94E+00	2.24E+00	2.33E+00	3.72E+00	4.89E+00	1.95E+00
V94	1.00E+00	1.07E+00	4.10E+00	1.23E+00	2.48E+00	2.53E+00	1.25E+01	1.18E+01	2.61E+00
V95	2.64E+00	5.42E+00	4.23E+00	1.55E+00	5.58E-01	6.36E-01	1.03E+00	6.19E+00	2.82E+00
V96	2.84E+00	3.14E-01	3.29E+00	2.67E-01	2.19E+01	2.24E+01	7.02E-01	3.51E+00	4.35E+00
V97	1.96E+00	8.69E+00	1.15E+01	7.33E-01	1.11E+00	2.50E+00	2.74E+00	1.24E+01	1.65E+01
V98	1.48E+00	2.76E+00	2.00E+00	4.00E+00	9.72E+00	1.10E+01	6.42E+00	5.52E+00	1.00E+01
V99	8.47E-01	2.17E+00	6.26E+00	3.75E+00	5.18E+00	5.57E+00	8.31E-01	1.88E+00	3.98E+00
V100	5.21E-01	3.88E+00	5.88E+00	2.10E+00	6.32E-01	7.27E-01	1.27E+00	6.66E+00	3.03E+00
