Samples	ID83A	ID83B	ID83C	ID83D	ID83E
V61	2.06E+00	1.07E+00	0.00E+00	1.96E+00	0.00E+00
V62	3.45E+00	6.95E+00	4.43E+00	2.07E+00	0.00E+00
V63	3.30E+00	2.52E+00	2.02E+00	5.73E-01	3.11E+00
V64	1.13E+00	2.09E+00	1.47E+00	2.58E+00	2.09E+00
V65	9.00E-01	1.04E+00	1.02E+00	3.79E-01	6.40E-01
V66	2.60E-01	9.07E+00	1.13E+00	8.95E+00	2.01E+00
V67	1.14E+00	1.42E+00	1.99E+00	1.22E+00	2.98E-01
V68	1.24E+00	3.39E+00	2.61E+00	4.15E+00	4.23E-01
V69	8.63E+00	1.09E+01	2.70E+00	5.53E+00	2.64E+00
V70	4.73E-01	1.22E+00	1.03E+00	6.54E-01	0.00E+00
V71	7.22E-01	9.71E-01	3.06E-01	1.32E+00	9.89E-01
V72	7.00E-01	1.14E+00	7.00E-01	6.53E-01	5.26E-01
V73	1.09E+00	2.02E+00	1.61E+00	4.67E-01	3.55E+00
V74	2.60E+00	1.27E+00	3.59E-01	2.76E+00	2.39E+00
V75	2.64E+00	5.47E+00	0.00E+00	5.47E-01	4.22E+00
V76	1.33E+00	2.47E+00	2.74E+00	5.47E-01	2.77E-01
V77	2.49E+00	2.92E+00	4.96E+00	1.18E+00	9.07E-01
V78	1.39E+00	2.17E+00	2.62E+00	0.00E+00	0.00E+00
V79	1.65E+00	1.53E+00	3.45E+00	2.30E+00	9.89E-01
V80	1.52E+00	2.28E+00	1.76E+00	3.52E+00	2.41E+00
V81	0.00E+00	6.90E-01	5.86E-01	5.16E-01	0.00E+00
V82	0.00E+00	1.73E+00	2.10E+00	4.16E-01	6.15E-01
V83	1.11E+00	0.00E+00	2.59E+00	2.36E+00	2.63E+00
V84	1.53E-01	1.50E+00	0.00E+00	1.37E+00	5.67E-01
V85	1.75E+00	1.07E+00	2.42E+00	1.26E+00	2.00E+00
V86	8.00E-01	2.16E+00	1.63E+00	1.41E+00	6.74E-01
V87	2.24E+00	2.13E-01	1.81E+00	3.06E-01	9.31E-01
V88	1.38E+00	2.18E+00	7.52E-01	2.91E-01	1.98E+00
V89	2.43E+00	1.59E+00	0.00E+00	6.33E-01	2.78E+00
V90	1.67E+00	9.87E-01	9.40E-01	1.04E+00	2.00E-01
V91	2.12E+00	2.17E+00	0.00E+00	1.73E+00	1.94E+00
V92	3.59E-01	2.99E+00	1.28E+00	1.31E+00	3.85E+00
V93	1.57E+00	1.86E+00	8.17E-01	0.00E+00	7.92E-01
V94	1.59E+00	2.58E+00	1.19E+00	2.82E+00	2.07E+00
V95	1.37E+00	1.47E+00	7.92E-01	1.46E+00	1.48E+00
V96	1.02E+00	2.67E-01	7.46E-01	2.04E+00	2.23E+00
V97	4.99E+00	5.76E+00	1.51E+00	1.33E-01	7.37E+00
V98	1.28E+00	2.78E+00	3.39E+00	4.82E-01	2.45E+00
V99	1.01E+00	0.00E+00	2.45E+00	2.24E+00	2.09E+00
V100	7.33E-01	3.89E+00	2.12E+00	4.56E+00	2.24E+00
