MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	3.55E-03	8.57E-04	1.57E-03	3.33E-04	6.49E-03
1:Del:C:1	8.27E-04	9.46E-04	8.76E-04	7.91E-04	1.55E-03
1:Del:C:2	2.39E-04	2.74E-05	3.71E-04	1.95E-05	4.42E-05
1:Del:C:3	2.76E-04	5.23E-05	1.75E-04	3.08E-04	4.58E-04
1:Del:C:4	4.63E-04	1.23E-04	3.09E-04	2.75E-04	2.56E-04
1:Del:C:5	1.30E-04	7.74E-05	7.51E-09	1.70E-04	4.99E-04
1:Del:T:0	1.24E-03	3.75E-04	7.32E-04	7.57E-04	1.26E-03
1:Del:T:1	8.47E-04	4.95E-05	8.01E-04	3.84E-04	1.46E-03
1:Del:T:2	1.03E-03	6.64E-04	9.81E-04	2.79E-04	1.98E-03
1:Del:T:3	1.19E-03	5.65E-04	1.04E-03	4.35E-04	2.48E-03
1:Del:T:4	9.99E-04	0.00E+00	1.24E-03	8.18E-04	1.12E-03
1:Del:T:5	5.73E-08	1.54E-04	5.22E-04	1.76E-08	1.47E-02
1:Ins:C:0	2.01E-04	5.88E-05	3.66E-05	1.26E-04	6.55E-05
1:Ins:C:1	1.33E-04	5.91E-05	1.22E-04	3.66E-05	7.16E-05
1:Ins:C:2	8.42E-05	7.03E-06	7.82E-09	8.13E-05	3.02E-09
1:Ins:C:3	6.09E-05	2.56E-05	2.68E-09	4.09E-05	1.81E-04
1:Ins:C:4	4.58E-05	9.24E-05	3.37E-05	1.85E-04	2.26E-04
1:Ins:C:5	0.00E+00	2.78E-04	3.92E-04	8.30E-04	7.79E-04
1:Ins:T:0	2.83E-04	0.00E+00	2.46E-04	1.99E-04	6.21E-04
1:Ins:T:1	4.47E-04	3.58E-05	3.40E-04	1.91E-04	3.16E-04
1:Ins:T:2	1.85E-04	1.51E-04	1.38E-04	5.84E-05	1.41E-04
1:Ins:T:3	1.46E-04	0.00E+00	1.79E-04	2.09E-04	3.11E-04
1:Ins:T:4	2.80E-04	0.00E+00	2.20E-04	6.00E-04	5.15E-04
1:Ins:T:5	8.05E-04	2.01E-04	1.07E-07	2.69E-03	7.37E-08
2:Del:R:0	4.31E-04	1.99E-04	2.50E-04	3.35E-04	4.33E-04
2:Del:R:1	2.20E-04	1.90E-04	0.00E+00	4.57E-04	3.71E-04
2:Del:R:2	1.56E-04	1.67E-04	0.00E+00	9.72E-05	1.73E-04
2:Del:R:3	3.19E-08	5.53E-05	3.35E-08	1.97E-08	2.93E-08
2:Del:R:4	1.92E-04	7.95E-05	0.00E+00	7.73E-05	2.20E-04
2:Del:R:5	1.88E-04	3.80E-04	1.56E-04	1.12E-08	1.70E-04
3:Del:R:0	2.97E-04	0.00E+00	2.34E-04	3.01E-05	3.34E-04
3:Del:R:1	3.66E-04	1.76E-04	3.58E-04	5.29E-04	5.54E-04
3:Del:R:2	0.00E+00	9.32E-05	1.76E-04	1.29E-04	2.06E-04
3:Del:R:3	2.61E-05	8.33E-05	1.72E-04	1.43E-04	5.23E-09
3:Del:R:4	2.72E-09	2.87E-09	2.59E-09	1.48E-09	4.70E-09
3:Del:R:5	2.72E-09	2.87E-09	2.59E-09	1.48E-09	4.70E-09
4:Del:R:0	2.16E-04	1.81E-04	1.61E-04	3.37E-07	1.33E-08
4:Del:R:1	2.82E-04	0.00E+00	1.58E-04	3.07E-04	3.36E-04
4:Del:R:2	1.33E-04	4.35E-09	1.76E-04	9.46E-05	4.02E-05
4:Del:R:3	4.70E-08	3.70E-03	3.68E-08	2.91E-07	2.06E-08
4:Del:R:4	2.72E-09	2.87E-09	2.59E-09	1.48E-09	4.70E-09
4:Del:R:5	5.14E-08	5.52E-05	6.06E-08	3.13E-08	2.58E-05
5:Del:R:0	2.45E-03	5.78E-04	0.00E+00	3.24E-09	2.83E-08
5:Del:R:1	1.50E-04	9.41E-09	1.77E-04	9.71E-05	3.04E-04
5:Del:R:2	5.84E-05	1.77E-09	4.58E-08	4.54E-05	3.61E-05
5:Del:R:3	2.72E-09	2.87E-09	2.59E-09	1.48E-09	4.70E-09
5:Del:R:4	3.98E-08	3.09E-08	4.19E-08	1.93E-08	8.00E-05
5:Del:R:5	2.72E-09	2.87E-09	2.59E-09	1.48E-09	4.70E-09
2:Ins:R:0	1.74E-04	9.45E-05	6.69E-05	4.05E-05	3.39E-08
2:Ins:R:1	5.96E-04	1.03E-03	0.00E+00	3.48E-05	4.33E-04
2:Ins:R:2	3.69E-05	3.63E-08	4.64E-08	1.85E-08	9.26E-05
2:Ins:R:3	4.74E-09	2.15E-05	4.36E-05	9.90E-09	1.32E-04
2:Ins:R:4	4.38E-05	1.10E-04	1.93E-04	3.27E-04	1.56E-04
2:Ins:R:5	2.07E-04	3.61E-04	1.40E-46	9.11E-04	6.64E-04
3:Ins:R:0	6.38E-05	1.13E-08	8.26E-05	1.94E-05	1.20E-04
3:Ins:R:1	9.53E-05	4.25E-09	1.53E-04	1.17E-05	2.06E-04
3:Ins:R:2	4.64E-10	3.72E-09	1.45E-08	1.47E-04	5.23E-05
3:Ins:R:3	2.72E-09	2.87E-09	2.59E-09	1.48E-09	4.70E-09
3:Ins:R:4	3.13E-08	7.23E-08	6.13E-05	3.96E-05	1.17E-07
3:Ins:R:5	1.29E-05	1.51E-04	3.85E-09	2.61E-04	2.09E-04
4:Ins:R:0	3.18E-08	6.58E-05	3.34E-08	1.91E-08	5.35E-05
4:Ins:R:1	1.44E-04	3.91E-09	7.53E-05	2.35E-04	3.55E-04
4:Ins:R:2	5.49E-05	3.21E-08	4.21E-08	1.74E-08	5.90E-08
4:Ins:R:3	3.19E-08	3.34E-08	9.08E-05	7.73E-05	1.43E-04
4:Ins:R:4	8.73E-05	1.77E-05	8.56E-09	8.03E-05	1.52E-04
4:Ins:R:5	2.22E-04	2.85E-05	2.16E-05	7.36E-05	3.38E-04
5:Ins:R:0	1.38E-08	2.61E-08	3.17E-03	6.56E-15	8.69E-04
5:Ins:R:1	3.45E-04	1.42E-04	1.44E-04	3.11E-04	2.85E-04
5:Ins:R:2	4.67E-08	8.81E-06	5.55E-08	7.63E-06	5.33E-05
5:Ins:R:3	4.68E-08	3.48E-08	4.09E-05	3.08E-08	4.54E-08
5:Ins:R:4	4.33E-05	3.34E-08	5.34E-08	1.94E-08	6.19E-08
5:Ins:R:5	1.55E-05	6.94E-05	4.89E-08	5.88E-05	7.06E-08
2:Del:M:1	3.19E-04	0.00E+00	2.37E-04	1.79E-04	5.59E-05
3:Del:M:1	3.13E-04	5.29E-05	1.88E-08	1.20E-08	1.85E-08
