Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	0	7	28	84	10	10	58	6	6
X20d1b88b.3ff6.4201.a748.6a993500c652..Panc.AdenoCA..DO32972	0	33	58	60	6	7	35	13	5
X2102558b.87b0.447b.bb9a.e4ae9df8b75e..Panc.AdenoCA..DO33032	335	259	0	147	11	52	40	0	0
X21b1a37f.e91e.4ce1.83cf.bb89b8d0fb35..Panc.AdenoCA..DO33028	0	114	54	141	12	24	58	0	0
X228fb827.c05e.494c.8a21.e1d925e100cb..Panc.AdenoCA..DO51537	191	253	9	18	1	47	83	58	0
X230f53ef.be3f.495e.9b95.b0f670bd6908..Panc.AdenoCA..DO51508	0	11	2	0	2	11	0	5	23
X241abdfd.e6de.4830.a233.4bbc5f622725..Panc.AdenoCA..DO49138	225	307	0	120	29	63	53	63	0
X2564a262.03e8.467b.9ea2.f3ab38d75ae1..Panc.AdenoCA..DO49457	307	572	10	106	4	62	26	0	0
X25c32aca.6738.43ef.a103.243f2f9a3b43..Panc.AdenoCA..DO51492	79	98	0	27	6	28	27	68	7
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	92	95	13	49	12	21	56	45	0
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	0	212	18	49	28	29	44	70	62
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	127	173	51	108	9	12	51	2	0
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	72	137	28	96	13	14	36	41	0
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	66	68	0	76	3	8	22	44	1
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	188	342	0	177	22	51	10	0	7
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	14	0	33	104	81	22	121	191	19
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	14	76	0	100	0	14	27	1	12
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	120	119	78	137	16	26	37	21	0
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	0	43	133	10	32	25	26	103	25
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	125	171	134	138	36	39	57	168	52
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	163	401	9	97	9	32	31	46	1
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	59	110	0	100	37	35	28	4	0
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	125	105	14	122	14	4	47	32	0
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	11	24	0	23	9	0	54	42	0
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	91	56	0	202	0	82	31	0	47
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	69	78	0	92	45	23	53	144	17
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	179	529	0	170	30	64	48	128	75
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	2	165	160	0	12	29	44	47	27
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	97	382	97	69	504	32	74	120	0
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	97	228	0	204	16	25	0	4	0
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	67	54	3	163	12	18	67	8	0
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	0	148	111	0	29	8	70	7	0
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	59	106	0	0	149	9	164	89	0
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	8	24	0	71	3	8	16	2	1
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	92	416	46	112	5	46	78	0	0
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	161	270	0	152	36	33	33	54	0
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	60	120	4	178	9	9	22	11	32
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	203	181	0	67	12	60	32	33	16
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	171	211	0	207	23	26	28	102	28
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	150	98	0	101	6	17	37	12	32
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	0	0	0	0	2	0	0	0	16
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	69	267	12	117	1	35	40	19	32
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	222	6	0	0	483	48	302	68	53
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	81	148	8	127	7	19	76	36	0
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	122	269	19	33	11	46	64	84	61
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	189	223	0	44	15	54	30	99	0
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	48	200	0	126	17	23	21	50	1
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	111	55	0	176	17	11	17	18	0
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	133	332	159	229	963	16	64	0	0
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	103	60	30	56	32	31	49	130	0
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	44	116	50	94	5	3	59	9	6
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	372	607	0	12	823	109	140	52	5
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	5993	0	977	0	0	347	0	418	16
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	25	72	0	33	67	17	306	18	61
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	69	205	0	0	631	55	540	0	34
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	32	361	40	0	45	18	92	153	1
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	2	62	69	115	30	23	35	0	41
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	0	10	17	33	5	1	5	19	4
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	216	324	9	140	29	20	49	52	1
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	139	346	0	264	64	81	110	97	21
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	116	177	0	68	24	37	18	87	0
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	37	159	32	83	7	36	33	39	0
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	0	209	87	6	10	16	69	50	19
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	91	216	0	201	27	34	60	8	0
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	37	184	86	56	28	49	41	22	27
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	64	152	8	76	8	19	26	48	0
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	61	136	73	125	6	29	44	0	5
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	23	104	0	135	16	5	51	78	8
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	380	201	14	151	23	46	47	7	53
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	31	53	27	84	8	10	19	25	1
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	4	216	111	23	12	16	70	46	5
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	205	237	0	180	18	44	29	0	0
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	0	207	96	22	15	60	59	0	47
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	59	219	57	187	26	24	25	3	8
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	31	44	0	0	49	0	225	30	0
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	384	648	0	207	32	50	0	73	72
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	38	103	120	149	9	37	30	2	7
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	39	144	77	49	6	37	45	33	3
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	258	55	0	227	11	29	35	7	12
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	63	301	283	70	12	59	41	19	2
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	117	369	347	0	51	114	81	297	58
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	17	94	39	39	10	14	33	76	0
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	123	211	0	166	43	69	88	42	2
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	51	119	0	43	13	18	40	24	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	0	45	50	27	20	30	60	59	7
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	42	113	38	94	14	18	46	0	47
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	32	188	0	109	5	56	37	53	0
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	162	359	0	120	22	54	24	81	0
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	6323	8382	3381	0	1137	2761	0	0	50
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	0	218	0	0	0	5251	0	0	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	9	87	60	85	13	29	28	0	0
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	97	31	73	163	30	12	23	15	31
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	925	216	0	157	1088	44	68	0	0
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	0	218	150	0	25	23	84	63	6
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	0	196	184	24	714	33	200	33	41
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	163	112	0	154	12	20	32	20	2
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	0	19	10	0	1	2	50	19	28
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	2	85	51	61	8	31	56	0	1
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	170	153	60	46	8	42	74	71	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	0	197	134	40	22	44	72	19	10
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	47	43	0	117	6	0	36	17	0
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	44	170	215	86	1042	42	166	0	3
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	179	1	3	284	1072	4	223	112	41
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	237	224	0	86	65	31	370	80	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	61	0	0	0	301	208	1	94	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	73	85	0	171	22	18	21	0	0
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	105	167	8	148	54	29	26	0	2
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	37	118	44	38	15	31	52	52	18
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	91	390	0	133	13	30	39	21	0
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	16	130	74	0	10	27	39	41	51
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	90	183	132	29	16	27	50	35	0
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	73	171	0	82	16	19	23	66	0
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	72	170	16	0	12	34	23	74	34
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	111	121	0	150	13	13	62	22	6
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	15	0	0	63	6	20	25	4	0
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	117	248	46	140	25	36	24	35	0
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	106	214	0	134	10	9	50	0	2
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	6	176	75	137	23	35	100	0	35
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	268	33	0	396	69	12	48	2	0
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	77	90	0	142	17	13	57	0	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	27	116	0	103	19	12	25	34	21
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	89	146	13	133	9	28	47	0	1
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	32	34	0	117	12	7	41	22	0
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	138	179	0	131	13	23	61	4	0
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	146	177	0	127	42	64	20	85	0
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	245	341	12	154	20	62	42	12	0
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	86	102	100	77	20	25	36	23	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	49	151	64	107	16	54	43	26	46
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	123	152	0	254	32	30	9	0	1
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	69	98	0	129	22	19	35	16	0
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	175	249	0	100	11	44	34	0	1
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	57	326	105	68	8	68	48	53	0
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	109	259	0	139	24	27	64	33	98
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	14	28	0	31	332	3	10	72	57
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	605	396	100	87	34	256	119	190	0
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	110	427	420	0	12	102	62	144	68
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	164	69	0	261	26	33	40	98	22
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	24	30	0	48	14	13	31	27	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	0	123	39	21	5	29	18	73	0
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	81	212	0	109	16	15	82	22	0
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	76	152	0	45	17	2	42	119	3
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	143	226	0	209	13	47	30	0	0
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	0	44	9	0	37	15	224	0	1
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	232	178	234	239	35	55	81	15	0
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	71	119	108	95	15	25	58	0	14
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	89	155	0	203	9	33	13	0	0
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	44	67	0	22	9	4	27	57	49
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	0	8	65	101	2	24	11	43	0
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	29	106	12	48	1	12	5	0	3
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	35	93	41	0	1513	14	506	0	40
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	93	241	0	230	10	13	38	13	3
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	32828	0	13715	0	0	1358	0	0	236
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	40	89	26	0	5	20	34	28	13
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	50	251	0	96	16	32	58	17	48
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	65	86	37	97	14	27	53	0	40
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	14	9	20	51	0	10	11	0	6
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	148	308	0	93	10	42	53	27	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	169	222	0	173	7	20	28	0	4
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	21	43	110	130	26	22	69	56	3
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	111	284	0	114	359	14	167	28	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	386	478	0	386	24	43	0	0	3
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	19	15	0	0	20	17	133	63	2
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	12	108	0	54	26	14	16	38	30
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	86	164	0	77	17	14	71	19	69
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	52	68	0	156	2	12	56	9	0
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	46	132	17	36	7	35	0	128	5
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	60	113	14	133	9	15	11	72	136
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	57	82	0	68	19	16	37	54	39
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	2	36	104	216	26	32	35	0	33
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	78	97	62	164	25	40	70	3	0
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	115	440	0	86	15	61	47	24	19
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	49	68	0	49	11	10	35	21	24
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	142	831	0	147	28	58	0	122	4
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	8	149	127	67	13	14	74	16	27
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	96	427	14	97	15	93	45	8	21
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	44	137	0	130	0	23	48	0	0
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	156	184	0	158	0	24	28	22	0
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	178	0	0	315	11	15	29	0	64
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	179	412	0	94	16	47	11	87	9
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	0	129	101	0	8	17	35	65	48
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	16	122	60	163	848	4	178	0	43
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	111	293	39	65	20	33	40	103	6
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	129	135	0	282	52	34	50	24	0
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	18	18	50	99	80	7	2	0	37
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	70	93	164	55	11	32	24	6	31
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	62	156	0	90	13	40	31	23	21
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	162	100	2	90	1	51	37	50	0
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	231	133	0	200	32	17	20	31	5
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	283	167	0	169	9	26	23	0	69
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	95	158	0	91	7	23	10	70	48
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	96	183	0	58	0	18	70	42	0
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	0	111	74	67	31	0	57	34	1
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	155	78	0	122	26	53	18	50	0
