Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
V73	22	14	105	7	1	46	27	5	0	0	0	0	0
V74	32	1	90	173	28	2	3	1	0	0	28	22	9
V75	29	0	64	0	102	236	198	1	0	0	12	0	0
V76	25	86	0	0	81	12	21	15	0	14	25	0	0
V77	15	432	8	0	0	0	0	60	0	0	0	2	0
V78	9	219	0	0	0	11	0	48	0	0	0	0	0
V79	0	242	10	199	9	11	0	57	0	0	0	25	0
V80	7	89	63	90	8	76	0	21	4	43	0	12	0
V81	0	16	0	3	5	0	1	8	0	0	0	0	0
V82	0	44	3	0	4	7	0	3	0	0	8	0	0
V83	6	72	105	24	0	0	0	5	0	0	0	4	0
V84	1	0	0	17	4	21	23	0	0	0	0	0	0
V85	47	86	32	9	0	5	5	38	0	0	0	3	0
V86	10	31	2	40	3	16	26	0	28	0	0	0	0
V87	66	36	35	1	0	0	0	0	0	2	0	6	15
V88	31	5	50	1	1	34	0	3	0	0	1	1	1
V89	117	0	168	5	0	9	0	0	0	0	0	17	31
V90	37	10	0	0	0	0	7	1	11	15	2	0	1
V91	52	0	104	7	21	42	20	0	22	38	7	3	0
V92	2	9	284	16	6	10	31	2	35	25	8	0	0
V93	23	8	5	0	24	0	2	0	0	0	13	0	4
V94	27	27	16	26	146	17	54	0	0	13	42	1	0
V95	17	2	8	9	17	5	27	5	0	16	34	0	0
V96	0	1	82	57	12	0	0	3	16	0	9	12	11
V97	99	8	424	0	1	86	105	0	0	0	0	0	0
V98	15	229	88	0	15	0	41	40	0	0	0	0	0
V99	9	70	38	32	0	0	0	37	0	0	0	13	0
V100	0	55	52	292	0	26	26	7	0	24	0	8	0
