NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	61.465	19.378	15.384	12.335	0.117	0.989	40000.0
2	62.408	19.547	15.464	12.565	0.115	0.987	30000.0
3	69.789	21.975	19.309	15.446	0.12	0.983	30000.0
4	62.988	19.797	15.608	12.777	0.117	0.988	40000.0
5	73.807	22.164	21.633	14.793	0.119	0.985	40000.0
6	70.125	22.006	19.474	15.39	0.123	0.984	30000.0
7	72.322	22.901	19.987	15.9	0.125	0.982	60000.0
8	65.701	20.196	17.167	13.464	0.118	0.987	60000.0
9	63.827	19.995	16.242	12.97	0.119	0.988	50000.0
10	68.129	21.282	18.424	14.409	0.115	0.985	100000.0
