MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	2.77E-04	1.84E-02	3.16E-02	1.80E-08	1.50E-03
1:Del:C:1	1.09E-04	4.66E-03	7.74E-03	5.84E-04	8.10E-04
1:Del:C:2	2.45E-08	3.24E-04	3.71E-04	1.03E-08	4.31E-05
1:Del:C:3	4.19E-04	6.56E-04	5.19E-04	2.32E-04	2.59E-04
1:Del:C:4	5.08E-05	7.78E-04	1.08E-03	0.00E+00	1.77E-04
1:Del:C:5	1.42E-04	8.80E-04	4.71E-05	1.14E-04	3.33E-04
1:Del:T:0	2.08E-04	6.00E-03	8.86E-03	1.03E-03	4.00E-04
1:Del:T:1	4.13E-05	2.01E-03	3.62E-03	1.73E-04	5.79E-08
1:Del:T:2	1.25E-04	4.55E-03	7.96E-03	3.13E-04	4.32E-04
1:Del:T:3	1.89E-05	5.92E-03	1.04E-02	0.00E+00	8.70E-04
1:Del:T:4	6.41E-04	5.56E-03	9.86E-03	2.35E-04	6.78E-04
1:Del:T:5	7.90E-08	3.11E-02	1.71E-03	7.39E-03	8.84E-04
1:Ins:C:0	8.63E-06	1.06E-04	2.95E-04	9.45E-05	4.98E-05
1:Ins:C:1	1.02E-04	1.46E-04	1.94E-04	7.74E-05	1.16E-08
1:Ins:C:2	8.39E-09	3.39E-08	4.19E-05	5.88E-08	1.63E-08
1:Ins:C:3	1.01E-04	8.30E-05	9.37E-05	6.91E-09	9.57E-05
1:Ins:C:4	2.18E-04	2.43E-04	1.82E-04	3.96E-04	4.83E-04
1:Ins:C:5	2.81E-04	5.24E-04	9.39E-05	1.08E-04	9.10E-04
1:Ins:T:0	8.21E-05	6.89E-04	1.11E-03	3.40E-04	4.20E-04
1:Ins:T:1	2.90E-04	4.91E-04	1.13E-03	9.54E-05	2.01E-04
1:Ins:T:2	7.77E-09	3.43E-04	5.00E-04	1.31E-08	1.37E-08
1:Ins:T:3	9.55E-05	2.72E-04	3.41E-04	6.25E-05	4.37E-04
1:Ins:T:4	2.39E-04	3.75E-04	5.02E-04	1.33E-04	1.02E-03
1:Ins:T:5	6.34E-08	3.58E-08	1.98E-07	2.61E-08	2.91E-03
2:Del:R:0	1.06E-04	5.92E-04	5.60E-04	1.25E-04	3.31E-04
2:Del:R:1	1.41E-04	5.14E-04	9.47E-04	3.66E-04	3.87E-04
2:Del:R:2	4.31E-05	2.69E-04	2.15E-04	1.18E-04	2.61E-04
2:Del:R:3	0.00E+00	4.05E-05	5.95E-09	4.24E-05	1.04E-04
2:Del:R:4	1.18E-04	1.36E-04	3.04E-05	3.96E-05	1.76E-04
2:Del:R:5	4.87E-05	4.86E-05	2.80E-04	2.02E-04	1.63E-08
3:Del:R:0	9.59E-05	5.64E-04	5.33E-04	4.81E-04	1.75E-04
3:Del:R:1	9.14E-04	6.05E-04	7.41E-04	2.95E-04	4.98E-04
3:Del:R:2	6.98E-05	2.19E-04	6.36E-05	1.49E-04	3.04E-04
3:Del:R:3	8.77E-05	3.61E-05	3.95E-05	3.47E-09	1.17E-04
3:Del:R:4	3.22E-09	2.49E-08	3.88E-08	4.51E-09	4.00E-09
3:Del:R:5	3.22E-09	2.49E-08	3.88E-08	4.51E-09	4.00E-09
4:Del:R:0	1.44E-05	4.03E-04	3.59E-04	3.56E-04	1.58E-04
4:Del:R:1	0.00E+00	2.10E-04	4.94E-04	1.26E-04	2.59E-04
4:Del:R:2	1.00E-04	1.05E-04	1.92E-04	4.80E-05	1.38E-04
4:Del:R:3	5.03E-03	1.24E-07	3.56E-04	4.50E-08	5.12E-08
4:Del:R:4	2.27E-04	3.50E-04	3.71E-06	5.26E-03	2.89E-08
4:Del:R:5	3.22E-09	2.49E-08	3.88E-08	4.51E-09	4.00E-09
5:Del:R:0	2.16E-03	1.47E-02	2.53E-02	3.69E-03	0.00E+00
5:Del:R:1	1.38E-05	2.64E-04	1.35E-04	6.72E-05	8.33E-05
5:Del:R:2	7.50E-05	8.14E-05	6.32E-05	8.99E-09	1.25E-08
5:Del:R:3	3.22E-09	2.49E-08	3.88E-08	4.51E-09	4.00E-09
5:Del:R:4	3.22E-09	2.49E-08	3.88E-08	4.51E-09	4.00E-09
5:Del:R:5	3.45E-05	6.39E-08	7.01E-08	9.93E-08	5.60E-08
