Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
10,1,1,0.0033673620653326014,0.00807801824035774,0.0057226901528451704,4.468273187192633,34.636811567862885,19.552542377527757,0.9832713049383482,1.7391314946335534,2.664194518829553,2175.6591245916716,0.15,50,fixed
10,1,1,0.0032411424401952165,0.005797165897836574,0.004519154169015895,6.030163245700588,36.23987880674753,21.135021026224056,0.98719277457045,1.7893342408248372,2.785250088756097,2145.6227860937997,0.15,50,fixed
10,1,1,0.002810582609766998,0.008735443491801338,0.005773013050784168,4.089112057685894,37.2466073628004,20.667859710243146,0.9878308841708825,2.015908743139337,3.00826898084053,2185.1255650028875,0.15,50,fixed
10,1,1,0.0024938928848792386,0.006788754737582029,0.004641323811230634,3.6497656872278217,27.667908932155754,15.658837309691787,0.9874122374683512,1.6768077234070409,2.8020451490182183,2168.526857121139,0.15,50,fixed
10,1,1,0.0030167261504248253,0.007262437564927803,0.005139581857676314,4.771388060867076,33.99505379138665,19.383220926126864,0.9859727954325188,1.9261805171824822,2.8102240781941417,2155.417370175637,0.15,50,fixed
10,1,1,0.0036277980749144143,0.00657698750608479,0.005102392790499602,7.883789229339439,33.861331548564266,20.872560388951854,0.9828032591644812,1.8052520460293173,2.5724060661676034,2136.604916111981,0.15,50,fixed
10,1,1,0.0036512812471423827,0.006752209272909591,0.005201745260025987,4.906456298492222,41.33854781138863,23.122502054940426,0.9843763632045891,1.8649744072510388,2.7959927529715483,2080.7647760117566,0.15,50,fixed
10,1,1,0.0032100877892666576,0.007870987435912075,0.005540537612589366,3.813458441929376,37.467878646426136,20.640668544177757,0.9849464592951996,1.6644329576064378,2.5630730373416712,2062.809514385817,0.15,50,fixed
10,0.9,0.9,0.0033977701389448587,0.007926178224123897,0.005661974181534378,5.999845659079148,36.940608619632606,21.470227139355877,0.9807939373013194,1.7616623297592562,2.678512877651306,2219.903759652565,0.15,50,fixed
10,1,1,0.003199313930161294,0.006144815443096943,0.004672064686629118,4.118471850759591,35.658405846458074,19.888438848608832,0.9881693993192324,1.916155758301581,2.8347447577136657,2141.8974480649513,0.15,50,fixed
10,1,1,0.003157755661469744,0.005786561993336475,0.004472158827403109,3.404620132610572,31.028508592182654,17.216564362396614,0.9903712448591372,1.8909122284053828,2.824005512377697,2169.826105066707,0.15,50,fixed
10,1,1,0.0028034154772271624,0.006546880046432673,0.004675147761829918,3.5367920886555404,33.42025072656006,18.4785214076078,0.9841985936964395,1.686661750394086,2.6407268917086846,2057.285564759568,0.15,50,fixed
10,1,1,0.0036110580477688344,0.00672173013446943,0.005166394091119133,5.964281079058471,39.750680135016275,22.857480607037374,0.9848562943375712,2.062252484803318,2.886673150237259,2098.101560603176,0.15,50,fixed
10,1,1,0.0032291741158454036,0.005894396949008591,0.004561785532426997,3.7696635138499297,37.52996386495366,20.649813689401793,0.985930451925826,1.848018633018142,2.7549575626979426,2063.511219938417,0.15,50,fixed
10,1,1,0.003065069355233181,0.006391322975337906,0.0047281961652855435,4.046050377731329,36.14004120081266,20.093045789271994,0.9868685368816754,1.771496476521846,2.8320569294311286,2120.1412049545065,0.15,50,fixed
10,1,1,0.002972973995927875,0.006770242311492475,0.004871608153710175,3.2619872424119225,37.06471438218881,20.163350812300365,0.98625326573667,2.008585544479127,3.0926124330344598,2164.6400598826167,0.15,50,fixed
10,1,1,0.002988239448676176,0.006381057113750802,0.004684648281213489,6.235115354482231,27.820389820783344,17.027752587632786,0.9869153972432672,1.6801576992054146,2.8298704659588108,2196.947091762628,0.15,50,fixed
10,0.9,0.9,0.0026718060514110504,0.00621440647627595,0.0044431062638435,4.810332077114322,34.533956629913725,19.672144353514025,0.9852100816707822,2.0067812355795795,2.8489833957347557,2166.5328747266553,0.15,50,fixed
10,1,1,0.0032603656333458834,0.00700867576579601,0.005134520699570946,3.9856459224557423,32.01466823824455,18.00015708035015,0.9848444717339402,1.990049108648995,2.884014758289554,2198.502467853449,0.15,50,fixed
10,1,1,0.003048477472338864,0.0055201972494011665,0.004284337360870015,3.170077413367983,28.41627300887326,15.793175211120623,0.9851754345585142,1.71109662394351,2.842282728476291,2164.0601529416517,0.15,50,fixed
