NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	146.232	62.088	48.03	47.871	0.403	0.843	30000.0
2	151.728	64.33	50.86	49.316	0.408	0.836	40000.0
3	152.561	65.146	50.626	50.202	0.41	0.833	30000.0
4	146.993	62.652	48.751	48.753	0.411	0.841	30000.0
5	150.552	63.372	49.069	48.506	0.404	0.842	20000.0
6	151.436	64.252	50.272	49.714	0.408	0.832	40000.0
7	152.173	64.067	50.027	48.87	0.403	0.841	20000.0
8	152.298	64.777	50.283	49.487	0.415	0.838	20000.0
9	148.46	62.658	48.954	48.344	0.395	0.844	30000.0
10	152.024	64.664	50.283	49.281	0.412	0.837	20000.0
