MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	2.53E-08	1.06E-05	1.00E-03	7.38E-08	3.64E-02	3.17E-03	1.11E-02	3.81E-03	5.19E-02	5.93E-02	2.39E-02	4.78E-02	9.51E-03	1.49E-02
1:Del:C:1	7.52E-08	1.05E-04	1.51E-08	0.00E+00	1.91E-02	1.65E-03	6.10E-03	1.78E-07	3.28E-02	2.13E-02	1.11E-02	1.26E-02	9.25E-03	1.08E-02
1:Del:C:2	2.64E-08	0.00E+00	7.76E-07	2.00E-04	6.67E-04	9.56E-04	6.92E-04	1.11E-03	1.00E-03	1.87E-03	1.72E-03	2.77E-03	2.89E-08	3.87E-04
1:Del:C:3	4.70E-04	1.26E-04	4.72E-04	2.81E-08	4.52E-03	7.86E-08	1.53E-03	4.32E-03	7.05E-03	7.11E-03	2.21E-03	1.19E-02	7.34E-03	3.69E-03
1:Del:C:4	1.94E-04	2.00E-03	1.02E-03	2.59E-08	3.24E-03	1.13E-03	4.27E-08	7.80E-04	3.91E-03	1.22E-02	1.52E-03	1.73E-02	8.94E-05	2.97E-03
1:Del:C:5	0.00E+00	2.58E-03	8.74E-04	0.00E+00	2.87E-03	1.72E-03	1.16E-03	2.13E-02	9.34E-06	0.00E+00	1.15E-03	6.07E-04	3.49E-03	5.78E-03
1:Del:T:0	0.00E+00	2.60E-03	1.44E-04	8.08E-03	1.43E-02	8.56E-03	4.75E-03	1.10E-02	4.76E-02	2.08E-02	1.94E-02	1.67E-02	2.23E-02	3.35E-03
1:Del:T:1	1.10E-07	1.96E-07	1.28E-07	1.26E-07	1.01E-02	1.03E-03	3.34E-03	3.17E-04	1.46E-02	2.83E-02	2.57E-03	7.90E-03	1.02E-02	4.49E-03
1:Del:T:2	1.70E-04	2.86E-03	3.00E-08	2.91E-04	1.50E-02	4.24E-03	1.28E-03	7.92E-03	2.42E-02	1.89E-02	1.25E-02	3.11E-02	3.28E-03	6.40E-03
1:Del:T:3	4.05E-41	4.27E-03	8.12E-04	2.33E-02	2.14E-02	2.80E-02	3.75E-03	1.80E-02	3.71E-02	9.09E-03	4.62E-02	1.03E-02	3.17E-02	2.92E-03
1:Del:T:4	1.55E-02	5.62E-03	1.22E-03	1.55E-03	1.34E-02	5.50E-03	2.79E-18	1.20E-02	2.54E-02	2.19E-02	1.21E-03	4.70E-02	6.48E-02	3.57E-02
1:Del:T:5	7.07E-03	1.41E-02	1.51E-09	5.00E-03	7.23E-03	2.92E-03	4.86E-03	8.46E-02	1.16E-02	1.38E-02	2.22E-02	5.80E-03	5.25E-02	1.68E-02
