NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	60.422	22.149	15.109	13.23	0.127	0.988	50000.0
2	58.842	21.258	13.675	12.253	0.125	0.99	30000.0
3	64.093	23.15	15.796	14.109	0.133	0.987	40000.0
4	59.978	21.718	14.094	12.461	0.129	0.99	30000.0
5	61.95	22.888	15.437	13.834	0.129	0.987	40000.0
6	64.092	23.336	15.866	13.955	0.129	0.987	30000.0
7	59.765	21.701	13.975	12.34	0.126	0.989	40000.0
8	61.678	22.32	15.504	13.504	0.13	0.988	60000.0
9	61.46	22.678	15.398	13.848	0.128	0.986	30000.0
10	58.517	21.341	14.442	12.758	0.127	0.989	30000.0
