Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V64	14	79	40	0	6	0	1	0	12	7	0	3	0	0	0	3	0	0	0
V65	98	33	104	27	1	0	30	0	46	28	0	20	20	0	0	0	0	0	23
V66	8	1	0	2	31	46	34	12	4	8	8	25	0	0	0	0	8	0	0
V67	1	20	0	38	40	28	55	42	10	25	19	49	0	24	1	0	0	0	0
V68	159	76	14	120	55	0	0	0	1	88	0	0	0	0	0	0	0	0	0
V69	15	0	4	0	13	10	4	10	0	0	0	0	2	15	5	3	0	3	0
V70	42	27	5	62	135	2	1	0	0	29	0	12	5	0	6	0	0	0	0
V71	1	5	20	15	68	5	0	73	0	0	16	9	0	2	0	14	0	0	0
V72	6	17	0	47	8	6	0	28	14	5	29	12	0	0	24	0	11	0	0
V73	26	0	37	5	82	0	0	10	12	0	0	0	0	0	0	0	44	2	0
V74	3	12	27	29	44	0	0	0	4	0	0	0	0	0	0	0	5	0	18
V75	179	18	0	21	10	4	0	1	25	77	0	0	0	0	0	8	0	0	0
V76	24	17	24	0	1	25	0	11	17	17	2	1	0	10	4	0	0	0	6
V77	42	8	123	0	0	45	6	78	18	0	0	0	4	0	0	0	2	7	0
V78	56	39	58	61	6	0	0	0	64	18	0	0	0	0	0	0	7	0	0
V79	57	4	47	0	44	77	29	77	0	20	78	2	14	0	0	5	0	9	0
V80	84	48	0	0	2	3	0	4	3	36	0	0	0	0	0	0	0	0	0
V81	24	0	12	0	124	0	4	0	0	21	1	6	9	1	0	0	0	0	0
V82	29	31	0	5	14	21	30	27	53	8	9	5	26	0	0	0	0	0	0
V83	15	0	15	3	2	9	1	13	0	53	0	0	0	12	0	1	0	0	0
V84	24	0	60	0	9	74	82	79	102	0	96	89	53	15	38	0	3	4	0
V85	11	100	14	52	0	0	62	0	0	2	0	0	42	34	0	1	2	0	0
V86	61	74	54	64	40	49	8	59	21	15	24	0	0	9	0	0	0	0	0
V87	32	185	27	0	0	17	11	22	73	19	0	0	0	18	0	0	0	2	4
V88	17	73	3	48	7	6	0	10	0	0	0	0	0	0	6	0	1	1	0
V89	2	0	36	0	1	0	30	1	0	0	1	0	6	1	0	0	0	0	0
V90	4	41	11	28	174	26	0	26	0	15	35	0	0	0	61	0	0	1	0
V91	29	0	40	0	0	0	43	0	4	7	0	8	0	0	0	0	0	2	8
V92	12	0	37	0	0	0	0	0	11	0	0	0	0	0	0	0	0	10	0
V93	66	0	40	35	67	35	78	54	0	0	26	8	66	0	40	0	0	25	0
V94	73	0	0	0	0	0	6	0	0	31	4	4	7	0	0	1	0	0	0
V95	0	119	0	53	47	0	111	0	6	0	0	13	118	6	0	9	0	0	0
V96	83	29	90	35	21	12	88	7	75	67	0	73	12	0	0	0	0	0	0
V97	0	21	14	1	5	6	0	0	0	0	8	6	0	2	10	0	7	0	0
V98	166	250	3	151	29	10	115	18	0	64	0	63	54	0	0	0	0	0	24
V99	127	24	0	39	29	8	0	25	0	9	31	0	0	1	12	0	29	0	1
V100	145	0	82	0	16	24	0	12	72	0	0	0	0	0	0	0	0	24	0
