Kest,mean,lowCI.5.,highCI.95.,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,rmse_Lambda_filter,rmse_Counts_filter,epsilon,Kused,a,alpha,overdispersion
10,NA,NA,NA,0.6666666666666666,0.4,0.045906087618823935,0.00986833627642109,0.02788721194762251,26.33837959366444,44.90463196924324,35.62150578145384,NA,4.8132384542968945,3.8481297594172834,4.811745853942004,3.8516208353212615,0.001,20,0.5,0.01,0.15
13,NA,NA,NA,0.16666666666666666,0.07692307692307693,0.04562354889184661,0.036547952857067315,0.04108575087445696,45.72887778341858,86.43732014602769,66.08309896472313,NA,6.4615026625280265,3.3075331143978945,6.462536646915965,3.3177476162146315,0.001,20,0.5,0.01,0.15
11,NA,NA,NA,0.5,0.2727272727272727,0.04213706219889987,0.011172004596668537,0.026654533397784202,31.304218780439967,49.871545443118556,40.587882111779265,NA,4.596463081533674,4.655177951363439,4.593038732487092,4.662491110227685,0.001,20,0.5,0.01,0.15
11,NA,NA,NA,0.8333333333333334,0.45454545454545453,0.051169158980303116,0.017540903952860093,0.0343550314665816,16.468262148289313,64.27210825059659,40.37018519944295,NA,8.501696574857162,3.3719219867865253,8.508939155160222,3.3826988265240874,0.001,20,0.5,0.01,0.15
10,NA,NA,NA,0.5,0.3,0.037895617334322194,0.021259780138301987,0.02957769873631209,47.12908535569893,81.20772883573623,64.16840709571758,NA,4.725084478223857,4.301868623523415,4.725646147875946,4.305774501124924,0.001,20,0.5,0.01,0.15
9,NA,NA,NA,0.8333333333333334,0.5555555555555556,0.047601078597568305,0.01158248920330054,0.02959178390043442,17.89500397408194,60.025806107217306,38.960405040649626,NA,5.4310646637441256,3.651776394861164,5.4351403765372925,3.6535522890683785,0.001,20,0.5,0.01,0.15
12,NA,NA,NA,0.8333333333333334,0.4166666666666667,0.06105801577934022,0.01183318334508909,0.03644559956221465,8.819879571009217,53.561911636311486,31.19089560366035,NA,5.667630647685871,3.712064262422131,5.664983155607065,3.743986942281409,0.001,20,0.5,0.01,0.15
13,NA,NA,NA,0.5,0.23076923076923078,0.05299994796238236,0.02031100695515913,0.03665547745877074,24.24396156205341,59.924312226969896,42.08413689451165,NA,5.928133705962712,3.8534133059701725,5.915228791904244,3.9747766683050503,0.001,20,0.5,0.01,0.15
12,NA,NA,NA,0.6666666666666666,0.4166666666666667,0.036718318448093645,0.016261952721785426,0.026490135584939536,25.725624930180327,75.63283516486128,50.679230047520804,NA,4.1966420232677875,4.090113638404236,4.229085610692064,4.1347905422170745,0.001,20,0.5,0.01,0.15
11,NA,NA,NA,0.6666666666666666,0.36363636363636365,0.038657113502799614,0.021040321941038685,0.02984871772191915,23.137485470100223,74.26961197628792,48.703548723194075,NA,4.332740267798701,3.7410382425364856,4.328516444030197,3.7676315831966667,0.001,20,0.5,0.01,0.15
11,NA,NA,NA,0.6666666666666666,0.36363636363636365,0.044195841872308524,0.018674362685725532,0.031435102279017024,16.241564011233006,64.80674928546433,40.52415664834867,NA,4.811612304411542,3.801459503991712,4.837999725526994,3.839438314195424,0.001,20,0.5,0.01,0.15
15,NA,NA,NA,0.3333333333333333,0.13333333333333333,0.047080185249015576,0.0276582427998885,0.037369214024452035,33.765150997041815,78.31533682145476,56.04024390924829,NA,5.9274663456453816,3.5691263014024606,5.927861248613518,3.5787496724973527,0.001,20,0.5,0.01,0.15
12,NA,NA,NA,0.3333333333333333,0.16666666666666666,0.05023872911489655,0.018116722677188956,0.03417772589604275,39.096582080647195,61.48743288525297,50.29200748295008,NA,5.284645912227491,4.037599949460653,5.2866001549434944,4.042266491667273,0.001,20,0.5,0.01,0.15
8,NA,NA,NA,0.6666666666666666,0.5,0.030470319272414528,0.01673089430614886,0.023600606789281692,35.73247462819839,45.452964587598785,40.59271960789859,NA,3.8680009451183244,4.179893736809634,3.8679979990164313,4.180939497135582,0.001,20,1,0.01,0.15
8,NA,NA,NA,0.5,0.375,0.03166143080537937,0.01821134610423404,0.024936388454806706,48.44750520495094,61.75779556479627,55.102650384873606,NA,4.862397428416477,4.9482464627791645,4.8622748338762545,4.9489729685594055,0.001,20,1,0.01,0.15
10,NA,NA,NA,0.16666666666666666,0.1,0.04131767098742887,0.026992530639177732,0.0341551008133033,36.940193494162386,78.98590406376532,57.96304877896385,NA,7.546827441035061,4.908893779655408,7.546350295085244,4.911453749094221,0.001,20,1,0.01,0.15
11,NA,NA,NA,0.3333333333333333,0.18181818181818182,0.0491876988259657,0.03387464518594956,0.04153117200595763,48.38262399722397,83.147001207498,65.76481260236099,NA,6.2854345568460985,3.7905061229159074,6.285691281516388,3.7926146223091446,0.001,20,1,0.01,0.15
10,NA,NA,NA,0.3333333333333333,0.2,0.03586822908562987,0.023528560165756475,0.029698394625693174,38.08567844175459,81.04571413347612,59.56569628761535,NA,8.472515387607919,4.491724387541624,8.472427701186712,4.495387430192008,0.001,20,1,0.01,0.15
9,NA,NA,NA,0.6666666666666666,0.4444444444444444,0.041102229277574925,0.013832361433677373,0.02746729535562615,19.843276306081822,50.34349914901138,35.0933877275466,NA,4.422172164917388,5.179207671296778,4.478622389837055,5.248166121915742,0.001,20,1,0.01,0.15
7,NA,NA,NA,0.8333333333333334,0.7142857142857143,0.027587621077615268,0.0052665845546975565,0.016427102816156412,54.852555317793595,39.22331803734022,47.037936677566904,NA,4.393588555839493,5.215456645760108,4.393666757491775,5.2164549398192905,0.001,20,1,0.01,0.15
10,NA,NA,NA,0.3333333333333333,0.2,0.04876886746319237,0.015118918363375415,0.031943892913283894,41.12150035949649,48.31147752565617,44.71648894257633,NA,4.852814926313143,5.316778984205176,4.859048502885858,5.327133837449627,0.001,20,1,0.01,0.15
10,NA,NA,NA,0.3333333333333333,0.2,0.04183582881080148,0.01556122985580136,0.02869852933330142,36.52204464066463,56.39277065320403,46.45740764693433,NA,4.2923681399091835,4.440043714206298,4.292938146643289,4.445391254008075,0.001,20,1,0.01,0.15
10,NA,NA,NA,0.5,0.3,0.05139642152452551,0.023622487378727023,0.03750945445162627,29.956750480028514,70.65296747576465,50.304858977896586,NA,6.4124208236114235,3.4824905496089005,6.43127173982695,3.489029132756396,0.001,20,1,0.01,0.15
8,NA,NA,NA,0.6666666666666666,0.5,0.02148608756387795,0.004331961089133278,0.012909024326505612,40.386903352663126,39.39624725991753,39.89157530629033,NA,3.9157446907709827,4.582545142709109,3.9161635227804807,4.5885556196544,0.001,20,1,0.01,0.15
8,NA,NA,NA,0.8333333333333334,0.625,0.029348453822959458,0.0054890253379458,0.01741873958045263,9.619210538466207,48.07937685308633,28.849293695776268,NA,3.990741653045956,4.9471074895017715,3.9696935968642872,5.006433413253412,0.001,20,1,0.01,0.15
8,NA,NA,NA,0.6666666666666666,0.5,0.027531438660831836,0.020493600547202614,0.024012519604017225,28.51366830446616,70.45607190188814,49.48487010317715,NA,5.533426932871472,4.96816794990784,5.533688273030735,4.968988002018415,0.001,20,1,0.01,0.15
7,NA,NA,NA,0.8333333333333334,0.7142857142857143,0.03944964191328453,0.00692387325334725,0.02318675758331589,37.64251081109189,39.2908764819585,38.466693646525194,NA,4.477906753962759,4.443232504469426,4.477962004122875,4.444480855700756,0.001,20,1,0.01,0.15
11,NA,NA,NA,0.5,0.2727272727272727,0.040178977670736374,0.015307327986495515,0.027743152828615943,44.66272398735286,83.65648956872417,64.15960677803852,NA,7.2456511823169985,4.740923610068342,7.250561567373074,4.745227184296017,0.001,20,1,0.01,0.15
11,NA,NA,NA,0.5,0.2727272727272727,0.053832084847649515,0.02552808159564177,0.039680083221645644,18.894034978457306,71.81913297346424,45.356583975960774,NA,5.621041024722141,4.476351860628513,5.621085266852182,4.486649519271242,0.001,20,1,0.01,0.15
8,NA,NA,NA,0.6666666666666666,0.5,0.031013483242564685,0.016020520397275265,0.023517001819919975,44.49207040746555,53.07359806454043,48.782834236002984,NA,4.1132936053123155,4.8071470648282775,4.114259045882828,4.808568804656203,0.001,20,1,0.01,0.15
10,NA,NA,NA,0.6666666666666666,0.4,0.04541464299016046,0.017494013355388,0.03145432817277423,37.0442543513177,67.96140334201063,52.50282884666416,NA,8.037910449837074,5.202879033201252,8.03962577663304,5.211136877766329,0.001,20,1,0.01,0.15
8,NA,NA,NA,0.6666666666666666,0.5,0.026694654867193187,0.02011846727040092,0.023406561068797054,23.91264499149965,66.79050911109339,45.351577051296516,NA,4.500020108479033,4.073187633060457,4.500249194304582,4.073848211406557,0.001,20,1,0.01,0.15
11,NA,NA,NA,0.16666666666666666,0.09090909090909091,0.052087551439182984,0.03554297762355363,0.0438152645313683,38.92353782034737,94.31021915485974,66.61687848760356,NA,7.373355996529311,3.851253619100423,7.3791803177436455,3.8643624120042266,0.001,20,1,0.01,0.15
11,NA,NA,NA,0.3333333333333333,0.18181818181818182,0.039521339560233563,0.02807354692318712,0.03379744324171034,50.73512694292402,70.30822188828905,60.52167441560654,NA,4.6160705631044285,3.9227743657382765,4.617680031636705,3.9279831664348124,0.001,20,1,0.01,0.15
8,NA,NA,NA,0.5,0.375,0.022621942506271725,0.004825491630204295,0.01372371706823801,38.41612067078262,48.65043656321781,43.533278617000214,NA,4.259398639571542,5.53366488121186,4.259575716579078,5.534456681263248,0.001,20,1,0.01,0.15
10,NA,NA,NA,0.3333333333333333,0.2,0.0454913456096712,0.0247083375087569,0.03509984155921405,44.517550666984285,61.78473456501582,53.15114261600005,NA,5.927957644577425,4.156040241102275,5.9271039267232135,4.166796783948288,0.001,20,1,0.01,0.15
