Kest,mean,lowCI.5.,highCI.95.,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,rmse_Lambda_filter,rmse_Counts_filter,epsilon,Kused,overdispersion
5,NA,NA,NA,0.8333333333333334,1,0.005375286838142233,0.006980451033304807,0.00617786893572352,28.978968767262092,53.22919656083587,41.10408266404898,NA,1.962992254966742,2.669692722436529,1.9683348685719495,2.674132562984164,0.25,5,0
5,NA,NA,NA,0.8333333333333334,1,0.0030460293414707844,0.014987164008048627,0.009016596674759705,11.4104557547722,78.36437570087732,44.88741572782476,NA,3.3820118966007278,3.8862822229639273,3.738855377661251,4.2055560477231175,0.25,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.006511376248235683,0.005905518656775538,0.00620844745250561,30.28569629130877,54.66983409629147,42.47776519380012,NA,1.892494797310517,2.5454958295612613,1.8927327962941212,2.54599521175148,0.25,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.018277724636980984,0.003731171253288407,0.011004447945134695,80.62666716349202,22.621692396475797,51.624179779983905,NA,2.4625619902943257,3.108626957160592,2.464386559405021,3.110411408888822,0.25,5,0
5,NA,NA,NA,0.8333333333333334,1,0.006356314251091136,0.006649470907837507,0.006502892579464322,29.407178858215673,50.8777445267122,40.14246169246394,NA,2.0441628503657965,2.65070547659881,2.0437361045038545,2.6511393506042817,0.25,5,0
7,0.24539144058164997,0.24191710315321305,0.24915919995443933,1,0.8571428571428571,0.006671153257570485,0.004008198045294547,0.005339675651432516,6.441882516391817,25.522675500249253,15.982279008320535,NA,1.2602719027511682,2.145336962200432,1.2639486702494453,2.151327049209209,0.25,10,0
6,0.2476967413336333,0.24110229403031455,0.25722002617082645,1,1,0.0016535529074630149,0.003084241474673876,0.0023688971910684454,1.6721264651855967,19.972724820822275,10.822425643003935,0.9923085009646645,1.1804400055773043,2.1644477618008944,1.1806599787037926,2.164904368264271,0.25,10,0
9,0.24588995355354282,0.24588995355354282,0.24588995355354282,0.8333333333333334,0.5555555555555556,0.010275780102161425,0.0051586725457487105,0.007717226323955068,7.475992377989714,32.5954480699478,20.035720223968756,NA,1.3436863690554222,2.0983076210726472,1.3527778398572636,2.114888957224611,0.25,10,0
7,0.2510623901345935,0.24331578933345724,0.2581151462636628,1,0.8571428571428571,0.005059029095890921,0.0029341092244204326,0.003996569160155677,1.0493779540757784,20.856652710460466,10.953015332268123,NA,1.2228728523634482,2.267456130269087,1.223646300355429,2.2697714907544055,0.25,10,0
7,0.2935102480631425,0.2542370200201865,0.35405360804823927,1,0.8571428571428571,0.005987530499003064,0.003657729519356841,0.004822630009179952,4.84258704650926,24.826089462519498,14.834338254514378,NA,1.4713205243494454,2.2097222837815678,1.47203418017171,2.2141407505606807,0.25,10,0
10,0.24486397437015894,0.24104555780939066,0.24939039997853651,0.8333333333333334,0.7,0.017039398314856142,0.004895487340971755,0.010967442827913948,16.681929182051977,55.03965830978775,35.860793745919864,NA,1.4209342079011542,2.3208570931886054,1.4421521410923417,2.3448330352412547,0.25,20,0
9,0.2474770602513329,0.24105003964062793,0.2573276574323713,1,0.7777777777777778,0.013649859431689702,0.0035667332016671364,0.00860829631667842,15.561221462996558,25.29760253307518,20.42941199803587,NA,1.5133164854418106,2.446351966380223,1.5849476755935832,2.4859473819385,0.25,20,0
8,0.26075481475995393,0.24127705153672233,0.309415412307951,1,1,0.021215379753273686,0.0038728510009444976,0.012544115377109092,13.036350002500026,29.737355252788507,21.386852627644267,NA,1.3234299557840234,2.175802020166378,1.3546586375810814,2.2148748960549125,0.25,20,0
7,0.2501635122971568,0.2444688078738652,0.2586375689699739,1,0.8571428571428571,0.0050320753610911175,0.0030268125894204866,0.004029443975255802,2.2259132836501174,22.079615122110997,12.152764202880558,NA,1.2124868340982935,2.081744950893185,1.2147961974512873,2.083908435951589,0.25,20,0
9,0.24855460050362743,0.2427913623736411,0.2540063394333212,1,0.6666666666666666,0.00935072383256765,0.0024659807870769856,0.0059083523098223175,2.593590099723655,21.170308534892023,11.88194931730784,NA,1.5444438311342277,2.1524042290116117,1.5536434405177275,2.1622442131077966,0.25,20,0
8,0.2479363888794976,0.23827842268461968,0.2622619914238185,1,0.75,0.007439140635282764,0.003270599888248511,0.005354870261765638,4.855626451721368,25.62366487520056,15.239645663460964,NA,1.2326568660626067,2.3290273459348474,1.2396452620237237,2.334533377299266,0.25,30,0
8,0.24979251619904863,0.23873260047145586,0.25722119754977185,1,0.75,0.008008997416715121,0.0025608845776068315,0.005284940997160976,3.0768886333917473,20.53790824790343,11.807398440647589,NA,1.1360601621790958,2.181772871710462,1.150198053002829,2.1947770348412035,0.25,30,0
7,0.24766296096298232,0.23754832726400757,0.2580888708929131,1,0.8571428571428571,0.006687485677927844,0.002839064474384999,0.004763275076156421,1.8101619100618347,21.07024135966447,11.440201634863154,NA,1.3656195868259382,2.3856186963205337,1.378865575569649,2.394183669478761,0.25,30,0
7,0.2448878251007049,0.237764027239124,0.25154974832924004,1,1,0.01216545969678683,0.002723321740229933,0.007444390718508382,8.561248884812937,27.227706593124058,17.894477738968497,NA,1.3007201223640528,2.368239924498063,1.3244897644978535,2.3864624419740412,0.25,30,0
8,0.2511031085656104,0.23830371793016977,0.2666694413241528,1,0.875,0.01140484825522737,0.0024476801311385217,0.006926264193182945,30.969945884813836,16.7373365378819,23.85364121134787,NA,1.1866642552815623,2.153338415848353,1.1924989020253725,2.158173757976245,0.25,30,0
7,0.24748221153232122,0.23761105166911886,0.2543332892654346,1,1,0.009422662904853005,0.0031249457502645207,0.006273804327558763,48.90262717889198,24.42308774473766,36.66285746181482,NA,1.2900571490353827,2.245557646348003,1.2960437816105523,2.2519284964296364,0.25,40,0
8,0.246295301544267,0.23693777404942076,0.2541808414293922,1,0.875,0.016487524107101633,0.0033401381987865934,0.009913831152944114,13.990631059302197,36.83410861417696,25.41236983673958,NA,1.4559098802979638,2.1944675378636327,1.4705684023786298,2.2078672528314858,0.25,40,0
8,0.24797063029565217,0.23870705219284616,0.2576296496137753,1,0.75,0.01392103901234877,0.0024856985558761803,0.008203368784112475,19.867382967579573,20.48379694453918,20.175589956059376,NA,1.341266812941331,2.149886010623876,1.3670231319852661,2.1630015754469647,0.25,40,0
7,0.24788478004738074,0.2411735060410214,0.25875657244921124,1,0.8571428571428571,0.0061034015231012225,0.003620233107318134,0.004861817315209679,2.580858769242404,22.71120744168664,12.646033105464522,NA,1.2972693590255562,2.240278660820194,1.3065749775018107,2.2508008964482884,0.25,40,0
8,0.24741103027318706,0.23505374827485132,0.2596228591865326,1,1,0.019920343582029685,0.003769353769050623,0.011844848675540153,21.816238167542977,50.53023328275338,36.173235725148174,NA,1.3826736469942893,2.239234455103251,1.4453071762357261,2.279785531067886,0.25,40,0
8,0.24619806150915202,0.23476242098846165,0.2547123955349411,1,0.875,0.013756902535388001,0.0031692330151208126,0.008463067775254407,24.531270141046118,24.540455471273525,24.53586280615982,NA,1.2663891058931513,2.2845469029254875,1.2907027844839272,2.3141375505967563,0.25,50,0
6,0.24776949408731624,0.23884843173781642,0.257022657312454,1,1,0.0015622335702942913,0.003189179577982036,0.0023757065741381637,2.6127331459827747,26.054751186415956,14.333742166199364,0.9856797522512045,1.3244607529186814,2.2599252236102023,1.3338272885149738,2.2664780853397613,0.25,50,0
7,0.24996668022248916,0.23893677569075814,0.25942437578003386,1,0.8571428571428571,0.005251881264688138,0.003015767060338364,0.004133824162513251,1.979030366720708,22.471434125196318,12.225232245958512,NA,1.3157465592320177,2.190658791874468,1.324488609894213,2.197577207391892,0.25,50,0
10,0.24560517813155747,0.23755655222663696,0.2525510228491908,1,0.8,0.02306294293157217,0.0029305110108813525,0.01299672697122676,24.212255389038386,40.695480300749324,32.45386784489386,NA,1.6109168381126386,2.318521157332705,1.6608205283652195,2.355993219163709,0.25,50,0
9,0.24676212745634274,0.23455289102224403,0.2535086023778354,1,0.8888888888888888,0.018891950474703507,0.0036316250346156813,0.011261787754659594,18.42701488398934,57.67380865495618,38.05041176947276,NA,1.5332880808095792,2.276920849267656,1.5843768545730645,2.3090882561606407,0.25,50,0
5,NA,NA,NA,0.6666666666666666,0.8,0.016688971189483218,0.003523128907310421,0.01010605004839682,97.96975833560325,19.493249986432208,58.731504161017725,NA,2.6541083534312193,3.2643446914767185,2.655888367064761,3.2658687985953523,1,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.0060442113966660445,0.006027947883721855,0.00603607964019395,21.207676826080835,49.66314362531064,35.43541022569573,NA,1.8276621516774196,2.5446860731503764,1.8279708014758307,2.5450703668370944,1,5,0
5,NA,NA,NA,0.8333333333333334,1,0.0038303509784119003,0.010615353520278896,0.007222852249345398,14.047745924618479,64.32472187383739,39.186233899227936,NA,2.650718901386806,3.062382830108076,2.698877227519159,3.1094320500715593,1,5,0
5,NA,NA,NA,0.8333333333333334,1,0.006307565496974759,0.005953654784683001,0.00613061014082888,41.12115153560042,60.969595995576675,51.04537376558855,NA,2.120118890663279,2.8055547414149866,2.1205550718549837,2.806041020167585,1,5,0
5,NA,NA,NA,0.8333333333333334,1,0.006744506861262857,0.0071183639500333636,0.00693143540564811,32.19579811415771,60.05717379046186,46.126485952309785,NA,2.3058232340907545,2.825330803569641,2.307846886106078,2.827110921790179,1,5,0
8,0.9772745781764354,0.9699186513463484,0.9846305050065225,1,0.875,0.018277169618396576,0.00296769519031261,0.010622432404354593,9.550663852540945,31.558914071284757,20.554788961912852,NA,1.3873882331281362,2.3025456228259396,1.449466830002054,2.3455033124058646,1,10,0
8,0.9752795215580641,0.9455833435210134,1.004975699595115,1,0.875,0.011723587290155196,0.002762316041051208,0.007242951665603202,4.025726118654063,20.5433420594868,12.284534089070432,NA,1.215401304142574,2.150003954016104,1.243953620671366,2.1773356017108303,1,10,0
6,0.9785123140335451,0.950961077567039,1.0010997015863141,1,1,0.001343525185315842,0.003043417776958806,0.002193471481137324,2.96181653596987,21.945998832413878,12.453907684191874,0.992089539857608,1.407998818595562,2.382083585213528,1.410486635749128,2.383923698131483,1,10,0
6,1.0080967311682807,0.9933629836781405,1.037079750500301,1,1,0.0020767446807565893,0.003849394254301984,0.0029630694675292866,0.9082459587436371,22.578411823141867,11.743328890942752,0.9883648420592221,1.3563174748743838,1.9748141323169315,1.356746044737056,1.9779041104501633,1,10,0
7,0.9750183377450276,0.9543170066673923,0.9966380364674243,1,0.8571428571428571,0.006383649725658649,0.0038282797006354108,0.00510596471314703,3.88913822737857,25.225560372175313,14.557349299776941,NA,1.2012933715429055,2.075052954719572,1.2043726594588224,2.078783123941307,1,10,0
8,0.9686522005204825,0.9324621295021828,1.0191537363579175,1,0.75,0.008614413782748881,0.002814670495096211,0.005714542138922546,5.7644399509561675,24.658360719456663,15.211400335206415,NA,1.3074703401388903,2.299709339061812,1.3204858404748725,2.3133237962131896,1,20,0
7,0.9964873617352582,0.9390122075730996,1.1548550849874295,1,0.8571428571428571,0.008020991963228754,0.003562659854288517,0.005791825908758635,7.708408784879676,30.647258297082722,19.177833540981197,NA,1.2966550387757534,2.28563841160677,1.3126491640385376,2.297738206543301,1,20,0
8,0.9697705717636369,0.9303892552678961,1.0104217384891139,1,1,0.016097413957348917,0.0033182736003036254,0.009707843778826272,19.47638194230157,23.286240584425375,21.38131126336347,NA,1.403594368912829,2.1604470408218814,1.4618573124366725,2.205220430882206,1,20,0
9,0.9543558119878278,0.924465944996179,0.9883353079743497,1,0.6666666666666666,0.013248031274585573,0.0028798865628219426,0.008063958918703758,10.850033802849733,25.134640919159654,17.992337361004694,NA,1.4033122044495374,2.2723748748106796,1.4472715517730652,2.3122602812904614,1,20,0
7,0.9744725387473695,0.9398750426687725,1.027533695984567,1,0.8571428571428571,0.005732336976396319,0.003133690450035311,0.004433013713215815,1.6564917271565185,23.967631529330006,12.812061628243262,NA,1.2289954230524538,2.164806811746909,1.2421383596694262,2.1808699572852395,1,20,0
9,0.958463600951504,0.9209666297125778,0.9966666010363692,1,0.6666666666666666,0.01127532018112414,0.0032422781909979955,0.007258799186061067,9.660446180879287,25.397246245267347,17.528846213073315,NA,1.4691122638492116,2.5111208092001185,1.5125934521175566,2.5387085747570532,1,30,0
7,0.9544697984567582,0.9170454111466999,0.9944508711321652,1,1,0.017150759574495786,0.0036326846477733876,0.010391722111134587,21.89296551497134,49.8172833030636,35.85512440901747,NA,1.4628914418446441,2.3438895197637994,1.4855636976937794,2.366185576509531,1,30,0
6,0.9547999791101612,0.915359968513479,0.9950745383255393,1,1,0.00226783177694754,0.002443297113847397,0.002355564445397468,1.7584105190946513,21.972637935397756,11.865524227246205,0.9911695731182416,1.4624996849891443,2.1249007272041367,1.4913866127761153,2.1486064227246056,1,30,0
8,0.9592646000920281,0.908181161470842,0.9975005615683552,0.8333333333333334,0.625,0.009724307130789554,0.00379653449002594,0.0067604208104077475,15.607205142792195,41.683197642665384,28.64520139272879,NA,1.3577387968419445,2.2765628992906213,1.3947529860220822,2.301891638162238,1,30,0
9,0.943398527303563,0.9033105296452781,0.9711363957192343,1,0.6666666666666666,0.010505803918362748,0.0025582740979944035,0.006532039008178576,4.366682659092355,22.67592225300746,13.521302456049908,NA,1.3153469883120623,2.2401868367587245,1.3618931993790817,2.270202252204564,1,30,0
9,0.9402782333000591,0.9098275857897349,0.9666589296050001,0.8333333333333334,0.5555555555555556,0.02429986571937016,0.0088485859918719,0.01657422585562103,13.799128829687728,35.094501600892485,24.44681521529011,NA,1.484274590039537,2.1884835889132734,1.544392277837339,2.2359434045168585,1,40,0
8,0.9616266610964131,0.900614757847918,0.9995687927297559,1,0.875,0.02708368716391011,0.007586126044565018,0.017334906604237563,45.092426241805185,36.165669169006165,40.629047705405675,NA,1.6922306212846836,2.3390491704969905,1.7826460062829788,2.4067845534632566,1,40,0
9,0.9428625582002373,0.9109497441525968,0.9806247885348209,1,1,0.030196683471108453,0.006706370589799789,0.01845152703045412,29.9105757479999,72.75963436058052,51.33510505429021,NA,1.6291451854436112,2.2368032557207442,1.7177480730140942,2.3072415419457792,1,40,0
7,0.9537017064551104,0.9133062771367282,1.0111680789107633,1,1,0.018288920819741383,0.004038353356690087,0.011163637088215734,43.13678244342999,78.51550407861389,60.82614326102194,NA,1.3429045567452143,2.2126865209011823,1.3992353918982,2.2523785930828377,1,40,0
8,0.9440650930224036,0.8973699488402709,0.9815613901768516,0.8333333333333334,0.625,0.0143401527330207,0.002926534129388766,0.008633343431204733,35.51318676685265,36.24420210277965,35.878694434816154,NA,1.3908212853088644,2.155098880810999,1.4339520424132572,2.190733964729416,1,40,0
8,0.9242266471903752,0.8883336796368161,0.9691772490829673,1,0.875,0.013205520907910724,0.0026984967707715107,0.007952008839341117,12.819814172324897,21.694183216960802,17.25699869464285,NA,1.2847396614934292,2.193471447684952,1.3843572523834304,2.285932803664831,1,50,0
7,0.9508253124605806,0.894497350511891,0.9816165263374129,1,1,0.014874638776103604,0.0028968917085563273,0.008885765242329965,16.894210512506987,35.692077056006724,26.293143784256856,NA,1.3940906654956515,2.2432911348956206,1.4941852842063907,2.304315481247736,1,50,0
10,0.9316695041815979,0.9034440743498298,0.9681239436220206,1,0.7,0.01579106189776594,0.003263484868337733,0.009527273383051836,12.031035593967795,44.541875949451416,28.286455771709605,NA,1.3447495834095269,2.253206918185513,1.4224419706283629,2.3193123407503964,1,50,0
8,0.9367330473400318,0.9099598819620307,0.9839817283297635,1,0.875,0.01420500274277731,0.0032978786807614435,0.008751440711769377,9.611123782355335,31.978012424969016,20.794568103662176,NA,1.413502567463475,2.218493064883345,1.5398313044097023,2.3254869465436596,1,50,0
11,0.9450132799956599,0.896667102487974,0.9755592598133758,0.8333333333333334,0.6363636363636364,0.02627888778145543,0.0053748605506099495,0.01582687416603269,29.30157071427135,42.382525297393364,35.84204800583235,NA,1.415048063687564,2.1538658021781276,1.485889816480942,2.2182359494483217,1,50,0
5,NA,NA,NA,0.8333333333333334,1,0.0039687552483152,0.008727262908995729,0.006348009078655464,24.471660374737127,82.68855250358943,53.58010643916328,NA,3.454921114809359,3.9364495824929593,3.4565720568956895,3.9380271516530687,2,5,0
5,NA,NA,NA,0.8333333333333334,1,0.00557683228608888,0.006584043784487875,0.006080438035288378,39.377590749709896,60.05041463932058,49.71400269451524,NA,2.2750109381408254,2.811685377916928,2.275344301482581,2.812201175704214,2,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.01744715304400825,0.0044477800983592575,0.010947466571183753,87.96716368289025,20.60833703574443,54.287750359317336,NA,2.977465842457701,3.5574009449490003,2.978617972094889,3.558570766375437,2,5,0
5,NA,NA,NA,0.8333333333333334,1,0.004211955644098165,0.007510750146951215,0.00586135289552469,29.546997150562042,52.2208153809566,40.88390626575932,NA,2.2050911221475995,2.8531770005968813,2.205665131582005,2.8538311313080156,2,5,0
5,NA,NA,NA,0.8333333333333334,1,0.0064283512955875515,0.006312007095443555,0.0063701791955155535,45.147179041589006,75.76619939384796,60.45668921771848,NA,2.804133102219302,3.4096086260892715,2.8043810738594876,3.4100488318703266,2,5,0
7,1.9865914218279552,1.9222463993228853,2.0894978823641734,0.8333333333333334,0.7142857142857143,0.007140850672043107,0.003693650129554875,0.0054172504007989905,9.95542952782881,23.492623418450115,16.724026473139464,NA,1.23454440094278,2.241892939576241,1.2430791666605545,2.2511216496572652,2,10,0
7,1.9389851661998538,1.9213461209875975,1.952744957697263,1,1,0.008578063435794455,0.003130117968370406,0.0058540907020824305,27.05104306781791,21.84043199365867,24.445737530738292,NA,1.3167988578689849,2.1850365107105323,1.3216949576194423,2.192344005811159,2,10,0
7,1.997677295992955,1.9607142490662643,2.0558782144957832,1,0.8571428571428571,0.007434939262062705,0.002805022132927242,0.005119980697494973,4.928123410543186,20.44198042087254,12.685051915707863,NA,1.1848843182469877,2.17119973617123,1.197766371390258,2.1870507101803405,2,10,0
9,1.9497891029841372,1.9497891029841372,1.9497891029841372,1,0.7777777777777778,0.01407525637593922,0.003052970868207995,0.008564113622073608,17.102591342295355,21.959484666967885,19.53103800463162,NA,1.4336371990527266,2.1893063133149497,1.451675454377563,2.207394157816604,2,10,0
7,1.9241896455072827,1.868693693962789,1.9700877116781383,1,0.8571428571428571,0.005508502316846348,0.00262389740446407,0.004066199860655209,3.541654432176719,23.358610909613947,13.450132670895334,NA,1.534063705067822,2.4062681086021835,1.543413516085087,2.4128491724344676,2,10,0
7,1.8405850197110927,1.7088494598903148,1.971501626843807,1,0.8571428571428571,0.00937864707123842,0.0028509017428281123,0.006114774407033266,13.678749555705076,21.62765402894378,17.653201792324428,NA,1.2704776225245549,2.1410706233339676,1.3019910818370408,2.173818995864272,2,20,0
9,1.836324092296659,1.741265875675301,1.9295467223683598,1,0.7777777777777778,0.016110499269505838,0.003083419569085301,0.00959695941929557,11.743869678966856,35.9872478122735,23.865558745620177,NA,1.4435891346320622,2.22541485064757,1.4687419087560798,2.251090825816012,2,20,0
8,1.9017847757729125,1.7837642871089059,2.0975785435263714,1,0.75,0.010947534841872754,0.002977887630785674,0.006962711236329214,5.0956521977802085,26.44930560113098,15.772478899455594,NA,1.3394431561421805,2.2807196844777007,1.3890033712162564,2.3231053708044183,2,20,0
8,1.9084529295219146,1.7312002790992342,2.2523450863004486,0.8333333333333334,0.75,0.019322891005230252,0.004584197865414013,0.011953544435322132,27.802053568277348,62.670089801450764,45.23607168486406,NA,1.372670711906965,2.2391873463820753,1.4020427154685646,2.273922759319538,2,20,0
8,1.888388967034934,1.8040591836562796,2.019377980279846,1,0.875,0.017696808053218313,0.0027489035405095503,0.010222855796863932,17.502033120183153,21.558282385735716,19.530157752959433,NA,1.249128209141371,2.100383280201857,1.3246663551810127,2.145753012667218,2,20,0
8,1.89897739531326,1.7546244809409832,2.092127507423581,1,0.75,0.011033766301430006,0.0033123905457623413,0.007173078423596174,14.411549615275169,27.837427231101934,21.124488423188552,NA,1.215807878008877,2.231922884902471,1.3437128101023088,2.3434201163516626,2,30,0
9,1.8567027638149405,1.759503031375373,1.9544298455083804,1,0.8888888888888888,0.019339464340467023,0.0034757322006085008,0.011407598270537762,24.851661717952467,37.270467439474515,31.06106457871349,NA,1.3775723941864948,2.1234199438668355,1.4542720509781735,2.189557232223244,2,30,0
7,1.839340385638089,1.743669354670019,1.9051655804343752,1,0.8571428571428571,0.006876270887372127,0.0030562577701875046,0.004966264328779816,6.711259663828316,26.195903987073674,16.453581825450996,NA,1.3797396438330176,2.229979243861862,1.4575474237553432,2.296140541031663,2,30,0
7,1.8748412018460037,1.7634273981113209,2.4233360570857196,1,1,0.014474571322362545,0.002929448622946737,0.008702009972654641,9.193342468997471,24.816142010181643,17.004742239589557,NA,1.2048371953178438,2.14977550821889,1.325348189194358,2.2480211965320747,2,30,0
9,1.8740840165625439,1.744204016030577,2.008836491242884,0.8333333333333334,0.5555555555555556,0.01212509390038542,0.0035048693284036123,0.007814981614394517,13.103619395288685,27.967843004996134,20.535731200142408,NA,1.3243234329060636,2.1991871292698795,1.4213990374070644,2.2706803051033635,2,30,0
8,1.7452970976189837,1.6712219226738472,1.8279376355691705,1,0.875,0.019351315972527327,0.0028875159257662703,0.011119415949146798,39.287133170726015,30.56719313885872,34.92716315479237,NA,1.4167927046642999,2.1373967609565834,1.5635938468865518,2.2379237882652725,2,40,0
7,1.8027957533660257,1.7228987671308045,1.8554967450171787,1,1,0.015315834465449084,0.003181392215817821,0.009248613340633453,14.656809704034544,34.32393435714928,24.49037203059191,NA,1.347102493268544,2.1272259166129976,1.5412802020053786,2.2468024230153016,2,40,0
8,1.8239620191791495,1.7188893521619608,1.9535619893222278,1,0.875,0.01862139622702377,0.0031363312880279726,0.010878863757525871,23.84317818076106,40.95713940565752,32.40015879320929,NA,1.371962673165009,2.270148096444762,1.5300834706204653,2.379294916869966,2,40,0
9,1.8364375751617512,1.7493790737299113,1.9486465395153356,1,0.8888888888888888,0.022586977089410643,0.004245432023847945,0.013416204556629294,24.666182683684607,45.58271892540624,35.124450804545425,NA,1.4962110725352011,2.3787198226727164,1.6491172200924982,2.4937264001332418,2,40,0
7,1.7863492877374303,1.6846281544678794,1.882977060657411,1,0.8571428571428571,0.011759275125689965,0.0030861919184067737,0.007422733522048369,18.40347926437254,27.69493469575812,23.04920698006533,NA,1.4249585418044624,2.3152004260948695,1.57067628781125,2.4111289596451884,2,40,0
9,1.7729931156571364,1.6780595614277536,1.8321619533326725,1,0.7777777777777778,0.01502720735083659,0.002995901995708282,0.009011554673272436,21.28616690572437,32.20550018248345,26.74583354410391,NA,1.4270798341200535,2.2017300553974377,1.6240551120499485,2.3612125548888856,2,50,0
8,1.77878241332757,1.695203478986433,1.8663577753632417,1,0.75,0.014489836993957962,0.002885035341659336,0.008687436167808649,19.246329950019906,32.34863098263797,25.79748046632894,NA,1.3526434996135142,2.3305062410056085,1.6088416104040868,2.4917724779514456,2,50,0
7,1.7607543925613494,1.6849627736907673,1.8274792006536638,1,0.8571428571428571,0.009269459507855942,0.0032510875881535638,0.006260273548004753,17.11486858206223,26.812553487210213,21.96371103463622,NA,1.2578450481722279,2.1601622573452666,1.4806219671263816,2.308371839473282,2,50,0
8,1.7837983330779479,1.6965237473374501,1.8895654961301562,1,0.875,0.021525538767074574,0.003185104221028256,0.012355321494051415,15.867348768176882,40.144802581736386,28.006075674956634,NA,1.4202795316249042,2.187475308385371,1.6932976839818674,2.3816927190922694,2,50,0
10,1.7965374760322477,1.7218518087524495,1.888424838689503,1,0.8,0.018906476171823353,0.0033770396618356263,0.01114175791682949,11.136944028077984,36.68829144591051,23.912617736994246,NA,1.3993665062597036,2.0821863963091034,1.635188127911583,2.2679851898418804,2,50,0
