Kest,mean,lowCI.5.,highCI.95.,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,rmse_Lambda_filter,rmse_Counts_filter,epsilon,Kused,a,alpha,overdispersion
20,NA,NA,NA,0.8333333333333334,0.6,0.032930414506299015,0.006736923855350201,0.019833669180824607,23.569490853137047,104.88670900719394,64.2280999301655,NA,1.633483811847281,2.0175551400284992,1.6328030655923191,2.0347904281563776,0.001,20,0.1,0.1,0
20,NA,NA,NA,1,0.55,0.03817044366849741,0.01043930582570071,0.02430487474709906,27.041832201872673,109.46683473548399,68.25433346867833,NA,1.538784689144008,2.012460264692249,1.5443830233140385,2.023030219079456,0.001,20,0.1,0.1,0
20,NA,NA,NA,0.8333333333333334,0.5,0.027426835935412616,0.004164097481719282,0.01579546670856595,23.53226067827222,106.98175888029189,65.25700977928206,NA,1.510946967172356,2.044097942651558,1.5113525646075274,2.0541063442737126,0.001,20,0.1,0.1,0
20,NA,NA,NA,1,0.75,0.033983375869608534,0.003782317141347814,0.018882846505478175,23.495446154918184,86.94629803438758,55.22087209465288,NA,1.4852131231102865,2.028574618518216,1.490056306999469,2.040609446346295,0.001,20,0.1,0.1,0
20,NA,NA,NA,1,0.65,0.036117700211734466,0.006008342467997289,0.021063021339865876,24.7370055231956,107.34053805894035,66.03877179106797,NA,1.7971718265172436,1.9658000607931367,1.795807142828283,1.9748139868137071,0.001,20,0.1,0.1,0
14,NA,NA,NA,0.3333333333333333,0.21428571428571427,0.027800113736465393,0.011721341155074751,0.019760727445770072,34.76907595944655,64.06878415004878,49.41893005474767,NA,1.521194025275244,2.116782604659908,1.5212733500664235,2.1224666478841785,0.001,20,0.5,0.1,0
17,NA,NA,NA,0.6666666666666666,0.23529411764705882,0.01858173424730876,0.00517628238483663,0.011879008316072696,12.469644868573472,40.19723511617023,26.33343999237185,NA,1.3750219917796445,2.103865329577919,1.3878240216127031,2.117608246758676,0.001,20,0.5,0.1,0
12,NA,NA,NA,0.8333333333333334,0.4166666666666667,0.022171144047462607,0.0033818757765609383,0.012776509912011774,17.630564022513898,26.147379639424784,21.88897183096934,NA,1.3093267540740507,2.1373787500613948,1.316579663056741,2.1471587003110937,0.001,20,0.5,0.1,0
17,NA,NA,NA,0.3333333333333333,0.11764705882352941,0.0333307611592088,0.023338188523201436,0.028334474841205118,22.57049667577384,59.55587822906412,41.06318745241898,NA,1.570167902737849,2.02811799676806,1.5997732784945926,2.063858322688853,0.001,20,0.5,0.1,0
13,NA,NA,NA,0.5,0.23076923076923078,0.027766519483572498,0.016435710238349024,0.02210111486096076,26.57878049639227,62.96035065244193,44.7695655744171,NA,1.5559485581919439,1.925916993117483,1.5634384250337279,1.933605956934982,0.001,20,0.5,0.1,0
12,NA,NA,NA,0.6666666666666666,0.3333333333333333,0.030867923064693086,0.00700152003831318,0.018934721551503133,22.205311438050526,41.931073627438565,32.06819253274455,NA,1.6756074576877515,2.176839764446104,1.7342740613778953,2.219995553757063,0.001,20,1,0.1,0
13,NA,NA,NA,0.5,0.23076923076923078,0.03873024957960807,0.022607139096001184,0.030668694337804628,22.452893519568825,68.01010297798285,45.231498248775836,NA,1.6704383607932831,1.9249861013068508,1.7598039701642418,2.0047997104927044,0.001,20,1,0.1,0
13,NA,NA,NA,0.3333333333333333,0.15384615384615385,0.03521948839063046,0.024226817230376493,0.029723152810503476,27.243537885959363,67.14437051536417,47.193954200661764,NA,1.5953066574354107,2.0469864164242146,1.59717559950061,2.0570341975459914,0.001,20,1,0.1,0
12,NA,NA,NA,0.6666666666666666,0.3333333333333333,0.0332328648010961,0.008229893679292983,0.020731379240194543,21.335011650823294,51.733675918626446,36.53434378472487,NA,1.452897765091206,2.2018814591647016,1.5382515291536099,2.3012075294261645,0.001,20,1,0.1,0
14,NA,NA,NA,0.3333333333333333,0.14285714285714285,0.025747956485587795,0.01568983673151094,0.020718896608549368,17.78672385304173,53.36251178232468,35.574617817683205,NA,1.6420438119800433,2.352126004304887,1.6642827758123877,2.3718001155178876,0.001,20,1,0.1,0
10,NA,NA,NA,0.8333333333333334,0.5,0.03392890828563766,0.010492074485631853,0.022210491385634756,35.569869841959864,37.61607744704773,36.5929736445038,NA,1.7530844103340582,2.4728464929789316,1.7667758738586175,2.486196165893478,0.001,20,2,0.1,0
9,NA,NA,NA,0.3333333333333333,0.2222222222222222,0.036294738656816206,0.02370749953362037,0.030001119095218288,33.52075205093278,49.73806674338312,41.62940939715795,NA,1.6481588921611003,2.247273755878627,1.649478653105805,2.2493858175697072,0.001,20,2,0.1,0
9,NA,NA,NA,0.6666666666666666,0.4444444444444444,0.030914362596064678,0.01685645794184495,0.023885410268954813,18.907525385601986,39.140305680768414,29.0239155331852,NA,1.7773612847344917,2.482534350763232,1.7857392333802755,2.4950143763317176,0.001,20,2,0.1,0
8,NA,NA,NA,0.8333333333333334,0.625,0.020617493861244826,0.004037500453361142,0.012327497157302985,5.51057805533811,27.65877633758165,16.58467719645988,NA,1.4181027131055328,2.3798587189510623,1.4215514761007222,2.384957000411873,0.001,20,2,0.1,0
9,NA,NA,NA,0.5,0.3333333333333333,0.03729980653343196,0.009763995178189768,0.023531900855810865,37.4342853879906,51.44940456414454,44.44184497606757,NA,2.1072417232534133,2.6797704473936363,2.2564841714443338,2.8334781244743374,0.001,20,2,0.1,0
20,NA,NA,NA,1,0.8,0.02659232430637532,0.006295215938462988,0.016443770122419155,25.916578727797148,119.37377996149411,72.64517934464563,NA,1.603857478235307,2.048439530783956,1.611621373494041,2.0604260350999533,0.001,20,0.1,0.5,0
20,NA,NA,NA,1,0.75,0.024364321398734082,0.006653328537881489,0.015508824968307786,29.99895522921247,96.63473033115852,63.316842780185496,NA,1.5913552646343194,2.0545300784544076,1.5902560399363586,2.063227104770099,0.001,20,0.1,0.5,0
20,NA,NA,NA,1,0.75,0.02705542472237468,0.006207787867302775,0.016631606294838727,26.87941612206796,136.5732897305203,81.72635292629413,NA,1.5882263023436494,2.1825501934825158,1.5959200134882163,2.1937079923327216,0.001,20,0.1,0.5,0
20,NA,NA,NA,1,0.8,0.02362022141153123,0.0058161446753421395,0.014718183043436684,28.34215486865645,91.89894875364539,60.12055181115092,NA,1.432393777393929,1.9688357362888669,1.4323836796972758,1.9801336212198948,0.001,20,0.1,0.5,0
20,NA,NA,NA,1,0.85,0.027769008127117474,0.007242879018915471,0.017505943573016474,25.695283294026172,128.38251293787175,77.03889811594897,NA,1.455613530121267,2.013648066765325,1.4603078207623026,2.0270296909454086,0.001,20,0.1,0.5,0
12,NA,NA,NA,1,0.6666666666666666,0.01401464093586601,0.003211880460826552,0.008613260698346281,8.386400356067819,23.349395864965363,15.867898110516592,NA,1.2966972997300032,2.1180691619942613,1.3130913594700513,2.1337830250447802,0.001,20,0.5,0.5,0
12,NA,NA,NA,1,0.5833333333333334,0.012108920631608623,0.0034272558548644836,0.0077680882432365535,19.189759917338957,32.967172976727134,26.078466447033044,NA,1.3317950725699148,2.232312877586442,1.3378604059754795,2.241880889803883,0.001,20,0.5,0.5,0
13,NA,NA,NA,0.8333333333333334,0.5384615384615384,0.023504467907326604,0.009151309939920861,0.016327888923623732,28.213568676204737,71.87901401021067,50.0462913432077,NA,1.4551841570976969,2.132927207785164,1.4642925871207852,2.14956943795226,0.001,20,0.5,0.5,0
12,NA,NA,NA,1,0.9166666666666666,0.028791067762614246,0.003968150952179896,0.01637960935739707,35.46292262326116,64.34155034556032,49.902236484410736,NA,1.415047838802272,2.1815054126764934,1.4236137297437608,2.1898410265413966,0.001,20,0.5,0.5,0
12,NA,NA,NA,1,0.8333333333333334,0.020828733026129056,0.00304211771458532,0.011935425370357189,22.345481612735753,34.76210711079585,28.553794361765803,NA,1.4809693152507517,2.2403657929703593,1.4917238961326202,2.2508668912348098,0.001,20,0.5,0.5,0
8,NA,NA,NA,1,1,0.01863467570992115,0.007813702168469886,0.013224188939195518,51.062531574143364,42.89039673857479,46.97646415635908,NA,1.446008283186308,2.2037479626915006,1.4591140727550405,2.2120378394281044,0.001,20,1,0.5,0
7,NA,NA,NA,1,1,0.010999790758143608,0.0028078000744892273,0.006903795416316418,32.67132978775152,19.30594928276625,25.988639535258883,NA,1.507146296304733,2.3046923019720995,1.5087718876558536,2.3091489898231212,0.001,20,1,0.5,0
8,NA,NA,NA,1,0.75,0.009712048754954608,0.002606898287524263,0.006159473521239436,8.259170344109059,17.252537173214918,12.755853758661988,NA,1.2293863310752313,2.0067818792652075,1.2334275311354426,2.0120107773019953,0.001,20,1,0.5,0
8,NA,NA,NA,1,0.875,0.00936497827935965,0.003274906068545462,0.006319942173952556,18.27858843260405,19.611537407551232,18.94506292007764,NA,1.226311781020492,2.084611231962724,1.2265263417771795,2.0858546621920686,0.001,20,1,0.5,0
7,NA,NA,NA,1,0.8571428571428571,0.006255455600279258,0.0034753807680498374,0.004865418184164548,4.7562735237293055,23.188303561086506,13.972288542407906,NA,1.4110772495765396,2.351164165029451,1.4226452888539645,2.3595158348463907,0.001,20,1,0.5,0
6,NA,NA,NA,1,1,0.00239391535663632,0.0026999579543614503,0.002546936655498885,6.069299717644958,26.309434185818617,16.189366951731788,0.9879664977607461,1.3630891980086117,2.354334091359214,1.3628962504359114,2.354437379320078,0.001,20,2,0.5,0
7,NA,NA,NA,1,0.8571428571428571,0.005334050141746988,0.002735208346293056,0.004034629244020023,2.609777064440133,20.28272637387111,11.446251719155622,NA,1.4332600444438384,2.2987284614690253,1.4328757093314937,2.298943212858482,0.001,20,2,0.5,0
6,NA,NA,NA,1,1,0.0016384266191727828,0.003007141865591703,0.002322784242382243,1.5997480435762732,22.085757392778145,11.84275271817721,0.9879851282850703,1.5164417832141255,2.305875529377725,1.516207656204147,2.3061145040144697,0.001,20,2,0.5,0
6,NA,NA,NA,1,1,0.0025222250886024773,0.003287933527149309,0.002905079307875893,4.705808288440165,19.38989733484717,12.047852811643669,0.9889017459773333,1.205091354899242,2.1709174612608053,1.2050371591620497,2.1712437077043294,0.001,20,2,0.5,0
6,NA,NA,NA,1,1,0.001738780014543988,0.002107724637049147,0.0019232523257965675,5.7346271659034125,25.73171036113588,15.733168763519647,0.9929300420875659,1.4120014234273939,2.3862773777971866,1.4114806447246036,2.386536033966206,0.001,20,2,0.5,0
20,NA,NA,NA,1,0.85,0.02483999448315376,0.006662942704597974,0.015751468593875866,28.27851968101299,108.01981999464779,68.14916983783039,NA,1.7651537526220111,2.2688202751194346,1.7731117618151924,2.2837485402307505,0.001,20,0.1,1,0
20,NA,NA,NA,1,0.75,0.02409141552565506,0.007017434154077993,0.015554424839866526,24.561195058235,106.5047416678827,65.53296836305884,NA,1.648952236757751,2.182943048182212,1.661868116966218,2.1990946684574144,0.001,20,0.1,1,0
20,NA,NA,NA,1,0.7,0.022045331869516925,0.006944159276462997,0.014494745572989961,24.562604062120222,116.84619328577342,70.70439867394683,NA,1.672407042527701,2.1771426472864746,1.6820190238891324,2.1910883994643373,0.001,20,0.1,1,0
20,NA,NA,NA,1,0.8,0.02675531998635992,0.005647334796796235,0.016201327391578077,27.74506912947664,124.29728273176912,76.02117593062287,NA,1.674008589831328,2.239603525600789,1.6868517397058178,2.2643207756024317,0.001,20,0.1,1,0
20,NA,NA,NA,1,0.7,0.022132605394644827,0.006220708069443759,0.014176656732044293,21.059137666108576,96.87326671299726,58.96620218955292,NA,1.499915030120631,2.0407123593353456,1.5013346548578252,2.057669317742523,0.001,20,0.1,1,0
12,NA,NA,NA,1,0.6666666666666666,0.015721143612684316,0.00443893755549755,0.010080040584090934,25.242856327875405,38.596277508136986,31.919566918006197,NA,1.3638448364387066,2.2044815401205438,1.3904676150389261,2.2234853546282802,0.001,20,0.5,1,0
12,NA,NA,NA,1,0.75,0.01774343606770383,0.005178134553210576,0.011460785310457203,16.43626866149457,59.00865612093774,37.722462391216155,NA,1.3695860184596187,2.201017965351898,1.4087697027341646,2.236689560579244,0.001,20,0.5,1,0
11,NA,NA,NA,1,1,0.02309656929682307,0.0034297113498590387,0.013263140323341055,34.37756886720169,45.09128983621556,39.73442935170863,NA,1.6139872432384805,2.213349298173414,1.6239828902668718,2.2233124567891216,0.001,20,0.5,1,0
12,NA,NA,NA,1,0.75,0.017433225357337236,0.004286284145434285,0.01085975475138576,18.62835018313864,66.223632869552,42.42599152634532,NA,1.4450048860410176,2.267691805458549,1.466414260890974,2.2837905083595964,0.001,20,0.5,1,0
8,NA,NA,NA,1,0.875,0.01110023733546927,0.00363255291202225,0.00736639512374576,27.632070669219782,23.95815970736901,25.795115188294396,NA,1.3090159144550184,2.164296071523164,1.3154809564589791,2.1702701537315,0.001,20,0.5,1,0
10,NA,NA,NA,1,0.7,0.013739609057811046,0.00494345761180795,0.009341533334809499,10.742334461018363,43.4284136515814,27.085374056299884,NA,1.4519840412608889,2.4678843686673573,1.462881499825546,2.482441141222455,0.001,20,1,1,0
9,NA,NA,NA,1,0.7777777777777778,0.020756920713826024,0.004094017826424086,0.012425469270125056,27.452904774730094,55.461781704362,41.45734323954605,NA,1.494438092276596,2.274980044355026,1.511339310753729,2.28598593131643,0.001,20,1,1,0
8,NA,NA,NA,1,0.875,0.009191166624718545,0.004639634940256775,0.00691540078248766,21.185265457799396,28.155432740974607,24.670349099387003,NA,1.3881656989688782,2.3475214293198263,1.39467979090578,2.3542926653407354,0.001,20,1,1,0
7,NA,NA,NA,1,0.8571428571428571,0.0062707744545801875,0.004268129920460885,0.005269452187520536,13.05469881143805,28.908495271873814,20.98159704165593,NA,1.4051502641933296,2.322289167183626,1.4125267753529345,2.33050779502412,0.001,20,1,1,0
8,NA,NA,NA,1,0.75,0.006659915291398976,0.004152233880775677,0.0054060745860873265,0.5094115419440003,23.78972445772905,12.149567999836526,NA,1.1955723938620397,2.157228356143149,1.1955993381918366,2.157649026802787,0.001,20,1,1,0
6,NA,NA,NA,1,1,0.0014269622416911154,0.003703454593235049,0.002565208417463082,2.410409740498911,20.44754029916116,11.428975019830036,0.9870774601429648,1.2764279882217209,2.268185246599356,1.2762576607245264,2.2681889274407143,0.001,20,2,1,0
7,NA,NA,NA,0.8333333333333334,0.8571428571428571,0.0226766449751555,0.0035358958686381647,0.013106270421896833,22.60117667626318,35.46852137906464,29.03484902766391,NA,1.5360542427821242,2.475518635376702,1.5652759405191838,2.4988877547938153,0.001,20,2,1,0
6,NA,NA,NA,1,1,0.00167633231002171,0.003452081296010258,0.002564206803015984,1.2033200839922493,23.99610703925108,12.599713561621664,0.9927291692202261,1.4497947998532121,2.2773468036718234,1.449594038095414,2.2773555302535202,0.001,20,2,1,0
6,NA,NA,NA,1,1,0.001969071136086165,0.00429013233093638,0.0031296017335112726,3.6029710951245835,25.781507736473156,14.69223941579887,0.989412602495937,1.4732000902072873,2.2783838664508504,1.4730538498689687,2.278384483781756,0.001,20,2,1,0
6,NA,NA,NA,1,1,0.0015958925951737946,0.0038414032151696414,0.002718647905171718,1.6244050981782436,21.193878789704538,11.40914194394139,0.9897535341900918,1.4688956578649501,2.3248571258548774,1.4687712323526307,2.3251108169488446,0.001,20,2,1,0
19,NA,NA,NA,1,0.8421052631578947,0.02327776619418744,0.008227360832031958,0.015752563513109698,32.569850620238114,116.93936322118131,74.7546069207097,NA,1.896818157881983,2.4695889361241576,1.9526890584317071,2.5370020873908716,0.001,20,0.1,2,0
19,NA,NA,NA,1,0.7894736842105263,0.023907386658460893,0.009030709585644857,0.016469048122052875,35.45576417622992,126.20423748209889,80.8300008291644,NA,2.0630685670908586,2.511551276811397,2.07704054302816,2.533626773337854,0.001,20,0.1,2,0
19,NA,NA,NA,1,0.631578947368421,0.01993796914443595,0.008126632191121348,0.01403230066777865,22.549710256454603,85.97303155465156,54.26137090555308,NA,1.93307496709335,2.3653961309090548,1.9587414875842821,2.393462884452944,0.001,20,0.1,2,0
19,NA,NA,NA,1,0.6842105263157895,0.019445847786881593,0.010441343669423455,0.014943595728152525,25.254347601679008,101.41477400435592,63.33456080301747,NA,1.6706111623149864,2.2519327190071787,1.6827597497791262,2.2689791431031434,0.001,20,0.1,2,0
19,NA,NA,NA,1,0.7368421052631579,0.02201845433820269,0.0089552639811851,0.015486859159693896,31.588198506875703,106.79855999677747,69.19337925182658,NA,1.9522631885849722,2.464194031305962,1.95954706452135,2.4715761128262965,0.001,20,0.1,2,0
12,NA,NA,NA,1,0.5833333333333334,0.010612231004155325,0.005376374760076546,0.007994302882115936,16.172827422793578,35.082387046888236,25.62760723484091,NA,1.4347516864334706,2.1342159859505534,1.4598465115037211,2.1549759311046706,0.001,20,0.5,2,0
10,NA,NA,NA,1,0.6,0.008573049865905721,0.00793987519446332,0.00825646253018452,3.8620604524919186,40.44068889210242,22.15137467229717,NA,1.478915277043257,2.3028543748551726,1.4879739826330314,2.317151646571914,0.001,20,0.5,2,0
11,NA,NA,NA,1,0.6363636363636364,0.01099226448433864,0.005926150451662102,0.008459207468000371,13.982826073735712,39.515365917313474,26.74909599552459,NA,1.405018311378726,2.3493962441019796,1.431891734824757,2.375329980372528,0.001,20,0.5,2,0
10,NA,NA,NA,1,0.8,0.01772813560727916,0.00714065347061591,0.012434394538947536,19.42314746504269,53.57623933898102,36.49969340201186,NA,1.4122222297261577,2.2808605627876894,1.4221454999264085,2.2925033021119243,0.001,20,0.5,2,0
10,NA,NA,NA,1,1,0.021204707409779783,0.006716896019062456,0.01396080171442112,29.09323262486414,64.15648139640894,46.62485701063654,NA,1.611646680606581,2.349354525272495,1.6121357265601206,2.3542001079454424,0.001,20,0.5,2,0
8,NA,NA,NA,1,0.875,0.010920375704334412,0.006020668656503892,0.008470522180419151,13.47838080723094,39.29114878920725,26.384764798219095,NA,1.4114912651411269,2.2166995906619773,1.4575193076346131,2.252191465281887,0.001,20,1,2,0
8,NA,NA,NA,1,0.875,0.01386806342202956,0.007314742173778366,0.010591402797903963,19.983435743278584,48.6595204671903,34.32147810523444,NA,1.5747836107149986,2.4748141289410097,1.576015317029209,2.476366327878126,0.001,20,1,2,0
7,NA,NA,NA,1,0.8571428571428571,0.005122329858472982,0.005511837519926691,0.005317083689199836,3.8896684037705285,28.645660224522935,16.26766431414673,NA,1.3349576328844404,2.2164848542104494,1.3344729874962435,2.216581750930489,0.001,20,1,2,0
7,NA,NA,NA,1,0.8571428571428571,0.005402326159000568,0.00553366941116096,0.005467997785080764,3.429256166009121,33.30748291529538,18.36836954065225,NA,1.4794654338791724,2.3634180838636962,1.4803570580005667,2.3665310290750816,0.001,20,1,2,0
8,NA,NA,NA,1,0.875,0.007558631058499372,0.006494029614033203,0.007026330336266287,5.925441878702288,37.03285269192227,21.47914728531228,NA,1.5809980427350028,2.2724384240242554,1.5818831021040198,2.2739021049128563,0.001,20,1,2,0
6,NA,NA,NA,1,1,0.002189306052965669,0.006015170591721138,0.004102238322343403,2.7267904446851374,29.854320393510015,16.290555419097576,0.9907403860015886,1.4267888651735754,2.2814540985486556,1.4265571746256753,2.281679396002876,0.001,20,2,2,0
6,NA,NA,NA,1,1,0.001734472562544291,0.005358920956777962,0.0035466967596611268,2.456537126593427,26.117218845335316,14.286877985964372,0.9917059112137157,1.3778761626182001,2.324772778772226,1.377598493293144,2.3248342180593244,0.001,20,2,2,0
6,NA,NA,NA,1,1,0.0018704847472550863,0.00647735661335583,0.004173920680305458,1.717024332995358,30.04459545882699,15.880809895911174,0.987479993800339,1.5731563950425513,2.249996433044465,1.5725235545224399,2.2504002198210338,0.001,20,2,2,0
6,NA,NA,NA,1,1,0.0015219170425315885,0.00539626830137422,0.0034590926719529043,2.6965735852473056,29.598144502811195,16.14735904402925,0.9873656785233259,1.4808174734429669,2.4230583624769064,1.4804895769806956,2.4232937626479716,0.001,20,2,2,0
6,NA,NA,NA,1,1,0.0019316207253128924,0.005584617256477006,0.0037581189908949494,3.006255445198752,28.710775307872527,15.858515376535639,0.991424145918471,1.7467230918216807,2.3583573207835564,1.7461711649983604,2.35836862213267,0.001,20,2,2,0
