Kest,mean,lowCI.5.,highCI.95.,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,epsilon,Kused,overdispersion
6,0.0010017409887940164,9.941789752344833e-4,0.0010065319600007843,1,1,0.0016078598485505641,0.003263529679863177,0.0024356947642068705,2.5843059023063053,21.19131858323465,11.887812242770478,0.9904540050823738,1.2988075877423992,2.213740162090781,0.001,10,0
6,9.989526758002276e-4,9.950207801789957e-4,0.0010009766512993445,1,1,0.0013109716919155138,0.0029925920057813776,0.0021517818488484457,0.8017048572636102,20.37502849238198,10.588366674822794,0.9930897182655345,1.2972485773367894,2.162732728876758,0.001,10,0
6,9.998656384805735e-4,9.943249593818272e-4,0.0010077405524780668,1,1,0.0018454550877612954,0.003275357238450728,0.0025604061631060116,8.522052419159543,20.292027909210297,14.40704016418492,0.9933730281812623,1.2005681536910735,2.079531971001214,0.001,10,0
6,0.0010007571873380413,9.976420625112993e-4,0.0010058239730007161,1,1,0.001355602434647501,0.003150424174282701,0.002253013304465101,1.670651993528269,20.11292056698576,10.891786280257016,0.9917036230201902,1.2142206841343917,2.1139466174599892,0.001,10,0
6,9.9812924969027e-4,9.919995838692539e-4,0.0010022445715834926,1,1,0.0018572655995746387,0.002816041187296433,0.002336653393435536,3.5166495309102896,20.922926326299955,12.219787928605122,0.992443415797233,1.2146158631360604,2.3941632454759882,0.001,10,0
6,9.997874474075182e-4,9.96602050259868e-4,0.0010063068644206713,1,1,0.0020924999390727044,0.003053854424647609,0.0025731771818601566,4.372009779947375,24.716888998333864,14.54444938914062,0.9915814447891593,1.4367228102360665,2.2270092033415065,0.001,10,0
6,9.967478721848574e-4,9.94073699933493e-4,9.98557577148135e-4,1,1,0.0015039013432771881,0.0031420656750411158,0.002322983509159152,3.33781963251628,23.098690265640663,13.21825494907847,0.9907291794811559,1.3119705480986796,2.3907711616991043,0.001,10,0
6,9.974667858076776e-4,9.898996759115481e-4,0.0010041561252138159,1,1,0.0018819307988539157,0.0021966195653084653,0.0020392751820811905,1.4853306131467636,16.552911674962186,9.019121144054475,0.9955862801459545,1.238408793652653,2.224258958746709,0.001,10,0
6,9.991484540149845e-4,9.928918224957534e-4,0.0010046736695992716,1,1,0.0017441000315513728,0.0031261062939225656,0.002435103162736969,1.9098456245259856,18.492346585852484,10.201096105189235,0.9923014157219956,1.236380067237563,2.2117173348721106,0.001,10,0
6,9.95324938746254e-4,9.94003502800108e-4,9.96925867217944e-4,1,1,0.001769853630241742,0.003328798653203443,0.0025493261417225926,2.382460517040647,20.474960583248247,11.428710550144448,0.9949088325992739,1.2308351864925067,2.1360492029186005,0.001,10,0
6,0.0010034143898068472,9.96408049677557e-4,0.0010100730413228833,1,1,0.0018125678076338176,0.0028812599278708294,0.0023469138677523235,1.177972561751766,22.329365265288974,11.75366891352037,0.9925820159875639,1.4046901530128386,2.232945883396774,0.001,10,0
6,9.970487421660332e-4,9.931682613718838e-4,0.0010000304183596694,1,1,0.0015128431341993142,0.0037272052280029424,0.0026200241811011283,1.4984743635480773,19.17406919534004,10.336271779444058,0.9915077585101923,1.2805740089054016,2.242163931096347,0.001,10,0
6,0.0010049988750655645,9.984558160801066e-4,0.0010106421303456023,1,1,0.0015127345304235765,0.0029468672074185326,0.0022298008689210546,1.2708621806183935,18.400992521922973,9.835927351270684,0.9927054791542662,1.2074582734111587,2.196791036378992,0.001,10,0
6,9.987819277566883e-4,9.9520131848778e-4,0.0010029141271595333,1,1,0.0019107405523093647,0.002607291789564534,0.0022590161709369495,1.941237974892767,17.684196546276638,9.812717260584703,0.989557906838707,1.1857220524686154,2.0782160236585807,0.001,10,0
6,9.988268198494283e-4,9.886097352600658e-4,0.0010064094351428191,1,1,0.0019542952861366252,0.002550049858230158,0.0022521725721833916,1.88905067610225,19.351859236521506,10.620454956311878,0.9920523587165504,1.2818374723594543,2.220879585460793,0.001,10,0
6,9.994555641938438e-4,9.9289342168713e-4,0.0010056770554195485,1,1,0.0015642710263872764,0.00332455082227098,0.002444410924329128,4.643695091940399,23.581467513357563,14.11258130264898,0.9870564702954656,1.308342443864977,2.203648879677941,0.001,20,0
6,0.0010012743754046333,9.89938699484064e-4,0.001010880200284212,1,1,0.0015780508873289249,0.002496314663030754,0.0020371827751798394,2.5818806006321475,19.32935285835788,10.955616729495013,0.9915647296726127,1.3111788363817733,2.275175873647044,0.001,20,0
6,9.993781803556826e-4,9.93971818542019e-4,0.0010077071138739797,1,1,0.0017701020564083558,0.003086999377846917,0.0024285507171276366,0.8652956717723359,21.148688459740985,11.006992065756661,0.9933092222268773,1.2467824811216122,2.2308639470703677,0.001,20,0
6,9.993308531791596e-4,9.89441347735121e-4,0.001008267348745727,1,1,0.0015378164983109266,0.0027506715650428694,0.002144244031676898,3.397848739411142,20.89916825728333,12.148508498347235,0.9931434390828221,1.3439404016609584,2.360608003916992,0.001,20,0
6,0.00100176743590139,9.95005062279106e-4,0.0010072351464689938,1,1,0.0018055693460417384,0.003757934657863774,0.0027817520019527563,2.6664319265963443,21.501444431775653,12.083938179186,0.989372745541862,1.2856409851003654,2.2395610427163573,0.001,20,0
6,9.991940685768685e-4,9.911398753071979e-4,0.0010058762570578147,1,1,0.0014754833383861386,0.003440424790702687,0.002457954064544413,0.7093484790987228,21.29569984066763,11.002524159883176,0.9925558866417736,1.196312890886056,2.157253456231951,0.001,20,0
6,9.978880996739348e-4,9.930373315618865e-4,0.0010034507360214382,1,1,0.0016247071521494844,0.002924324751823872,0.0022745159519866782,3.013157687129457,22.401633417986755,12.707395552558106,0.9926717699450656,1.2155247637004727,2.468500130193606,0.001,20,0
6,9.969339304349673e-4,9.883194791025377e-4,0.001005067346961207,1,1,0.0012857874114389233,0.002413653601264751,0.0018497205063518372,3.519618878403417,24.279067014145696,13.899342946274556,0.9949935242520016,1.303230417889382,2.416327489753555,0.001,20,0
6,0.001000109034244087,9.904866300444448e-4,0.0010098547638153822,1,1,0.0016074379724043157,0.0024541806716371355,0.002030809322020726,1.9489863181163396,21.18725260800189,11.568119463059116,0.994477607808979,1.2937731757549407,2.149755189863566,0.001,20,0
6,0.0010001692042632922,9.900054715829387e-4,0.0010124052694847065,1,1,0.0015579178677120266,0.003676855981768079,0.002617386924740053,1.2762345885895603,19.518951018007186,10.397592803298373,0.9891006367205454,1.2264926808154946,2.1290599598083815,0.001,20,0
6,0.001000299561607155,9.919026596570215e-4,0.0010083504081197117,1,1,0.0014082724054150068,0.0027394780637839938,0.0020738752345995,2.6647098473205793,20.807373281838384,11.736041564579482,0.9918742109655443,1.3126752390605974,2.1992916655587353,0.001,20,0
6,0.0010008155635260834,9.919512633100288e-4,0.0010070422951500633,1,1,0.00180743908369597,0.003691582943192499,0.0027495110134442345,0.13912708875332364,21.27420227458556,10.70666468166944,0.9936052154322104,1.477299568144073,2.227804405233487,0.001,20,0
6,0.0010019374887622993,9.914045922689298e-4,0.0010124985130165018,1,1,0.0015819950450520045,0.0035629782574319465,0.0025724866512419754,1.1794742231553423,21.01451587640385,11.096995049779595,0.9925379445622499,1.3947084854775196,2.2395882832980134,0.001,20,0
6,9.992219005571779e-4,9.93966699734246e-4,0.0010061104316943876,1,1,0.0026456633259179093,0.00239718198050292,0.0025214226532104147,5.0831664350856185,18.586111249064768,11.834638842075194,0.9914737232709926,1.3571964525592262,2.2490671479395536,0.001,20,0
6,0.0010000364583342062,9.910513100894755e-4,0.0010067533044484135,1,1,0.0019292910385684651,0.0033886148949805093,0.0026589529667744873,2.208072783150073,17.57692178912319,9.892497286136631,0.9917261897353704,1.3064688802705675,2.054262573173713,0.001,20,0
6,9.972433497557145e-4,9.865310305078633e-4,0.0010061505880369327,1,1,0.0015722399167045278,0.0027694703555707365,0.002170855136137632,2.2469581560144762,19.838591614024963,11.04277488501972,0.9940561407701765,1.172523697433994,2.219341267539616,0.001,20,0
6,9.984014199600686e-4,9.890874910839077e-4,0.0010048467380912552,1,1,0.0032258889701365593,0.0035151212077453014,0.0033705050889409303,1.8831830186703273,21.381167470076733,11.63217524437353,0.988288880985489,1.2578403751840672,2.1185770560237573,0.001,20,0
6,9.996584087482233e-4,9.884778677370888e-4,0.0010057340155530986,1,1,0.0020487182638355187,0.002540133874202665,0.002294426069019092,1.6469683801542732,20.776299922651212,11.211634151402743,0.9924318319137044,1.2945830812020382,2.214596631398869,0.001,20,0
6,0.001001275312537282,9.963128407635092e-4,0.0010089186508427054,1,1,0.001491184935298486,0.002835665014269155,0.0021634249747838207,2.4187994645651623,17.562097722513563,9.990448593539362,0.990820578506837,1.163078000363037,2.102056150951005,0.001,20,0
6,9.994904614017324e-4,9.91400289001727e-4,0.0010096699247059268,1,1,0.0016795261138644064,0.003454513768805661,0.0025670199413350336,1.5955970431237338,23.562643488294317,12.579120265709026,0.9926643539994486,1.1974612516821452,2.1807292944009045,0.001,20,0
6,0.0010003983847609117,9.910156652355748e-4,0.001008794886704838,1,1,0.0020832199311665864,0.0024652037921155667,0.0022742118616410766,1.7766972919986028,22.34958762598363,12.063142458991116,0.9951226080624456,1.2462920998362181,2.1777856125559496,0.001,30,0
6,0.0010006211102626765,9.90266720526336e-4,0.0010083304753283956,1,1,0.0017282484938816306,0.0027404075875163427,0.0022343280406989866,1.366944125284725,20.58964777755586,10.978295951420293,0.9925867747463408,1.2031032478962682,2.1749709759437788,0.001,30,0
6,9.98665692096229e-4,9.921904301226254e-4,0.0010043236391020368,1,1,0.0016339901131142143,0.0034321792721400874,0.0025330846926271506,2.068331503679168,20.910114199974572,11.48922285182687,0.9938935879604098,1.4231491846275695,2.285928477731391,0.001,30,0
6,0.001000834412808569,9.917138730176345e-4,0.0010112239802917823,1,1,0.0019563889311504253,0.0034407345841033186,0.002698561757626872,1.229608822105916,20.351129930093013,10.790369376099465,0.9908769907800024,1.2998382567129116,2.191453595230739,0.001,30,0
6,0.0010011200085493146,9.902915290327416e-4,0.001008513847651883,1,1,0.0013934320124767705,0.0029869532454859403,0.0021901926289813554,4.179236385223445,21.073427302295137,12.62633184375929,0.9877846399129486,1.2915411945997712,2.1463659715031556,0.001,30,0
6,0.0010000071248425439,9.894564873390561e-4,0.0010079756112610255,1,1,0.0015400552580269473,0.0029816728996560813,0.0022608640788415145,2.889334253226382,19.038809482462664,10.964071867844524,0.9897184476285882,1.2081497913355044,2.1557865984491222,0.001,30,0
6,0.001000430935636963,9.9540209957029e-4,0.001008071790520682,1,1,0.001522988926115423,0.0025417156004070313,0.0020323522632612273,2.8998431529103783,21.234363237224343,12.06710319506736,0.99291251331054875,1.470445150663825,2.239566197951536,0.001,30,0
6,0.0010005978972108527,9.900565994176874e-4,0.0010112448884058252,1,1,0.0014438315349590849,0.0029200661005700105,0.0021819488177645474,3.0241979790285263,21.224554285581107,12.124376132304816,0.994876756483022,1.322920745625787,2.205235657504132,0.001,30,0
6,0.0010015610195905384,9.897252358534476e-4,0.001010864955698251,1,1,0.001672528125687543,0.0027574441643752156,0.0022149861450313792,3.2250961291736218,20.805635527439772,12.015365828306697,0.9931767077235631,1.351316207870075,2.2299063510218367,0.001,30,0
6,9.98371781169713e-4,9.925050418694754e-4,0.0010074408089390404,1,1,0.0016610341793564965,0.002760237362597707,0.002210635770977102,2.113946768361355,18.22185057501687,10.167898671689112,0.9902021854132436,1.1430843847090517,2.0354557668639894,0.001,30,0
6,0.001001159506550147,9.937412107242302e-4,0.0010082725897609997,1,1,0.0024283891040554947,0.002852601970328618,0.002640495537192056,2.223433682584691,17.98523268156651,10.104333182075601,0.9923194750486479,1.3587755685616545,2.1856488378136016,0.001,30,0
6,0.0010001626495096847,9.920967754256165e-4,0.0010085684255161122,1,1,0.002052090127403749,0.0029997189537293105,0.0025259045405665297,0.4332906405423111,16.817112803865605,8.625201722203958,0.9902080779906439,1.1800471366377034,2.0382784028883605,0.001,30,0
6,0.0010005708874736578,9.94376659504688e-4,0.0010109639202097208,1,1,0.0018538053570161745,0.0028241851137022376,0.002338995235359206,4.114406555432441,16.616527033795514,10.365466794613978,0.9931021690721011,1.2083595345661144,2.134601164515787,0.001,30,0
6,0.0010008175130035107,9.954370546046431e-4,0.0010091962474246428,1,1,0.0013207876623456342,0.003203227385930899,0.0022620075241382665,0.15450027138408573,19.91749874558408,10.035999508484084,0.9920214875623775,1.3927776014143944,2.268449282735196,0.001,30,0
6,9.99429493080036e-4,9.946352595768169e-4,0.0010053034304818586,1,1,0.0016083365571678233,0.002612036039602929,0.0021101862983853763,2.3375242374362983,19.56169949146377,10.949611864450034,0.9918273293677956,1.3128298576309954,2.1944608375026715,0.001,30,0
6,9.990194516056928e-4,9.912502972561437e-4,0.0010068147576098082,1,1,0.0015104439247327827,0.002766169177319268,0.0021383065510260256,1.6266217164843226,20.346823769320096,10.98672274290221,0.9936473128055724,1.3169017823612836,2.327553591072275,0.001,30,0
6,0.0010022418733673522,9.973543654776787e-4,0.0010076480419478262,1,1,0.0014198160959552116,0.0028740972748025656,0.0021469566853788884,2.429224285158466,19.804878376923437,11.117051331040951,0.9902747258282031,1.283696260932511,2.225360965580236,0.001,30,0
6,9.997626270694994e-4,9.917864119131975e-4,0.0010076511147016028,1,1,0.0012765891865752646,0.003100563608304872,0.002188576397440068,5.287886523477054,22.421576376370275,13.854731449923666,0.9923884800010766,1.3085870091268943,2.18453705245451,0.001,30,0
6,9.996357196325114e-4,9.934592703467011e-4,0.001009127955148802,1,1,0.0017852097860147145,0.003480584349350693,0.0026328970676827036,2.497420363098825,24.20154040409852,13.349480383598673,0.9920448549282338,1.2453400239244095,2.1262598645024826,0.001,30,0
6,0.0010028264507989553,0.00099443441573212211,0.001010008608769161,1,1,0.0017954766719644837,0.0029212117344137364,0.00235834420318911,2.0743412286291227,21.926832427400118,12.00058682801462,0.9931673152708616,1.1984916649065946,2.193379821948428,0.001,30,0
5,NA,NA,NA,0.6666666666666666,0.8,0.0072260762240877645,0.005945286260663664,0.0065856812423757145,42.39740683800826,66.14548735534233,54.27144709667529,NA,2.5484942894899767,3.00066583288255,0.01,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.019672946430373674,0.005049719117153884,0.01236133277376378,73.27942818896848,24.466121548282857,48.87277486862567,NA,3.057459203911292,3.3688218642949783,0.01,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.007165112978046639,0.005641791801420448,0.006403452389733544,44.551431230578636,62.663168766554875,53.60729999856676,NA,2.1780027304194958,2.8490317471532514,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.006019746199858064,0.006076326542166438,0.006048036371012252,50.98710618856707,68.27155405052953,59.6293301195483,NA,2.3432196610793037,3.0566870229280316,0.01,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.0068813768062571026,0.005936452624503835,0.006408914715380468,49.1150403797499,63.1897431624723,56.1523917711111,NA,2.0236182470022057,2.785604972728887,0.01,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.006464658076375371,0.005776816507688058,0.006120737292031714,30.76324079682699,44.876202573964335,37.81972168539566,NA,1.690831142745465,2.4976260229783094,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.005440940248906193,0.005742473095898199,0.0055917066724021965,44.241136550958544,58.95926872582844,51.60020263839349,NA,2.148383515838035,2.8236650908682783,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.0031615458047382513,0.005697817246035691,0.004429681525386971,18.215720742049122,35.942693722328826,27.079207232188974,NA,1.715137988800596,2.4938514680709534,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.004177084699486639,0.006538778882651569,0.005357931791069104,28.282225225660333,49.72079663557067,39.0015109306155,NA,1.8316114371787766,2.644120654457396,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.005786649233587588,0.005697899220377775,0.005742274226982681,35.22903056724844,58.58656746084161,46.907799014045025,NA,2.2986519356012107,2.88709610528871,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.006437741004722931,0.0061017277037429,0.0062697343542329155,37.04648076372055,59.2889003611235,48.167690562422024,NA,2.2512049545875024,3.035777766051012,0.01,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.01709106799005851,0.004914688811280123,0.011002878400669316,91.5350083643693,29.322929395354908,60.428968879862104,NA,3.1344103801202734,3.6199807495863934,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.004555064444461861,0.007262846052250665,0.005908955248356263,19.79474713848851,46.639060643717976,33.21690389110324,NA,1.903800078858589,2.71201658502498,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.0036990716044745763,0.009757412323964598,0.006728241964219587,15.203104307388163,63.0233795186582,39.11324191302318,NA,2.4162900999183132,3.024590195978344,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.003201115590911508,0.007654393411302346,0.005427754501106927,11.793048171358128,41.04601619338595,26.41953218237204,NA,1.7379419948240398,2.449098792327589,0.01,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.016031533060439022,0.004230729098253586,0.010131131079346304,74.63997919217546,25.022565566500237,49.83127237933785,NA,2.4968935991516705,3.067374176915702,0.01,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.006300616217765666,0.006555934377974994,0.00642827529787033,42.73438973748723,77.77274670458866,60.25356822103794,NA,2.618062935598007,3.222178335911731,0.01,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.008575262536757932,0.005848838465864108,0.00721205050131102,69.33082780056728,84.21734006396196,76.77408393226462,NA,2.1990404925887894,2.9063098676676757,0.01,5,0
5,NA,NA,NA,0.8333333333333334,1,0.005658745488524866,0.005440736911675953,0.00554974120010041,38.57037306072329,51.564777772133766,45.067575416428525,NA,2.287480105466433,3.153393548763164,0.01,5,0
5,NA,NA,NA,0.6666666666666666,0.8,0.00897659261777895,0.005586583073540037,0.007281587845659493,37.16361774032309,52.88261780071927,45.02311777052118,NA,2.2040860646594065,2.856777897771429,0.01,5,0
6,0.009994455319334985,0.009930110615566465,0.010051443887328624,1,1,0.0013012639927848049,0.0027111707779106835,0.0020062173853477444,4.496892653374488,21.095716920374105,12.796304786874297,0.9951718152105823,1.355981255050703,2.3658023407667073,0.01,10,0
6,0.009988094937565275,0.009918801329192239,0.010043149230995908,1,1,0.0014112996809154204,0.003288938540982821,0.002350119110949121,3.0717784143652507,18.018586705735057,10.545182560050154,0.9942305842108239,1.198028776466289,2.0848844650688534,0.01,10,0
6,0.010012998910800638,0.00999015348139587,0.01005014054006589,1,1,0.0016906782057636532,0.0027134917092860762,0.002202084957524865,1.7249522309469802,17.082958128186718,9.403955179566848,0.9909183899223861,1.2191838983434993,2.33962994382909,0.01,10,0
6,0.010014125151790282,0.009934157627240921,0.010089229631441012,1,1,0.002872895643755466,0.0031775420075399177,0.003025218825647692,0.9647512761582112,22.57194488771054,11.768348081934375,0.9906526908008073,1.12537355913228,2.200294189551692,0.01,10,0
6,0.009974409778805347,0.009944823463179386,0.010016884420222728,1,1,0.0017987534202022289,0.00302947803555967,0.0024141157278809496,6.383319308127404,19.979788671297406,13.181553989712405,0.9913282514194971,1.2170498044309501,2.1390838739516247,0.01,10,0
6,0.009980019794033373,0.00993066292213534,0.010022252963236321,1,1,0.0016356888821164417,0.0030100070763228962,0.002322847979219669,1.1085882201663486,23.27503337415188,12.191810797159116,0.9943374283307731,1.4374866774517585,2.2566063308099444,0.01,10,0
6,0.009979833285283297,0.009918318501054537,0.010010231135777582,1,1,0.0018291945427549975,0.003003927609050453,0.0024165610759027253,5.235714022493518,19.81100878955545,12.523361406024485,0.9908221964409896,1.2362093083207641,2.236473271872928,0.01,10,0
6,0.010006200978937115,0.009940198574300244,0.010080758816416185,1,1,0.0019222593384374586,0.0029961614332749383,0.0024592103858561984,1.4919855426984114,19.815480152230677,10.653732847464545,0.9935934010870805,1.2380301797259916,2.1541164113911004,0.01,10,0
6,0.010049466910035873,0.009988719389762956,0.010091897462484454,1,1,0.001500698707194974,0.002601321079610758,0.002051009893402866,0.4900257041647398,17.112209466002486,8.801117585083613,0.9947595410406288,1.2687748278453683,2.256478033074739,0.01,10,0
6,0.009993978846773117,0.009974046678363177,0.010020748305934609,1,1,0.0019144756523962261,0.002776086539658703,0.0023452810960274645,1.1059306415464474,18.981135370136233,10.04353300584134,0.9916285769814974,1.2687258659952807,2.135022414547661,0.01,10,0
6,0.009954428741209553,0.00988931501780834,0.009993540430524682,1,1,0.0017083541314832445,0.0024439719117863214,0.002076163021634783,2.540157714445911,18.482681570300226,10.511419642373069,0.9939920648551321,1.2995933916693114,2.2402135867132587,0.01,10,0
6,0.009964340595651877,0.009886694519664398,0.010040417265175329,1,1,0.0013294439765850334,0.0026136822590679533,0.0019715631178264933,3.3103296696768085,22.664163167913266,12.987246418795037,0.9952364297319843,1.286795757257282,2.3864521142438213,0.01,10,0
6,0.010008152623775671,0.009934895262021608,0.010067194700926733,1,1,0.0013136594885346513,0.002848675208541339,0.002081167348537995,1.6387181151409875,19.987510959446908,10.813114537293949,0.9934833888662206,1.1211450369839349,2.229101065758349,0.01,10,0
6,0.009950890850978594,0.009862122953904432,0.010025040404161467,1,1,0.0017815242625091317,0.0028716741695476965,0.0023265992160284143,2.680047783528331,19.229699583064832,10.954873683296581,0.9884190753192997,1.1533284560860502,2.0688764639204793,0.01,10,0
6,0.009986636682527092,0.009892153262918117,0.010042269879119171,1,1,0.0019019606952658378,0.0029465798570090162,0.0024242702761374272,2.094828598169879,22.58025981758343,12.337544207876654,0.9937154879043484,1.30756501748669,2.2801916418478227,0.01,10,0
6,0.009983317725505952,0.009901408752177548,0.010054095458717697,1,1,0.0013324084013460308,0.0029347586214895425,0.0021335835114177867,3.4820626860704538,22.105648381578053,12.793855533824253,0.993820381033651,1.4676721948084936,2.307125487439088,0.01,10,0
