MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	1.03E-04	1.86E-04	2.27E-02	1.88E-03	1.45E-03	4.77E-02	1.96E-03	4.22E-02	4.78E-02
1:Del:C:1	6.79E-05	2.89E-04	1.83E-02	1.23E-07	3.90E-08	2.62E-02	1.50E-03	3.35E-02	7.57E-04
1:Del:C:2	1.52E-04	9.85E-05	8.65E-04	8.22E-05	8.41E-09	4.79E-04	8.04E-04	2.46E-03	1.51E-03
1:Del:C:3	2.52E-04	0.00E+00	1.82E-03	5.92E-04	3.79E-04	2.34E-03	1.52E-03	2.56E-03	2.76E-03
1:Del:C:4	2.51E-04	0.00E+00	2.81E-03	2.10E-03	1.91E-03	3.72E-03	1.40E-46	3.93E-03	2.16E-02
1:Del:C:5	4.74E-04	1.06E-04	5.68E-04	9.20E-04	6.80E-04	1.13E-03	1.26E-03	5.68E-04	7.29E-03
1:Del:T:0	9.71E-04	0.00E+00	9.48E-03	4.31E-04	9.74E-04	1.40E-02	2.98E-03	1.02E-02	1.52E-02
1:Del:T:1	5.50E-04	9.49E-05	9.56E-03	3.56E-04	0.00E+00	9.17E-03	1.34E-03	1.08E-02	0.00E+00
1:Del:T:2	1.14E-03	3.82E-03	1.33E-02	1.07E-03	1.44E-03	1.67E-02	1.10E-03	3.12E-02	6.93E-03
1:Del:T:3	1.08E-03	1.28E-03	1.93E-02	1.59E-03	1.20E-03	1.61E-02	0.00E+00	3.07E-02	1.88E-02
1:Del:T:4	0.00E+00	3.45E-04	1.48E-02	6.29E-04	1.10E-03	2.02E-02	7.49E-08	1.32E-02	1.35E-02
1:Del:T:5	1.70E-08	3.15E-08	1.54E-07	9.44E-08	9.04E-03	1.11E-03	3.22E-04	2.82E-03	7.76E-07
1:Ins:C:0	7.69E-06	1.44E-08	5.98E-05	2.89E-09	7.25E-05	1.13E-05	3.08E-04	5.53E-04	3.22E-04
1:Ins:C:1	6.41E-05	8.31E-05	4.73E-04	2.95E-07	5.61E-08	3.02E-04	9.07E-04	0.00E+00	5.66E-04
1:Ins:C:2	2.16E-05	1.01E-08	2.48E-04	0.00E+00	1.21E-04	1.21E-04	3.73E-04	2.47E-04	7.89E-04
1:Ins:C:3	6.22E-08	4.24E-02	1.39E-03	9.20E-08	3.68E-07	1.26E-02	2.41E-03	3.49E-03	1.99E-07
1:Ins:C:4	2.61E-04	2.43E-04	8.28E-05	1.30E-04	4.40E-04	2.83E-03	3.24E-05	2.35E-04	1.79E-03
1:Ins:C:5	1.60E-03	0.00E+00	5.46E-04	4.85E-04	5.28E-04	8.41E-03	0.00E+00	1.57E-04	9.92E-03
1:Ins:T:0	4.73E-04	2.59E-04	1.51E-03	1.66E-04	3.51E-04	5.96E-03	8.82E-04	6.29E-03	2.83E-03
1:Ins:T:1	1.78E-04	0.00E+00	2.45E-03	2.54E-03	1.01E-03	2.71E-03	1.40E-03	5.11E-03	1.55E-02
1:Ins:T:2	1.89E-04	6.64E-04	5.79E-04	0.00E+00	0.00E+00	1.77E-03	0.00E+00	7.33E-04	7.80E-04
1:Ins:T:3	8.27E-04	8.11E-04	3.48E-03	2.32E-03	1.23E-03	3.70E-04	1.34E-03	1.17E-03	2.06E-02
1:Ins:T:4	8.39E-04	1.18E-04	1.71E-03	0.00E+00	7.27E-04	7.86E-03	6.32E-04	2.09E-03	1.39E-03
1:Ins:T:5	6.54E-03	1.22E-03	6.75E-03	1.50E-04	3.10E-08	4.91E-02	2.27E-06	9.13E-03	1.02E-02
2:Del:R:0	0.00E+00	3.69E-04	3.08E-03	9.52E-05	1.33E-05	1.40E-03	7.00E-04	2.79E-03	1.88E-03
2:Del:R:1	1.90E-04	7.67E-04	2.53E-03	5.67E-04	5.16E-04	2.97E-03	1.43E-03	4.68E-04	3.52E-03
2:Del:R:2	1.16E-04	4.28E-08	2.42E-04	1.48E-08	4.25E-04	2.16E-03	1.36E-04	4.76E-04	1.83E-03
2:Del:R:3	2.45E-05	8.21E-06	4.07E-05	2.86E-09	3.40E-04	1.38E-03	3.14E-07	9.79E-05	1.38E-03
2:Del:R:4	1.31E-08	2.25E-09	0.00E+00	4.61E-05	1.19E-04	3.75E-08	2.07E-04	4.80E-08	7.69E-05
2:Del:R:5	3.38E-08	2.58E-08	4.78E-08	4.08E-08	3.66E-08	1.99E-07	1.04E-04	8.24E-08	1.60E-07
3:Del:R:0	3.61E-04	7.05E-04	1.14E-03	6.47E-03	6.26E-04	1.06E-03	3.50E-04	2.09E-03	3.49E-02
3:Del:R:1	5.53E-04	0.00E+00	1.54E-03	1.40E-46	7.88E-04	1.35E-03	1.40E-09	1.34E-03	4.11E-03
3:Del:R:2	2.77E-04	5.86E-05	3.70E-04	1.42E-04	4.71E-04	3.27E-03	0.00E+00	2.53E-03	1.54E-03
3:Del:R:3	3.78E-05	5.39E-05	6.55E-05	4.08E-09	1.98E-04	9.17E-04	3.43E-08	2.83E-04	1.58E-03
3:Del:R:4	1.03E-08	2.04E-08	3.51E-08	1.33E-08	9.71E-09	1.57E-07	2.12E-08	7.32E-08	1.00E-07
3:Del:R:5	3.02E-08	4.05E-08	6.13E-08	6.19E-08	8.81E-05	1.68E-07	9.22E-08	8.45E-08	2.30E-04
4:Del:R:0	0.00E+00	7.26E-05	5.66E-04	5.07E-07	8.75E-08	4.73E-04	5.73E-04	7.41E-04	1.41E-03
4:Del:R:1	3.25E-04	8.91E-05	1.37E-03	0.00E+00	0.00E+00	2.06E-03	6.58E-04	2.85E-03	1.56E-03
4:Del:R:2	5.37E-09	1.22E-04	1.28E-04	7.39E-05	1.32E-04	2.58E-04	0.00E+00	1.78E-04	1.00E-07
4:Del:R:3	1.03E-08	2.04E-08	3.51E-08	1.33E-08	9.71E-09	1.57E-07	2.12E-08	7.32E-08	1.00E-07
4:Del:R:4	1.03E-08	2.04E-08	3.51E-08	1.33E-08	9.71E-09	1.57E-07	2.12E-08	7.32E-08	1.00E-07
4:Del:R:5	7.75E-04	6.60E-03	1.40E-46	4.28E-04	7.41E-04	3.46E-02	1.49E-08	1.62E-03	7.26E-04
5:Del:R:0	2.97E-04	5.66E-04	1.63E-04	3.25E-03	2.53E-04	1.05E-03	2.67E-02	7.01E-04	8.82E-03
5:Del:R:1	2.26E-08	4.64E-05	1.89E-05	8.44E-05	3.00E-04	1.37E-04	1.65E-08	1.32E-03	7.41E-05
5:Del:R:2	5.93E-09	1.30E-08	2.21E-04	1.82E-08	1.57E-04	1.04E-07	2.40E-04	7.24E-05	9.68E-04
5:Del:R:3	1.03E-08	2.04E-08	3.51E-08	1.33E-08	9.71E-09	1.57E-07	2.12E-08	7.32E-08	1.00E-07
5:Del:R:4	1.03E-08	2.04E-08	3.51E-08	1.33E-08	9.71E-09	1.57E-07	2.12E-08	7.32E-08	1.00E-07
5:Del:R:5	1.03E-08	2.04E-08	3.51E-08	1.33E-08	9.71E-09	1.57E-07	2.12E-08	7.32E-08	1.00E-07
2:Ins:R:0	1.15E-04	3.50E-02	6.55E-04	4.36E-07	6.24E-04	9.37E-02	1.12E-03	5.79E-03	1.86E-03
2:Ins:R:1	1.33E-04	1.26E-04	7.01E-04	7.20E-05	1.06E-04	6.06E-04	3.19E-04	1.25E-03	3.63E-05
2:Ins:R:2	2.04E-08	1.87E-04	3.41E-04	0.00E+00	3.92E-04	5.02E-04	1.54E-10	8.28E-05	1.66E-07
2:Ins:R:3	1.65E-04	2.08E-10	0.00E+00	4.97E-05	2.05E-04	8.19E-05	1.17E-08	9.94E-05	1.15E-03
2:Ins:R:4	3.04E-04	0.00E+00	2.25E-04	2.47E-05	3.31E-04	2.76E-03	0.00E+00	5.18E-04	1.76E-03
2:Ins:R:5	2.07E-03	0.00E+00	1.22E-04	4.21E-04	2.51E-03	3.33E-02	1.83E-04	4.15E-03	2.96E-02
3:Ins:R:0	7.90E-05	7.59E-05	4.65E-09	8.86E-05	7.83E-05	4.73E-09	1.27E-08	0.00E+00	4.14E-04
3:Ins:R:1	0.00E+00	2.16E-05	1.79E-04	8.16E-05	2.43E-04	1.65E-04	4.22E-04	2.93E-03	3.80E-04
3:Ins:R:2	4.64E-09	1.23E-06	4.99E-07	1.33E-02	9.71E-08	7.29E-02	1.03E-07	6.02E-03	1.87E-06
3:Ins:R:3	2.42E-08	3.17E-08	3.78E-08	4.49E-08	6.52E-05	8.04E-08	8.63E-08	3.49E-08	1.33E-07
3:Ins:R:4	1.03E-08	2.04E-08	3.51E-08	1.33E-08	9.71E-09	1.57E-07	2.12E-08	7.32E-08	1.00E-07
3:Ins:R:5	1.64E-04	0.00E+00	1.59E-08	9.82E-05	2.48E-04	3.54E-05	1.26E-04	9.68E-05	8.29E-04
4:Ins:R:0	3.52E-08	2.20E-08	1.52E-07	4.15E-08	1.48E-04	1.15E-04	3.15E-04	1.20E-04	8.29E-04
4:Ins:R:1	1.38E-04	1.41E-06	2.91E-09	3.38E-05	1.72E-04	9.81E-05	2.98E-04	9.92E-04	7.62E-04
4:Ins:R:2	4.38E-08	1.02E-04	3.69E-08	5.57E-08	4.47E-08	7.66E-05	8.27E-08	6.83E-08	1.04E-07
4:Ins:R:3	1.11E-09	1.55E-04	2.70E-04	9.40E-07	6.13E-05	8.76E-04	1.55E-04	2.08E-03	4.54E-04
4:Ins:R:4	2.22E-05	4.97E-05	5.78E-05	3.96E-08	6.54E-08	1.62E-04	6.18E-08	5.11E-04	1.28E-07
4:Ins:R:5	1.85E-04	1.55E-04	6.80E-05	1.65E-08	3.09E-04	3.81E-04	5.41E-09	0.00E+00	3.35E-03
5:Ins:R:0	2.85E-05	5.82E-08	1.48E-04	4.40E-08	7.61E-05	1.01E-04	9.11E-05	1.96E-05	8.11E-04
5:Ins:R:1	1.46E-04	2.31E-08	2.97E-04	1.17E-04	2.71E-08	3.43E-04	1.31E-03	1.29E-03	1.80E-03
5:Ins:R:2	1.26E-04	2.76E-05	1.70E-08	5.67E-05	5.14E-09	3.34E-05	4.72E-09	4.50E-04	9.50E-04
5:Ins:R:3	7.40E-05	2.61E-08	1.94E-06	5.36E-07	3.98E-08	1.61E-04	8.78E-08	3.94E-04	1.60E-04
5:Ins:R:4	4.66E-05	2.44E-08	3.19E-05	8.12E-05	8.77E-08	4.33E-05	6.80E-08	4.21E-04	1.32E-04
5:Ins:R:5	1.77E-04	1.68E-05	3.15E-08	4.71E-08	1.09E-07	3.14E-04	5.75E-08	7.47E-08	1.20E-03
2:Del:M:1	1.57E-04	3.70E-04	1.30E-03	2.26E-04	7.56E-05	8.95E-04	1.02E-03	1.93E-03	3.12E-03
3:Del:M:1	4.83E-09	9.44E-09	5.06E-04	2.08E-04	1.95E-08	1.04E-03	1.30E-03	1.41E-03	2.94E-03
3:Del:M:2	6.63E-04	3.20E-03	0.00E+00	5.71E-04	8.45E-04	7.60E-03	6.33E-04	1.76E-03	2.43E-03
4:Del:M:1	0.00E+00	5.76E-05	5.46E-04	0.00E+00	2.52E-04	7.28E-04	1.13E-03	8.30E-04	1.79E-03
4:Del:M:2	1.73E-04	5.00E-07	5.73E-04	1.32E-04	1.22E-04	8.83E-04	6.53E-05	1.11E-03	4.50E-04
4:Del:M:3	4.97E-04	0.00E+00	5.53E-03	2.25E-03	1.53E-07	4.05E-03	0.00E+00	9.52E-04	1.39E-02
5:Del:M:1	1.98E-07	3.43E-04	9.40E-04	1.50E-04	1.17E-07	2.58E-07	2.78E-02	8.14E-04	5.54E-02
5:Del:M:2	9.88E-08	8.58E-09	3.00E-04	6.12E-04	4.97E-07	3.25E-04	9.97E-03	4.14E-04	2.91E-03
5:Del:M:3	0.00E+00	1.69E-04	6.17E-04	0.00E+00	4.10E-05	5.62E-06	5.02E-03	7.88E-04	1.01E-02
5:Del:M:4	7.32E-05	0.00E+00	6.46E-06	3.28E-04	6.20E-04	6.12E-04	6.33E-04	4.36E-08	1.93E-03
5:Del:M:5	6.25E-05	1.01E-04	0.00E+00	1.28E-04	3.48E-04	5.98E-04	1.34E-03	2.70E-03	2.22E-03
