NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	46.53	17.681	11.37	11.055	0.105	0.991	40000.0
2	41.43	15.407	9.55	9.072	0.099	0.994	60000.0
3	42.008	15.268	9.9	9.199	0.095	0.994	40000.0
4	45.699	16.873	10.796	10.121	0.097	0.993	40000.0
5	43.616	15.829	10.356	9.387	0.099	0.994	40000.0
6	42.107	15.467	9.924	9.053	0.092	0.994	60000.0
7	45.903	16.907	11.068	10.13	0.105	0.993	50000.0
8	43.794	15.983	10.314	9.325	0.099	0.994	50000.0
9	43.38	16.139	10.157	9.546	0.097	0.993	40000.0
10	45.911	16.874	10.589	9.73	0.101	0.994	40000.0
