Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V64	1.05E+00	2.77E-01	2.60E-01	2.75E+00	2.00E-01	3.14E-01	6.00E-01	3.18E+00
V65	1.52E+00	1.08E+00	6.16E-01	6.18E-01	3.42E-01	1.13E+00	2.95E+00	8.88E-01
V66	7.46E+00	5.26E+00	3.42E-01	3.63E+01	3.11E+00	4.88E+00	6.35E+00	4.43E+01
V67	6.94E+00	3.27E-01	6.78E+00	2.95E+01	7.06E-01	1.38E+00	0.00E+00	3.50E+01
V68	5.97E-01	7.75E+00	1.49E+00	2.69E+00	2.51E+00	3.12E+00	9.84E+00	2.35E+00
V69	0.00E+00	1.72E+00	2.67E-01	2.21E-01	1.03E+00	9.43E-01	1.58E+00	1.37E+00
V70	6.07E+00	4.01E-01	2.23E+00	2.48E+01	4.90E+00	6.38E+00	8.84E-01	2.98E+01
V71	1.50E+00	8.60E-01	7.90E+00	3.40E-01	1.94E+00	8.62E-01	7.81E-01	8.54E+00
V72	2.87E+00	4.52E-01	6.05E-01	1.76E+00	1.58E+00	0.00E+00	0.00E+00	1.00E-01
V73	1.35E+00	9.41E+00	1.61E+00	0.00E+00	1.68E+00	2.73E+00	1.09E+01	4.78E+00
V74	1.43E+00	6.75E+00	1.32E+01	1.18E+00	2.28E+00	4.47E-01	7.75E+00	1.26E+01
V75	2.80E+00	1.63E-01	3.53E+00	1.59E+00	4.12E+00	4.18E+00	8.00E-01	5.64E+00
V76	4.16E-01	2.65E+00	2.89E+00	3.14E-01	2.64E+00	1.69E+00	3.28E+00	3.04E+00
V77	3.71E+00	1.27E+00	1.71E+01	2.61E+00	6.18E+00	7.60E-01	0.00E+00	2.09E+01
V78	1.19E+00	1.28E+00	1.69E+00	4.94E-01	2.61E+00	2.11E+00	2.80E+00	3.83E+00
V79	1.35E+00	6.36E-01	2.96E+00	2.48E+00	1.62E+00	1.14E+00	3.42E+00	3.51E+00
V80	0.00E+00	3.86E+00	0.00E+00	0.00E+00	9.24E-01	8.97E-01	3.95E+00	0.00E+00
V81	1.94E+00	2.35E+00	1.84E+00	2.57E+00	2.36E+00	6.53E-01	4.41E+00	5.56E+00
V82	2.94E+00	3.54E+00	2.13E-01	0.00E+00	4.87E+00	2.64E+00	5.47E+00	9.17E-01
V83	0.00E+00	2.50E+00	5.45E+00	2.43E+00	9.19E-01	7.37E-01	1.70E+00	5.41E+00
V84	2.11E+00	5.40E+00	1.65E+00	9.66E-01	4.09E+00	2.84E+00	3.79E+00	5.38E+00
V85	2.13E-01	1.26E+01	9.04E-01	2.21E-01	2.89E+00	8.79E-01	1.28E+01	3.00E+00
V86	6.67E-01	5.59E-01	1.13E+01	0.00E+00	2.22E+00	4.75E+00	1.58E+00	1.49E+01
V87	1.39E+00	3.99E+00	1.27E+00	3.00E-01	2.38E+00	1.67E-01	5.01E+00	1.53E+00
V88	1.12E+00	7.98E+00	1.72E+00	1.89E+00	3.86E+00	2.42E+00	8.52E+00	4.94E+00
V89	1.29E+00	2.23E+00	1.12E+01	1.85E+00	5.21E+00	2.42E+00	4.62E+00	9.49E+00
V90	3.73E+00	6.21E+00	0.00E+00	7.70E+00	1.01E+01	3.33E-01	9.00E+00	1.00E+01
V91	9.12E-01	1.07E+00	5.68E+00	1.89E+00	8.31E-01	2.00E+00	1.05E+00	4.10E+00
V92	0.00E+00	5.12E-01	1.09E+01	2.13E+00	4.96E+00	1.21E+00	4.68E+00	9.48E+00
V93	1.73E+00	5.56E+00	7.06E-01	5.82E-01	2.17E+00	7.31E-01	6.00E+00	1.72E+00
V94	3.91E+00	0.00E+00	2.12E+01	9.67E-01	3.72E+00	1.80E+00	2.62E+00	2.07E+01
V95	1.62E+00	2.62E+00	1.48E+00	1.39E+00	8.80E+00	2.77E+00	5.73E+00	8.79E+00
V96	2.90E+00	2.09E+00	9.03E+00	0.00E+00	5.88E+00	1.49E+00	3.81E+00	1.07E+01
V97	0.00E+00	3.36E+00	2.99E+01	0.00E+00	3.51E+00	8.31E-01	6.11E+00	3.11E+01
V98	1.05E+00	0.00E+00	9.72E+00	4.02E+00	4.82E-01	1.25E+00	7.37E-01	9.72E+00
V99	3.07E+00	2.75E+00	4.84E+00	2.44E+00	1.57E+00	4.94E+00	2.19E+00	9.17E+00
V100	2.02E+00	5.87E+00	1.43E+01	2.65E+00	7.67E-01	2.33E+00	4.80E+00	1.39E+01
