MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.000698226559907198	0.0011121133458800614	0.009565436225675511	0.033494245931506156	0.0019941563485190274	0.03478783359285444	0.13640181228518486	0.03370614646148169	0.0560961639881134	0.04493788711726666
1:Del:C:1	0.00026840053920750505	0.003149381889884353	0.004955307877389714	0.007205894417129457	0.0005565926287090406	0.020372885304968804	0.06732200839556754	0.054620774164795875	0.024950501676648855	0.0036551354196853935
1:Del:C:2	0.00042865187482675536	0.00257257089484483	0.003208630462177098	0.006719215838238597	0.000302086144220084	0.015241109812632204	0.025661951079964638	0.02990604594349861	0.010141216891352087	0.006746140215155572
1:Del:C:3	0.0031639884226024153	0.0017949295905418693	0.0032230371842160823	0.0032373777031898497	0.0	0.006426406281534582	0.02188632811419666	0.014504773244261741	0.004565220575314015	0.010140894985925115
1:Del:C:4	0.009761761436238884	0.0004655504104107422	0.009215812738984823	0.0036496003391221165	2.608315696761565e-09	0.003363060967531055	0.008293623165227472	0.0030354254506528375	0.007292130934074521	0.0023076731002493033
1:Del:C:5	0.02715699290856719	0.0022366798895416197	0.027731179560068996	0.001140280050894944	0.00020788890496532985	0.0047018483188003305	0.004825909733772278	0.0	0.00293162664398551	0.011682456842809188
1:Del:T:0	0.0012150515976827592	0.0028842440160224215	0.008034413268323987	0.006220906950147764	0.001001759076025337	0.04511563229374588	0.06674754820764064	0.06590649768710137	0.02927244348451495	0.01942730341106653
1:Del:T:1	0.0015899845737658324	0.004287392667029053	0.004843541237059981	0.0005487866712155664	0.0005624000636453275	0.020715063028037547	0.04817153111100197	0.03412502333521843	0.024654686786234378	0.0011792581751683428
1:Del:T:2	0.003144532614387572	0.0017114975878212136	0.005036442519631237	0.00874159119091928	0.00046349525451660155	0.01781947404153203	0.06439622402191163	0.034950696676969525	0.02795752102509141	0.0026473377074353265
1:Del:T:3	0.01712442234158516	0.004846324637765065	0.013823781850531798	0.01744915034621954	0.0006797048513544723	0.009148204321973026	0.07581151321530342	0.013505552066490054	0.03070154594257474	0.010148746554041282
1:Del:T:4	0.05245887080207467	0.003445505350828171	0.03140781475231051	0.015070005822926759	0.0027502171834930776	0.0029728606552816925	0.06581450453028083	0.006905857856270763	0.04247546651400626	0.03505621285177767
1:Del:T:5	0.7625868844985962	0.003957119434776359	0.4141578042507172	0.00880185051530134	0.010244467063712364	0.04208034776121206	0.011780284345150032	0.0074119454009236915	0.009179534738146344	1.0806914542627056e-06
1:Ins:C:0	0.00700780647690408	0.0007412321113861253	0.007082058973610481	0.010799607457593084	0.336333749294281	0.013148409002460539	0.014875323437154293	0.019942608532111612	0.012158003109216225	0.002693687708493684
1:Ins:C:1	0.0016638406839460983	0.0005640484020113995	0.0019030747727890685	0.002151570280548185	0.06017733812332153	0.0007974754692986608	0.0008376928139477969	0.00020056917914189397	0.002657852750271559	0.0020588843323639592
1:Ins:C:2	0.0012931580562144517	0.0019738015881739556	0.001063076505670324	0.00020048721227794886	0.015570628419518472	0.0004573130095377564	7.522820902522654e-05	0.0006605236628092825	0.0010551185331621582	0.0015228505858404162
1:Ins:C:3	0.0003601421698112972	0.0002674927679885286	0.0005319141823565588	4.9136370362248274e-05	0.004262161087244749	0.00014747541223187	0.0007338051824626746	7.208177354186773e-05	0.0003637075191363692	0.0004927105566420665
1:Ins:C:4	0.00024103300063870847	7.757554288900792e-05	9.69168268784415e-05	4.44848863662628e-05	0.0025176705652847887	8.245031009209924e-05	5.473577883094549e-05	0.0	0.0005777464108541608	0.0010634768716556663
