Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V46	5.67E-01	2.25E+00	2.70E+00	8.57E-01	2.45E+00	1.48E+00
V47	8.79E-01	8.09E-01	1.07E+00	9.19E-01	1.63E+00	2.77E-01
V48	1.08E+00	9.92E-01	2.89E+00	3.47E+00	2.36E+00	1.62E+00
V49	4.23E-01	3.01E+00	1.27E+00	0.00E+00	6.99E-01	2.27E+00
V50	2.69E-01	1.79E+00	0.00E+00	6.90E-01	9.80E-01	1.00E+00
V51	5.42E-01	2.73E+00	1.40E+00	2.50E+00	1.66E+00	4.96E-01
V52	1.32E+00	6.05E-01	2.30E+00	1.66E+00	2.28E+00	1.38E+00
V53	1.75E+00	1.02E+00	6.11E-01	7.00E-01	6.57E-01	1.84E+00
V54	6.57E-01	1.41E+00	3.46E+00	2.29E+00	0.00E+00	2.18E+00
V55	1.11E+00	1.49E+00	1.28E+00	7.18E-01	7.95E-01	0.00E+00
V56	1.52E+00	2.30E+00	2.34E+00	1.87E+00	1.69E+00	7.37E-01
V57	2.13E-01	2.58E-01	2.17E+00	1.98E+00	1.66E+00	1.65E+00
V58	1.37E+00	7.15E-01	1.25E+00	4.23E+00	2.29E+00	1.06E+00
V59	8.00E-01	6.71E-01	1.07E+00	1.89E+00	1.93E+00	1.63E+00
V60	0.00E+00	6.74E-01	1.54E+00	0.00E+00	1.30E+00	2.77E-01
V61	2.13E-01	3.52E+00	2.77E+00	3.01E+00	2.13E+00	3.25E+00
V62	6.05E-01	2.15E+00	3.61E+00	1.89E+00	4.11E+00	7.03E-01
V63	5.78E+00	3.74E+00	9.24E-01	3.31E+00	3.64E+00	0.00E+00
V64	1.16E+00	2.58E-01	2.48E+00	2.19E+00	7.48E-01	6.16E-01
V65	9.12E-01	3.44E+00	5.97E-01	7.72E-01	2.82E+00	0.00E+00
V66	5.63E-01	2.17E+00	3.14E-01	2.06E+00	7.46E-01	1.47E+00
V67	5.22E-01	7.90E-01	0.00E+00	1.80E-01	5.59E-01	5.04E-01
V68	3.36E+00	1.51E+00	3.08E+00	2.63E+00	4.73E-01	6.29E-01
V69	2.04E+00	3.33E-01	6.63E-01	7.92E-01	1.29E+00	2.03E+00
V70	0.00E+00	2.06E+00	1.10E+00	0.00E+00	0.00E+00	1.64E+00
V71	3.71E-01	1.49E+00	4.76E-01	8.88E-01	4.48E-01	1.97E+00
V72	3.28E+00	1.40E+00	9.89E-01	3.06E+00	1.21E+00	8.17E-01
V73	1.53E-01	2.42E+00	1.75E+00	2.69E-01	0.00E+00	2.94E+00
V74	2.00E-01	1.02E+00	4.71E-01	1.49E+00	2.49E+00	2.85E+00
V75	2.21E+00	1.12E+00	2.68E+00	7.37E-01	4.48E+00	6.53E-01
V76	4.45E+00	6.51E-01	4.34E+00	1.57E+00	2.35E+00	0.00E+00
V77	1.19E+00	7.48E-01	3.59E-01	4.58E-01	1.33E-01	1.21E+00
V78	1.37E+00	6.19E-01	7.92E-01	3.39E+00	2.16E+00	2.56E+00
V79	8.19E-01	1.94E+00	1.35E+00	5.54E-01	0.00E+00	2.20E+00
V80	4.00E+00	2.70E+00	7.90E-01	5.27E+00	2.69E+00	2.04E+00
V81	8.62E-01	7.16E-01	1.04E+00	5.04E-01	1.89E+00	7.95E-01
V82	1.73E+00	9.52E-01	2.33E+00	1.97E+00	1.02E+00	0.00E+00
V83	9.21E+00	7.31E-01	6.11E+00	4.00E+00	4.14E+00	4.66E+00
V84	1.70E+00	2.91E-01	1.06E+00	9.00E-01	1.26E+00	1.45E+00
V85	1.76E+00	1.91E+00	1.06E+00	0.00E+00	1.84E+00	0.00E+00
V86	1.79E+00	2.38E+00	1.38E+00	2.86E+00	4.00E-01	0.00E+00
V87	1.21E+00	0.00E+00	1.41E+00	5.47E-01	3.14E+00	2.11E+00
V88	1.92E+00	1.62E+00	1.84E+00	1.26E+00	4.31E+00	4.80E+00
V89	2.91E-01	1.08E+00	2.03E+00	9.20E-01	2.12E+00	2.04E+00
V90	4.16E+00	3.57E+00	9.24E-01	4.70E+00	4.85E+00	2.70E+00
V91	2.04E+00	0.00E+00	8.75E-01	2.79E+00	1.31E+00	1.82E+00
V92	3.78E+00	2.14E+00	7.77E-01	0.00E+00	3.07E+00	1.89E+00
V93	6.11E-01	9.40E-01	1.46E+00	2.77E+00	2.17E+00	1.12E+00
V94	2.80E+00	2.76E+00	1.70E+00	4.05E+00	2.30E+00	9.04E-01
V95	1.18E+00	6.86E-01	2.99E+00	1.59E+00	3.52E+00	5.81E-01
V96	4.33E+00	1.18E+00	4.90E-01	3.01E+00	2.60E+00	1.34E+00
V97	2.30E+00	4.71E-01	1.42E+00	7.12E-01	1.05E+00	1.29E+00
V98	2.72E+00	2.60E+00	3.74E+00	3.79E-01	3.34E+00	0.00E+00
V99	1.73E+00	2.44E+00	2.57E+00	4.05E+00	4.01E+00	8.88E-01
V100	3.59E-01	7.78E-01	1.00E+00	1.61E+00	5.22E-01	1.85E+00
