MutationType	ID83A	ID83B	ID83C
1:Del:C:0	6.20E-03	4.61E-03	8.13E-04
1:Del:C:1	2.84E-03	2.20E-03	1.45E-03
1:Del:C:2	1.73E-04	7.93E-05	1.61E-04
1:Del:C:3	4.91E-04	2.54E-04	3.30E-04
1:Del:C:4	4.32E-04	4.49E-04	2.92E-02
1:Del:C:5	2.47E-02	2.23E-02	1.73E-02
1:Del:T:0	2.30E-03	1.45E-03	1.10E-03
1:Del:T:1	9.40E-04	7.28E-04	3.46E-04
1:Del:T:2	1.64E-03	5.29E-04	8.41E-04
1:Del:T:3	2.18E-03	1.44E-03	1.22E-03
1:Del:T:4	2.94E-03	1.96E-03	2.41E-03
1:Del:T:5	6.21E-02	4.36E-02	5.65E-02
1:Ins:C:0	1.69E-04	8.59E-05	1.89E-04
1:Ins:C:1	1.36E-04	3.67E-05	9.43E-05
1:Ins:C:2	3.87E-05	6.76E-05	7.50E-06
1:Ins:C:3	1.20E-04	1.10E-04	4.89E-05
1:Ins:C:4	1.72E-04	2.16E-04	1.91E-04
1:Ins:C:5	7.66E-04	1.32E-03	6.26E-04
1:Ins:T:0	4.39E-04	3.49E-04	2.34E-04
1:Ins:T:1	3.48E-04	1.39E-04	2.32E-05
1:Ins:T:2	1.02E-04	9.64E-05	1.94E-05
1:Ins:T:3	2.23E-04	1.26E-04	1.99E-04
1:Ins:T:4	3.20E-04	9.25E-04	4.32E-04
1:Ins:T:5	9.34E-08	5.23E-02	2.94E-07
2:Del:R:0	4.59E-04	4.79E-04	2.43E-04
2:Del:R:1	3.39E-04	3.28E-04	3.39E-04
2:Del:R:2	8.54E-05	9.61E-05	6.54E-05
2:Del:R:3	4.87E-08	4.25E-08	4.09E-05
2:Del:R:4	7.42E-05	2.93E-05	7.90E-05
2:Del:R:5	7.57E-05	5.65E-05	4.22E-05
3:Del:R:0	5.28E-04	1.87E-04	6.19E-04
3:Del:R:1	3.25E-04	4.99E-04	2.14E-04
3:Del:R:2	2.53E-04	2.42E-04	1.80E-04
3:Del:R:3	8.50E-05	6.86E-05	2.88E-05
3:Del:R:4	4.54E-09	4.96E-09	9.20E-09
3:Del:R:5	4.54E-09	4.96E-09	9.20E-09
4:Del:R:0	4.35E-04	1.99E-04	2.38E-02
4:Del:R:1	1.68E-04	2.06E-04	1.61E-04
4:Del:R:2	3.31E-05	8.72E-05	1.17E-04
4:Del:R:3	4.54E-09	4.96E-09	9.20E-09
4:Del:R:4	2.45E-05	3.29E-05	5.68E-08
4:Del:R:5	4.54E-09	4.96E-09	9.20E-09
5:Del:R:0	7.07E-03	1.92E-03	6.03E-03
5:Del:R:1	2.42E-04	2.01E-04	2.87E-04
5:Del:R:2	2.58E-05	6.38E-05	5.75E-05
5:Del:R:3	4.14E-05	4.41E-08	3.33E-05
5:Del:R:4	4.54E-09	4.96E-09	9.20E-09
5:Del:R:5	4.54E-09	4.96E-09	9.20E-09
2:Ins:R:0	1.30E-04	6.27E-05	1.13E-04
2:Ins:R:1	1.16E-04	1.63E-04	4.85E-05
2:Ins:R:2	8.36E-05	9.13E-05	1.58E-02
2:Ins:R:3	8.67E-05	5.63E-05	1.28E-04
2:Ins:R:4	1.44E-04	1.47E-04	1.40E-04
2:Ins:R:5	7.51E-04	1.34E-03	7.94E-04
3:Ins:R:0	8.23E-05	4.60E-05	5.99E-05
3:Ins:R:1	1.46E-04	1.80E-05	1.37E-04
3:Ins:R:2	3.30E-05	8.71E-05	3.66E-08
3:Ins:R:3	4.54E-09	4.96E-09	9.20E-09
3:Ins:R:4	4.22E-08	4.80E-08	6.91E-04
3:Ins:R:5	1.34E-04	1.73E-04	4.97E-05
4:Ins:R:0	6.25E-05	1.34E-05	4.64E-05
4:Ins:R:1	1.19E-04	1.62E-04	1.34E-04
4:Ins:R:2	1.49E-03	1.57E-03	1.11E-03
4:Ins:R:3	3.75E-05	4.62E-08	1.50E-05
4:Ins:R:4	4.54E-09	4.96E-09	9.20E-09
4:Ins:R:5	1.20E-04	1.74E-04	4.84E-05
5:Ins:R:0	2.80E-05	6.18E-05	2.73E-05
5:Ins:R:1	2.09E-04	1.66E-04	2.58E-04
5:Ins:R:2	5.14E-05	2.10E-06	1.09E-05
5:Ins:R:3	4.88E-09	6.55E-05	7.40E-09
5:Ins:R:4	4.46E-08	8.71E-05	4.95E-08
5:Ins:R:5	4.36E-05	4.04E-08	4.86E-08
2:Del:M:1	2.13E-04	1.20E-04	1.47E-04
3:Del:M:1	3.47E-04	1.34E-04	2.73E-04
3:Del:M:2	2.36E-04	2.59E-04	2.29E-04
4:Del:M:1	3.32E-04	2.38E-04	2.02E-04
4:Del:M:2	1.65E-04	8.83E-05	1.25E-04
4:Del:M:3	1.50E-04	1.95E-04	6.37E-05
5:Del:M:1	5.92E-03	2.14E-03	5.84E-03
5:Del:M:2	2.90E-03	9.92E-04	2.53E-03
5:Del:M:3	3.75E-02	3.49E-02	2.99E-02
5:Del:M:4	7.43E-04	2.69E-04	4.67E-04
5:Del:M:5	3.39E-04	2.50E-04	3.43E-04
