NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	52.526	20.705	13.046	13.678	0.1	0.986	30000.0
2	56.44	21.891	14.143	14.274	0.108	0.987	60000.0
3	48.768	19.032	11.68	12.156	0.101	0.99	30000.0
4	48.48	19.309	12.116	12.767	0.102	0.988	60000.0
5	52.624	20.615	12.96	13.2	0.106	0.988	50000.0
6	54.206	21.201	13.447	13.93	0.106	0.987	40000.0
7	55.104	21.968	13.897	14.666	0.109	0.984	70000.0
8	54.34	21.334	13.257	13.659	0.109	0.987	30000.0
9	54.381	21.398	13.64	13.949	0.104	0.987	30000.0
10	50.462	20.077	12.436	13.21	0.104	0.987	50000.0
