Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V52	8	0	0	72	19	16	0	19	0	0	19	0	4	28	11	0	0
V53	19	39	15	82	0	0	66	0	1	0	0	0	0	3	0	0	0
V54	165	139	129	13	5	0	5	7	0	0	0	7	8	3	20	0	16
V55	38	9	6	0	1	6	30	9	5	9	0	3	6	0	0	0	0
V56	0	19	4	0	11	0	0	44	15	49	9	0	0	1	0	9	0
V57	13	0	0	2	58	0	11	0	0	3	34	14	0	10	0	35	6
V58	271	69	92	50	4	0	45	0	0	0	0	0	4	11	3	0	0
V59	140	36	24	22	88	0	24	0	0	0	0	0	0	9	2	0	11
V60	5	20	8	0	9	5	0	2	0	7	23	14	0	0	0	0	2
V61	72	0	0	11	4	184	0	0	148	0	0	33	0	11	7	0	0
V62	11	0	0	9	17	9	0	2	0	15	24	7	0	0	5	0	0
V63	10	0	0	27	53	89	65	51	19	70	27	67	0	23	0	29	0
V64	2	59	40	73	17	0	96	0	0	0	0	0	4	3	0	0	15
V65	0	47	42	3	17	0	1	0	5	13	7	0	13	0	0	1	0
V66	7	19	12	0	15	2	0	0	0	15	4	0	10	0	0	2	0
V67	34	0	0	10	22	40	7	31	101	76	27	50	0	18	0	0	0
V68	42	42	4	8	0	0	0	10	0	1	0	0	1	0	7	0	4
V69	5	10	76	0	53	0	1	0	2	2	6	0	1	14	0	5	0
V70	89	39	31	42	34	5	23	0	0	0	0	0	6	1	0	7	3
V71	3	10	7	73	35	0	27	35	8	35	5	4	0	0	2	0	0
V72	2	0	0	9	1	0	5	12	0	8	0	6	0	0	0	0	0
V73	1	109	99	2	146	11	0	0	0	0	0	0	3	0	0	0	0
V74	0	0	18	10	5	0	0	17	9	7	6	4	0	0	0	0	2
V75	0	74	30	10	4	0	6	25	21	37	0	1	15	0	0	0	0
V76	112	36	8	33	40	0	0	13	0	10	0	0	8	3	7	22	4
V77	10	33	27	5	109	0	0	0	0	0	0	0	0	7	0	21	4
V78	1	32	25	27	6	0	0	13	0	9	7	13	7	2	8	0	3
V79	3	45	44	0	2	1	0	1	0	17	0	1	15	0	1	0	0
V80	0	23	22	50	0	136	25	7	19	12	0	0	28	29	0	0	0
V81	88	7	12	0	21	0	0	40	14	0	34	7	12	19	0	0	1
V82	71	183	146	26	7	0	4	33	0	0	0	0	17	2	0	0	8
V83	9	6	0	0	24	0	0	0	0	0	0	0	0	2	0	2	0
V84	35	0	0	48	11	0	47	35	0	8	19	2	1	0	0	0	0
V85	1	2	0	12	0	0	5	2	10	0	20	8	0	0	0	0	1
V86	8	22	50	0	10	0	29	51	0	75	0	2	7	0	8	0	0
V87	0	0	12	0	10	38	0	27	42	88	6	0	4	0	4	10	0
V88	271	0	0	194	21	4	55	0	0	0	0	0	0	1	15	0	10
V89	124	13	0	45	5	0	0	0	0	0	0	0	6	0	7	0	4
V90	1	0	0	0	38	23	6	138	43	46	46	0	0	0	7	0	0
V91	54	98	55	70	47	61	0	0	1	0	0	3	0	11	6	0	0
V92	52	45	12	59	3	25	37	90	11	0	38	1	7	0	0	0	3
V93	53	0	0	60	12	83	43	90	101	62	95	39	0	27	2	8	0
V94	103	17	6	0	11	10	0	3	10	0	0	8	3	9	0	0	0
V95	0	3	1	168	5	4	21	100	0	22	27	0	14	0	12	4	0
V96	0	0	0	7	100	231	7	0	114	0	0	43	0	16	0	8	0
V97	83	18	0	93	1	0	59	0	0	6	6	0	0	0	21	0	2
V98	26	13	0	24	3	38	6	0	12	0	0	11	0	11	0	0	2
V99	11	22	0	87	2	25	68	19	28	0	0	10	0	9	0	0	0
V100	0	10	61	1	1	0	0	4	6	12	32	0	0	0	0	0	0
