MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	2.99E-02	1.46E-04	2.64E-03	2.06E-02
1:Del:C:1	9.35E-03	6.50E-04	1.03E-03	6.82E-03
1:Del:C:2	1.89E-04	1.36E-04	1.83E-04	1.28E-04
1:Del:C:3	8.71E-04	3.08E-04	2.64E-04	7.56E-04
1:Del:C:4	1.59E-03	3.58E-04	2.23E-04	1.08E-03
1:Del:C:5	4.93E-04	8.02E-04	7.67E-04	2.37E-03
1:Del:T:0	9.70E-03	9.90E-04	2.21E-03	6.60E-03
1:Del:T:1	4.71E-03	2.92E-04	8.64E-04	2.85E-03
1:Del:T:2	8.20E-03	6.52E-04	1.02E-03	5.85E-03
1:Del:T:3	8.77E-03	7.54E-04	1.29E-03	5.69E-03
1:Del:T:4	9.77E-03	1.65E-03	1.64E-03	6.71E-03
1:Del:T:5	3.20E-03	4.83E-02	2.96E-03	4.04E-02
1:Ins:C:0	2.95E-04	1.58E-04	2.31E-04	1.76E-04
1:Ins:C:1	1.45E-04	1.19E-04	1.97E-04	1.88E-04
1:Ins:C:2	2.86E-04	9.41E-05	1.41E-04	2.56E-04
1:Ins:C:3	1.03E-04	7.00E-03	6.15E-04	1.44E-02
1:Ins:C:4	2.23E-04	2.44E-02	8.16E-04	5.14E-02
1:Ins:C:5	9.73E-04	5.25E-04	2.23E-03	1.19E-04
1:Ins:T:0	7.92E-04	2.63E-04	3.09E-04	5.82E-04
1:Ins:T:1	4.81E-04	4.00E-04	4.11E-04	5.28E-04
1:Ins:T:2	1.83E-04	1.93E-04	2.40E-04	2.30E-04
1:Ins:T:3	4.67E-04	2.99E-04	3.86E-04	3.52E-04
1:Ins:T:4	5.48E-04	5.73E-04	1.25E-03	4.41E-04
1:Ins:T:5	3.23E-02	1.59E-03	6.92E-02	1.32E-03
2:Del:R:0	9.15E-04	1.91E-04	3.15E-04	9.94E-04
2:Del:R:1	8.66E-04	4.33E-04	5.75E-04	8.36E-04
2:Del:R:2	1.81E-04	3.42E-04	1.20E-04	2.92E-04
2:Del:R:3	6.84E-10	1.51E-04	1.12E-04	1.13E-04
2:Del:R:4	1.12E-04	1.13E-04	8.20E-05	8.23E-05
2:Del:R:5	3.91E-05	5.79E-05	5.85E-09	8.21E-05
3:Del:R:0	9.09E-04	5.59E-04	7.98E-04	7.16E-04
3:Del:R:1	6.15E-04	7.24E-04	3.29E-03	8.06E-03
3:Del:R:2	1.90E-04	1.93E-04	1.92E-04	2.41E-04
3:Del:R:3	6.78E-05	7.92E-05	2.98E-05	1.65E-05
3:Del:R:4	4.53E-09	1.44E-08	8.50E-09	1.25E-08
3:Del:R:5	4.53E-09	1.44E-08	8.50E-09	1.25E-08
4:Del:R:0	5.45E-04	2.54E-04	5.23E-04	5.95E-04
4:Del:R:1	2.88E-04	3.29E-04	2.55E-04	3.57E-04
4:Del:R:2	8.21E-05	6.55E-05	9.29E-05	6.19E-05
4:Del:R:3	4.90E-05	6.89E-08	4.33E-08	1.99E-05
4:Del:R:4	4.53E-09	1.44E-08	8.50E-09	1.25E-08
4:Del:R:5	8.37E-04	7.51E-04	2.58E-02	7.05E-02
5:Del:R:0	2.74E-02	1.48E-02	2.17E-02	1.72E-02
5:Del:R:1	2.31E-04	1.93E-04	2.88E-04	2.48E-04
5:Del:R:2	6.71E-05	9.09E-05	2.22E-05	1.27E-04
5:Del:R:3	6.16E-05	5.08E-05	8.77E-05	3.13E-04
5:Del:R:4	6.23E-05	2.10E-04	9.19E-05	2.40E-04
5:Del:R:5	4.53E-09	1.44E-08	8.50E-09	1.25E-08
2:Ins:R:0	1.61E-04	6.69E-04	3.16E-04	1.29E-03
2:Ins:R:1	3.57E-04	1.43E-04	2.34E-04	2.30E-04
2:Ins:R:2	2.95E-04	1.97E-03	3.41E-04	5.00E-03
2:Ins:R:3	5.32E-05	2.17E-05	8.39E-05	6.00E-05
2:Ins:R:4	1.14E-04	2.35E-04	1.66E-04	1.45E-04
2:Ins:R:5	7.02E-04	9.47E-04	1.28E-03	6.76E-04
3:Ins:R:0	1.14E-05	9.36E-08	2.91E-05	6.96E-05
3:Ins:R:1	1.86E-04	1.21E-04	1.20E-04	1.63E-04
3:Ins:R:2	3.34E-05	6.02E-05	3.37E-05	3.91E-05
3:Ins:R:3	4.53E-09	1.44E-08	8.50E-09	1.25E-08
3:Ins:R:4	5.31E-05	1.76E-08	4.75E-05	1.00E-04
3:Ins:R:5	4.53E-05	2.81E-04	2.47E-04	9.53E-05
4:Ins:R:0	1.50E-04	6.26E-05	3.27E-05	7.19E-05
4:Ins:R:1	9.40E-05	2.14E-04	1.06E-04	1.57E-04
4:Ins:R:2	3.23E-08	5.25E-05	5.88E-05	4.86E-08
4:Ins:R:3	4.53E-09	1.44E-08	8.50E-09	1.25E-08
4:Ins:R:4	6.41E-05	6.25E-05	9.48E-05	9.71E-09
4:Ins:R:5	1.32E-04	1.24E-04	2.04E-04	2.62E-04
5:Ins:R:0	6.36E-05	6.63E-09	6.60E-05	6.25E-05
5:Ins:R:1	1.25E-03	8.17E-04	1.17E-03	7.54E-04
5:Ins:R:2	2.90E-08	1.03E-07	3.45E-08	4.82E-05
5:Ins:R:3	4.53E-09	1.44E-08	8.50E-09	1.25E-08
5:Ins:R:4	4.53E-09	1.44E-08	8.50E-09	1.25E-08
5:Ins:R:5	5.74E-05	2.59E-04	8.80E-05	5.06E-04
2:Del:M:1	4.96E-04	2.07E-09	2.16E-04	3.54E-04
3:Del:M:1	9.90E-04	4.25E-04	7.95E-04	5.03E-04
3:Del:M:2	2.37E-04	3.31E-04	4.66E-04	2.98E-04
4:Del:M:1	7.67E-04	4.80E-04	7.19E-04	7.52E-04
4:Del:M:2	3.11E-04	1.29E-04	1.56E-04	2.61E-04
4:Del:M:3	2.08E-04	2.83E-05	2.01E-04	2.19E-04
5:Del:M:1	2.47E-02	1.44E-02	1.90E-02	1.55E-02
5:Del:M:2	1.33E-02	7.17E-03	1.13E-02	8.41E-03
5:Del:M:3	4.75E-03	2.59E-03	3.80E-03	3.06E-03
5:Del:M:4	1.55E-03	6.81E-04	1.07E-03	8.62E-04
5:Del:M:5	1.32E-03	5.84E-04	1.04E-03	8.52E-04
