MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	2.72E-02	2.70E-08	1.62E-04	2.58E-03	4.41E-02
1:Del:C:1	7.09E-03	7.13E-04	1.24E-04	2.67E-04	1.20E-02
1:Del:C:2	2.49E-04	1.77E-05	7.31E-05	1.88E-04	3.66E-04
1:Del:C:3	6.18E-04	3.48E-04	0.00E+00	5.69E-04	1.51E-03
1:Del:C:4	8.32E-04	1.50E-04	3.29E-04	3.67E-04	1.27E-03
1:Del:C:5	3.12E-04	2.07E-04	3.44E-04	5.66E-04	1.05E-04
1:Del:T:0	6.46E-03	7.61E-04	3.18E-05	1.35E-03	1.48E-02
1:Del:T:1	3.39E-03	2.53E-04	1.21E-07	3.09E-04	5.56E-03
1:Del:T:2	7.44E-03	4.38E-04	2.73E-08	8.69E-04	1.24E-02
1:Del:T:3	9.29E-03	7.53E-04	8.23E-04	1.47E-03	1.35E-02
1:Del:T:4	8.18E-03	8.70E-04	0.00E+00	1.09E-03	1.33E-02
1:Del:T:5	4.53E-06	5.11E-07	1.02E-07	7.20E-03	2.45E-03
1:Ins:C:0	3.50E-04	7.36E-05	2.37E-04	3.35E-09	1.19E-08
1:Ins:C:1	1.32E-03	1.62E-03	1.02E-02	0.00E+00	2.64E-02
1:Ins:C:2	2.42E-04	1.43E-05	3.71E-05	8.82E-05	1.54E-04
1:Ins:C:3	4.38E-04	5.49E-04	1.46E-03	4.55E-04	4.00E-03
1:Ins:C:4	3.22E-04	0.00E+00	2.28E-04	2.95E-04	2.29E-04
1:Ins:C:5	2.94E-04	5.73E-04	2.31E-04	5.06E-04	3.07E-04
1:Ins:T:0	8.50E-04	1.70E-04	1.50E-04	7.46E-04	1.46E-03
1:Ins:T:1	3.73E-04	1.75E-04	2.63E-05	1.10E-04	1.40E-03
1:Ins:T:2	3.20E-04	4.10E-05	3.98E-08	1.78E-04	4.10E-04
1:Ins:T:3	1.02E-04	3.26E-04	6.91E-05	3.91E-04	4.56E-05
1:Ins:T:4	8.29E-04	9.16E-04	5.04E-04	2.38E-04	8.80E-04
1:Ins:T:5	4.32E-07	6.62E-03	5.23E-08	1.95E-07	2.41E-07
2:Del:R:0	1.46E-03	1.78E-04	7.89E-03	2.13E-04	1.01E-03
2:Del:R:1	1.21E-03	5.44E-04	3.27E-04	3.07E-04	4.71E-04
2:Del:R:2	2.65E-04	1.26E-04	1.05E-04	1.88E-04	1.55E-04
2:Del:R:3	5.75E-05	1.45E-04	4.45E-05	1.73E-04	0.00E+00
2:Del:R:4	1.11E-04	1.42E-04	1.66E-04	1.82E-04	5.99E-09
2:Del:R:5	6.25E-05	1.10E-04	3.86E-05	5.24E-05	6.74E-05
3:Del:R:0	8.24E-04	1.37E-04	5.42E-05	2.25E-04	2.85E-04
3:Del:R:1	5.82E-04	3.39E-04	0.00E+00	4.41E-04	1.17E-03
3:Del:R:2	1.62E-03	2.07E-03	7.46E-03	6.57E-04	2.28E-02
3:Del:R:3	4.67E-08	2.74E-08	1.19E-04	5.62E-08	6.36E-08
3:Del:R:4	1.83E-09	2.25E-05	5.31E-09	7.10E-09	1.76E-08
3:Del:R:5	0.00E+00	4.21E-05	9.04E-09	1.82E-08	2.07E-08
4:Del:R:0	5.26E-04	2.58E-04	5.53E-04	2.91E-05	4.70E-04
4:Del:R:1	4.22E-04	3.48E-04	7.25E-05	3.55E-04	6.08E-04
