MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.0005680531525285914	0.0001815928757423535	0.05539253335446119	0.035530897229909895	0.07495561065152287	0.0018252210807986557	0.05447772145271301
1:Del:C:1	0.00020063771628429095	0.0019989803549833596	0.049863265827298164	0.012899922206997871	0.03280097835231573	0.0007662734511541203	0.011465929064434022
1:Del:C:2	0.0007761278859106824	0.0010881038794936303	0.021553308889269828	0.010106000769883394	0.017618261673487724	0.00045729302219115197	0.0075558309443295
1:Del:C:3	0.0030612000497058033	0.0003728621013578959	0.012795532797463238	0.004573407513089478	0.013993523176759481	3.2483137957228793e-09	0.009416028740815818
1:Del:C:4	0.009484266443178058	0.00020502941952145194	0.0023091767594451084	0.004110999987460673	0.012016644072718918	4.110028006820699e-09	0.0018186940424470776
1:Del:C:5	0.02744852937757969	0.0010057233448605984	0.0002611874835565686	0.0016013629006920382	0.012558406428433954	0.000475177209591493	0.015805995324626565
1:Del:T:0	0.0011710971128195524	0.0016808660700917244	0.06081155724823475	0.012273541325703264	0.041902244370430705	0.0010087311500683426	0.025407116673886777
1:Del:T:1	0.0014044942567124964	0.002511152112856507	0.039616786502301694	0.003767013340257108	0.02814128864556551	0.00039714168378850444	0.0016526393832514933
1:Del:T:2	0.002506618697952945	0.0012983115360839293	0.036869524605572225	0.012009966466575862	0.03853827398270369	0.000574157212395221	0.006958925817161799
1:Del:T:3	0.013570648059248925	0.0024667401681654154	0.021702752448618412	0.018060399685055017	0.06643050871789455	0.0006112575822044164	0.007101761223748386
1:Del:T:4	0.0433946680277586	0.0008098144724555721	0.003912167204543948	0.016820748895406724	0.09253309704363347	0.0026137669337913394	0.036585963889956476
1:Del:T:5	0.7122954905033112	0.029003710749020684	0.018174463976174594	0.015046729937495229	0.08798582677809463	0.011743046250194311	1.3838145491718024e-06
1:Ins:C:0	0.00530126373047155	3.68790253368053e-35	0.016496738558635114	0.011761019378900528	0.011882347939880194	0.3313350468873978	0.004424782528474225
1:Ins:C:1	0.0014235656039090828	0.0009474829130340368	0.0	0.0021321488049579783	0.002495940891094506	0.058113444969058035	0.001151568120683777
1:Ins:C:2	0.0011975431931205093	0.0024328120052814484	0.00041849679255392405	0.0001565902857691981	4.078798519913107e-05	0.014328531082719564	0.0024764741805867628
1:Ins:C:3	0.00023917035832710098	0.0003934421132726129	0.00019390176748856902	1.5983083358150907e-05	0.00041198480321327227	0.0044523773714900015	0.0005178158142802758
1:Ins:C:4	0.00017055715562719342	0.00013485383156535135	6.644199311267585e-06	0.000162128880401724	0.0	0.0027312768157571553	0.0006323130015516654
1:Ins:C:5	0.00025516088826407215	0.0002583374036476016	0.00010717911354731768	0.0	0.0005718877189792692	0.00028301284589637987	0.0007822862803124053
1:Ins:T:0	0.07870997637510299	0.4918595224618912	0.12356038093566894	0.01866629235446453	0.12071118228050182	0.36896859407424926	0.07263248662929982
1:Ins:T:1	0.02768987659364939	0.2078912377357483	0.05885539278388023	0.004419853060971946	0.0703919473104179	0.11809918731451034	0.048375428715280576
1:Ins:T:2	0.010076460614800452	0.06325110420584679	0.014393785339780151	1.4012984643248171e-46	0.015992830507457256	0.035832008346915245	0.009235276897038602
1:Ins:T:3	0.004978223866783082	0.04057154208421707	0.010815426893532275	0.001341633143601939	0.007260290184058249	0.01869554612785578	0.010627552446499067
1:Ins:T:4	0.00515371528454125	0.027412045188248156	0.0006567880744114518	0.0030253564240410925	0.005558196560014039	0.00826621511951089	6.574948492499288e-05
1:Ins:T:5	0.007265036925673485	0.03810261413455009	0.007122351252473891	0.002427973400335759	0.0018019769515377493	0.005330262333154678	0.00485934244022701
2:Del:R:0	0.001818500622175634	0.0005310480417392682	0.02854324281215668	0.0032971057677059433	0.009732360020279884	7.662613743519841e-09	0.007467219157842919
2:Del:R:1	0.0048648624680936335	0.0007222289015771822	0.03164254799485207	0.0027605562616372483	0.024296138319186866	0.001190863357624039	0.009705368074969556
2:Del:R:2	0.0012750557623803615	0.00025727200554683807	0.008186371112242342	0.0009120521775912493	0.009576040925458074	0.00011416939849526742	0.005290232878178358
2:Del:R:3	0.0037238525692373514	4.814640706172213e-05	0.0017485176824266091	0.00044611293633352035	0.0018900834664236754	8.558312858397699e-09	0.0032751556660514324
2:Del:R:4	0.002131955395452678	7.09764935891144e-06	0.0008358633640455082	6.652955853496678e-05	4.527031851466745e-05	1.4144493265533243e-08	0.004638301786326337
2:Del:R:5	0.0010238317410824038	0.0	0.0	0.0	0.0	1.7296999388349832e-09	0.12375693693757057
3:Del:R:0	0.00017789782681620903	0.0007416540996928233	0.011983595322817564	0.006030198931694031	0.0033182429731823506	8.505462575740808e-05	0.0005348124279407785
3:Del:R:1	0.002842254936695099	0.0005395731117459945	0.022244432556908576	0.0022218672384042293	0.025161141902208327	0.00032961508281950105	0.033329328335821626
3:Del:R:2	0.0006134359980933368	0.00015112862456589937	0.004801326181041077	0.00020754758734256029	0.0066095803864300254	6.143875007662558e-05	0.006742865682576848
3:Del:R:3	0.00016159934748429804	0.0002721897274568619	0.0007472343597328291	0.0	0.0008482136996462941	0.0003210223745554686	0.012807333935052156
3:Del:R:4	8.469879020367443e-10	3.56367081622011e-08	4.55852048730776e-07	2.634568101456125e-08	3.4410149254426867e-07	8.910604543110878e-09	0.06444289088249207
3:Del:R:5	1.4015706543091256e-05	0.0	0.0	0.0	0.00010050432033210654	5.565311012034613e-09	0.08615368455648423
