MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
2:Ins:R:0	4.42E-04	0.00E+00	2.75E-04	5.54E-04	1.83E-03	1.05E-03	8.80E-04	8.78E-04	5.63E-04	1.73E-03	2.66E-04	4.71E-03	1.62E-03
2:Ins:R:1	3.05E-05	5.42E-08	6.62E-09	5.82E-04	0.00E+00	3.93E-04	1.14E-03	8.31E-04	2.86E-03	6.88E-04	4.04E-04	5.33E-04	2.97E-03
2:Ins:R:2	2.80E-04	3.97E-04	6.94E-04	0.00E+00	9.83E-03	9.12E-04	2.80E-03	7.20E-04	0.00E+00	5.87E-03	5.51E-05	3.14E-02	8.01E-04
2:Ins:R:3	4.51E-08	1.72E-08	6.63E-09	0.00E+00	8.52E-08	2.53E-04	2.53E-04	3.05E-04	6.56E-08	8.87E-04	2.72E-05	4.00E-08	5.65E-04
2:Ins:R:4	1.77E-04	2.50E-04	5.40E-05	0.00E+00	1.41E-07	3.66E-04	1.98E-04	2.50E-04	2.58E-05	1.88E-03	0.00E+00	3.37E-03	2.89E-03
2:Ins:R:5	1.50E-03	1.44E-03	0.00E+00	3.27E-04	1.87E-46	5.52E-05	7.80E-03	8.81E-03	6.93E-03	7.62E-03	0.00E+00	1.73E-02	2.43E-02
3:Ins:R:0	4.62E-05	2.01E-08	6.51E-08	0.00E+00	2.84E-08	1.90E-04	1.15E-07	1.26E-04	1.16E-07	3.35E-04	4.74E-08	5.45E-04	2.87E-07
3:Ins:R:1	1.21E-04	2.15E-04	1.07E-04	4.70E-04	3.77E-05	3.95E-04	1.31E-03	9.40E-09	1.80E-05	1.40E-03	7.91E-04	1.33E-03	1.20E-03
3:Ins:R:2	1.39E-08	9.23E-05	3.54E-08	1.48E-08	3.71E-07	3.10E-05	4.80E-08	2.13E-04	5.00E-09	3.55E-04	3.98E-08	1.59E-07	4.90E-04
3:Ins:R:3	1.20E-08	2.11E-08	1.51E-08	2.75E-08	4.05E-08	3.99E-08	5.84E-08	1.45E-07	7.50E-08	1.31E-07	5.54E-08	1.08E-07	1.41E-07
3:Ins:R:4	3.45E-09	1.27E-04	1.03E-04	3.78E-05	8.19E-09	2.84E-08	3.37E-04	2.25E-04	2.05E-04	6.85E-04	1.37E-04	7.04E-04	3.16E-05
3:Ins:R:5	1.47E-04	2.34E-04	5.95E-08	3.50E-05	0.00E+00	1.91E-04	9.34E-04	0.00E+00	3.16E-05	1.51E-03	1.30E-04	1.13E-03	2.84E-03
4:Ins:R:0	1.10E-08	7.47E-05	1.10E-05	2.51E-04	3.81E-07	3.41E-05	2.31E-04	8.49E-08	5.80E-04	5.77E-04	1.79E-04	4.39E-07	1.03E-07
4:Ins:R:1	1.18E-04	8.69E-04	2.17E-04	9.71E-05	1.56E-04	1.93E-04	1.69E-03	3.88E-04	9.06E-04	6.96E-04	2.30E-04	2.06E-03	3.86E-03
4:Ins:R:2	2.06E-05	2.12E-05	4.06E-08	2.68E-08	3.49E-08	4.44E-08	6.08E-08	1.46E-07	5.59E-08	5.09E-04	3.98E-05	3.97E-04	5.08E-04
4:Ins:R:3	1.20E-08	2.11E-08	1.51E-08	2.75E-08	4.05E-08	3.99E-08	5.84E-08	1.45E-07	7.50E-08	1.31E-07	5.54E-08	1.08E-07	1.41E-07
4:Ins:R:4	2.69E-05	1.86E-08	3.24E-08	9.74E-09	2.39E-04	1.07E-04	1.21E-04	6.48E-05	2.07E-07	1.11E-03	1.79E-04	4.01E-04	1.13E-03
4:Ins:R:5	1.10E-04	2.29E-04	1.47E-04	8.60E-09	1.13E-04	2.49E-04	1.94E-03	1.13E-03	7.95E-07	2.00E-03	0.00E+00	1.35E-04	5.35E-04
5:Ins:R:0	8.67E-05	1.32E-08	4.46E-08	0.00E+00	5.40E-09	3.01E-04	1.85E-04	1.86E-04	4.22E-08	2.69E-08	1.31E-08	6.89E-09	1.88E-04
5:Ins:R:1	0.00E+00	4.62E-08	5.41E-08	1.28E-04	3.37E-08	2.49E-03	9.01E-04	3.30E-03	1.19E-03	1.16E-03	1.04E-03	8.05E-04	5.60E-03
5:Ins:R:2	3.83E-08	5.73E-08	5.36E-07	2.70E-08	2.46E-05	5.76E-08	8.05E-08	3.18E-07	9.45E-05	1.15E-04	3.13E-08	2.48E-04	1.18E-07
5:Ins:R:3	1.20E-08	2.11E-08	1.51E-08	2.75E-08	4.05E-08	3.99E-08	5.84E-08	1.45E-07	7.50E-08	1.31E-07	5.54E-08	1.08E-07	1.41E-07
5:Ins:R:4	1.20E-08	2.11E-08	1.51E-08	2.75E-08	4.05E-08	3.99E-08	5.84E-08	1.45E-07	7.50E-08	1.31E-07	5.54E-08	1.08E-07	1.41E-07
5:Ins:R:5	9.21E-07	6.24E-05	9.62E-05	6.87E-04	7.05E-04	2.10E-04	7.07E-05	0.00E+00	0.00E+00	1.10E-07	1.79E-04	2.28E-03	3.09E-04
2:Del:M:1	2.27E-04	0.00E+00	2.70E-04	9.19E-04	0.00E+00	7.15E-04	5.73E-04	5.99E-31	1.63E-03	3.81E-03	1.58E-03	3.87E-04	1.22E-03
3:Del:M:1	2.91E-04	1.19E-07	3.18E-04	8.88E-04	3.44E-08	1.91E-03	2.62E-03	3.51E-03	2.40E-03	6.65E-04	1.07E-04	3.18E-04	8.34E-04
3:Del:M:2	5.92E-04	5.16E-04	3.14E-05	4.50E-04	2.29E-04	8.89E-04	3.44E-03	1.18E-03	1.05E-03	1.34E-03	1.84E-03	7.67E-04	3.58E-03
4:Del:M:1	1.15E-04	1.13E-07	1.82E-04	9.15E-04	0.00E+00	2.40E-03	1.24E-03	2.86E-03	1.57E-03	2.72E-04	3.31E-04	1.88E-03	0.00E+00
4:Del:M:2	1.44E-04	3.21E-05	0.00E+00	6.71E-04	3.58E-04	2.52E-04	1.34E-03	4.84E-04	2.46E-03	3.80E-03	1.13E-03	0.00E+00	1.06E-08
4:Del:M:3	1.54E-04	7.64E-09	1.81E-04	3.88E-04	0.00E+00	7.89E-04	1.17E-03	8.45E-04	1.10E-03	6.59E-04	1.37E-03	1.15E-03	1.16E-03
5:Del:M:1	1.75E-03	8.38E-08	1.56E-03	4.68E-03	2.38E-08	2.74E-02	4.06E-02	2.83E-02	6.89E-07	1.68E-02	4.20E-46	1.30E-02	2.78E-03
5:Del:M:2	1.12E-04	2.45E-03	0.00E+00	2.80E-46	4.16E-04	1.42E-02	4.11E-02	2.60E-02	2.09E-03	7.16E-03	0.00E+00	4.05E-03	0.00E+00
5:Del:M:3	2.27E-04	4.89E-06	5.65E-04	2.69E-04	8.43E-08	8.35E-03	2.36E-02	9.62E-03	0.00E+00	2.37E-07	1.34E-04	4.34E-08	1.25E-02
5:Del:M:4	1.02E-04	1.13E-04	8.34E-05	0.00E+00	1.76E-08	3.12E-03	5.94E-03	5.55E-03	1.11E-03	1.37E-03	4.24E-04	2.42E-06	1.77E-03
5:Del:M:5	3.36E-04	5.01E-04	1.11E-04	0.00E+00	1.85E-05	2.38E-03	2.34E-03	2.18E-03	0.00E+00	6.24E-04	3.38E-04	3.83E-03	7.08E-04
