MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	4.013680154457688e-07	5.438870925774433e-31	0.0017804858778617926	0.69017995595932	3.4833103086384654e-06	0.0004650819426387898	0.06483572256438493	0.023027349249088048	0.051402758061885837	0.009818186960774255	0.1250960108164918	3.938267298053688e-07	0.051334767561397855
1:Del:C:1	0.001227692488100729	0.0008188501931726932	4.203895392974451e-46	0.021993604861199854	0.00019791789818555117	0.005210103962099311	0.07540024134796112	0.02973812847631052	0.11319034984626342	0.06589746019285485	0.09170082083451234	0.020581881888210772	0.018386511850076205
1:Del:C:2	0.0005688935969374142	0.00022121685096578858	1.0555925200605997e-08	0.0032081218669191003	1.0706655473313731e-08	0.0012099505349397078	0.00530058377316891	0.0011920854819209125	0.0008997739477194955	0.005576532364966624	0.00022689517438720941	0.0	0.0011245691850717775
1:Del:C:3	0.0007500260660890489	0.0008206302882172167	0.0008707623957889155	0.006257347716018558	0.001026540555176325	0.0064860902493819594	0.00864768698811531	0.004122630751226097	0.004616973863448948	0.013040354289114476	0.017500659078359605	0.007357971603050828	0.007406058162450791
1:Del:C:4	9.724562696646898e-05	0.0016751238716743444	0.0004615540092345327	0.012325388149303108	0.0	0.0	0.003068449191050604	0.001949963066726923	0.019580266444245355	0.015063361288048327	0.014080370776355267	0.008502898103324696	0.0029820834402926265
1:Del:C:5	0.0007380524999462068	0.006309558218345046	0.024594874866306782	0.001324245985597372	0.0003264080733060837	0.0009728086180984974	0.013239100418832094	0.008384654519613833	0.0007131620310246945	0.015612883679568767	0.007647069240920246	0.011192931095138192	0.014416232384974137
1:Del:T:0	0.0	1.4012984643248171e-46	0.0	0.05222179726697505	0.004782489477656781	0.021166184451431036	0.009908489267400001	0.011848411204482545	0.3952272176742554	0.057229797914624216	0.043951614014804366	0.008069766874587003	0.030028045736253263
1:Del:T:1	0.00017840089440142038	8.636289567220957e-06	0.0005905476624320727	0.046006827242672445	0.0011235247126364812	0.00994776445440948	0.02666928181424737	0.009049169882200659	0.035004970524460076	0.014896637573838235	0.04477977082133293	0.0022340727185792275	0.00502881295979023
1:Del:T:2	0.0009229271323420108	0.0008380541927181185	0.0	0.0669951917603612	0.0035385234048590066	1.4012984643248171e-46	0.034270429681055245	0.0	0.12455164454877377	0.05101481191813946	0.041626289498526606	0.013006476685404778	0.02804146525450051
1:Del:T:3	0.0017022509360685944	0.0018413458950817586	0.0016740222126827575	0.045548955095000565	0.01775765971800638	0.006526958174072206	8.407790785948902e-46	2.8025969286496343e-46	0.08215137044899165	0.28808598993346096	0.05484455078840256	1.4012984643248171e-46	0.08363597759424408
1:Del:T:4	0.000933095533400774	0.01199894703704274	0.00019491713610477745	1.095662810257636e-06	0.00980252926290177	0.0007197399623692036	0.016723965659184614	1.4012984643248171e-46	0.0011415535116611863	0.062047236016837815	0.4954212516546249	2.826129019695145e-09	0.004251177388243832
1:Del:T:5	2.7223759957450967e-08	0.936550909280777	6.022835350449895e-08	1.320794666955e-28	0.10893809309800417	3.032611261605108e-37	0.006000490132259983	0.0155165509507947	0.026518315076828003	0.14590765982866288	2.5900690161506643e-07	0.18896551167647999	0.0589906096458435
1:Ins:C:0	1.0439936371398062e-06	4.033184382024047e-08	3.065039183098861e-05	0.0	0.0002690207357069596	0.0027643058705962174	0.0015586805556239368	0.002155923312818686	4.63352819224383e-08	1.1642272809808674e-06	1.2639295832173048e-07	0.00014548808396597224	0.0003760559884540271
1:Ins:C:1	0.00019824935952783562	2.1890294910065222e-08	0.0	0.0	4.242722905978269e-05	0.0020596239447058908	0.0009758005151525139	0.001831579115241766	3.3184442145284264e-07	6.339003277844313e-08	2.1039821476165344e-07	2.5966710519575997e-05	0.0012957211504513566
1:Ins:C:2	4.045989498990821e-08	5.282635534946678e-05	0.0006766949881097162	0.0	0.0	0.004357768758200109	0.0009633399664110698	0.0010698731897150538	0.0007972838349459721	0.000789437575554075	4.276869347563661e-08	1.4981606000219472e-07	0.00036983934158456576
1:Ins:C:3	0.00023831329105448163	0.0009916181306245165	1.8392711353953928e-07	2.8247368959455344e-07	0.08429360493832974	9.215990430675448e-05	4.218476078676758e-07	1.2654143944246243e-06	3.183912360782415e-06	8.978508390100614e-08	0.0004498502239584923	0.2466725379228592	5.804888405691599e-06
1:Ins:C:4	0.0009233910514865329	2.852655254417368e-07	4.251899934359926e-08	6.400580645049559e-07	0.7192210018634796	2.2343971223054427e-06	0.0019069579243705449	4.386718592286342e-06	1.9094893559667981e-07	7.966938255776768e-08	0.00024141421490639914	0.08021799700656515	0.002443237165775258
1:Ins:C:5	0.012431574774655018	0.0019349077701416029	1.2042418973123859e-08	0.00014981089625507594	3.028243042990653e-08	0.0015149170998483897	0.0004197070409645676	0.0	0.0	0.031021401387926063	2.635517741964577e-05	0.004558911174535751	0.0971171572804451
1:Ins:T:0	0.0018129267831682228	0.0007733642036328092	0.00013851067051291467	0.009166271123103798	0.0004881888395175338	0.002137290046084672	0.009305934014264494	0.007481383066624403	0.009254257066641004	0.016146929282695056	0.004282158636488021	0.0071582923643291	0.013563397468533366
1:Ins:T:1	0.00037507625529542565	0.0006587475176303315	0.0	0.0020815628580749036	0.0005122704107634491	0.0014688738621771336	0.012155570974573492	0.00658677532337606	0.008436504960991442	0.009253645944409073	0.003930978663265705	1.658893942352302e-13	0.010132068546954542
