MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	2.44E-02	0.00E+00	7.68E-04	3.07E-02
1:Del:C:1	8.19E-03	5.28E-09	1.07E-03	1.01E-02
1:Del:C:2	3.52E-04	6.19E-05	8.78E-05	3.09E-04
1:Del:C:3	1.32E-03	1.10E-04	3.17E-04	1.30E-03
1:Del:C:4	5.94E-04	1.78E-04	3.73E-04	1.01E-03
1:Del:C:5	3.50E-03	2.89E-04	2.16E-03	4.05E-03
1:Del:T:0	7.82E-03	2.13E-03	6.19E-04	1.05E-02
1:Del:T:1	3.29E-03	6.49E-05	1.49E-04	4.11E-03
1:Del:T:2	6.52E-03	7.48E-05	7.59E-08	8.85E-03
1:Del:T:3	8.07E-03	3.08E-04	8.98E-04	1.08E-02
1:Del:T:4	7.40E-03	4.69E-04	1.21E-03	9.17E-03
1:Del:T:5	7.84E-03	9.90E-03	2.04E-02	7.55E-02
1:Ins:C:0	2.19E-04	2.29E-04	4.25E-05	1.10E-04
1:Ins:C:1	2.50E-04	2.46E-05	2.08E-04	3.90E-05
1:Ins:C:2	1.52E-04	7.62E-05	1.91E-08	6.38E-05
1:Ins:C:3	1.55E-05	5.71E-05	1.84E-04	2.19E-05
1:Ins:C:4	1.31E-04	1.45E-04	1.53E-04	5.59E-04
1:Ins:C:5	3.04E-04	3.51E-04	1.36E-03	1.22E-03
1:Ins:T:0	1.56E-03	2.11E-04	2.57E-04	1.90E-03
1:Ins:T:1	5.78E-04	1.06E-04	2.59E-04	7.14E-04
1:Ins:T:2	3.21E-04	8.66E-09	6.33E-05	3.38E-04
1:Ins:T:3	7.22E-03	1.80E-04	3.99E-03	8.00E-03
1:Ins:T:4	4.44E-04	1.25E-04	9.22E-04	4.29E-04
1:Ins:T:5	9.29E-05	1.92E-04	4.81E-02	6.94E-03
2:Del:R:0	8.24E-04	2.44E-04	1.00E-03	1.65E-03
2:Del:R:1	1.37E-03	1.47E-04	3.92E-04	5.61E-04
2:Del:R:2	5.99E-04	1.51E-03	1.60E-04	6.55E-04
2:Del:R:3	2.24E-02	3.41E-04	1.40E-02	2.75E-02
2:Del:R:4	4.49E-05	4.68E-08	4.36E-08	4.75E-08
2:Del:R:5	7.18E-05	4.42E-08	5.37E-08	4.18E-05
3:Del:R:0	9.39E-04	1.18E-04	5.61E-04	2.90E-04
3:Del:R:1	3.40E-04	1.98E-04	4.90E-04	6.96E-04
3:Del:R:2	1.99E-04	4.50E-09	1.61E-04	2.76E-04
3:Del:R:3	1.59E-04	6.42E-05	1.97E-05	1.80E-04
3:Del:R:4	1.72E-08	3.92E-09	1.41E-08	2.07E-08
3:Del:R:5	1.72E-08	3.92E-09	1.41E-08	2.07E-08
4:Del:R:0	6.15E-04	3.99E-08	3.89E-04	3.35E-04
4:Del:R:1	3.30E-04	1.32E-04	2.40E-04	5.80E-04
4:Del:R:2	2.24E-04	1.47E-08	1.34E-05	2.23E-04
4:Del:R:3	1.72E-08	3.92E-09	1.41E-08	2.07E-08
4:Del:R:4	2.78E-07	4.93E-08	3.01E-05	7.40E-08
4:Del:R:5	1.72E-08	3.92E-09	1.41E-08	2.07E-08
5:Del:R:0	1.61E-02	1.48E-03	1.20E-02	4.10E-04
5:Del:R:1	1.20E-04	2.07E-04	1.82E-04	3.48E-04
5:Del:R:2	4.33E-05	8.29E-05	9.89E-05	2.46E-04
5:Del:R:3	2.69E-05	4.06E-08	6.38E-08	7.06E-05
5:Del:R:4	1.72E-08	3.92E-09	1.41E-08	2.07E-08
5:Del:R:5	1.16E-07	6.08E-03	1.67E-07	1.24E-06
