MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	6.17E-04	1.24E-06	1.80E-03	5.24E-08	4.34E-03	4.45E-02	4.97E-03	1.90E-02	1.54E-02	3.00E-02	2.55E-03	1.78E-03	7.44E-03	3.81E-02	3.67E-02	1.99E-02	6.58E-02	1.26E-02	1.87E-46	8.11E-03
1:Del:C:1	1.19E-08	0.00E+00	0.00E+00	9.42E-06	1.68E-03	1.99E-02	7.55E-04	9.67E-03	1.23E-02	1.46E-02	9.32E-03	4.62E-03	1.87E-02	1.32E-02	2.21E-02	2.42E-02	1.85E-02	1.11E-02	4.54E-02	3.38E-02
1:Del:C:2	4.63E-08	1.73E-04	6.39E-09	2.76E-08	1.21E-03	2.68E-03	2.44E-03	1.55E-06	4.54E-03	9.48E-03	1.17E-03	4.04E-04	7.21E-03	5.86E-08	8.17E-03	3.72E-03	1.48E-02	1.12E-04	7.74E-03	5.43E-03
1:Del:C:3	6.80E-04	4.59E-04	5.90E-04	2.84E-04	0.00E+00	4.97E-03	2.40E-03	7.31E-03	5.82E-03	0.00E+00	3.53E-04	1.14E-03	6.53E-03	6.45E-04	1.94E-03	5.62E-03	2.06E-02	9.20E-04	2.02E-03	3.13E-02
1:Del:C:4	2.35E-04	8.51E-08	1.40E-04	7.96E-08	0.00E+00	1.39E-03	9.89E-04	3.50E-03	5.33E-03	6.20E-03	3.42E-04	1.39E-07	8.41E-03	2.69E-03	1.33E-02	1.63E-03	1.91E-03	1.19E-03	4.98E-03	8.44E-03
1:Del:C:5	2.59E-04	3.37E-07	3.15E-03	2.88E-08	3.89E-08	0.00E+00	6.07E-07	0.00E+00	4.39E-03	0.00E+00	1.45E-03	1.18E-03	2.81E-03	2.35E-02	1.34E-03	5.23E-03	2.37E-03	1.99E-03	8.96E-03	8.27E-03
1:Del:T:0	0.00E+00	4.01E-04	2.73E-03	4.79E-03	5.22E-03	2.54E-02	1.84E-03	2.94E-02	1.73E-02	1.34E-02	1.36E-02	5.88E-03	5.50E-02	2.11E-02	3.16E-02	2.18E-02	2.88E-02	8.99E-03	1.12E-02	1.39E-02
1:Del:T:1	1.78E-08	3.69E-04	0.00E+00	1.32E-07	1.85E-03	1.32E-02	2.57E-02	7.94E-03	4.99E-03	1.17E-02	2.08E-03	1.13E-04	2.02E-02	5.06E-03	2.18E-02	1.31E-02	9.65E-03	4.18E-03	2.60E-03	7.15E-03
1:Del:T:2	0.00E+00	6.76E-03	9.64E-04	0.00E+00	0.00E+00	2.53E-02	1.07E-03	1.26E-02	7.69E-03	1.71E-02	0.00E+00	1.17E-04	3.45E-06	1.46E-02	2.22E-02	3.13E-02	4.30E-03	1.41E-02	2.81E-02	2.09E-02
1:Del:T:3	3.23E-04	2.80E-46	1.91E-03	7.84E-03	4.54E-38	2.84E-02	1.90E-02	1.94E-02	2.24E-02	2.16E-02	1.87E-46	2.01E-03	1.87E-46	1.56E-02	3.75E-02	1.21E-02	9.12E-03	5.80E-03	9.03E-03	1.05E-02
1:Del:T:4	1.75E-04	8.90E-04	7.56E-03	3.54E-07	2.80E-46	1.78E-02	1.94E-06	1.64E-02	3.16E-02	5.85E-02	2.20E-02	0.00E+00	1.74E-02	2.66E-02	2.33E-02	2.24E-02	1.53E-02	1.62E-02	2.52E-02	4.19E-07
1:Del:T:5	1.49E-07	1.75E-08	2.83E-02	1.86E-08	3.34E-03	1.77E-02	2.76E-07	5.44E-13	4.60E-03	1.53E-06	1.25E-05	3.40E-07	3.07E-03	8.72E-02	2.04E-07	2.49E-06	7.58E-07	1.02E-01	6.11E-07	5.16E-06
1:Ins:C:0	7.03E-08	5.63E-08	1.06E-05	1.99E-07	1.74E-03	3.79E-08	4.40E-07	1.43E-07	4.69E-03	1.83E-08	3.34E-03	2.31E-03	7.14E-04	2.62E-04	1.99E-07	6.01E-04	3.94E-03	2.66E-03	1.72E-07	6.64E-03
1:Ins:C:1	5.54E-08	1.38E-07	1.95E-07	0.00E+00	1.23E-03	9.13E-05	2.00E-03	1.17E-06	8.20E-04	2.42E-07	1.76E-03	1.50E-05	2.39E-06	1.65E-03	3.64E-07	8.69E-04	1.99E-03	8.03E-08	9.66E-08	3.34E-03
1:Ins:C:2	5.98E-08	1.52E-07	0.00E+00	5.67E-08	3.45E-04	7.68E-08	1.26E-03	5.06E-08	1.01E-06	2.70E-03	5.77E-04	1.36E-04	1.28E-07	2.72E-03	1.42E-03	1.98E-03	2.87E-03	3.02E-04	2.17E-06	2.83E-04
1:Ins:C:3	6.43E-05	3.94E-08	4.81E-05	2.00E-08	2.95E-08	2.81E-07	1.69E-07	3.12E-07	8.69E-04	1.55E-03	6.39E-04	9.25E-04	1.49E-03	1.35E-04	6.90E-04	4.91E-04	3.36E-03	0.00E+00	4.92E-07	1.39E-03
1:Ins:C:4	4.43E-05	3.69E-08	5.54E-04	6.92E-07	2.80E-04	7.35E-05	1.17E-07	4.49E-08	7.31E-03	2.53E-08	4.60E-04	5.47E-08	5.44E-08	4.33E-03	1.72E-08	1.75E-03	1.30E-07	5.56E-04	3.13E-03	2.99E-03
1:Ins:C:5	2.78E-03	2.67E-03	4.55E-03	4.81E-04	0.00E+00	0.00E+00	6.97E-03	4.38E-03	1.91E-03	2.17E-03	1.19E-02	1.09E-02	1.19E-02	3.53E-03	6.76E-03	5.90E-03	1.16E-02	1.20E-03	6.15E-03	4.43E-02
1:Ins:T:0	3.22E-08	2.06E-03	6.61E-04	9.46E-05	6.51E-04	6.83E-03	0.00E+00	5.00E-03	1.51E-02	2.36E-03	3.86E-05	4.81E-04	8.30E-03	5.63E-03	2.16E-02	2.93E-03	2.67E-03	1.66E-03	6.20E-08	2.62E-03
1:Ins:T:1	2.72E-08	2.01E-05	3.86E-04	1.14E-04	5.04E-07	5.54E-03	8.80E-03	8.70E-03	9.11E-04	2.23E-03	7.78E-04	7.79E-08	3.65E-04	5.43E-03	5.86E-03	1.03E-02	4.62E-03	1.71E-03	1.47E-03	3.59E-03
1:Ins:T:2	4.21E-04	5.51E-04	1.51E-08	4.50E-05	5.15E-04	2.55E-03	3.08E-04	1.17E-03	4.70E-04	1.18E-03	7.16E-07	2.36E-04	3.87E-03	2.53E-03	0.00E+00	6.74E-03	3.05E-07	3.65E-04	0.00E+00	8.16E-03
1:Ins:T:3	1.37E-04	1.40E-08	2.34E-04	2.68E-07	0.00E+00	1.47E-03	1.85E-04	1.66E-07	3.46E-03	4.26E-07	2.63E-04	1.04E-07	6.80E-07	1.87E-07	1.15E-03	1.40E-03	0.00E+00	6.83E-05	1.67E-02	1.82E-02
1:Ins:T:4	4.63E-04	2.85E-03	2.91E-08	4.80E-04	0.00E+00	1.88E-08	1.25E-02	1.24E-03	5.13E-03	2.31E-06	9.49E-04	3.99E-02	2.86E-08	4.33E-03	4.58E-03	1.35E-02	4.32E-02	1.19E-06	2.29E-02	3.97E-02
1:Ins:T:5	4.42E-03	3.10E-46	6.25E-03	2.42E-03	1.60E-03	7.44E-08	3.49E-02	1.30E-02	4.97E-02	8.85E-04	2.12E-02	4.62E-07	4.42E-07	2.47E-02	7.47E-06	6.85E-03	8.73E-07	7.07E-07	9.57E-02	6.64E-02
2:Del:R:0	6.13E-04	2.19E-05	1.05E-04	0.00E+00	3.76E-03	4.10E-03	1.39E-02	9.32E-03	3.19E-03	1.07E-02	1.19E-03	5.00E-04	1.36E-02	9.00E-03	6.14E-03	8.62E-03	1.13E-02	1.04E-03	6.69E-03	2.64E-03
2:Del:R:1	0.00E+00	1.50E-04	1.33E-03	0.00E+00	2.38E-03	1.58E-03	1.60E-02	7.06E-03	1.62E-04	0.00E+00	4.89E-03	8.38E-09	3.45E-03	2.00E-03	1.27E-07	1.21E-02	2.00E-03	7.38E-03	1.87E-03	5.72E-03
2:Del:R:2	8.89E-05	4.94E-07	4.21E-04	8.68E-05	7.04E-08	1.24E-07	0.00E+00	3.45E-04	6.15E-03	3.90E-04	5.18E-08	1.03E-06	1.28E-04	1.85E-03	0.00E+00	0.00E+00	6.18E-04	1.79E-03	2.03E-07	2.56E-03
2:Del:R:3	6.64E-08	6.65E-08	3.08E-04	1.07E-05	1.18E-07	1.02E-07	1.46E-07	5.68E-08	3.90E-08	5.57E-07	7.52E-08	1.42E-07	1.72E-03	2.11E-04	3.67E-07	9.14E-08	4.27E-04	1.91E-04	2.00E-06	8.66E-04
2:Del:R:4	6.42E-08	7.40E-08	9.43E-05	3.04E-08	3.19E-07	5.01E-04	8.47E-04	3.99E-08	8.55E-07	8.72E-05	4.88E-04	3.24E-07	3.53E-07	5.07E-04	7.96E-04	2.12E-04	6.29E-04	6.50E-05	2.11E-04	1.06E-07
2:Del:R:5	3.71E-08	6.26E-08	9.81E-07	1.67E-08	1.34E-04	4.87E-08	3.77E-04	1.19E-07	1.01E-07	3.07E-06	2.93E-04	9.18E-05	7.46E-07	3.25E-06	3.18E-04	5.69E-04	4.30E-04	5.28E-04	3.10E-07	8.71E-04
