MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	0.00061686840283528	1.2405488632794003e-06	0.0027024846524000166	5.2402242545213085e-08	0.008584941715162131	0.26243206476663666	0.005689945163067023	0.42283733785152433	0.021907915080009843	0.3662606507539749	0.004280604328960181	0.001781847940156922	0.0077436107210814955	0.09354261532425881	0.15310471132397652	0.027261641435325147	0.1713677853345871	0.021126854699105024	2.8025969286496343e-46	0.011583093375429598
1:Del:C:1	1.1939556543438811e-08	0.0	0.0	9.417401452083141e-06	0.002508150869948622	0.2308283418416977	0.0007551804650574922	0.011466899755760096	0.018296624247204817	0.042067927421885545	0.017217732569406508	0.004619298130273819	0.03045533199883721	0.02406339093176939	0.07415055086739812	0.05330237101084094	0.03233235099190779	0.017237994412425905	0.04538451135158539	0.05525503785443107
1:Del:C:2	6.808247121625755e-08	0.00020368562486225983	6.39254551515478e-09	2.762664621513977e-08	0.0030430876785942475	0.003746935368326376	0.002443378434787746	1.6294854617626696e-06	0.004537482856635933	0.009838711776092168	0.001169358566403389	0.00040432977928048783	0.007215002579096108	5.864044965164794e-08	0.01588071589901574	0.0037195119895613972	0.017132904287427662	0.00011256379034421115	0.012007035945572397	0.007988780254311222
1:Del:C:3	0.001045729755423963	0.0008923503278310818	0.0009605573673081124	0.0004605244450701207	0.0	0.016917830053716897	0.003233497869223356	0.0077503682340307025	0.006001749041024596	0.0	0.00035270284639636883	0.0017068732529878616	0.009175737575930043	0.0011418405221775175	0.002656849647902959	0.010650065820664167	0.035344676300883296	0.0009228195189280086	0.002631882751143166	0.045686233788728714
1:Del:C:4	0.0003504242105321964	1.1404821691485267e-07	0.0001440437641974768	7.964941346472188e-08	0.0	0.002850739040059125	0.0010159930679947138	0.0061088578775525095	0.005329639092087746	0.015579894836992025	0.00034264678179170006	1.3876100410925573e-07	0.00841350257396698	0.006756274034592025	0.02468197885900736	0.0016284774988889693	0.0028604691926943813	0.002066034119343385	0.00999478220473975	0.011636610329151153
1:Del:C:5	0.0002591748162103613	4.805132562069047e-07	0.00867394202456353	2.8785680683540704e-08	5.624038976748125e-08	0.0	8.792154403636232e-07	0.0	0.004389349119128383	0.0	0.0020766686182184914	0.0017313122892232968	0.002811875643737949	0.049017217831487866	0.001802458035932375	0.007306348852944211	0.003225666807429661	0.0030605772293029075	0.02099707645124127	0.012072264005246325
1:Del:T:0	0.0	0.00040070638060569764	0.010417817975394428	0.004786503314971924	0.010258311545476318	0.09168237491724085	0.002651937399059534	0.09584269169718027	0.017373580959974787	0.032491660118103026	0.05341993551701307	0.006354441167786717	0.05974942846223712	0.061490572337061164	0.20834063291549682	0.04479512894768049	0.09429732486605644	0.024484091065824033	0.014146674182848073	0.030454469565302133
1:Del:T:1	1.7800296348013944e-08	0.0007003045524470508	0.0	1.969878383079049e-07	0.0035853938199579714	0.026728287059813737	0.026233527640624744	0.014366752429850749	0.0070015773177146915	0.043474556785076855	0.003049917244788958	0.00011267418740317226	0.02337554972618818	0.006829852610826493	0.0785767761990428	0.027009736839681865	0.021944274380803108	0.0041838058239363814	0.00382167911157012	0.007825837424024939
1:Del:T:2	0.0	0.009960385082780476	0.0013610356021672488	0.0	0.0	0.10641980200780381	0.0010713062755598913	0.048220249451696874	0.00986389727331698	0.04632092723622918	0.0	0.00011653676629066467	3.4473319828975947e-06	0.039569096650734534	0.04573200605809689	0.04357068687677383	0.006018964760005474	0.018970779058145128	0.03377242404967547	0.032233054635196365
1:Del:T:3	0.00032337210011519347	2.8025969286496343e-46	0.005925272661261261	0.007835403084754944	4.5391604226153723e-38	0.09062801338732243	0.03598548248410225	0.18646394535899163	0.024774228734895588	0.06139830241445452	2.8025969286496343e-46	0.00200877399404078	2.8025969286496343e-46	0.04711465425789356	0.10087435133755207	0.017993787908926605	0.01996482942164448	0.016528601288268874	0.011655982211232185	0.014181036222726106
1:Del:T:4	0.00017480194801464677	0.0008902059867978096	0.020009832545497375	3.536952590366127e-07	2.8025969286496343e-46	0.041859076172113416	1.944339419424068e-06	0.03960770163685083	0.04042213363572955	0.27564983889460565	0.021976488828659057	0.0	0.017402325570583344	0.07755978032946587	0.0315924848071063	0.038124487921595576	0.026795031502842903	0.03030424676835537	0.05399261861190894	4.19373554905178e-07
1:Del:T:5	6.093311483823527e-07	3.196282989392785e-08	0.8904826998710632	2.7269121716505312e-08	0.0033426081821176013	0.017701250314712525	3.009727734593071e-07	5.443127285703619e-13	0.004600627029327597	1.534823422844056e-06	1.397316578106711e-05	6.285110501380586e-07	0.0030733000488552733	0.3796080267552952	2.7986379791400395e-07	2.897874037444126e-06	1.3649089169121e-06	0.4409650146961212	1.4141512224341567e-06	9.730917554406915e-06
1:Ins:C:0	1.099207089794163e-07	1.528758573954292e-07	1.0685165912427408e-05	2.5129523102407346e-07	0.00397102529790132	7.261420567061805e-08	8.320815794604641e-07	1.430920292477822e-07	0.0046909850537019794	1.834600880101789e-08	0.007006132409424026	0.0023137215986977822	0.0007161513768551231	0.0003570038095361383	4.31686839874601e-07	0.0006015114548063138	0.004693623210823716	0.00398486889898777	3.063992494389822e-07	0.00664472007688488
1:Ins:C:1	1.2051534312718104e-07	3.499587592159514e-07	2.449108315261128e-07	0.0	0.004454538667141605	9.131048288821831e-05	0.0019997165298775597	1.2389201034856966e-06	0.0011768649916717778	4.033546872506122e-07	0.003071723287621353	1.5229978089337237e-05	2.5410836997252774e-06	0.001993052581948973	7.297533443306747e-07	0.00109604263050187	0.0019897865055689577	8.033746894398064e-08	1.0972124186992005e-07	0.0033392614219962978
1:Ins:C:2	1.6952581773921339e-07	2.2130985826152029e-07	0.0	1.1819035847793202e-07	0.0006775379871740483	1.3345193536906663e-07	0.0018032179711894968	5.055281917520915e-08	1.0514967886621208e-06	0.0026989478209316076	0.0008396034899249116	0.0002040463223011102	1.574034108386968e-07	0.003631372912273889	0.0018825599105753098	0.0019789589116015805	0.0048197181326031565	0.0003022769349570353	2.2459905245852952e-06	0.00028337084789882284
1:Ins:C:3	6.501890781862585e-05	9.728125682784139e-08	4.8479057893402455e-05	1.9998986999780756e-08	2.952837405700848e-08	3.8509151636390013e-07	1.887024026814288e-07	4.346248246633877e-07	0.0008703998198342333	0.001547229311358933	0.0007000206562224776	0.0009248850956623756	0.0018109321395513688	0.00019231618115043148	0.0008141445838418804	0.0004911721199420072	0.006193781072090588	0.0	5.933469850560869e-07	0.00228901842709206
1:Ins:C:4	4.440751271204135e-05	3.6886979160044574e-08	0.0012823824573978016	9.838164316988695e-07	0.0003539256251315237	7.42103591335308e-05	1.1680084526233258e-07	4.4863284642815415e-08	0.007312645018100738	2.533490430778329e-08	0.0004603757057338953	7.268097022006259e-08	9.568325367581565e-08	0.007853530616327476	2.117604438467424e-08	0.0023532347118816687	1.8471416751708603e-07	0.0010904332046663967	0.004569301502641565	0.00769765353872458
1:Ins:C:5	0.02117745131254196	0.006346297718846472	0.009108738752956924	0.0004805338568985462	0.0	0.0	0.013341678120195866	0.004376264289021492	0.0029217176605015995	0.0021724624559283255	0.013880543725099415	0.02464571800082922	0.012821712624281644	0.003532549738883972	0.010551533428952098	0.007045638468116522	0.021205440070480107	0.0017658681608736515	0.0071933595696464184	0.05617369334213436
1:Ins:T:0	3.22307897704377e-08	0.0023561035623285375	0.000860513733124435	9.575456142556505e-05	0.0007710488745942712	0.012323356699198484	0.0	0.01092935176238825	0.0180604923612691	0.0038006324088200928	3.858243871945888e-05	0.0004807561128075122	0.00836976264824898	0.013373066275380551	0.06442035380750895	0.002933115248310969	0.0038020933978259565	0.0021072742063552143	6.203983957675518e-08	0.003322634659707546
1:Ins:T:1	2.7248364631304866e-08	2.0223723880974374e-05	0.000708404966486853	0.00011846322038167045	5.036924449086655e-07	0.007628657652907123	0.012051011072026085	0.024732367787510156	0.0009114867314565344	0.0022307412419195318	0.001168153594744581	7.789270171087991e-08	0.0003661507418655674	0.006664877105504274	0.005859234743400066	0.016227627293756087	0.0062375367082950104	0.0026272431969744047	0.001466864999383688	0.0035899906343729525
1:Ins:T:2	0.0012508567346685596	0.0009026375575729162	2.010948776387522e-08	4.499715869314969e-05	0.0005413674894441556	0.003851589000078093	0.00030795046323675026	0.0015665255021303892	0.000690764427946533	0.001457640016451478	7.156400442909217e-07	0.0003794596152147278	0.0038699767105811133	0.0030278294812887906	0.0	0.006744404882192611	3.051526164199458e-07	0.00048555571902539894	0.0	0.010268211364746094
1:Ins:T:3	0.00013700498266935312	1.3959730438273254e-08	0.0002339044046266281	9.761361923210643e-07	0.0	0.00234466560131068	0.00018529423566633342	2.519842183801302e-07	0.0041300544256358766	6.775571847583706e-07	0.0002632433944199875	1.0382342452430748e-07	1.175815646092815e-06	1.8714833913691109e-07	0.0011474536152945801	0.0016407755706040917	0.0	6.83071576617067e-05	0.05930043529015165	0.030703102740471878
1:Ins:T:4	0.0005589263688307256	0.00488139759893329	2.908045644289814e-08	0.0004841062989726197	0.0	2.660702236312318e-08	0.012515304276053029	0.0013278658367767092	0.006786437535515688	2.3230490953096705e-06	0.0009492343001511472	0.11672990322113037	2.8630819315367263e-08	0.00434069076748358	0.004575146734714508	0.019078338417602935	0.043223097920417786	1.2818854258966893e-06	0.07289769351482392	0.11207507685758174
