MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	3.40E-04	3.14E-04	1.30E-03	4.07E-02	5.16E-03	4.89E-02	2.94E-03	5.28E-04	4.21E-02	1.64E-02
1:Del:C:1	0.00E+00	1.87E-46	1.13E-04	1.20E-02	1.88E-03	3.05E-02	7.30E-04	1.62E-03	5.34E-03	6.29E-04
1:Del:C:2	1.88E-04	1.06E-04	8.45E-05	7.63E-04	1.32E-08	1.06E-03	8.07E-04	1.60E-03	2.52E-03	2.85E-04
1:Del:C:3	2.36E-04	5.28E-04	0.00E+00	1.85E-03	4.12E-04	2.55E-03	1.91E-03	1.98E-03	3.72E-03	2.73E-03
1:Del:C:4	2.30E-04	3.34E-03	0.00E+00	3.26E-03	2.20E-03	1.60E-03	1.80E-04	3.01E-03	4.64E-03	2.05E-02
1:Del:C:5	6.99E-04	3.17E-04	1.26E-04	2.06E-04	1.14E-03	5.56E-04	7.62E-04	0.00E+00	8.55E-03	4.65E-03
1:Del:T:0	7.19E-04	1.27E-07	0.00E+00	2.30E-02	8.35E-04	1.49E-02	4.17E-03	1.70E-02	1.69E-02	1.83E-02
1:Del:T:1	4.89E-04	3.38E-04	2.31E-04	6.50E-03	0.00E+00	1.49E-02	1.01E-03	1.49E-03	1.79E-02	7.03E-04
1:Del:T:2	1.08E-03	7.97E-04	6.02E-03	1.37E-02	3.99E-03	3.04E-02	1.87E-46	9.32E-03	3.77E-02	1.07E-02
1:Del:T:3	1.10E-03	1.89E-03	1.20E-03	2.73E-02	1.28E-03	1.78E-02	0.00E+00	5.54E-03	4.88E-02	3.41E-02
1:Del:T:4	0.00E+00	5.37E-04	2.93E-04	1.24E-02	2.07E-03	1.24E-02	0.00E+00	3.84E-03	2.17E-02	1.46E-02
1:Del:T:5	3.99E-08	9.71E-08	2.24E-08	2.21E-07	1.53E-02	1.19E-06	3.47E-07	1.46E-06	3.73E-02	9.08E-02
