MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	1.20E-08	1.39E-04	1.40E-46	4.78E-03	1.02E-02	8.43E-03	5.52E-02	3.13E-02	1.21E-02	1.36E-02	1.67E-02	1.53E-02	2.47E-07	2.83E-02	2.59E-02
1:Del:C:1	1.55E-03	6.77E-04	0.00E+00	1.73E-03	4.22E-03	1.14E-03	2.04E-02	1.82E-02	2.77E-03	2.44E-02	1.45E-02	5.02E-02	9.43E-03	1.07E-02	5.42E-03
1:Del:C:2	2.55E-05	6.96E-05	0.00E+00	6.14E-05	6.18E-04	2.19E-04	4.13E-03	3.71E-04	1.35E-03	2.25E-03	1.68E-03	2.49E-03	3.29E-04	1.06E-03	3.17E-03
1:Del:C:3	4.69E-04	3.81E-04	2.61E-04	6.51E-05	2.30E-03	1.12E-03	3.62E-03	7.00E-03	2.40E-03	2.26E-03	2.52E-03	7.01E-03	3.36E-03	8.04E-03	1.40E-03
1:Del:C:4	4.48E-04	0.00E+00	1.28E-03	0.00E+00	1.55E-03	6.03E-03	1.05E-02	3.01E-03	9.29E-04	1.56E-03	6.10E-04	1.58E-02	7.88E-08	3.81E-03	5.64E-03
1:Del:C:5	5.15E-04	1.67E-04	2.53E-03	0.00E+00	1.45E-04	5.71E-04	4.91E-04	6.38E-04	1.27E-03	2.31E-03	1.35E-03	1.29E-02	1.72E-02	3.83E-03	5.16E-03
1:Del:T:0	1.40E-46	8.59E-04	3.26E-03	5.00E-03	5.23E-03	1.17E-02	1.98E-02	1.34E-02	9.45E-03	3.66E-03	1.49E-02	2.66E-02	3.64E-02	6.10E-03	1.90E-02
1:Del:T:1	3.46E-04	1.21E-07	7.99E-08	0.00E+00	2.22E-03	7.00E-04	1.65E-02	8.30E-03	7.79E-04	1.24E-02	9.32E-03	2.75E-02	1.34E-02	4.36E-03	3.51E-03
1:Del:T:2	0.00E+00	5.59E-05	3.46E-03	3.48E-04	2.51E-03	4.04E-03	1.65E-02	1.66E-02	7.54E-03	9.04E-04	3.27E-03	1.06E-02	1.51E-02	5.48E-03	3.26E-03
1:Del:T:3	1.19E-03	4.43E-04	3.17E-03	2.66E-03	1.37E-02	2.49E-02	1.60E-02	1.56E-02	2.71E-03	2.46E-02	8.49E-03	2.17E-02	9.36E-03	1.93E-02	1.26E-02
1:Del:T:4	1.19E-03	3.47E-04	5.55E-03	1.02E-03	6.52E-03	1.63E-02	8.31E-03	2.18E-02	8.74E-04	2.71E-03	3.50E-03	3.86E-02	8.25E-03	1.87E-02	4.77E-03
1:Del:T:5	6.44E-29	2.14E-46	8.12E-03	3.98E-06	1.52E-06	4.15E-07	2.69E-07	1.05E-06	1.30E-02	3.32E-06	6.80E-03	1.84E-02	3.24E-06	1.05E-01	1.03E-01
1:Ins:C:0	4.57E-08	3.24E-05	4.56E-08	6.68E-05	7.35E-04	1.98E-07	8.06E-08	4.72E-08	1.03E-03	7.13E-08	2.80E-03	9.22E-07	5.50E-08	7.56E-08	1.87E-03
