Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V32	5	70	56	0	106	84	70	36	1	0	0	40	6	0	10	0
V33	43	23	0	7	0	22	5	0	0	12	0	0	0	8	1	0
V34	0	399	0	43	7	3	0	0	0	0	9	16	0	0	36	1
V35	34	2	32	11	0	0	0	0	1	0	15	12	0	0	0	0
V36	8	53	11	20	20	6	39	24	27	15	10	6	0	0	11	0
V37	12	1	0	2	0	5	5	0	10	0	12	0	0	0	0	0
V38	6	13	21	6	0	0	0	2	11	14	4	0	0	7	0	0
V39	28	2	7	52	0	84	0	0	18	0	5	4	83	0	0	0
V40	19	5	84	44	0	10	0	47	0	1	5	7	0	0	0	3
V41	0	24	12	6	0	11	0	0	2	0	0	0	1	9	0	0
V42	6	2	85	28	4	0	13	0	0	1	8	0	0	3	2	0
V43	96	160	169	44	6	0	25	0	0	31	19	0	7	56	16	0
V44	9	0	24	19	313	0	77	0	60	21	11	0	2	15	10	0
V45	9	55	1	0	3	62	0	24	6	0	0	2	29	0	0	9
V46	2	0	3	33	0	0	1	22	14	0	5	0	0	0	0	0
V47	0	25	19	3	47	0	81	29	0	0	6	0	17	25	3	11
V48	0	83	21	62	0	1	20	0	0	0	49	0	0	2	0	0
V49	177	38	6	61	12	51	12	0	27	20	7	48	0	0	0	13
V50	35	3	6	41	0	0	0	0	16	10	10	0	0	0	0	0
V51	0	28	9	14	185	42	120	79	0	0	1	73	0	0	0	14
V52	16	13	31	0	204	10	135	23	36	0	0	39	0	0	3	0
V53	98	52	9	82	152	33	102	0	19	0	11	67	0	0	0	0
V54	28	2	111	23	0	1	0	33	0	0	13	14	28	8	0	0
V55	11	30	43	203	124	0	39	0	0	0	85	75	33	0	0	0
V56	1	38	12	4	16	0	4	0	0	1	0	0	0	0	13	8
V57	17	28	14	7	0	39	0	0	17	40	0	0	59	0	0	0
V58	73	59	6	44	16	0	0	34	13	12	13	0	0	0	0	4
V59	97	188	16	29	17	0	0	5	23	36	18	0	0	0	28	16
V60	0	111	4	0	5	0	12	0	0	0	0	0	0	0	8	0
V61	0	0	50	65	29	0	15	0	0	8	0	0	0	0	10	7
V62	115	37	140	4	0	5	0	2	0	47	3	0	0	28	4	0
V63	0	17	2	58	0	83	0	0	0	0	7	5	15	5	0	0
V64	1	0	0	65	0	0	12	25	1	0	0	17	0	0	0	0
V65	15	65	0	8	0	5	0	13	23	17	0	0	0	0	0	0
V66	72	72	163	11	0	0	0	0	0	4	0	0	0	37	19	3
V67	29	142	18	3	24	1	7	29	1	0	0	8	0	4	17	8
V68	1	0	26	12	0	0	4	0	1	0	0	5	0	0	0	0
V69	17	40	89	0	1	15	0	0	0	0	1	3	9	0	7	17
V70	10	16	58	184	65	0	30	0	1	0	47	0	0	0	4	3
V71	109	62	0	38	84	0	48	0	11	29	46	0	0	12	13	0
V72	174	110	1	0	0	0	0	0	53	27	0	0	0	0	0	0
V73	17	40	0	0	114	124	5	49	10	0	0	0	94	11	4	0
V74	1	7	0	0	4	11	63	0	2	0	0	0	0	0	0	1
V75	6	40	0	1	2	0	0	0	0	7	2	1	0	0	5	0
V76	6	0	52	0	35	135	5	169	1	0	0	73	0	17	1	0
V77	83	162	7	177	0	0	0	40	36	34	37	13	0	0	0	0
V78	244	166	0	0	17	0	40	0	39	83	0	0	0	0	2	0
V79	120	66	9	29	0	0	5	74	18	10	9	32	16	0	0	0
V80	202	359	16	4	0	11	0	0	65	14	0	0	36	0	17	0
V81	30	70	25	15	31	0	45	114	23	0	13	27	0	0	4	0
V82	174	3	19	0	0	0	8	0	22	32	0	0	0	0	0	0
V83	69	4	0	11	0	0	11	52	2	28	4	0	0	0	0	0
V84	0	5	8	55	15	0	4	0	0	0	65	8	0	0	0	0
V85	40	53	4	0	134	0	0	8	0	2	0	26	0	0	16	0
V86	93	2	9	16	3	67	24	33	41	48	14	36	0	0	4	0
V87	394	110	49	5	0	0	0	24	88	55	1	0	0	0	5	0
V88	27	11	47	8	0	0	0	9	31	20	0	8	0	0	9	0
V89	0	73	25	45	0	22	0	0	0	5	31	0	0	0	1	0
V90	127	27	81	23	0	0	9	0	72	55	10	0	0	0	0	0
V91	32	33	2	28	0	0	3	48	0	5	15	12	0	16	2	0
V92	29	53	6	156	0	10	31	0	30	39	59	35	0	10	0	0
V93	0	68	10	44	5	0	7	2	2	0	0	0	0	0	0	13
V94	0	24	7	97	56	0	13	4	0	0	27	1	0	0	0	0
V95	9	147	0	0	139	0	90	0	0	0	0	3	0	0	0	26
V96	85	17	3	24	16	0	7	0	56	7	4	0	0	0	2	0
V97	2	24	154	2	11	0	0	0	4	0	0	0	0	15	4	19
V98	20	0	153	1	23	0	0	4	8	1	0	0	0	19	0	0
V99	64	47	15	5	22	0	1	0	53	32	0	0	0	0	5	0
V100	139	7	323	3	18	0	48	0	10	0	0	0	0	40	24	44
