NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	64.938	25.229	15.253	17.097	0.132	0.98	40000.0
2	64.189	25.129	15.22	17.108	0.128	0.98	130000.0
3	62.276	24.634	14.65	16.604	0.137	0.981	70000.0
4	62.741	24.3	14.699	16.238	0.128	0.982	30000.0
5	65.274	25.545	15.199	17.263	0.136	0.979	30000.0
6	64.204	24.666	15.174	16.397	0.129	0.982	40000.0
7	64.458	25.06	14.767	16.319	0.132	0.982	70000.0
8	65.48	25.839	15.472	17.453	0.132	0.979	30000.0
9	65.537	25.695	15.662	17.659	0.137	0.977	50000.0
10	66.536	25.741	15.638	17.107	0.135	0.981	50000.0
