MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	3.76E-05	5.52E-04	2.52E-03	1.13E-03	9.50E-04	6.52E-04
1:Del:C:1	5.46E-05	7.10E-04	1.43E-03	1.53E-03	2.48E-04	2.89E-04
1:Del:C:2	2.65E-04	3.09E-04	6.78E-04	3.12E-04	7.82E-04	4.74E-04
1:Del:C:3	7.68E-07	1.18E-04	2.76E-07	2.28E-04	4.60E-03	8.76E-04
1:Del:C:4	3.28E-04	2.20E-04	4.79E-04	3.46E-04	0.00E+00	4.89E-04
1:Del:C:5	5.00E-04	1.43E-04	1.88E-04	0.00E+00	2.42E-04	5.07E-04
1:Del:T:0	7.25E-04	5.90E-04	1.29E-03	7.97E-04	1.11E-03	7.28E-04
1:Del:T:1	2.16E-04	2.94E-04	1.22E-03	4.91E-04	1.04E-04	2.46E-04
1:Del:T:2	7.04E-04	3.08E-04	1.92E-03	8.38E-04	1.03E-03	0.00E+00
1:Del:T:3	9.55E-04	9.38E-04	1.07E-03	1.04E-03	0.00E+00	1.03E-03
1:Del:T:4	1.04E-03	5.55E-04	1.35E-03	2.19E-05	3.98E-04	4.92E-05
1:Del:T:5	2.61E-03	1.76E-04	9.87E-08	1.22E-03	5.97E-04	3.73E-03
1:Ins:C:0	6.30E-05	7.10E-05	7.85E-05	2.21E-04	1.58E-06	1.00E-04
1:Ins:C:1	5.97E-05	4.66E-09	9.14E-05	2.62E-04	7.64E-06	1.04E-08
1:Ins:C:2	2.95E-09	6.03E-05	6.82E-05	1.40E-04	5.26E-09	1.10E-08
1:Ins:C:3	5.15E-09	2.69E-09	4.02E-09	7.10E-05	2.43E-08	1.29E-04
1:Ins:C:4	1.52E-04	7.92E-05	0.00E+00	4.67E-05	3.28E-05	2.49E-04
1:Ins:C:5	3.06E-04	1.22E-05	2.49E-04	1.22E-04	3.97E-04	9.88E-04
1:Ins:T:0	2.01E-04	6.50E-05	5.97E-04	3.91E-04	1.40E-04	4.90E-04
1:Ins:T:1	1.36E-04	2.24E-04	5.78E-04	3.71E-04	2.71E-04	5.83E-09
1:Ins:T:2	1.64E-04	6.20E-05	1.88E-04	2.99E-04	1.90E-04	1.50E-04
1:Ins:T:3	1.44E-04	1.09E-04	3.16E-04	1.96E-04	1.49E-04	2.99E-04
1:Ins:T:4	3.29E-04	1.85E-04	2.28E-04	1.32E-05	3.52E-04	8.44E-04
1:Ins:T:5	9.27E-08	7.75E-04	4.61E-04	8.54E-05	8.45E-08	5.58E-03
2:Del:R:0	0.00E+00	0.00E+00	1.01E-03	4.04E-04	4.53E-04	7.83E-04
2:Del:R:1	3.49E-04	1.84E-04	3.74E-04	3.67E-04	5.37E-05	2.94E-04
2:Del:R:2	2.24E-04	1.22E-05	2.38E-04	2.30E-04	0.00E+00	2.58E-04
2:Del:R:3	1.03E-04	5.60E-05	3.87E-09	2.17E-09	8.05E-09	9.41E-09
2:Del:R:4	2.10E-04	1.40E-46	1.03E-04	1.54E-04	2.67E-05	1.59E-08
2:Del:R:5	5.93E-07	6.98E-09	4.61E-05	1.33E-04	3.43E-08	5.31E-08
3:Del:R:0	8.55E-04	0.00E+00	3.52E-04	1.50E-03	2.22E-03	2.50E-08
3:Del:R:1	2.38E-04	2.71E-05	5.33E-04	0.00E+00	3.25E-04	7.49E-04
3:Del:R:2	1.58E-04	1.27E-04	1.77E-04	5.47E-05	3.47E-04	3.27E-04
3:Del:R:3	1.23E-04	5.86E-09	9.42E-09	1.41E-04	1.48E-05	2.36E-05
3:Del:R:4	2.27E-09	1.48E-09	4.01E-09	3.47E-09	4.14E-09	4.97E-09
3:Del:R:5	2.27E-09	1.48E-09	4.01E-09	3.47E-09	4.14E-09	4.97E-09
4:Del:R:0	0.00E+00	1.52E-04	5.36E-04	4.40E-04	1.51E-04	2.00E-04
4:Del:R:1	2.25E-04	2.51E-04	3.84E-04	1.34E-04	5.00E-04	1.05E-04
4:Del:R:2	1.67E-04	6.12E-05	1.74E-04	2.21E-04	6.92E-05	6.81E-09
4:Del:R:3	3.31E-08	3.65E-08	7.14E-05	2.62E-08	6.14E-08	1.09E-07
4:Del:R:4	2.27E-09	1.48E-09	4.01E-09	3.47E-09	4.14E-09	4.97E-09
