MutationType	ID83A	ID83B
1:Del:C:0	1.73E-02	1.56E-02
1:Del:C:1	5.83E-03	5.32E-03
1:Del:C:2	1.72E-04	1.78E-04
1:Del:C:3	6.38E-04	5.52E-04
1:Del:C:4	8.36E-04	7.81E-04
1:Del:C:5	1.33E-03	1.46E-03
1:Del:T:0	5.99E-03	5.33E-03
1:Del:T:1	2.54E-03	2.52E-03
1:Del:T:2	4.35E-03	4.02E-03
1:Del:T:3	4.98E-03	4.73E-03
1:Del:T:4	5.13E-03	4.57E-03
1:Del:T:5	2.10E-03	1.46E-02
1:Ins:C:0	7.15E-05	1.44E-04
1:Ins:C:1	1.20E-04	9.77E-05
1:Ins:C:2	6.28E-05	1.21E-04
1:Ins:C:3	6.26E-04	2.00E-03
1:Ins:C:4	1.82E-03	6.54E-03
1:Ins:C:5	1.16E-03	1.05E-03
1:Ins:T:0	3.81E-04	3.80E-04
1:Ins:T:1	3.42E-04	3.70E-04
1:Ins:T:2	1.66E-04	1.90E-04
1:Ins:T:3	3.67E-04	4.01E-04
1:Ins:T:4	6.16E-04	5.89E-04
1:Ins:T:5	4.17E-02	3.76E-02
2:Del:R:0	6.93E-04	6.09E-04
2:Del:R:1	5.24E-04	5.74E-04
2:Del:R:2	1.33E-04	1.68E-04
2:Del:R:3	6.14E-05	7.69E-05
2:Del:R:4	7.15E-05	7.84E-05
2:Del:R:5	3.07E-05	4.76E-05
3:Del:R:0	3.24E-04	4.20E-04
3:Del:R:1	4.87E-03	5.20E-03
3:Del:R:2	7.40E-05	1.09E-04
3:Del:R:3	5.00E-05	6.65E-05
3:Del:R:4	4.85E-09	8.28E-09
3:Del:R:5	4.85E-09	8.28E-09
4:Del:R:0	2.57E-04	2.26E-04
4:Del:R:1	1.65E-04	1.74E-04
4:Del:R:2	3.07E-05	3.65E-05
4:Del:R:3	3.10E-05	5.51E-08
4:Del:R:4	4.85E-09	8.28E-09
4:Del:R:5	4.05E-02	4.12E-02
5:Del:R:0	1.02E-02	1.14E-02
5:Del:R:1	1.43E-04	9.66E-05
5:Del:R:2	6.65E-05	6.13E-05
5:Del:R:3	2.19E-04	1.38E-04
5:Del:R:4	8.16E-05	1.17E-04
5:Del:R:5	4.85E-09	8.28E-09
2:Ins:R:0	2.23E-04	3.22E-04
2:Ins:R:1	2.23E-04	1.84E-04
2:Ins:R:2	5.42E-04	1.09E-03
2:Ins:R:3	6.01E-05	3.98E-05
2:Ins:R:4	8.06E-05	1.38E-04
2:Ins:R:5	7.79E-04	6.47E-04
3:Ins:R:0	1.11E-05	2.77E-05
3:Ins:R:1	1.04E-04	8.92E-05
3:Ins:R:2	2.30E-05	3.90E-05
3:Ins:R:3	4.85E-09	8.28E-09
3:Ins:R:4	4.70E-05	3.87E-05
3:Ins:R:5	7.87E-05	8.50E-05
4:Ins:R:0	6.12E-05	4.70E-05
4:Ins:R:1	4.60E-05	1.22E-04
4:Ins:R:2	1.63E-05	1.97E-05
4:Ins:R:3	4.85E-09	8.28E-09
4:Ins:R:4	5.78E-05	5.36E-05
4:Ins:R:5	6.14E-05	1.05E-04
5:Ins:R:0	4.69E-05	3.08E-05
5:Ins:R:1	3.73E-04	4.51E-04
5:Ins:R:2	1.15E-05	1.82E-05
5:Ins:R:3	4.85E-09	8.28E-09
5:Ins:R:4	4.85E-09	8.28E-09
5:Ins:R:5	6.68E-05	1.19E-04
2:Del:M:1	1.50E-04	1.72E-04
3:Del:M:1	2.79E-04	3.28E-04
3:Del:M:2	2.13E-04	1.77E-04
4:Del:M:1	2.30E-04	2.88E-04
4:Del:M:2	1.84E-04	1.72E-04
4:Del:M:3	8.14E-05	6.32E-05
5:Del:M:1	8.89E-03	9.91E-03
5:Del:M:2	5.34E-03	5.51E-03
5:Del:M:3	1.74E-03	1.82E-03
5:Del:M:4	5.63E-04	4.82E-04
5:Del:M:5	5.04E-04	4.74E-04
