Samples	ID83A	ID83B	ID83C	ID83D	ID83E
V43	1.05E+01	1.27E+01	1.19E+01	6.37E+00	2.29E+00
V44	2.10E+00	8.27E+00	8.31E+00	4.72E+00	9.70E+00
V45	4.83E+00	9.36E+00	1.13E+01	0.00E+00	6.99E+00
V46	0.00E+00	1.17E+00	1.00E-01	1.85E+00	1.51E+00
V47	2.63E+00	1.00E-01	1.45E+00	6.29E-01	2.55E+00
V48	2.11E+00	2.31E+00	1.80E+01	1.90E+00	1.90E+01
V49	1.04E+01	1.52E+01	1.18E+01	1.14E+01	1.54E+00
V50	1.76E+00	3.23E+00	4.88E+00	1.92E+00	2.84E+00
V51	1.59E+00	1.27E+00	1.92E+00	3.35E-01	1.88E+00
V52	2.70E+00	2.65E+00	1.63E+00	7.75E-01	1.94E+00
V53	1.35E+00	5.30E+00	5.55E+01	1.18E+00	5.69E+01
V54	3.12E+00	1.78E+00	3.45E+00	2.38E+00	4.34E+00
V55	3.57E+00	1.01E+00	4.08E+00	1.50E+00	5.13E+00
V56	3.26E+00	1.70E+01	9.63E+00	1.24E+01	2.10E+00
V57	1.45E+00	2.00E+01	2.05E+01	6.18E-01	1.49E+00
V58	1.27E+00	8.19E+00	7.92E+00	9.46E-01	1.10E+00
V59	1.46E+00	1.16E+00	0.00E+00	3.53E+00	2.41E+00
V60	2.67E-01	1.65E+00	1.31E+00	1.19E+00	1.18E+00
V61	1.82E+00	7.39E+00	8.36E+00	1.85E+00	3.04E+00
V62	2.95E+00	5.62E+00	3.88E+00	4.75E+00	2.10E+00
V63	5.37E+00	3.64E+00	4.14E+00	4.76E-01	4.53E+00
V64	1.64E+00	2.98E+01	2.69E+01	4.24E+00	2.11E+00
V65	9.43E-01	2.90E+00	3.13E+00	2.26E+00	5.73E-01
V66	1.94E+01	2.27E+01	1.68E+01	5.40E+00	2.21E-01
V67	1.90E+00	8.00E-01	1.30E+00	6.37E-01	6.53E-01
V68	2.46E+00	3.12E+00	1.95E+01	2.93E+00	1.88E+01
V69	2.30E+00	1.10E+01	9.31E+00	2.87E+00	8.00E-01
V70	1.37E+00	2.45E+00	2.94E+00	6.32E-01	2.01E+00
V71	3.15E+00	2.99E+00	1.70E+00	1.00E-01	3.11E+00
V72	7.53E+00	1.39E+01	1.66E+01	3.00E-01	1.05E+00
V73	1.41E+01	1.62E+01	1.39E+01	2.89E+00	1.44E+00
V74	1.28E+00	1.37E+01	8.30E+00	1.02E+01	6.02E+00
V75	6.29E+00	6.17E+00	5.81E+00	0.00E+00	7.86E-01
V76	1.54E+00	5.11E+00	1.19E+01	1.36E+00	9.77E+00
V77	6.40E+00	6.14E+00	5.71E+00	1.10E+00	8.10E+00
V78	1.50E+00	9.82E+00	8.83E+00	1.62E+00	1.56E+00
V79	1.87E+00	7.00E+00	1.21E+01	0.00E+00	8.44E+00
V80	3.03E+00	2.54E+00	1.90E+00	8.98E-01	1.44E+00
V81	5.12E-01	4.82E-01	1.00E-01	5.22E-01	2.60E-01
V82	1.40E+00	0.00E+00	0.00E+00	1.03E+00	1.10E+00
V83	9.27E+00	1.26E+01	1.00E+01	5.24E+00	1.18E+00
V84	4.37E+00	4.44E+00	2.18E+00	8.92E-01	1.97E+00
V85	0.00E+00	1.07E+00	1.07E+01	5.73E-01	1.01E+01
V86	8.05E+00	6.69E+00	7.19E+00	2.68E+00	1.66E+00
V87	0.00E+00	6.63E-01	0.00E+00	2.36E+00	2.43E+00
V88	3.26E+00	4.21E+00	5.04E+00	1.72E+00	1.79E+00
V89	1.87E+00	8.86E+00	9.14E+00	1.36E+00	3.38E+00
V90	1.47E+00	3.97E+00	8.23E+00	0.00E+00	7.91E+00
V91	1.25E+01	1.14E+01	7.91E+00	0.00E+00	4.70E+00
V92	4.22E+00	2.61E+00	3.43E+00	1.60E+00	2.21E-01
V93	4.49E+00	5.20E+00	4.31E+00	1.86E+00	0.00E+00
V94	2.03E+01	2.01E+01	1.97E+01	1.68E+00	9.40E-01
V95	6.63E-01	2.80E+00	6.83E+00	1.15E+00	6.32E+00
V96	2.81E+00	4.37E+00	7.63E+00	4.07E-01	4.30E+00
V97	8.59E-01	1.34E+01	1.33E+01	8.09E-01	3.28E+00
V98	5.00E+00	2.43E+00	2.73E+00	2.91E+00	2.34E+00
V99	2.59E+00	5.81E+00	6.27E+00	2.25E+00	1.33E+00
V100	6.67E-01	7.46E+00	6.69E+00	2.63E+00	2.28E+00
