MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.0037375055602751673	0.0018540629302151502	0.001573404250666499	0.0	0.014444851595908404	0.37924896776676176	0.02273352169431746	0.014533794764429332	0.16924431584775448	0.046490588271990416	0.07780987657606601	0.022576651617418973	0.025726720131933688
1:Del:C:1	0.000634668252314441	0.0011177331674844027	8.994044619612396e-05	0.0007265126798301936	0.012185497395694255	0.10681624226272106	0.02410242329351604	0.018858212837949397	0.06513016149401665	0.009280542354099452	0.032000864297151564	0.0035290413951997836	0.012184718903154135
1:Del:C:2	0.0	2.4812959600239993e-05	0.013993028711001897	0.00015808901516720653	0.005646272854986023	0.004295599699253217	0.010091300774365663	0.00045869279420003296	0.002437980496324599	0.002204096657442278	0.005182044254615903	0.07087875416036696	0.005764691112563014
1:Del:C:3	9.791711308650974e-05	0.001565815649456681	0.07707087959020101	0.0013211509001507693	0.00287709848643658	0.011190511075898257	0.001266694925243428	0.001511704380979495	0.015358374481513693	0.00806253808361248	0.006269279010615492	0.231707863509655	0.0007053490659146178
1:Del:C:4	0.00011639880750067278	0.00018188506364822388	0.0	0.0033604836998677003	0.002521834196522832	0.008782351339141315	0.0017683751881122588	0.006138044805553022	0.010386356414528564	0.0005805551540106535	0.013933988427743316	0.002904712023337197	0.026009584858547895
1:Del:C:5	0.000410271232976811	0.0015532787831034512	0.0	0.012795754615217448	0.0004132533853407949	0.00045951781399082846	0.003760553104802966	0.00465234206058085	0.008916542027145624	0.009206319763325154	0.013411444364260205	0.0017660208279266954	0.00874321348965168
1:Del:T:0	0.00024369210586883128	0.0018002993369009347	0.0005690049496479332	0.004679897509138144	0.03397788582369685	0.10118373557925224	0.04034170629456639	0.007339158095419407	0.09971262328326702	0.014626677660271526	0.04604708570986986	0.022140346048399807	0.020077298441901804
1:Del:T:1	0.0012693998229224234	0.0004796996188815683	0.0001486366876633838	2.2639848396011075e-08	0.008535976975690574	0.04172621127218008	0.009220431186258793	0.004145345615052065	0.030280154570937155	0.0020973698236048223	0.004451612289994955	0.0005463514586608653	0.02092974551487714
1:Del:T:2	0.00016462617204524577	0.00025941005442291497	0.0008144089684492429	0.0011379406583728268	0.009097861603368073	0.12372534871101379	0.009806508058682084	0.007043122593313455	0.027074900009085922	0.019203891907818616	0.00749795357696712	0.0374702422413975	0.006982231721667631
1:Del:T:3	0.0009902517311275005	0.0028200964676216244	0.002228489052504301	0.006549782388742642	0.002035197615623474	0.10071653900668025	0.020989206580907194	0.011811268143355846	0.07897727489471436	0.016530898585915565	0.10780255566351116	0.0005243029911071063	0.011611216492019594
1:Del:T:4	0.00047089180443435905	0.002332407410722226	0.0016587945283390582	0.048577838391065595	0.0	0.07410160470753908	0.0	0.012431240455407533	0.10858303010463714	0.06985281576635316	0.015438155084848405	0.005524724046699703	0.0884407427161932
1:Del:T:5	6.215081612026551e-07	1.8298369468539023e-07	0.0011465448588129589	0.8790078043937684	4.991484274796676e-07	1.2043907702263822e-07	2.9199699952187074e-06	0.026654313247589424	3.503497623569274e-07	0.00466889085999469	0.30432759251735003	0.01985111383928597	4.504960088524967e-07
1:Ins:C:0	2.5713312101771635e-07	9.84957634322825e-05	1.047676114751539e-07	9.03564860266215e-08	0.002483990998007357	7.326822994713211e-06	0.002456993886594461	0.0004259896213760328	3.0503821562888333e-06	1.0255905635858653e-07	0.00028988613876750334	0.0016693515265274073	0.001310411596827521
1:Ins:C:1	2.3995190190362335e-08	2.3429968365462627e-08	1.0292237249132085e-07	0.0002213430681095474	0.0005480678846026876	0.00018441254651122563	0.0010664132225770117	0.0004123610841496372	0.0007098152539526837	8.541059525839501e-05	3.299818382060948e-05	0.0036695915676205003	0.007576968588813316
