MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	3.30E-05	3.22E-03	1.32E-03	3.87E-03	3.31E-03	2.34E-03
1:Del:C:1	1.48E-04	1.46E-03	4.42E-04	1.83E-03	6.67E-04	1.73E-04
1:Del:C:2	1.12E-04	3.73E-04	6.91E-05	4.35E-04	0.00E+00	1.63E-04
1:Del:C:3	1.62E-04	5.43E-04	4.20E-04	4.16E-04	1.63E-04	3.61E-04
1:Del:C:4	1.62E-04	5.85E-04	3.12E-04	4.65E-04	5.91E-04	2.34E-04
1:Del:C:5	8.98E-06	2.08E-04	4.57E-04	3.45E-04	1.30E-04	6.18E-04
1:Del:T:0	1.20E-04	1.25E-03	6.90E-05	1.54E-03	9.45E-04	1.10E-03
1:Del:T:1	0.00E+00	1.42E-03	6.57E-05	1.18E-03	2.12E-04	2.21E-04
1:Del:T:2	1.25E-08	1.25E-03	5.05E-04	1.39E-03	3.24E-04	1.39E-03
1:Del:T:3	4.70E-04	1.78E-03	1.01E-03	1.73E-03	1.02E-03	1.72E-03
1:Del:T:4	5.59E-04	1.19E-03	1.07E-03	0.00E+00	1.38E-03	1.73E-03
1:Del:T:5	9.20E-08	3.87E-08	7.08E-08	1.32E-06	3.26E-07	5.35E-03
1:Ins:C:0	7.67E-09	9.89E-05	2.69E-08	3.06E-04	4.29E-06	1.77E-07
1:Ins:C:1	3.47E-05	1.01E-07	1.28E-08	2.33E-04	3.96E-09	4.02E-08
1:Ins:C:2	1.56E-08	1.09E-04	3.74E-05	9.69E-05	4.51E-08	4.67E-08
1:Ins:C:3	1.40E-04	5.20E-04	4.30E-06	1.50E-04	2.34E-03	2.86E-04
1:Ins:C:4	8.88E-05	5.56E-05	3.43E-04	1.59E-04	1.42E-04	2.38E-04
1:Ins:C:5	2.19E-04	1.06E-04	8.39E-04	0.00E+00	1.13E-04	4.16E-04
1:Ins:T:0	1.61E-04	8.21E-04	4.20E-04	3.53E-04	5.31E-04	2.32E-04
1:Ins:T:1	0.00E+00	3.94E-04	0.00E+00	4.66E-04	0.00E+00	2.10E-04
1:Ins:T:2	0.00E+00	2.18E-04	5.31E-05	2.47E-04	3.79E-09	7.88E-05
1:Ins:T:3	0.00E+00	2.65E-04	3.02E-04	2.66E-04	6.71E-05	1.50E-04
1:Ins:T:4	7.33E-05	5.21E-04	2.45E-04	2.36E-04	1.91E-04	6.49E-04
1:Ins:T:5	7.82E-04	2.03E-03	3.20E-03	1.69E-03	4.31E-08	1.28E-07
2:Del:R:0	0.00E+00	5.54E-04	6.45E-05	5.02E-04	2.20E-04	1.08E-05
2:Del:R:1	2.60E-04	2.79E-04	3.12E-04	7.15E-04	0.00E+00	4.88E-04
2:Del:R:2	1.30E-04	2.22E-04	0.00E+00	9.99E-05	0.00E+00	2.45E-04
2:Del:R:3	1.20E-08	4.22E-05	1.10E-08	2.31E-08	2.06E-08	1.29E-04
2:Del:R:4	1.51E-03	2.48E-08	1.92E-07	6.10E-06	5.34E-08	3.32E-04
2:Del:R:5	3.00E-09	5.58E-05	1.67E-08	1.28E-04	4.07E-09	2.33E-07
3:Del:R:0	6.07E-05	3.90E-04	1.59E-04	6.42E-04	6.99E-06	0.00E+00
3:Del:R:1	1.91E-04	4.24E-04	3.60E-04	2.77E-04	4.37E-04	6.36E-04
3:Del:R:2	5.08E-05	2.88E-04	1.73E-04	2.59E-04	2.48E-04	3.32E-04
3:Del:R:3	2.05E-08	8.14E-05	7.13E-05	5.70E-08	6.75E-08	6.20E-08
3:Del:R:4	1.62E-09	2.98E-09	1.95E-09	3.92E-09	4.18E-09	4.19E-09
3:Del:R:5	1.62E-09	2.98E-09	1.95E-09	3.92E-09	4.18E-09	4.19E-09
4:Del:R:0	5.25E-05	1.37E-04	1.43E-04	5.15E-04	4.50E-05	3.11E-04
4:Del:R:1	1.41E-04	2.33E-04	1.95E-04	2.60E-04	1.24E-04	1.94E-04
4:Del:R:2	3.92E-09	5.54E-05	4.58E-09	9.90E-05	7.88E-05	9.89E-05
4:Del:R:3	2.46E-08	4.63E-08	5.25E-08	5.80E-05	6.69E-08	5.20E-08
4:Del:R:4	1.62E-09	2.98E-09	1.95E-09	3.92E-09	4.18E-09	4.19E-09
4:Del:R:5	2.00E-08	2.87E-08	4.93E-08	7.06E-08	7.02E-08	1.09E-04
5:Del:R:0	5.06E-04	2.75E-06	6.39E-04	3.02E-03	1.04E-03	5.33E-05
5:Del:R:1	1.15E-04	1.16E-04	2.14E-04	3.29E-05	2.05E-04	5.38E-04
5:Del:R:2	3.83E-08	2.22E-08	5.86E-08	7.66E-05	4.99E-08	1.69E-04
5:Del:R:3	1.62E-09	2.98E-09	1.95E-09	3.92E-09	4.18E-09	4.19E-09
5:Del:R:4	5.04E-08	2.49E-08	1.19E-08	1.50E-06	1.47E-04	7.33E-09
5:Del:R:5	1.97E-03	5.73E-08	5.06E-08	5.51E-08	6.90E-08	1.21E-07
2:Ins:R:0	6.92E-05	3.06E-04	1.59E-04	3.59E-04	0.00E+00	1.87E-04
2:Ins:R:1	2.47E-05	2.96E-04	1.01E-05	1.90E-04	2.36E-04	1.83E-04
2:Ins:R:2	1.96E-08	1.24E-04	1.10E-04	9.56E-05	2.03E-05	3.18E-04
2:Ins:R:3	1.28E-04	8.77E-05	2.09E-04	1.08E-04	2.74E-04	1.10E-04
2:Ins:R:4	2.33E-09	5.67E-06	2.39E-04	1.05E-04	1.87E-04	3.10E-04
2:Ins:R:5	0.00E+00	2.44E-04	5.72E-04	4.28E-04	1.71E-04	7.99E-04
3:Ins:R:0	1.34E-08	8.35E-05	1.45E-08	1.76E-04	1.66E-08	1.83E-08
3:Ins:R:1	5.74E-05	2.71E-04	7.45E-05	0.00E+00	1.02E-04	0.00E+00
