MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	4.25E-03	7.34E-04	1.80E-09	7.64E-04	3.87E-03	9.87E-04
1:Del:C:1	1.77E-03	5.93E-05	3.95E-04	7.89E-04	1.20E-03	4.25E-04
1:Del:C:2	2.82E-04	1.12E-05	1.51E-08	2.06E-04	3.97E-04	1.00E-08
1:Del:C:3	5.62E-04	4.01E-04	5.24E-04	2.42E-04	6.45E-04	4.58E-04
1:Del:C:4	4.68E-04	1.55E-04	4.53E-04	0.00E+00	2.88E-04	0.00E+00
1:Del:C:5	1.79E-04	3.54E-04	5.74E-04	4.05E-04	2.75E-04	4.59E-04
1:Del:T:0	1.73E-03	1.78E-04	9.91E-04	1.65E-04	1.63E-03	2.81E-04
1:Del:T:1	2.22E-03	2.14E-03	8.56E-04	3.31E-04	1.16E-03	1.59E-04
1:Del:T:2	6.64E-03	5.43E-03	4.77E-08	1.32E-03	1.51E-07	8.28E-04
1:Del:T:3	1.72E-03	5.75E-04	6.12E-04	5.99E-04	1.23E-03	4.55E-04
1:Del:T:4	2.09E-03	0.00E+00	1.24E-03	6.24E-04	0.00E+00	7.63E-04
1:Del:T:5	0.00E+00	4.19E-03	3.59E-03	1.34E-04	7.68E-04	1.46E-04
1:Ins:C:0	2.47E-08	2.64E-09	5.97E-05	1.04E-08	2.61E-04	1.30E-04
1:Ins:C:1	1.84E-07	1.49E-08	6.72E-05	8.99E-05	2.68E-04	2.44E-08
1:Ins:C:2	8.61E-05	9.68E-05	0.00E+00	5.91E-05	1.59E-04	2.01E-04
1:Ins:C:3	1.64E-05	7.68E-05	7.71E-05	1.62E-04	4.18E-08	3.26E-08
1:Ins:C:4	2.90E-04	0.00E+00	2.06E-04	3.68E-04	4.15E-06	0.00E+00
1:Ins:C:5	1.66E-04	6.96E-05	5.83E-04	8.79E-04	1.64E-04	0.00E+00
1:Ins:T:0	4.46E-04	1.64E-04	2.35E-04	5.08E-04	2.48E-04	4.05E-04
1:Ins:T:1	5.01E-04	1.20E-04	2.12E-04	2.71E-04	1.89E-04	2.39E-04
1:Ins:T:2	1.89E-04	0.00E+00	1.96E-04	3.82E-04	1.91E-04	2.13E-08
1:Ins:T:3	1.79E-04	0.00E+00	1.84E-04	4.39E-04	1.38E-04	3.23E-04
1:Ins:T:4	3.59E-04	2.48E-05	2.94E-04	6.97E-04	7.28E-05	3.89E-04
1:Ins:T:5	2.60E-05	1.99E-07	2.59E-03	2.88E-03	4.28E-03	4.19E-04
2:Del:R:0	4.95E-04	4.32E-05	8.50E-05	3.14E-04	6.02E-04	2.15E-04
2:Del:R:1	4.02E-04	4.71E-05	6.73E-04	4.53E-05	8.34E-04	2.81E-04
2:Del:R:2	4.20E-04	1.42E-04	4.45E-04	9.22E-05	3.21E-04	4.62E-04
2:Del:R:3	3.23E-08	2.29E-09	1.67E-04	1.70E-04	4.88E-05	8.10E-05
2:Del:R:4	1.88E-09	5.55E-09	1.52E-04	0.00E+00	1.28E-04	1.44E-04
2:Del:R:5	5.09E-08	7.48E-08	7.32E-09	2.72E-08	2.20E-04	1.38E-07
3:Del:R:0	3.02E-04	1.44E-04	2.00E-04	0.00E+00	6.71E-04	4.28E-05
3:Del:R:1	4.68E-04	0.00E+00	5.87E-04	5.07E-04	4.42E-04	1.04E-04
3:Del:R:2	1.37E-04	6.51E-05	2.28E-04	0.00E+00	8.81E-09	1.38E-04
3:Del:R:3	1.09E-04	2.12E-08	6.54E-05	6.16E-05	1.24E-04	9.77E-05
3:Del:R:4	3.77E-09	4.35E-09	4.89E-09	3.59E-09	2.80E-09	5.13E-09
3:Del:R:5	3.77E-09	4.35E-09	4.89E-09	3.59E-09	2.80E-09	5.13E-09
4:Del:R:0	2.84E-04	2.59E-04	6.47E-05	2.77E-04	3.94E-04	2.20E-04
4:Del:R:1	4.77E-04	2.58E-04	2.67E-04	2.47E-04	3.41E-04	1.16E-04
4:Del:R:2	1.76E-04	6.26E-05	9.01E-05	8.05E-09	8.04E-05	0.00E+00
4:Del:R:3	3.77E-09	4.35E-09	4.89E-09	3.59E-09	2.80E-09	5.13E-09
4:Del:R:4	3.77E-09	4.35E-09	4.89E-09	3.59E-09	2.80E-09	5.13E-09
4:Del:R:5	1.87E-09	3.73E-09	4.37E-05	1.03E-04	0.00E+00	1.35E-04
5:Del:R:0	4.28E-04	1.01E-04	0.00E+00	6.70E-04	2.26E-03	0.00E+00
5:Del:R:1	7.98E-09	1.58E-04	3.29E-04	9.70E-05	4.10E-04	0.00E+00
5:Del:R:2	1.31E-04	3.51E-05	1.39E-05	3.23E-08	8.82E-05	9.50E-10
5:Del:R:3	4.96E-08	6.08E-08	7.10E-05	5.05E-08	6.51E-08	2.93E-05
5:Del:R:4	4.15E-08	6.56E-08	6.19E-05	4.64E-08	6.54E-08	4.71E-08
5:Del:R:5	4.36E-08	5.07E-08	3.43E-08	5.01E-05	6.50E-08	4.50E-08
2:Ins:R:0	1.59E-04	5.78E-09	8.00E-05	2.35E-04	2.10E-04	2.71E-05
2:Ins:R:1	1.46E-04	0.00E+00	6.49E-05	1.37E-04	1.95E-04	1.90E-04
2:Ins:R:2	1.24E-04	1.62E-04	6.55E-05	2.07E-04	1.96E-04	1.43E-04
2:Ins:R:3	5.04E-05	7.96E-05	5.29E-05	3.88E-08	2.99E-04	4.77E-08
2:Ins:R:4	4.09E-05	0.00E+00	2.85E-04	2.48E-04	2.63E-05	2.71E-04
