Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V33	27	57	57	10	107	36	18	17	0	36	19	16	0	63	15	0	0	2	1	0
V34	1	29	32	0	6	25	4	10	32	15	27	17	4	0	0	0	0	0	0	0
V35	12	4	26	30	8	10	22	0	0	2	2	11	18	0	4	0	0	0	0	0
V36	6	112	25	3	12	12	1	0	0	0	1	1	1	0	3	16	0	4	7	0
V37	0	65	0	10	19	3	8	13	8	0	0	14	11	0	3	27	6	0	4	3
V38	0	12	18	4	3	8	0	9	0	1	0	0	4	0	0	0	0	0	2	6
V39	4	77	0	12	0	0	4	11	0	3	3	1	3	0	5	0	2	0	6	1
V40	10	46	2	10	21	17	52	12	0	7	7	36	0	20	8	77	0	12	1	0
V41	1	62	3	3	2	0	2	0	5	6	6	0	1	0	0	0	0	7	0	0
V42	37	42	130	130	51	47	5	0	0	2	0	0	9	0	45	0	0	0	0	0
V43	195	5	3	4	8	1	26	1	1	4	0	1	0	0	3	12	21	0	7	0
V44	15	38	5	0	14	6	7	6	7	3	7	10	0	3	0	0	0	1	0	0
V45	16	117	6	87	0	7	1	4	0	0	12	0	0	0	5	0	0	0	0	0
V46	72	38	2	19	38	17	53	19	0	30	5	13	14	27	7	6	0	0	0	0
V47	4	74	118	133	39	118	36	18	17	36	5	6	0	28	25	1	0	0	0	0
V48	3	74	15	3	2	2	0	2	0	1	4	0	0	4	2	0	0	3	2	0
V49	0	119	0	11	5	6	12	8	7	0	11	0	0	12	5	0	0	0	2	0
V50	301	4	0	26	9	1	15	2	1	9	9	0	0	1	6	15	6	0	10	9
V51	33	0	89	2	6	17	24	23	13	27	10	21	3	0	0	0	0	4	0	0
V52	2	132	2	0	15	0	16	0	22	0	43	0	2	0	0	0	13	30	0	0
V53	25	14	69	2	20	3	5	0	0	4	3	1	0	0	2	0	0	0	0	0
V54	29	8	36	0	38	29	22	0	0	2	0	0	2	0	0	23	12	0	1	11
V55	0	151	4	26	0	0	0	0	68	13	6	12	36	0	14	0	0	18	0	0
V56	4	48	67	38	28	76	15	5	0	16	2	9	0	2	1	10	0	12	0	0
V57	4	0	12	0	21	6	9	5	2	0	0	0	0	8	3	0	0	0	0	0
V58	50	15	32	10	1	4	0	0	23	20	12	0	7	0	1	0	1	2	0	0
V59	23	83	3	0	6	16	29	27	0	26	15	26	47	0	0	0	0	0	0	0
V60	281	0	2	33	2	5	11	2	0	1	0	0	0	5	17	10	10	0	6	0
V61	4	31	93	7	85	111	97	8	12	10	0	42	0	108	0	5	0	1	3	0
V62	42	45	19	156	36	29	90	13	30	22	4	6	4	12	52	0	0	2	0	0
V63	332	17	193	9	99	26	88	7	3	4	0	20	13	37	0	0	24	0	0	0
V64	18	117	85	18	19	35	10	6	0	6	7	1	3	1	5	0	4	0	1	0
V65	10	31	100	15	31	39	16	7	0	9	11	2	0	9	4	10	0	22	3	0
V66	84	453	85	11	30	10	1	74	62	22	59	0	21	8	2	0	14	0	20	7
V67	2	9	11	34	21	2	9	8	0	0	5	3	0	7	0	0	0	3	0	5
V68	10	239	113	79	37	25	14	0	0	0	21	3	7	0	17	0	14	8	1	0
V69	15	0	79	21	32	45	36	27	2	3	0	27	4	17	5	0	15	0	0	15
V70	0	63	44	37	4	10	0	0	0	0	15	0	0	0	0	0	2	0	1	0
V71	31	3	0	38	2	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0
V72	87	1	2	30	2	2	1	8	0	1	2	7	0	0	6	0	0	0	0	0
V73	41	5	1	139	3	1	7	0	0	0	0	1	0	0	54	0	0	5	7	0
V74	38	6	14	71	4	1	0	36	0	41	42	69	1	0	15	0	0	0	0	0
V75	67	93	2	0	6	4	0	14	0	15	15	0	23	3	0	2	0	0	5	0
V76	36	0	285	63	20	51	4	63	0	25	17	9	25	0	4	0	0	2	1	0
V77	1	14	22	17	26	47	49	12	0	12	0	15	0	72	12	0	0	0	0	0
V78	7	21	0	2	1	1	0	26	0	0	0	8	7	0	0	0	0	0	0	24
V79	60	1	6	38	39	1	15	13	57	44	11	9	21	40	10	0	0	0	0	0
V80	62	32	11	10	4	4	0	0	73	0	45	16	19	0	1	0	23	16	4	0
V81	718	10	3	7	0	0	0	1	0	0	3	0	0	0	1	0	44	0	13	0
V82	68	0	23	38	2	83	123	92	42	26	18	50	21	5	1	79	0	0	0	0
V83	2	58	107	159	12	25	0	26	38	85	19	35	16	0	21	0	0	0	0	0
V84	8	2	116	1	11	27	5	3	1	0	0	0	0	0	0	0	1	0	0	0
V85	10	249	2	19	0	5	0	2	0	0	9	0	2	0	5	21	1	8	1	0
V86	24	305	0	0	2	2	7	8	15	0	16	0	13	0	1	0	0	20	1	0
V87	32	5	1	24	4	1	2	0	5	0	1	0	9	0	8	0	1	0	2	0
V88	3	35	6	3	7	15	21	0	0	7	2	3	0	5	3	0	1	0	0	0
V89	54	11	105	0	6	15	26	22	2	8	14	11	9	18	0	0	0	3	5	3
V90	1	119	6	3	1	0	0	21	9	4	22	14	0	0	4	0	8	29	4	0
V91	17	11	12	28	55	31	123	1	10	24	0	0	12	24	0	5	0	0	1	0
V92	67	4	20	0	52	25	15	38	10	32	1	13	52	6	0	7	0	16	0	0
V93	0	57	22	1	4	0	27	8	0	0	8	6	0	2	0	14	2	8	1	0
V94	90	52	0	12	0	0	0	52	0	3	39	11	50	0	0	0	0	0	1	0
V95	3	4	37	4	35	5	5	7	0	1	1	0	4	5	0	0	0	0	0	2
V96	167	3	3	7	40	24	33	23	37	49	0	95	6	0	0	0	40	0	0	0
V97	19	25	52	6	52	23	66	7	4	19	0	10	0	12	0	0	0	3	3	0
V98	10	41	25	31	9	9	0	11	17	0	12	19	8	0	5	0	6	12	1	0
V99	2	20	108	18	13	45	0	37	13	17	1	1	0	0	12	0	3	4	0	0
V100	0	4	2	80	41	13	37	0	10	2	0	0	5	20	0	0	0	4	0	0
