MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	0.00E+00	5.17E-04	1.48E-07	1.18E-03	3.26E-02	2.68E-03	4.63E-03	9.40E-04	1.62E-02	1.97E-02	7.89E-03	2.93E-02
1:Del:C:1	1.58E-05	1.68E-08	1.26E-08	1.21E-03	1.32E-02	2.77E-03	4.41E-03	0.00E+00	2.55E-02	1.19E-02	0.00E+00	4.95E-03
1:Del:C:2	0.00E+00	2.47E-05	9.64E-09	3.93E-04	7.20E-04	8.41E-04	1.03E-03	1.35E-03	1.36E-03	8.67E-04	3.19E-05	2.68E-04
1:Del:C:3	0.00E+00	4.69E-04	2.43E-04	8.86E-05	1.67E-03	1.10E-03	1.21E-03	2.28E-08	4.65E-03	5.33E-03	1.64E-04	1.90E-03
1:Del:C:4	0.00E+00	2.64E-04	5.63E-04	0.00E+00	6.59E-04	5.19E-04	0.00E+00	1.23E-03	3.37E-03	4.88E-03	4.51E-04	4.43E-03
1:Del:C:5	0.00E+00	2.19E-04	1.71E-03	0.00E+00	1.72E-06	1.27E-06	3.25E-04	8.45E-08	4.02E-04	2.76E-03	2.59E-08	1.09E-02
1:Del:T:0	4.13E-04	6.14E-08	1.60E-03	3.47E-38	7.06E-03	2.44E-03	8.00E-03	7.84E-05	1.14E-02	3.11E-02	2.41E-03	8.19E-03
1:Del:T:1	0.00E+00	1.47E-04	1.22E-03	1.14E-04	6.42E-03	2.42E-03	1.04E-03	0.00E+00	7.26E-03	8.55E-03	6.40E-04	3.14E-03
1:Del:T:2	5.11E-04	1.34E-04	1.03E-03	1.57E-03	6.85E-03	2.23E-03	1.46E-03	4.50E-05	9.82E-03	1.60E-02	0.00E+00	9.49E-03
1:Del:T:3	1.73E-04	2.28E-04	2.26E-03	2.07E-04	8.82E-03	3.58E-03	1.36E-03	1.06E-03	1.19E-02	8.66E-03	1.51E-03	1.97E-02
1:Del:T:4	0.00E+00	2.68E-05	4.01E-03	1.18E-03	5.98E-03	0.00E+00	0.00E+00	4.65E-03	1.42E-02	1.39E-02	0.00E+00	3.01E-02
1:Del:T:5	7.64E-04	2.70E-08	1.69E-02	4.93E-07	2.08E-12	1.01E-03	1.42E-03	3.53E-07	5.77E-08	2.18E-03	9.73E-04	1.01E-01
1:Ins:C:0	6.79E-05	1.03E-04	6.14E-05	0.00E+00	3.93E-08	7.98E-04	9.19E-04	9.23E-05	1.52E-07	8.26E-04	0.00E+00	5.00E-04
1:Ins:C:1	8.06E-05	1.28E-08	8.58E-05	1.72E-04	1.40E-07	3.23E-04	4.59E-04	0.00E+00	0.00E+00	0.00E+00	4.82E-08	9.75E-04
1:Ins:C:2	1.74E-08	1.22E-04	2.36E-08	1.97E-08	1.99E-08	4.70E-04	5.03E-04	9.69E-08	4.25E-08	6.42E-04	1.29E-07	4.60E-08
1:Ins:C:3	3.41E-07	7.05E-08	2.23E-04	0.00E+00	1.60E-08	0.00E+00	2.94E-04	1.77E-07	4.90E-08	2.06E-04	4.27E-07	1.05E-03
1:Ins:C:4	1.21E-04	1.97E-04	3.74E-04	8.66E-05	1.97E-04	0.00E+00	0.00E+00	0.00E+00	6.23E-04	5.99E-04	2.19E-04	4.49E-03
1:Ins:C:5	3.25E-04	1.52E-03	1.82E-03	8.00E-04	2.12E-04	0.00E+00	0.00E+00	5.07E-04	1.50E-03	1.55E-02	2.53E-03	1.46E-02
1:Ins:T:0	0.00E+00	2.33E-04	7.04E-04	4.62E-04	8.33E-04	9.25E-04	1.23E-03	0.00E+00	1.75E-03	6.99E-03	2.14E-03	4.39E-03
