MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	4.15E-04	1.42E-04	1.40E-04	1.42E-02	7.46E-08	9.47E-03	2.12E-02
1:Del:C:1	7.62E-04	4.45E-04	4.57E-09	8.27E-03	4.50E-08	3.35E-03	9.11E-03
1:Del:C:2	6.10E-08	5.63E-09	1.14E-06	4.86E-04	1.55E-04	8.59E-04	1.14E-03
1:Del:C:3	4.80E-05	5.41E-04	3.84E-04	1.19E-03	2.48E-05	1.81E-03	3.51E-03
1:Del:C:4	1.10E-04	3.33E-04	2.77E-04	7.63E-04	4.13E-04	3.85E-04	2.12E-03
1:Del:C:5	0.00E+00	5.92E-04	6.47E-04	2.36E-04	0.00E+00	9.37E-04	2.87E-03
1:Del:T:0	7.46E-09	1.15E-03	8.62E-04	1.07E-02	2.31E-08	8.72E-03	2.84E-02
1:Del:T:1	1.48E-04	1.95E-04	1.18E-04	1.54E-03	6.06E-08	2.52E-03	5.62E-03
1:Del:T:2	0.00E+00	1.03E-03	1.09E-03	4.35E-03	0.00E+00	8.54E-04	1.38E-02
1:Del:T:3	1.49E-04	1.67E-03	1.27E-03	4.57E-03	0.00E+00	2.11E-03	2.05E-02
1:Del:T:4	3.72E-04	2.55E-03	7.03E-04	8.13E-03	1.40E-46	5.79E-08	2.41E-02
1:Del:T:5	1.45E-08	5.37E-03	6.11E-08	1.16E-07	2.14E-03	7.76E-07	9.63E-07
1:Ins:C:0	2.67E-04	3.36E-04	3.12E-04	0.00E+00	1.02E-03	7.06E-04	2.77E-03
1:Ins:C:1	2.51E-08	2.22E-08	1.52E-08	4.79E-09	8.68E-08	3.84E-04	6.67E-04
1:Ins:C:2	1.73E-04	2.30E-05	7.56E-05	1.90E-05	5.70E-08	3.75E-04	5.02E-04
1:Ins:C:3	2.05E-05	3.87E-05	1.93E-04	7.13E-05	2.05E-08	2.47E-04	2.50E-04
1:Ins:C:4	2.01E-05	3.52E-04	4.01E-04	3.62E-04	4.54E-04	2.59E-04	1.07E-03
1:Ins:C:5	1.92E-04	8.73E-04	7.75E-04	2.60E-05	0.00E+00	5.25E-05	2.89E-03
1:Ins:T:0	1.57E-04	2.58E-04	0.00E+00	9.34E-04	1.68E-08	8.25E-04	2.15E-03
1:Ins:T:1	3.78E-09	1.88E-04	1.72E-04	6.97E-04	1.57E-07	7.95E-04	1.48E-03
1:Ins:T:2	1.40E-04	1.75E-04	4.74E-05	3.27E-04	2.97E-08	8.47E-04	1.32E-03
1:Ins:T:3	1.85E-04	0.00E+00	2.13E-04	8.29E-04	6.44E-05	2.33E-05	1.15E-03
1:Ins:T:4	0.00E+00	5.50E-04	1.08E-03	1.02E-03	2.67E-04	0.00E+00	2.02E-03
1:Ins:T:5	1.17E-06	1.29E-07	4.46E-03	3.96E-07	1.69E-07	4.86E-04	6.70E-03
2:Del:R:0	9.25E-09	3.12E-04	1.69E-05	1.15E-03	5.01E-04	3.19E-03	3.47E-03
2:Del:R:1	3.70E-05	7.11E-04	1.17E-04	5.87E-04	8.54E-04	1.58E-03	2.89E-03
2:Del:R:2	1.49E-04	2.58E-04	2.36E-04	2.26E-04	2.54E-04	3.11E-04	5.57E-04
2:Del:R:3	0.00E+00	1.92E-04	2.92E-04	2.27E-04	0.00E+00	1.57E-08	1.36E-04
2:Del:R:4	7.05E-09	1.48E-04	1.79E-08	8.87E-09	1.55E-08	9.84E-05	1.49E-04
2:Del:R:5	6.19E-05	5.19E-05	5.48E-08	3.01E-08	6.05E-08	1.57E-04	2.41E-04
3:Del:R:0	1.92E-04	1.94E-04	1.48E-08	4.72E-04	5.58E-08	2.18E-03	2.38E-03
3:Del:R:1	6.03E-05	3.95E-04	7.39E-04	5.55E-04	4.71E-05	5.61E-04	1.57E-03
3:Del:R:2	1.66E-08	2.35E-04	1.12E-07	3.49E-04	4.87E-08	2.87E-04	1.33E-03
3:Del:R:3	5.60E-09	7.21E-05	8.46E-08	1.84E-04	6.28E-08	1.65E-04	3.43E-04
3:Del:R:4	1.09E-08	6.01E-09	7.48E-09	9.80E-09	7.00E-09	3.32E-08	5.23E-08
3:Del:R:5	1.09E-08	6.01E-09	7.48E-09	9.80E-09	7.00E-09	3.32E-08	5.23E-08
4:Del:R:0	4.87E-09	0.00E+00	3.09E-04	3.87E-04	2.37E-04	1.99E-03	3.44E-03
4:Del:R:1	0.00E+00	2.17E-04	3.64E-04	5.81E-04	2.79E-05	4.55E-04	1.40E-03
4:Del:R:2	7.72E-05	8.25E-09	2.32E-05	1.21E-04	1.38E-07	1.06E-04	4.88E-05
4:Del:R:3	6.38E-05	1.60E-09	7.89E-05	2.08E-08	8.17E-04	2.10E-04	1.25E-04
4:Del:R:4	1.09E-08	6.01E-09	7.48E-09	9.80E-09	7.00E-09	3.32E-08	5.23E-08
4:Del:R:5	8.74E-05	1.41E-04	0.00E+00	0.00E+00	2.36E-09	2.93E-04	0.00E+00
5:Del:R:0	6.02E-08	1.23E-06	4.36E-08	9.73E-04	6.89E-07	2.43E-02	2.67E-02
5:Del:R:1	6.27E-05	3.52E-04	2.83E-04	2.35E-04	1.93E-04	0.00E+00	8.59E-04
5:Del:R:2	3.67E-08	2.49E-04	3.28E-08	1.15E-04	7.50E-09	2.62E-04	5.01E-04
5:Del:R:3	3.19E-08	7.95E-08	9.84E-08	1.13E-04	8.18E-08	5.19E-08	4.85E-08
5:Del:R:4	1.09E-08	6.01E-09	7.48E-09	9.80E-09	7.00E-09	3.32E-08	5.23E-08
5:Del:R:5	1.89E-08	4.32E-08	1.17E-04	4.96E-08	6.55E-08	2.49E-08	3.72E-04
2:Ins:R:0	1.37E-04	2.07E-04	1.43E-04	1.81E-04	1.85E-04	6.73E-04	1.17E-03
2:Ins:R:1	2.16E-05	1.22E-04	0.00E+00	4.07E-04	7.07E-04	5.19E-04	1.15E-03
2:Ins:R:2	2.39E-07	2.06E-04	2.07E-05	9.88E-05	7.68E-05	1.79E-04	1.55E-04
2:Ins:R:3	1.04E-04	0.00E+00	1.54E-04	9.42E-05	1.29E-05	1.28E-04	2.32E-04
2:Ins:R:4	7.17E-05	2.23E-04	4.00E-04	1.26E-04	0.00E+00	2.05E-05	2.96E-04
2:Ins:R:5	9.72E-06	1.02E-03	5.91E-04	9.27E-05	3.44E-04	1.04E-03	6.26E-03
3:Ins:R:0	5.71E-05	3.27E-08	6.29E-08	4.67E-05	5.40E-07	2.20E-04	1.45E-04
3:Ins:R:1	1.01E-04	3.50E-05	5.11E-08	2.77E-04	1.63E-07	7.67E-04	4.35E-04
3:Ins:R:2	2.48E-08	5.13E-05	5.36E-08	2.41E-08	8.42E-08	4.63E-08	4.81E-08
3:Ins:R:3	0.00E+00	4.11E-07	2.36E-04	1.41E-04	2.87E-04	2.70E-04	2.86E-04
3:Ins:R:4	1.62E-07	0.00E+00	7.08E-04	1.93E-04	3.65E-03	2.08E-03	6.45E-03
3:Ins:R:5	1.69E-04	2.00E-04	1.97E-04	0.00E+00	0.00E+00	1.21E-04	6.10E-04
4:Ins:R:0	6.10E-08	7.31E-08	4.02E-06	2.10E-04	3.70E-08	3.20E-04	3.96E-04
4:Ins:R:1	2.27E-04	4.20E-05	2.93E-04	2.36E-04	3.08E-04	7.22E-04	5.48E-04
4:Ins:R:2	5.86E-05	2.36E-08	4.68E-08	1.11E-04	5.99E-08	3.15E-08	5.38E-08
4:Ins:R:3	2.55E-08	3.60E-08	7.50E-05	3.33E-08	8.01E-08	1.01E-07	2.30E-04
4:Ins:R:4	4.61E-08	1.07E-04	5.94E-05	1.60E-08	6.66E-05	3.01E-04	7.30E-05
4:Ins:R:5	5.32E-05	2.34E-04	9.92E-05	4.36E-05	6.76E-09	4.27E-04	2.34E-04
5:Ins:R:0	1.91E-08	2.81E-08	1.22E-04	2.09E-08	6.71E-08	2.02E-04	4.73E-08
5:Ins:R:1	3.27E-04	3.14E-04	1.14E-04	1.78E-03	3.51E-03	1.45E-03	1.96E-03
5:Ins:R:2	2.50E-08	6.98E-08	7.21E-08	8.09E-05	4.89E-08	5.37E-08	4.01E-05
5:Ins:R:3	7.91E-07	1.03E-04	4.76E-05	2.11E-09	1.47E-08	4.02E-09	7.36E-09
5:Ins:R:4	2.96E-05	1.80E-05	1.34E-04	1.05E-08	1.85E-08	2.97E-08	1.33E-08
5:Ins:R:5	6.81E-08	9.43E-05	5.34E-09	6.22E-09	8.09E-08	1.80E-04	1.35E-04
2:Del:M:1	2.62E-04	0.00E+00	3.18E-04	6.73E-04	4.26E-04	1.08E-03	1.77E-03
3:Del:M:1	2.62E-04	3.18E-04	2.18E-05	5.25E-04	2.27E-04	9.31E-04	1.39E-03
3:Del:M:2	1.76E-04	4.90E-04	3.43E-04	3.30E-04	1.80E-04	1.41E-03	2.93E-03
4:Del:M:1	1.40E-46	2.89E-05	1.87E-04	8.48E-05	9.96E-04	1.56E-03	2.19E-03
4:Del:M:2	7.37E-09	1.30E-08	3.98E-05	3.34E-04	1.68E-04	4.52E-04	1.47E-03
4:Del:M:3	2.60E-05	1.02E-08	8.73E-05	2.92E-04	1.49E-07	4.47E-04	8.23E-04
5:Del:M:1	4.38E-03	1.47E-03	8.79E-04	8.47E-03	9.12E-08	2.08E-02	6.01E-02
5:Del:M:2	2.23E-08	9.16E-08	3.31E-04	9.66E-07	6.86E-08	2.81E-02	4.83E-02
5:Del:M:3	2.35E-04	1.28E-08	0.00E+00	8.44E-04	4.61E-04	1.10E-02	1.99E-02
5:Del:M:4	1.62E-04	1.92E-04	3.16E-06	3.46E-04	2.33E-08	3.68E-03	6.64E-03
5:Del:M:5	5.10E-03	3.03E-04	7.96E-04	1.38E-03	6.07E-04	1.27E-03	2.38E-02
