MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:C:0	9.38E-04	1.14E-03	1.51E-03	1.88E-03	0.00E+00	2.61E-02	6.64E-03	7.80E-03	6.13E-02	2.76E-02	4.66E-03	2.61E-02	1.26E-03	3.33E-02	1.30E-02	1.06E-02	3.40E-02	1.62E-02
1:Del:C:1	9.63E-04	0.00E+00	5.10E-04	4.72E-04	1.49E-03	1.78E-02	2.15E-03	5.14E-03	5.92E-02	2.24E-02	2.32E-03	3.96E-02	1.05E-02	1.24E-02	2.64E-02	1.42E-02	2.54E-03	1.59E-02
1:Del:C:2	0.00E+00	3.97E-03	0.00E+00	1.40E-46	1.49E-03	1.43E-03	3.82E-03	3.32E-03	2.06E-03	1.38E-03	2.10E-02	2.66E-03	6.56E-03	2.06E-03	6.61E-03	3.69E-03	6.26E-03	4.52E-03
1:Del:C:3	4.96E-04	1.42E-02	0.00E+00	4.06E-04	7.81E-04	3.94E-03	1.37E-04	2.19E-03	3.60E-03	7.11E-03	9.87E-02	4.56E-03	2.34E-03	1.35E-02	0.00E+00	4.20E-46	1.52E-02	1.45E-02
1:Del:C:4	4.14E-04	0.00E+00	3.83E-08	8.45E-04	1.76E-03	4.15E-03	1.54E-03	1.23E-03	1.15E-02	3.56E-03	2.11E-03	5.94E-03	4.97E-04	3.39E-03	6.36E-04	9.20E-03	1.15E-02	7.72E-03
1:Del:C:5	2.99E-04	1.82E-04	6.21E-04	1.28E-03	2.45E-03	2.53E-07	8.34E-04	6.46E-04	2.90E-03	5.46E-03	9.72E-03	5.42E-03	6.53E-03	6.29E-04	1.40E-02	8.44E-04	6.51E-08	3.90E-03
1:Del:T:0	1.87E-46	2.78E-04	2.68E-03	8.70E-03	4.61E-04	9.28E-03	1.08E-02	1.04E-02	2.05E-02	2.73E-02	3.07E-03	1.34E-02	3.23E-03	1.26E-02	4.31E-02	3.35E-02	1.15E-02	4.83E-03
1:Del:T:1	3.99E-04	0.00E+00	4.47E-07	3.82E-04	8.47E-08	1.35E-02	4.78E-03	8.50E-03	1.47E-02	9.61E-03	4.64E-03	7.99E-03	3.25E-04	4.77E-03	4.28E-46	1.57E-02	4.33E-02	1.15E-03
1:Del:T:2	1.18E-04	2.97E-04	4.26E-04	0.00E+00	2.29E-03	1.78E-02	3.40E-04	1.24E-02	3.47E-02	9.77E-03	1.44E-02	5.86E-03	1.80E-02	3.60E-02	1.17E-02	8.96E-03	4.13E-03	1.50E-02
1:Del:T:3	6.88E-04	1.89E-04	1.68E-03	1.59E-02	1.77E-03	1.35E-02	3.03E-03	1.57E-03	2.38E-02	8.53E-03	1.37E-02	1.65E-03	1.08E-02	7.08E-02	8.80E-03	6.16E-03	2.26E-02	1.58E-02
