MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	1.36E-04	3.62E-04	2.13E-07	3.75E-02	5.43E-08	1.44E-02	2.97E-02	1.08E-02	3.61E-02	3.01E-02	4.39E-02
1:Del:C:1	8.66E-04	2.90E-04	0.00E+00	2.43E-02	3.27E-04	6.54E-03	3.25E-02	2.40E-02	6.67E-03	2.90E-02	2.25E-02
1:Del:C:2	8.37E-06	0.00E+00	1.39E-05	1.11E-03	4.14E-04	1.41E-03	3.92E-08	1.58E-03	1.80E-03	1.01E-03	2.09E-03
1:Del:C:3	4.04E-08	7.14E-04	7.19E-04	2.39E-03	6.08E-04	2.11E-03	1.60E-03	4.34E-03	5.56E-04	5.91E-03	1.40E-03
1:Del:C:4	1.82E-04	1.86E-04	3.69E-04	2.22E-03	6.83E-04	3.41E-04	1.50E-03	2.31E-03	7.66E-04	3.05E-03	5.41E-03
1:Del:C:5	0.00E+00	1.15E-03	7.63E-04	8.97E-08	6.78E-08	7.09E-04	2.01E-02	4.17E-03	9.70E-03	2.57E-03	1.10E-03
1:Del:T:0	2.75E-04	4.09E-04	3.72E-03	5.82E-03	6.22E-08	1.36E-02	1.10E-02	1.33E-02	8.73E-03	6.80E-03	6.86E-02
1:Del:T:1	8.13E-04	2.07E-04	8.78E-04	4.49E-03	9.85E-09	2.42E-03	3.17E-03	1.99E-03	7.35E-03	6.74E-03	7.52E-03
1:Del:T:2	0.00E+00	4.91E-04	6.89E-04	2.87E-02	0.00E+00	6.91E-04	1.80E-02	1.23E-02	3.67E-03	2.28E-02	1.45E-02
1:Del:T:3	5.80E-04	2.85E-03	1.01E-03	9.01E-03	3.01E-08	6.51E-04	1.86E-02	4.39E-03	6.08E-03	5.49E-02	3.26E-02
1:Del:T:4	4.14E-04	4.92E-03	7.03E-04	1.45E-02	1.46E-08	0.00E+00	1.00E-02	1.20E-02	1.54E-04	3.64E-02	1.06E-02
1:Del:T:5	1.25E-26	1.05E-02	2.99E-46	2.65E-03	2.40E-03	1.34E-03	6.25E-02	2.95E-07	1.97E-03	1.35E-02	6.85E-04
1:Ins:C:0	1.66E-04	3.30E-04	2.13E-04	1.40E-46	1.53E-02	1.12E-03	8.88E-03	3.39E-03	3.41E-03	0.00E+00	1.01E-02
1:Ins:C:1	3.02E-08	1.83E-08	1.71E-08	1.40E-46	7.03E-08	5.30E-04	1.34E-03	6.11E-04	7.77E-04	3.58E-06	7.70E-07
1:Ins:C:2	3.02E-04	1.07E-05	2.65E-05	1.16E-04	5.85E-08	3.82E-04	9.60E-04	1.25E-03	5.75E-04	0.00E+00	1.54E-04
1:Ins:C:3	3.03E-05	2.57E-05	2.82E-04	0.00E+00	8.23E-08	1.97E-07	1.85E-03	3.37E-04	9.13E-04	0.00E+00	1.18E-03
1:Ins:C:4	3.05E-04	3.40E-04	3.64E-04	2.90E-04	1.17E-03	2.55E-04	3.05E-03	3.15E-04	2.59E-03	3.38E-03	4.04E-03
1:Ins:C:5	2.71E-04	1.59E-03	2.88E-03	6.48E-05	0.00E+00	3.26E-05	2.15E-02	6.71E-03	2.19E-02	4.57E-03	1.00E-03
1:Ins:T:0	5.80E-04	1.44E-04	2.22E-08	3.10E-03	1.59E-07	1.17E-03	1.25E-03	2.77E-04	2.37E-03	4.13E-03	2.99E-03
1:Ins:T:1	4.18E-05	1.63E-04	3.21E-05	5.67E-04	2.36E-05	8.99E-04	1.39E-03	1.34E-03	2.36E-03	1.78E-03	5.95E-03
1:Ins:T:2	5.62E-04	1.04E-04	7.47E-05	6.72E-04	3.84E-08	1.21E-03	2.83E-03	1.31E-03	1.17E-03	1.23E-03	1.48E-05
1:Ins:T:3	1.82E-03	0.00E+00	5.19E-04	1.05E-03	1.54E-04	0.00E+00	3.10E-03	9.38E-04	2.42E-03	3.94E-03	1.10E-03
1:Ins:T:4	5.07E-04	9.56E-04	2.71E-03	1.03E-03	2.31E-04	0.00E+00	1.01E-02	3.98E-03	2.71E-02	0.00E+00	1.29E-03
1:Ins:T:5	5.38E-07	1.55E-07	9.83E-03	4.09E-03	2.62E-07	3.29E-06	1.55E-02	8.07E-02	3.89E-03	2.60E-03	1.60E-07
2:Del:R:0	2.56E-05	2.57E-04	3.75E-05	4.94E-03	5.00E-04	3.82E-03	5.69E-03	2.35E-03	2.52E-03	4.28E-03	4.88E-03
2:Del:R:1	4.78E-05	8.00E-04	3.31E-05	6.84E-05	4.80E-04	1.90E-03	3.27E-03	1.59E-03	4.49E-03	3.47E-03	5.18E-03
2:Del:R:2	2.66E-04	1.83E-04	2.39E-04	5.22E-04	3.94E-04	1.31E-04	5.33E-04	5.10E-04	1.98E-03	7.60E-04	3.26E-03
2:Del:R:3	9.89E-09	2.68E-04	1.87E-04	5.11E-04	8.14E-08	1.62E-08	1.58E-03	2.87E-04	8.88E-04	8.54E-04	8.92E-05
2:Del:R:4	6.12E-09	1.70E-04	1.54E-08	1.42E-09	2.30E-08	4.89E-05	3.72E-04	2.27E-04	2.22E-04	1.44E-04	2.08E-07
2:Del:R:5	3.70E-05	1.98E-07	5.38E-08	1.50E-08	5.89E-08	1.69E-04	2.09E-04	1.62E-04	5.68E-04	1.04E-04	2.70E-08
3:Del:R:0	2.01E-04	2.62E-05	0.00E+00	3.38E-04	3.83E-07	1.84E-03	3.31E-03	2.71E-03	3.44E-03	1.77E-03	7.31E-03
3:Del:R:1	2.67E-04	7.77E-04	8.35E-04	7.70E-04	0.00E+00	5.57E-04	9.32E-03	5.61E-03	6.12E-03	2.06E-03	1.93E-03
3:Del:R:2	1.45E-08	1.97E-04	4.18E-08	5.91E-04	4.00E-08	3.84E-04	2.44E-03	7.63E-04	1.71E-03	1.52E-03	7.15E-04
3:Del:R:3	5.80E-09	6.48E-05	2.47E-08	3.51E-09	6.94E-08	9.56E-05	7.06E-08	2.10E-04	3.13E-04	5.51E-04	6.43E-04
3:Del:R:4	3.64E-09	1.13E-08	1.97E-08	3.07E-08	1.79E-08	5.51E-08	1.25E-07	8.33E-08	1.42E-07	8.82E-08	1.31E-07
3:Del:R:5	3.64E-09	1.13E-08	1.97E-08	3.07E-08	1.79E-08	5.51E-08	1.25E-07	8.33E-08	1.42E-07	8.82E-08	1.31E-07
4:Del:R:0	9.88E-05	0.00E+00	3.10E-04	1.32E-03	2.07E-04	2.44E-03	5.07E-04	9.18E-04	3.82E-03	3.80E-04	8.91E-05
4:Del:R:1	0.00E+00	2.75E-04	4.37E-04	9.68E-04	0.00E+00	5.06E-04	1.34E-03	1.66E-04	7.28E-04	1.56E-03	3.02E-03
4:Del:R:2	2.86E-04	1.68E-08	5.25E-05	1.20E-04	6.65E-08	9.97E-05	7.38E-07	8.21E-05	1.25E-07	1.87E-04	2.10E-04
4:Del:R:3	3.26E-05	0.00E+00	1.13E-04	0.00E+00	4.41E-03	2.51E-07	1.90E-03	8.80E-05	1.05E-08	2.53E-08	8.14E-04
4:Del:R:4	3.64E-09	1.13E-08	1.97E-08	3.07E-08	1.79E-08	5.51E-08	1.25E-07	8.33E-08	1.42E-07	8.82E-08	1.31E-07
4:Del:R:5	1.04E-04	1.74E-04	1.84E-08	0.00E+00	1.95E-08	1.53E-04	6.43E-04	1.26E-03	0.00E+00	2.15E-08	6.29E-05
5:Del:R:0	1.04E-03	9.84E-08	1.38E-08	4.59E-04	7.73E-05	2.00E-02	2.15E-06	2.70E-02	2.78E-02	7.66E-03	4.20E-03
5:Del:R:1	1.28E-08	4.05E-04	8.97E-05	4.77E-04	1.89E-04	0.00E+00	9.19E-04	1.50E-03	3.06E-03	3.05E-03	0.00E+00
5:Del:R:2	3.60E-05	2.23E-04	3.26E-08	2.95E-05	2.95E-08	6.60E-04	7.35E-08	1.18E-04	1.10E-03	1.21E-03	0.00E+00
5:Del:R:3	3.08E-08	2.95E-08	7.23E-08	1.40E-04	7.35E-08	8.00E-08	1.55E-07	4.66E-08	5.80E-07	4.36E-08	1.83E-04
5:Del:R:4	3.64E-09	1.13E-08	1.97E-08	3.07E-08	1.79E-08	5.51E-08	1.25E-07	8.33E-08	1.42E-07	8.82E-08	1.31E-07
5:Del:R:5	2.21E-08	3.36E-08	7.40E-05	1.29E-08	4.56E-08	5.11E-08	8.04E-04	5.09E-04	7.62E-04	1.56E-04	1.69E-04
2:Ins:R:0	3.55E-08	1.73E-04	1.12E-04	9.23E-04	5.08E-08	8.09E-04	2.35E-03	1.60E-03	4.67E-04	2.11E-03	9.23E-04
2:Ins:R:1	1.85E-05	2.71E-05	0.00E+00	3.88E-04	1.29E-03	4.74E-04	2.91E-03	1.49E-03	1.21E-03	1.73E-03	9.91E-03
2:Ins:R:2	2.54E-08	2.36E-04	3.66E-05	9.72E-05	2.90E-08	1.12E-04	4.62E-04	8.52E-05	4.57E-04	1.35E-03	4.74E-04
2:Ins:R:3	6.04E-05	0.00E+00	7.96E-05	9.74E-05	8.60E-05	1.70E-04	1.57E-04	7.99E-04	3.94E-08	7.88E-05	6.62E-04
2:Ins:R:4	1.17E-04	4.10E-04	3.22E-04	5.05E-04	1.81E-05	0.00E+00	4.11E-03	1.56E-03	2.15E-03	2.73E-03	3.20E-04
2:Ins:R:5	2.01E-04	1.24E-03	1.56E-03	0.00E+00	9.28E-05	7.32E-04	2.89E-02	1.01E-02	7.98E-03	5.22E-03	1.83E-03
3:Ins:R:0	2.33E-04	2.35E-08	5.96E-08	3.57E-09	1.12E-04	2.76E-04	2.77E-07	1.68E-05	4.81E-08	3.92E-05	2.40E-04
3:Ins:R:1	1.00E-04	1.37E-08	7.68E-09	8.08E-04	3.02E-08	7.03E-04	5.32E-04	7.03E-04	3.66E-04	1.07E-03	4.37E-04
3:Ins:R:2	2.39E-08	6.11E-05	8.18E-08	1.69E-08	8.05E-08	4.19E-08	1.54E-07	4.63E-05	3.44E-08	6.48E-08	9.82E-08
3:Ins:R:3	0.00E+00	0.00E+00	1.51E-04	1.15E-04	2.78E-04	2.89E-04	7.84E-04	6.64E-04	3.32E-04	1.25E-04	1.05E-03
3:Ins:R:4	1.30E-03	1.40E-46	3.50E-07	8.53E-03	5.06E-02	3.99E-03	1.09E-01	5.99E-08	1.95E-03	8.74E-04	2.78E-03
3:Ins:R:5	5.52E-04	2.62E-04	1.27E-04	0.00E+00	1.03E-04	7.60E-05	1.62E-03	5.36E-04	4.62E-03	3.15E-04	1.40E-46
4:Ins:R:0	2.23E-08	7.22E-08	4.80E-08	0.00E+00	4.52E-08	3.11E-04	4.61E-04	6.77E-04	2.68E-04	1.51E-08	5.26E-04
4:Ins:R:1	2.19E-04	1.30E-04	2.72E-04	7.87E-04	7.62E-04	7.30E-04	1.41E-03	6.88E-04	3.51E-04	0.00E+00	1.37E-04
4:Ins:R:2	5.36E-05	1.59E-08	4.71E-08	1.16E-04	6.43E-08	2.24E-08	7.70E-05	3.19E-04	2.28E-04	9.94E-08	9.52E-08
4:Ins:R:3	2.75E-08	2.68E-08	3.16E-07	3.41E-08	5.65E-08	6.55E-08	6.11E-04	1.02E-07	1.53E-07	1.03E-04	2.60E-04
4:Ins:R:4	3.15E-08	1.27E-04	4.68E-05	2.06E-07	4.44E-07	2.19E-04	6.99E-04	3.81E-04	3.04E-04	6.19E-05	2.92E-08
4:Ins:R:5	6.84E-05	2.79E-04	1.02E-04	1.54E-04	8.74E-09	2.78E-04	2.84E-03	4.32E-04	5.02E-04	2.72E-04	0.00E+00
5:Ins:R:0	3.13E-05	2.69E-08	2.45E-04	9.11E-09	7.33E-08	1.55E-04	6.13E-08	9.96E-05	6.27E-07	1.21E-08	1.18E-07
5:Ins:R:1	3.79E-08	5.17E-04	7.01E-08	1.00E-02	3.40E-02	1.86E-03	4.63E-02	4.67E-03	4.19E-03	4.95E-03	1.40E-46
5:Ins:R:2	2.66E-08	4.75E-08	7.12E-08	1.62E-04	8.52E-08	6.59E-08	2.47E-04	4.25E-08	4.30E-08	9.53E-05	1.88E-04
5:Ins:R:3	2.94E-08	8.69E-05	3.76E-05	1.26E-08	3.71E-08	2.67E-08	6.09E-04	8.62E-05	4.10E-04	1.56E-08	0.00E+00
5:Ins:R:4	1.82E-05	1.89E-05	1.50E-04	2.87E-08	5.05E-08	8.26E-08	2.78E-08	4.18E-04	8.98E-08	6.47E-08	7.82E-04
5:Ins:R:5	9.27E-08	6.06E-05	2.16E-08	2.02E-08	1.59E-07	1.97E-04	8.55E-04	3.64E-08	1.53E-04	3.31E-04	7.42E-08
2:Del:M:1	8.36E-04	0.00E+00	6.27E-04	1.18E-03	3.42E-04	1.51E-03	5.64E-04	1.23E-03	1.99E-03	3.35E-03	1.21E-03
3:Del:M:1	1.57E-03	2.17E-04	5.88E-08	1.57E-03	1.87E-04	2.77E-03	3.89E-04	7.09E-04	7.44E-03	1.33E-03	1.15E-03
3:Del:M:2	6.14E-05	7.04E-04	3.59E-04	7.13E-04	6.05E-04	1.32E-03	4.91E-03	5.36E-03	3.67E-03	2.73E-03	7.25E-05
4:Del:M:1	2.79E-05	1.44E-04	2.99E-04	4.93E-04	1.92E-03	1.96E-03	2.27E-03	3.42E-03	2.72E-03	1.15E-03	0.00E+00
4:Del:M:2	5.11E-09	0.00E+00	1.02E-04	1.48E-03	1.56E-04	4.44E-04	1.49E-03	8.73E-05	1.37E-03	7.53E-04	1.26E-03
4:Del:M:3	6.19E-05	0.00E+00	3.34E-04	3.47E-04	5.32E-08	5.12E-04	9.49E-04	7.93E-04	1.59E-03	7.81E-04	8.24E-04
5:Del:M:1	1.40E-02	4.26E-03	1.07E-03	1.64E-02	1.43E-03	2.65E-02	2.07E-10	1.01E-01	3.17E-02	1.34E-02	1.07E-02
5:Del:M:2	2.00E-03	1.43E-04	1.10E-03	0.00E+00	5.13E-08	2.83E-02	5.92E-03	1.79E-02	5.35E-02	2.07E-02	5.39E-05
5:Del:M:3	3.23E-03	4.13E-09	1.04E-08	1.73E-03	5.33E-04	1.15E-02	1.00E-03	5.83E-03	2.49E-02	2.76E-03	2.20E-03
5:Del:M:4	2.01E-04	4.25E-07	2.71E-04	0.00E+00	1.72E-08	5.41E-03	5.93E-03	7.74E-03	7.47E-03	4.77E-03	4.35E-03
5:Del:M:5	7.42E-03	0.00E+00	7.41E-04	1.37E-03	1.16E-03	0.00E+00	3.02E-03	3.59E-02	5.76E-03	1.28E-02	8.27E-04
