MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
3:Del:R:1	7.17E-04	5.37E-05	3.17E-03	5.93E-04	4.39E-03	1.94E-08	1.83E-03	3.24E-04	4.08E-03	4.20E-04	0.00E+00	7.75E-04	7.70E-03	5.83E-03	2.63E-03	5.43E-03
3:Del:R:2	7.49E-08	1.47E-04	4.00E-04	2.58E-04	6.83E-04	3.50E-04	1.90E-03	4.37E-04	2.66E-04	1.71E-03	1.60E-06	8.72E-05	1.49E-03	1.91E-03	7.23E-04	1.42E-03
3:Del:R:3	1.76E-04	1.25E-08	4.17E-05	2.87E-07	8.55E-05	5.42E-06	1.16E-04	4.23E-04	3.08E-09	4.98E-04	3.09E-04	3.62E-05	2.62E-04	1.67E-03	0.00E+00	1.29E-04
3:Del:R:4	1.53E-08	2.46E-08	7.57E-08	3.93E-08	3.58E-08	9.04E-08	5.36E-08	5.16E-08	8.99E-08	6.79E-08	1.30E-07	4.68E-08	1.88E-07	1.71E-07	1.07E-07	1.01E-07
3:Del:R:5	3.63E-08	3.43E-07	8.00E-08	4.30E-08	1.47E-07	1.76E-04	3.94E-08	6.21E-08	2.64E-07	2.12E-07	1.57E-07	1.00E-04	3.26E-07	7.98E-08	1.19E-04	1.28E-07
4:Del:R:0	4.75E-07	8.95E-09	1.25E-08	1.20E-04	8.61E-04	1.34E-06	1.17E-03	7.13E-04	3.79E-03	8.31E-04	0.00E+00	8.45E-04	9.85E-04	1.39E-07	6.76E-04	2.48E-03
4:Del:R:1	2.09E-04	4.18E-05	1.58E-04	8.60E-04	1.32E-03	7.24E-04	9.42E-04	2.65E-03	7.91E-05	2.91E-03	1.56E-06	4.23E-04	6.08E-03	1.20E-02	8.85E-04	1.51E-03
4:Del:R:2	7.07E-05	2.35E-08	1.37E-02	1.84E-04	3.65E-04	1.61E-03	1.20E-03	9.39E-03	1.76E-07	2.88E-03	1.36E-02	5.51E-04	2.32E-07	4.90E-03	7.63E-03	1.08E-03
4:Del:R:3	1.53E-08	2.46E-08	7.57E-08	3.93E-08	3.58E-08	9.04E-08	5.36E-08	5.16E-08	8.99E-08	6.79E-08	1.30E-07	4.68E-08	1.88E-07	1.71E-07	1.07E-07	1.01E-07
4:Del:R:4	4.66E-05	2.77E-08	8.45E-08	3.88E-08	3.54E-08	1.03E-07	5.29E-08	2.20E-04	8.53E-08	7.53E-08	1.18E-04	4.11E-08	2.23E-07	5.31E-08	9.32E-08	9.66E-08
4:Del:R:5	1.11E-07	2.91E-02	2.63E-07	1.04E-07	2.61E-08	9.92E-02	1.04E-07	4.05E-07	1.35E-06	3.42E-07	1.14E-05	4.77E-02	4.45E-07	2.72E-06	3.62E-06	9.23E-07
5:Del:R:0	0.00E+00	6.72E-04	1.37E-06	2.87E-03	1.32E-02	3.17E-07	1.99E-02	2.54E-02	1.76E-02	2.93E-03	2.22E-02	2.22E-02	1.49E-06	6.99E-04	3.71E-02	4.88E-03
5:Del:R:1	0.00E+00	0.00E+00	6.32E-05	7.26E-04	1.04E-04	8.40E-08	5.43E-05	7.07E-05	1.98E-03	9.38E-04	7.57E-04	2.21E-04	4.82E-03	6.47E-04	2.14E-04	7.36E-04
5:Del:R:2	5.28E-05	1.32E-04	1.04E-03	1.96E-04	3.28E-04	2.72E-04	9.11E-04	9.91E-04	1.07E-03	5.71E-04	7.25E-07	3.97E-04	9.15E-04	1.13E-03	1.64E-04	8.26E-04
5:Del:R:3	4.67E-08	4.28E-03	6.81E-08	3.38E-04	2.19E-08	3.43E-03	3.60E-08	1.81E-04	1.78E-08	7.39E-08	1.12E-07	1.95E-03	2.06E-06	6.66E-04	1.39E-03	1.57E-04
5:Del:R:4	2.89E-08	2.35E-08	9.79E-08	4.63E-05	3.71E-08	5.15E-08	4.37E-04	6.89E-05	4.91E-05	9.57E-07	2.51E-07	5.02E-04	3.81E-04	1.27E-07	7.06E-05	9.42E-05
5:Del:R:5	5.79E-08	4.69E-05	1.14E-07	6.30E-09	6.56E-05	7.39E-05	2.97E-04	1.76E-04	1.17E-07	2.22E-07	2.13E-07	2.13E-05	2.05E-07	3.46E-04	1.04E-07	1.43E-06
2:Ins:R:0	5.68E-05	1.38E-08	6.09E-05	1.36E-04	3.48E-04	2.10E-07	1.84E-04	9.42E-04	2.10E-04	1.67E-30	1.08E-04	2.41E-03	5.21E-03	1.15E-03	1.62E-03	2.08E-03
2:Ins:R:1	9.74E-07	5.58E-05	4.35E-08	8.70E-08	1.21E-03	3.76E-07	3.70E-03	5.57E-05	3.71E-03	1.13E-03	2.04E-04	1.49E-08	3.07E-03	1.23E-08	9.57E-04	7.41E-05
2:Ins:R:2	3.25E-04	1.01E-05	1.41E-07	1.55E-04	3.84E-04	2.65E-04	2.27E-04	2.04E-04	0.00E+00	3.57E-04	1.64E-07	1.13E-03	7.49E-04	1.48E-03	1.25E-07	8.30E-04
2:Ins:R:3	1.24E-04	1.34E-04	1.03E-04	0.00E+00	8.88E-09	4.60E-04	2.21E-08	5.25E-08	3.87E-08	4.81E-04	7.49E-05	7.66E-04	1.24E-08	1.03E-04	1.87E-04	6.47E-08
2:Ins:R:4	1.20E-03	6.22E-08	3.58E-02	7.49E-04	0.00E+00	2.12E-07	1.05E-07	7.63E-03	1.11E-03	2.43E-02	9.61E-02	2.26E-02	4.27E-06	1.72E-02	8.52E-02	2.81E-03
2:Ins:R:5	2.12E-03	0.00E+00	6.30E-08	2.04E-03	0.00E+00	2.94E-02	7.28E-09	4.38E-04	7.99E-04	0.00E+00	1.18E-03	1.97E-03	3.42E-03	1.15E-02	8.75E-03	7.74E-03
3:Ins:R:0	1.43E-08	1.61E-07	1.58E-07	6.68E-09	9.50E-05	1.16E-07	8.74E-04	7.55E-04	7.15E-04	1.10E-03	2.11E-07	2.39E-04	3.99E-04	1.57E-07	3.85E-05	2.16E-04
3:Ins:R:1	2.97E-04	7.34E-10	2.89E-04	0.00E+00	2.36E-04	1.13E-03	5.97E-04	1.45E-03	4.93E-05	1.12E-03	2.92E-08	4.34E-04	8.81E-04	1.17E-03	4.26E-04	1.13E-03
3:Ins:R:2	2.48E-08	2.44E-08	4.07E-07	1.65E-04	3.52E-04	4.83E-08	2.78E-04	2.90E-08	4.77E-04	1.47E-07	4.68E-08	1.89E-07	3.09E-04	4.14E-04	2.14E-07	3.75E-04
3:Ins:R:3	1.72E-07	7.38E-05	9.89E-08	1.40E-46	6.86E-05	1.84E-07	1.15E-04	2.84E-08	2.60E-07	3.37E-04	1.29E-04	1.65E-04	3.04E-07	1.31E-04	2.60E-04	5.01E-08
3:Ins:R:4	3.94E-05	1.78E-08	9.00E-08	5.10E-05	3.53E-08	1.58E-07	5.10E-07	1.88E-07	6.70E-04	4.61E-08	1.04E-07	2.46E-04	6.96E-07	2.35E-07	1.97E-04	3.72E-05
3:Ins:R:5	2.76E-04	1.14E-03	3.07E-04	4.62E-04	0.00E+00	3.07E-04	0.00E+00	2.43E-04	1.08E-07	3.24E-04	2.62E-08	2.39E-04	1.40E-03	0.00E+00	5.10E-04	2.50E-03
4:Ins:R:0	1.99E-08	6.17E-05	2.02E-07	4.80E-08	1.20E-08	4.23E-05	8.53E-05	3.13E-05	1.28E-04	1.64E-08	5.14E-07	1.37E-04	0.00E+00	1.30E-07	2.97E-04	0.00E+00
4:Ins:R:1	3.27E-08	7.60E-04	2.28E-02	1.40E-46	3.98E-04	2.76E-03	3.52E-04	0.00E+00	0.00E+00	9.59E-05	9.08E-02	1.49E-02	4.30E-04	2.72E-08	6.10E-03	7.01E-46
4:Ins:R:2	5.86E-06	2.26E-04	4.21E-08	1.01E-04	1.84E-08	1.52E-04	7.96E-08	4.97E-08	3.45E-08	1.70E-07	2.89E-04	6.35E-05	9.95E-08	8.62E-08	1.50E-07	3.43E-04
4:Ins:R:3	8.73E-05	7.32E-03	1.06E-06	3.06E-07	1.72E-07	2.95E-03	5.00E-08	0.00E+00	1.65E-06	7.45E-04	6.14E-04	3.33E-03	3.80E-08	3.16E-07	1.12E-04	5.06E-03
4:Ins:R:4	1.51E-09	2.82E-04	2.34E-02	3.59E-08	1.67E-04	1.90E-07	4.30E-04	3.84E-03	5.83E-08	1.45E-02	3.47E-02	4.65E-03	5.50E-04	1.79E-03	4.13E-04	7.57E-08
4:Ins:R:5	8.26E-05	0.00E+00	7.01E-05	1.11E-04	0.00E+00	4.25E-03	0.00E+00	1.79E-04	1.73E-03	1.22E-04	2.38E-04	5.29E-08	3.47E-04	2.46E-03	8.28E-04	5.67E-04
5:Ins:R:0	2.59E-08	1.71E-08	2.92E-07	2.30E-08	1.31E-08	9.43E-08	1.43E-04	5.28E-05	1.18E-04	2.26E-07	2.35E-07	1.27E-03	3.00E-08	2.57E-08	2.12E-04	1.67E-07
5:Ins:R:1	2.72E-05	3.61E-04	5.89E-04	7.36E-05	2.89E-04	6.18E-04	2.55E-03	3.45E-03	4.39E-03	1.07E-03	2.00E-06	2.61E-03	2.19E-03	3.45E-04	2.50E-03	8.54E-07
5:Ins:R:2	1.59E-05	7.29E-05	4.72E-08	5.32E-08	2.93E-08	1.07E-07	6.81E-08	1.02E-04	2.32E-04	6.17E-08	1.50E-07	1.27E-04	1.91E-07	4.50E-06	7.60E-07	8.51E-08
5:Ins:R:3	6.34E-05	2.20E-08	7.11E-08	8.48E-09	2.41E-05	7.82E-08	1.33E-04	1.67E-04	2.33E-04	7.09E-05	2.48E-08	2.17E-08	1.72E-04	1.91E-04	1.28E-04	4.32E-08
5:Ins:R:4	8.79E-08	3.08E-08	2.52E-08	1.89E-08	9.72E-08	2.39E-04	1.59E-06	6.00E-05	1.10E-04	7.10E-04	2.06E-07	4.40E-05	2.20E-04	8.86E-04	1.79E-06	4.39E-04
5:Ins:R:5	1.05E-07	1.82E-08	9.06E-08	1.08E-07	6.96E-08	1.14E-07	2.45E-04	5.28E-04	1.30E-07	1.93E-07	2.23E-07	1.71E-07	3.38E-07	5.53E-04	6.48E-04	2.91E-05
2:Del:M:1	3.81E-04	1.14E-04	5.94E-04	3.33E-04	8.67E-04	9.01E-05	2.19E-03	3.38E-03	6.34E-03	4.84E-03	3.21E-04	2.26E-03	1.97E-03	9.01E-04	2.55E-03	5.87E-04
3:Del:M:1	2.68E-08	5.82E-07	6.34E-04	5.50E-07	1.28E-03	1.49E-04	4.33E-03	7.48E-03	1.09E-02	8.83E-04	2.08E-07	4.08E-03	4.16E-03	2.45E-07	9.35E-03	2.42E-03
3:Del:M:2	4.42E-08	4.60E-04	1.30E-06	2.06E-03	4.34E-04	4.71E-08	8.40E-04	4.10E-03	1.89E-03	1.40E-02	6.70E-04	6.07E-04	1.70E-02	2.00E-03	1.86E-03	5.50E-04
4:Del:M:1	0.00E+00	2.84E-08	2.19E-04	1.30E-04	7.77E-04	1.11E-04	1.84E-04	2.30E-03	5.11E-04	3.40E-06	6.00E-03	7.09E-04	3.91E-04	3.01E-08	4.54E-03	4.84E-04
4:Del:M:2	1.03E-07	2.60E-08	1.75E-05	0.00E+00	1.01E-03	3.60E-04	2.74E-03	9.26E-04	2.24E-03	2.07E-03	2.21E-04	2.27E-03	2.47E-03	4.96E-03	2.93E-08	0.00E+00
4:Del:M:3	1.40E-04	8.41E-46	8.95E-04	3.80E-04	9.97E-04	4.94E-04	2.04E-03	2.06E-07	8.28E-05	6.80E-03	8.73E-04	5.56E-03	1.50E-03	2.42E-03	1.38E-03	2.83E-03
5:Del:M:1	1.40E-46	2.65E-03	6.55E-03	1.40E-46	7.95E-03	2.61E-07	2.06E-02	2.58E-02	3.74E-02	0.00E+00	1.94E-02	3.73E-02	4.49E-03	5.76E-03	2.57E-02	6.48E-03
5:Del:M:2	1.49E-08	2.39E-03	5.89E-08	1.03E-04	1.87E-46	7.73E-07	2.50E-03	1.94E-02	2.02E-02	8.93E-03	8.67E-03	1.04E-02	2.65E-04	2.92E-03	1.32E-02	5.33E-03
5:Del:M:3	5.07E-07	2.35E-04	6.78E-04	1.81E-07	1.33E-03	1.73E-08	1.45E-07	6.82E-03	1.16E-02	1.32E-03	3.43E-06	1.91E-02	8.97E-03	4.13E-04	1.23E-02	4.04E-02
5:Del:M:4	2.50E-08	2.83E-05	1.20E-03	4.95E-04	6.42E-04	1.25E-03	1.15E-02	2.22E-03	8.38E-03	2.48E-03	1.49E-03	3.11E-03	1.34E-03	2.63E-16	5.15E-03	1.40E-46
5:Del:M:5	1.16E-04	2.33E-04	0.00E+00	8.47E-07	8.19E-09	9.69E-04	6.44E-04	3.94E-03	1.65E-02	5.92E-08	2.38E-03	3.14E-03	1.22E-06	1.23E-03	1.58E-03	6.92E-08
