MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	2.59E-04	1.76E-03	5.32E-04	2.62E-02	9.99E-04	9.09E-03	2.93E-04	1.42E-02
1:Del:C:1	2.15E-04	1.80E-03	1.02E-03	8.09E-03	3.98E-04	2.31E-02	1.66E-04	1.11E-02
1:Del:C:2	3.29E-04	3.40E-04	6.94E-04	7.86E-04	2.95E-03	1.36E-04	5.92E-04	8.42E-03
1:Del:C:3	2.72E-04	4.36E-04	7.68E-05	3.75E-07	2.86E-02	7.96E-04	4.10E-04	1.81E-02
1:Del:C:4	5.95E-04	4.74E-04	3.53E-04	1.46E-03	0.00E+00	2.97E-03	4.60E-04	4.94E-03
1:Del:C:5	1.34E-03	0.00E+00	0.00E+00	5.30E-04	1.72E-04	1.35E-03	6.63E-04	3.44E-03
1:Del:T:0	1.44E-03	1.42E-03	4.63E-04	3.18E-03	1.60E-03	1.71E-02	1.48E-03	1.57E-02
1:Del:T:1	1.66E-04	7.03E-04	6.28E-04	5.24E-03	2.35E-08	1.32E-02	2.24E-04	8.60E-03
1:Del:T:2	1.99E-03	1.11E-03	1.56E-03	4.85E-03	1.15E-03	1.41E-02	0.00E+00	1.44E-02
1:Del:T:3	3.17E-03	1.43E-03	4.71E-04	1.16E-02	0.00E+00	2.44E-02	7.85E-04	1.53E-02
1:Del:T:4	5.97E-03	0.00E+00	1.21E-03	1.30E-02	1.01E-03	2.58E-02	3.96E-04	5.41E-02
1:Del:T:5	7.17E-03	1.21E-03	1.14E-07	2.07E-07	2.06E-03	4.16E-04	3.21E-04	1.20E-01
1:Ins:C:0	1.99E-05	2.35E-04	1.46E-04	7.09E-05	9.09E-05	1.68E-08	1.04E-04	3.22E-04
1:Ins:C:1	2.60E-08	3.12E-04	4.60E-09	1.02E-04	8.61E-06	3.13E-08	3.29E-08	3.68E-04
1:Ins:C:2	5.89E-09	1.51E-04	1.52E-04	6.27E-05	7.06E-09	2.18E-04	1.79E-08	2.53E-04
1:Ins:C:3	1.99E-08	7.51E-05	2.82E-09	6.42E-09	2.62E-08	4.37E-09	1.19E-04	2.21E-04
