NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	59.341	24.35	14.312	15.96	0.126	0.981	30000.0
2	61.522	25.196	14.835	16.736	0.129	0.98	40000.0
3	60.59	25.019	14.772	16.878	0.122	0.98	40000.0
4	59.491	24.557	14.051	16.113	0.127	0.981	30000.0
5	59.604	24.335	13.847	15.652	0.131	0.983	70000.0
6	60.046	24.509	13.946	15.793	0.127	0.983	50000.0
7	57.769	23.429	13.477	15.164	0.125	0.984	50000.0
8	59.782	24.841	14.218	16.265	0.128	0.982	30000.0
9	61.807	25.513	14.766	16.593	0.131	0.981	40000.0
10	61.118	24.844	14.986	16.482	0.125	0.982	50000.0
